onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
252.0	48.0	10.5	74	2	D	0.0	4	4	1.0	1.0	1/2	True	2	4.0	4.0	4.0	4a	5	21/2	False	False				False	1	vi		D	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	2	2	2	0	0	0	True	False	False
300.0	24.0	12.5	42	6	F	1.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	2	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
300.0	24.0	12.5	45	3	A	0.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	2	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	1	1	1	True	False	False
300.0	24.0	12.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	3	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
300.0	24.0	12.5	54	6	F	1.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	3	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
300.0	24.0	12.5	62	2	D	0.0	4	4	1.0	2.0	1/4	True	2	5.0	5.0	5.0	5a	4	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
300.0	24.0	12.5	66	6	F	1.0	4	4	1.0	2.0	1/4	True	2	5.0	5.0	5.0	5a	4	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
300.0	24.0	12.5	69	3	A	0.0	4	4	1.0	2.0	1/4	True	2	5.0	5.0	5.0	5a	4	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	1	1	1	True	False	False
300.0	48.0	12.5	74	2	D	0.0	4	4	1.0	1.0	1/2	True	2	5.0	5.0	5.0	5a	5	25/2	False	True				False	2	I6		D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	0	0	0	True	True	False
348.0	24.0	14.5	43	1	G	0.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	2	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
348.0	24.0	14.5	47	5	B	0.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	2	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
348.0	24.0	14.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	3	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	0	0	0	True	False	False
348.0	24.0	14.5	55	1	G	0.0	4	4	2.0	1.0	1/4	True	2	5.0	5.0	5.0	5a	3	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
348.0	24.0	14.5	59	5	B	0.0	4	4	1.0	2.0	1/4	True	2	5.0	5.0	5.0	5a	3	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
348.0	24.0	14.5	62	2	D	0.0	4	4	1.0	2.0	1/4	True	2	5.0	5.0	5.0	5a	4	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	0	0	0	True	False	False
348.0	24.0	14.5	67	1	G	0.0	4	4	1.0	2.0	1/4	True	2	5.0	5.0	5.0	5a	4	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
348.0	48.0	14.5	71	5	B	0.0	4	4	1.0	1.0	1/2	True	2	5.0	5.0	5.0	5a	4	29/2	False	True				False	3	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
396.0	24.0	16.5	45	3	A	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	2	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
396.0	24.0	16.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	0	0	0	True	False	False
396.0	24.0	16.5	54	6	F	1.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	4	4	4	True	False	False
396.0	24.0	16.5	57	3	A	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
396.0	24.0	16.5	62	2	D	0.0	4	4	1.0	2.0	1/4	True	2	6.0	6.0	6.0	6a	4	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	0	0	0	True	False	False
396.0	24.0	16.5	66	6	F	1.0	4	4	1.0	2.0	1/4	True	2	6.0	6.0	6.0	6a	4	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	4	4	4	True	False	False
396.0	48.0	16.5	69	3	A	0.0	4	4	1.0	1.0	1/2	True	2	6.0	6.0	6.0	6a	4	33/2	False	True				False	4	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	2	2	2	1	1	1	True	True	True
444.0	24.0	18.5	45	3	A	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	2	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	1	1	1	True	True	True
444.0	24.0	18.5	49	7	C	1.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	5	5	5	True	False	False
444.0	24.0	18.5	52	4	E	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	2	2	2	True	False	False
444.0	24.0	18.5	55	1	G	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	-1	-1	-1	True	False	False
444.0	24.0	18.5	57	3	A	0.0	4	4	2.0	1.0	1/4	True	2	6.0	6.0	6.0	6a	3	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	1	1	1	True	True	True
444.0	24.0	18.5	61	7	C	1.0	4	4	1.0	2.0	1/4	True	2	6.0	6.0	6.0	6a	4	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	5	5	5	True	False	False
444.0	24.0	18.5	64	4	E	0.0	4	4	1.0	2.0	1/4	True	2	6.0	6.0	6.0	6a	4	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	2	2	2	True	False	False
444.0	48.0	18.5	67	1	G	0.0	4	4	1.0	1.0	1/2	True	2	6.0	6.0	6.0	6a	4	37/2	False	True				False	5	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	-1	-1	-1	True	False	False
492.0	24.0	20.5	38	2	D	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	2	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
492.0	24.0	20.5	42	6	F	1.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	2	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
492.0	24.0	20.5	45	3	A	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	2	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
492.0	24.0	20.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	3	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
492.0	24.0	20.5	57	3	A	0.0	4	4	1.0	2.0	1/4	True	2	7.0	7.0	7.0	7a	3	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
492.0	24.0	20.5	62	2	D	0.0	4	4	1.0	2.0	1/4	True	2	7.0	7.0	7.0	7a	4	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
492.0	48.0	20.5	66	6	F	1.0	4	4	1.0	1.0	1/2	True	2	7.0	7.0	7.0	7a	4	41/2	False	True	IAC	IAC	}	True	6	I|IAC}		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
540.0	24.0	22.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	3	45/2	False	False			{	False	7	{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	2	2	2	0	0	0	True	True	True
540.0	24.0	22.5	54	6	F	1.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	3	45/2	False	False			{	False	7	{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	2	2	2	4	4	4	True	False	False
564.0	24.0	23.5	48	0	C	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	3	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	-2	-2	-2	True	False	True
564.0	24.0	23.5	54	6	F	1.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	3	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	4	4	4	True	False	False
564.0	24.0	23.5	57	3	A	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	3	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	1	1	1	True	False	False
564.0	24.0	23.5	60	0	C	0.0	4	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	4	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	-2	-2	-2	True	False	True
564.0	24.0	23.5	62	2	D	0.0	4	4	1.0	2.0	1/4	True	2	7.0	7.0	7.0	7a	4	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	0	0	0	True	True	False
564.0	24.0	23.5	66	6	F	1.0	4	4	1.0	2.0	1/4	True	2	7.0	7.0	7.0	7a	4	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	4	4	4	True	False	False
564.0	24.0	23.5	69	3	A	0.0	4	4	1.0	2.0	1/4	True	2	7.0	7.0	7.0	7a	4	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	1	1	1	True	False	False
564.0	48.0	23.5	74	2	D	0.0	4	4	1.0	1.0	1/2	True	2	7.0	7.0	7.0	7a	5	47/2	False	True				False	8	I2		D	I		I2	I		2			Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	I		I	I	False	I2	I2, major		I2, major		I	2	2	2	0	0	0	True	True	False
612.0	24.0	25.5	47	5	B	0.0	4	4	2.0	1.0	1/4	True	2	8.0	8.0	8.0	8a	2	51/2	False	True				False	9	V.viio6		D	V		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	V	V, major	vii		V	V	False	viio6	viio6, major		viio6, major		vii	2	3	3	3	2	2	True	False	True
