onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
98.0	2.0	4.083	55	1	G	0.0	4	4	2.0	1.0	1/48	True	0	2.0	2.0	1.0	1a	3	49/12	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	3	3	2	-2	-2	-1	True	False	False
100.0	2.0	4.167	53	-1	F	0.0	4	4	2.0	1.0	1/48	True	0	2.0	2.0	1.0	1a	3	25/6	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	3	3	2	-4	-4	-3	False	False	False
102.0	2.0	4.25	52	4	E	0.0	4	4	2.0	1.0	1/48	True	0	2.0	2.0	1.0	1a	3	17/4	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	3	3	2	1	1	2	True	False	False
104.0	2.0	4.333	53	-1	F	0.0	4	4	2.0	1.0	1/48	True	0	2.0	2.0	1.0	1a	3	13/3	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	3	3	2	-4	-4	-3	False	False	False
106.0	2.0	4.417	49	7	C	1.0	4	4	2.0	1.0	1/48	True	0	2.0	2.0	1.0	1a	3	53/12	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	3	3	2	4	4	5	True	False	True
108.0	24.0	4.5	50	2	D	0.0	4	4	2.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	3	9/2	False	True				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
132.0	24.0	5.5	77	-1	F	0.0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	5	11/2	False	False				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
156.0	24.0	6.5	69	3	A	0.0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	4	13/2	False	False				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	0	0	0	True	False	False
180.0	24.0	7.5	59	5	B	0.0	4	4	2.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	3	15/2	False	True				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	3	3	3	2	2	2	True	False	True
180.0	24.0	7.5	62	2	D	0.0	4	4	2.0	1.0	1/4	True	0	3.0	3.0	2.0	2a	4	15/2	False	True				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	3	3	3	-1	-1	-1	False	False	False
180.0	8.0	7.5	69	3	A	0.0	4	4	1.0	1.0	1/12	False	0	3.0	3.0	2.0	2a	4	15/2	False	True				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	3	3	3	0	0	0	False	False	False
188.0	8.0	7.833	68	8	G	1.0	4	4	1.0	1.0	1/12	True	0	3.0	3.0	2.0	2a	4	47/6	False	False				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	3	3	3	5	5	5	True	True	False
196.0	8.0	8.167	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	3.0	3.0	2.0	2a	4	49/6	False	False				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	3	3	3	2	2	2	True	False	True
204.0	18.0	8.5	60	0	C	0.0	4	4	2.0	1.0	3/16	True	0	4.0	4.0	3.0	3a	4	17/2	False	True				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
204.0	8.0	8.5	69	3	A	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	4	17/2	False	True				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
212.0	8.0	8.833	81	3	A	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	53/6	False	False				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
220.0	8.0	9.167	76	4	E	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	55/6	False	False				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
222.0	6.0	9.25	61	7	C	1.0	4	4	2.0	1.0	1/16	True	0	4.0	4.0	3.0	3a	4	37/4	False	True				False	8	#viio/iv		a	i		#viio/iv	#vii	o			iv	o	True	True	(4, 1, -2)	()	4	4	minor	minor	i	i, minor	#vii/iv	iv	iv/i	iv	True	#viio/iv	#viio/iv, minor		#viio/iv, minor	iv	iv	3	3	2	4	4	5	True	True	True
228.0	0.0	9.5	79	1	G	0.0	4	4	1.0	1.0	0	True	0	4.0	4.0	3.0	3a	5	19/2	False	True				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-2	-2	-2	False	False	False
228.0	24.0	9.5	62	2	D	0.0	4	4	2.0	1.0	1/4	True	0	4.0	4.0	3.0	3a	4	19/2	False	True				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
228.0	8.0	9.5	77	-1	F	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	19/2	False	True				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
236.0	8.0	9.833	76	4	E	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	59/6	False	False				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	1	1	1	False	False	False
244.0	8.0	10.167	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	61/6	False	False				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
252.0	8.0	10.5	72	0	C	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	21/2	False	False				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-3	-3	-3	False	False	False
260.0	8.0	10.833	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	4	65/6	False	False				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	2	2	2	False	False	False
268.0	8.0	11.167	69	3	A	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	4	67/6	False	False				False	9	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	0	0	0	True	False	False
270.0	6.0	11.25	63	9	D	1.0	4	4	2.0	1.0	1/16	True	0	4.0	4.0	3.0	3a	4	45/4	False	True				False	10	viio/V		a	i		viio/V	vii	o			V	o	True	True	(6, 3, 0)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio/V	viio/V, minor		viio/V, minor	V	V	3	3	4	6	6	5	True	True	True
276.0	24.0	11.5	64	4	E	0.0	4	4	2.0	1.0	1/4	True	0	4.0	4.0	3.0	3a	4	23/2	False	True				False	11	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	1	1	1	True	True	True
276.0	8.0	11.5	68	8	G	1.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	4	23/2	False	True				False	11	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	5	5	5	True	False	False
284.0	8.0	11.833	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	4	71/6	False	False				False	11	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	2	2	2	True	False	False
292.0	8.0	12.167	74	2	D	0.0	4	4	1.0	1.0	1/12	True	0	4.0	4.0	3.0	3a	5	73/6	False	False				False	11	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	-1	-1	-1	True	False	False
300.0	8.0	12.5	72	0	C	0.0	4	4	1.0	1.0	1/12	True	0	5.0	5.0	4.0	4a	5	25/2	False	True	IAC	IAC	}	True	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
308.0	8.0	12.833	71	5	B	0.0	4	4	1.0	1.0	1/12	True	0	5.0	5.0	4.0	4a	4	77/6	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
316.0	8.0	13.167	69	3	A	0.0	4	4	1.0	1.0	1/12	True	0	5.0	5.0	4.0	4a	4	79/6	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
318.0	6.0	13.25	57	3	A	0.0	4	4	2.0	1.0	1/16	True	0	5.0	5.0	4.0	4a	3	53/4	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
324.0	18.0	13.5	52	4	E	0.0	4	4	2.0	1.0	3/16	True	0	5.0	5.0	4.0	4a	3	27/2	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
324.0	24.0	13.5	69	3	A	0.0	4	4	1.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	4	27/2	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
342.0	6.0	14.25	48	0	C	0.0	4	4	2.0	1.0	1/16	True	0	5.0	5.0	4.0	4a	3	57/4	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
348.0	24.0	14.5	45	3	A	0.0	4	4	2.0	1.0	1/4	True	0	5.0	5.0	4.0	4a	2	29/2	False	False				False	12	i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
372.0	0.0	15.5	72	0	C	0.0	4	4	1.0	1.0	0	True	0	5.0	5.0	4.0	4a	5	31/2	False	False			{	False	13	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
372.0	18.0	15.5	72	0	C	0.0	4	4	1.0	1.0	3/16	True	0	5.0	5.0	4.0	4a	5	31/2	False	False			{	False	13	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
390.0	6.0	16.25	81	3	A	0.0	4	4	1.0	1.0	1/16	True	0	5.0	5.0	4.0	4a	5	65/4	False	False				False	13	{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
396.0	48.0	16.5	50	2	D	0.0	4	4	2.0	1.0	1/2	True	0	6.0	6.0	5.0	5a	3	33/2	False	True				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-1	2	1	True	True	True
396.0	12.0	16.5	79	1	G	0.0	4	4	1.0	1.0	1/8	True	0	6.0	6.0	5.0	5a	5	33/2	False	True				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-2	1	0	False	False	False
408.0	6.0	17.0	78	6	F	1.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	17	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	3	6	5	True	False	False
414.0	6.0	17.25	79	1	G	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	69/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-2	1	0	False	False	False
420.0	6.0	17.5	81	3	A	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	35/2	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	0	3	2	True	False	False
426.0	6.0	17.75	83	5	B	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	71/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	2	5	4	False	False	False
432.0	6.0	18.0	86	2	D	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	6	18	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-1	2	1	True	True	True
438.0	6.0	18.25	84	0	C	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	6	73/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-3	0	-1	True	False	False
444.0	48.0	18.5	38	2	D	0.0	4	4	2.0	1.0	1/2	True	0	6.0	6.0	5.0	5a	2	37/2	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-1	2	1	True	True	True
444.0	6.0	18.5	83	5	B	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	37/2	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	2	5	4	False	False	False
450.0	6.0	18.75	81	3	A	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	75/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	0	3	2	True	False	False
456.0	6.0	19.0	79	1	G	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	19	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-2	1	0	False	False	False
462.0	6.0	19.25	78	6	F	1.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	77/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	3	6	5	True	False	False
468.0	6.0	19.5	76	4	E	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	39/2	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	1	4	3	False	False	False
474.0	6.0	19.75	74	2	D	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	79/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-1	2	1	True	True	True
480.0	6.0	20.0	81	3	A	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	20	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	0	3	2	True	False	False
486.0	6.0	20.25	72	0	C	0.0	4	4	1.0	1.0	1/16	True	0	6.0	6.0	5.0	5a	5	81/4	False	False				False	14	III.V7/V		a	III		V7/V	V		7		V	Mm7	True	False	(2, 6, 3, 0)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V7/V	V7/V, major		V7/V, major	V	V	3	0	1	-3	0	-1	True	False	False
