onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1080.0	240.0	4.5	74	2	D	0.0	4	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	5	9/2	False	False				False	1	vii%7		F	I		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-1	-1	-1	3	3	3	True	False	False
1200.0	240.0	5.0	52	4	E	0.0	4	4	2.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	5	False	False				False	1	vii%7		F	I		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-1	-1	-1	5	5	5	True	True	True
1320.0	60.0	5.5	69	3	A	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	4	11/2	False	False				False	1	vii%7		F	I		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-1	-1	-1	4	4	4	False	False	False
1320.0	60.0	5.5	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	5	11/2	False	False				False	1	vii%7		F	I		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-1	-1	-1	1	1	1	False	False	False
1380.0	60.0	5.75	67	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	4	23/4	False	False				False	1	vii%7		F	I		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-1	-1	-1	2	2	2	True	False	False
1380.0	60.0	5.75	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	4	23/4	False	False				False	1	vii%7		F	I		vii%7	vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	-1	-1	-1	-1	-1	-1	True	False	False
1440.0	0.0	6.0	67	1	G	0.0	4	4	1.0	1.0	0	True	-1	2.0	2.0	2.0	2a	4	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
1440.0	0.0	6.0	70	-2	B	-1.0	4	4	1.0	1.0	0	True	-1	2.0	2.0	2.0	2a	4	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-1	-1	-1	False	False	False
1440.0	240.0	6.0	53	-1	F	0.0	4	4	2.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	3	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1440.0	180.0	6.0	65	-1	F	0.0	4	4	1.0	1.0	3/16	True	-1	2.0	2.0	2.0	2a	4	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1440.0	180.0	6.0	69	3	A	0.0	4	4	1.0	1.0	3/16	True	-1	2.0	2.0	2.0	2a	4	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
1620.0	60.0	6.75	67	1	G	0.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	4	27/4	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
1620.0	60.0	6.75	70	-2	B	-1.0	4	4	1.0	1.0	1/16	True	-1	2.0	2.0	2.0	2a	4	27/4	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-1	-1	-1	False	False	False
1680.0	240.0	7.0	69	3	A	0.0	4	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	4	7	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
1680.0	240.0	7.0	72	0	C	0.0	4	4	1.0	1.0	1/4	True	-1	2.0	2.0	2.0	2a	5	7	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
1770.0	30.0	7.375	41	-1	F	0.0	4	4	2.0	1.0	1/32	True	-1	2.0	2.0	2.0	2a	2	59/8	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
1800.0	90.0	7.5	43	1	G	0.0	4	4	2.0	1.0	3/32	True	-1	2.0	2.0	2.0	2a	2	15/2	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
1890.0	30.0	7.875	45	3	A	0.0	4	4	2.0	1.0	1/32	True	-1	2.0	2.0	2.0	2a	2	63/8	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
1920.0	480.0	8.0	46	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-1	3.0	3.0	3.0	3a	2	8	False	True				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
1920.0	180.0	8.0	62	2	D	0.0	4	4	1.0	1.0	3/16	True	-1	3.0	3.0	3.0	3a	4	8	False	True				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	3	3	3	True	False	False
2100.0	60.0	8.75	74	2	D	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	3.0	3a	5	35/4	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	3	3	3	True	False	False
2160.0	30.0	9.0	66	6	F	1.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	4	9	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	7	7	7	False	False	False
2190.0	30.0	9.125	67	1	G	0.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	4	73/8	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	2	2	2	True	True	False
2220.0	30.0	9.25	70	-2	B	-1.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	4	37/4	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
2250.0	30.0	9.375	74	2	D	0.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	5	75/8	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	3	3	3	True	False	False
2280.0	30.0	9.5	78	6	F	1.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	5	19/2	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	7	7	7	False	False	False
2310.0	30.0	9.625	79	1	G	0.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	5	77/8	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	2	2	2	True	True	False
2340.0	30.0	9.75	82	-2	B	-1.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	5	39/4	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
2370.0	30.0	9.875	86	2	D	0.0	4	4	1.0	1.0	1/32	True	-1	3.0	3.0	3.0	3a	6	79/8	False	False				False	3	ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	3	3	3	True	False	False
2400.0	240.0	10.0	77	-1	F	0.0	4	4	1.0	1.0	1/4	True	-1	3.0	3.0	3.0	3a	5	10	False	True				False	4	viio64(2)		F	I		viio64(2)	vii	o	64	2		o	False	False	(-1, 0, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64(2), major		vii	-1	-1	-1	0	0	0	True	False	False
2520.0	120.0	10.5	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	3	21/2	False	False				False	4	viio64(2)		F	I		viio64(2)	vii	o	64	2		o	False	False	(-1, 0, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64(2), major		vii	-1	-1	-1	-1	-1	-1	True	False	True
2520.0	120.0	10.5	67	1	G	0.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	21/2	False	False				False	4	viio64(2)		F	I		viio64(2)	vii	o	64	2		o	False	False	(-1, 0, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64(2), major		vii	-1	-1	-1	2	2	2	True	False	False
2640.0	120.0	11.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	3	11	False	True				False	5	viio64		F	I		viio64	vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	-1	-1	-1	-1	-1	-1	True	False	True
2640.0	120.0	11.0	67	1	G	0.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	11	False	True				False	5	viio64		F	I		viio64	vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	-1	-1	-1	2	2	2	True	False	False
2640.0	120.0	11.0	76	4	E	0.0	4	4	1.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	5	11	False	True				False	5	viio64		F	I		viio64	vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	-1	-1	-1	5	5	5	True	True	False
2760.0	120.0	11.5	57	3	A	0.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	3	23/2	False	True				False	6	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
2760.0	120.0	11.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	3.0	3.0	3.0	3a	4	23/2	False	True				False	6	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
2760.0	60.0	11.5	77	-1	F	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	3.0	3a	5	23/2	False	True				False	6	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	0	0	0	True	True	False
2820.0	60.0	11.75	72	0	C	0.0	4	4	1.0	1.0	1/16	True	-1	3.0	3.0	3.0	3a	5	47/4	False	False				False	6	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
2880.0	180.0	12.0	72	0	C	0.0	4	4	1.0	1.0	3/16	True	-1	4.0	4.0	4.0	4a	5	12	False	True				False	7	V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	1	1	1	True	True	False
3000.0	120.0	12.5	52	4	E	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	3	25/2	False	False				False	7	V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	5	5	5	True	False	True
3000.0	120.0	12.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	25/2	False	False				False	7	V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	1	1	1	True	True	False
3060.0	20.0	12.75	70	-2	B	-1.0	4	4	1.0	1.0	1/48	True	-1	4.0	4.0	4.0	4a	4	51/4	False	False				False	7	V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	-1	-1	-1	False	False	False
3080.0	20.0	12.833	69	3	A	0.0	4	4	1.0	1.0	1/48	True	-1	4.0	4.0	4.0	4a	4	77/6	False	False				False	7	V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	4	4	4	False	False	False
3100.0	20.0	12.917	67	1	G	0.0	4	4	1.0	1.0	1/48	True	-1	4.0	4.0	4.0	4a	4	155/12	False	False				False	7	V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-1	-1	-1	2	2	2	True	False	False
3120.0	120.0	13.0	53	-1	F	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	3	13	False	True				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
3120.0	120.0	13.0	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	13	False	True				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
3120.0	120.0	13.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	13	False	True				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
3240.0	120.0	13.5	53	-1	F	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	3	27/2	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
3240.0	120.0	13.5	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	27/2	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
3240.0	90.0	13.5	69	3	A	0.0	4	4	1.0	1.0	3/32	True	-1	4.0	4.0	4.0	4a	4	27/2	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
3330.0	30.0	13.875	67	1	G	0.0	4	4	1.0	1.0	1/32	True	-1	4.0	4.0	4.0	4a	4	111/8	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
3330.0	30.0	13.875	70	-2	B	-1.0	4	4	1.0	1.0	1/32	True	-1	4.0	4.0	4.0	4a	4	111/8	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	-1	-1	-1	False	False	False
3360.0	120.0	14.0	60	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	4	14	False	True			}	True	9	V(64)}		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	1	1	1	True	True	True
3360.0	240.0	14.0	65	-1	F	0.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	4	14	False	True			}	True	9	V(64)}		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	0	0	0	True	False	False
3360.0	240.0	14.0	69	3	A	0.0	4	4	1.0	1.0	1/4	True	-1	4.0	4.0	4.0	4a	4	14	False	True			}	True	9	V(64)}		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	4	4	4	True	False	False
3480.0	120.0	14.5	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-1	4.0	4.0	4.0	4a	3	29/2	False	False				False	9	V(64)}		F	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	-1	-1	-1	1	1	1	True	True	True
