onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
120.0	6.0	2.5	59	5	B	0.0	3	4	2.0	1.0	1/32	True	1	1.0	1.0	1.0	1a	3	5/2	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
126.0	6.0	2.625	60	0	C	0.0	3	4	2.0	1.0	1/32	True	1	1.0	1.0	1.0	1a	4	21/8	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
132.0	6.0	2.75	62	2	D	0.0	3	4	2.0	1.0	1/32	True	1	1.0	1.0	1.0	1a	4	11/4	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
138.0	6.0	2.875	64	4	E	0.0	3	4	2.0	1.0	1/32	True	1	1.0	1.0	1.0	1a	4	23/8	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	3	3	3	False	False	False
144.0	6.0	3.0	66	6	F	1.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	4	3	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
150.0	6.0	3.125	67	1	G	0.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	4	25/8	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
156.0	6.0	3.25	69	3	A	0.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	4	13/4	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
162.0	6.0	3.375	71	5	B	0.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	4	27/8	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
168.0	6.0	3.5	72	0	C	0.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	5	7/2	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
174.0	6.0	3.625	74	2	D	0.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	5	29/8	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
180.0	6.0	3.75	76	4	E	0.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	5	15/4	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	3	3	3	False	False	False
186.0	6.0	3.875	78	6	F	1.0	3	4	1.0	1.0	1/32	True	1	2.0	2.0	2.0	2a	5	31/8	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
192.0	48.0	4.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	2.0	2.0	2.0	2a	5	4	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
240.0	48.0	5.0	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	2.0	2.0	2.0	2a	2	5	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
240.0	48.0	5.0	83	5	B	0.0	3	4	1.0	1.0	1/4	True	1	2.0	2.0	2.0	2a	5	5	False	False				False	0	G.I{		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
288.0	48.0	6.0	42	6	F	1.0	3	4	2.0	1.0	1/4	True	1	3.0	3.0	3.0	3a	2	6	False	True				False	1	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
288.0	12.0	6.0	81	3	A	0.0	3	4	1.0	1.0	1/16	True	1	3.0	3.0	3.0	3a	5	6	False	True				False	1	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	2	2	2	True	False	False
300.0	12.0	6.25	78	6	F	1.0	3	4	1.0	1.0	1/16	True	1	3.0	3.0	3.0	3a	5	25/4	False	False				False	1	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
312.0	24.0	6.5	74	2	D	0.0	3	4	1.0	1.0	1/8	True	1	3.0	3.0	3.0	3a	5	13/2	False	False				False	1	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
336.0	48.0	7.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	3.0	3.0	3.0	3a	3	7	False	True				False	2	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	1	1	1	True	True	True
384.0	48.0	8.0	60	0	C	0.0	3	4	1.0	1.0	1/4	True	1	3.0	3.0	3.0	3a	4	8	False	False				False	2	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
432.0	0.0	9.0	60	0	C	0.0	3	4	1.0	1.0	0	True	1	4.0	4.0	4.0	4a	4	9	False	True				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
432.0	0.0	9.0	62	2	D	0.0	3	4	1.0	1.0	0	True	1	4.0	4.0	4.0	4a	4	9	False	True				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
432.0	48.0	9.0	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	4.0	4.0	4.0	4a	2	9	False	True				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
432.0	24.0	9.0	60	0	C	0.0	3	4	1.0	1.0	1/8	True	1	4.0	4.0	4.0	4a	4	9	False	True				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
456.0	24.0	9.5	59	5	B	0.0	3	4	1.0	1.0	1/8	True	1	4.0	4.0	4.0	4a	3	19/2	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
480.0	48.0	10.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	4.0	4.0	4.0	4a	3	10	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
528.0	12.0	11.0	79	1	G	0.0	3	4	1.0	1.0	1/16	True	1	4.0	4.0	4.0	4a	5	11	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
540.0	6.0	11.25	81	3	A	0.0	3	4	1.0	1.0	1/32	True	1	4.0	4.0	4.0	4a	5	45/4	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
546.0	6.0	11.375	83	5	B	0.0	3	4	1.0	1.0	1/32	True	1	4.0	4.0	4.0	4a	5	91/8	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
552.0	6.0	11.5	84	0	C	0.0	3	4	1.0	1.0	1/32	True	1	4.0	4.0	4.0	4a	6	23/2	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
558.0	6.0	11.625	83	5	B	0.0	3	4	1.0	1.0	1/32	True	1	4.0	4.0	4.0	4a	5	93/8	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
564.0	6.0	11.75	81	3	A	0.0	3	4	1.0	1.0	1/32	True	1	4.0	4.0	4.0	4a	5	47/4	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
570.0	6.0	11.875	79	1	G	0.0	3	4	1.0	1.0	1/32	True	1	4.0	4.0	4.0	4a	5	95/8	False	False				False	3	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
576.0	48.0	12.0	42	6	F	1.0	3	4	2.0	1.0	1/4	True	1	5.0	5.0	5.0	5a	2	12	False	True				False	4	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
576.0	48.0	12.0	86	2	D	0.0	3	4	1.0	1.0	1/4	True	1	5.0	5.0	5.0	5a	6	12	False	True				False	4	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
624.0	48.0	13.0	50	2	D	0.0	3	4	2.0	1.0	1/4	True	1	5.0	5.0	5.0	5a	3	13	False	True				False	5	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	1	1	1	True	True	True
672.0	48.0	14.0	60	0	C	0.0	3	4	1.0	1.0	1/4	True	1	5.0	5.0	5.0	5a	4	14	False	False				False	5	V7		G	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	1	1	1	-1	-1	-1	True	False	False
720.0	0.0	15.0	60	0	C	0.0	3	4	1.0	1.0	0	True	1	6.0	6.0	6.0	6a	4	15	False	True				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
720.0	0.0	15.0	62	2	D	0.0	3	4	1.0	1.0	0	True	1	6.0	6.0	6.0	6a	4	15	False	True				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
720.0	48.0	15.0	43	1	G	0.0	3	4	2.0	1.0	1/4	True	1	6.0	6.0	6.0	6a	2	15	False	True				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
720.0	24.0	15.0	60	0	C	0.0	3	4	1.0	1.0	1/8	True	1	6.0	6.0	6.0	6a	4	15	False	True				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
744.0	24.0	15.5	59	5	B	0.0	3	4	1.0	1.0	1/8	True	1	6.0	6.0	6.0	6a	3	31/2	False	False				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
768.0	48.0	16.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	6.0	6.0	6.0	6a	3	16	False	False				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
816.0	12.0	17.0	79	1	G	0.0	3	4	1.0	1.0	1/16	True	1	6.0	6.0	6.0	6a	5	17	False	False				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
828.0	12.0	17.25	74	2	D	0.0	3	4	1.0	1.0	1/16	True	1	6.0	6.0	6.0	6a	5	69/4	False	False				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
840.0	12.0	17.5	71	5	B	0.0	3	4	1.0	1.0	1/16	True	1	6.0	6.0	6.0	6a	4	35/2	False	False				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
852.0	12.0	17.75	67	1	G	0.0	3	4	1.0	1.0	1/16	True	1	6.0	6.0	6.0	6a	4	71/4	False	False				False	6	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
864.0	48.0	18.0	88	4	E	0.0	3	4	1.0	1.0	1/4	True	1	7.0	7.0	7.0	7a	6	18	False	True				False	7	IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
912.0	48.0	19.0	60	0	C	0.0	3	4	1.0	2.0	1/4	True	1	7.0	7.0	7.0	7a	4	19	False	False				False	7	IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
960.0	12.0	20.0	66	6	F	1.0	3	4	1.0	2.0	1/16	True	1	7.0	7.0	7.0	7a	4	20	False	True				False	8	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	5	5	5	True	True	True
972.0	12.0	20.25	69	3	A	0.0	3	4	1.0	2.0	1/16	True	1	7.0	7.0	7.0	7a	4	81/4	False	False				False	8	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	2	2	2	True	False	False
984.0	12.0	20.5	72	0	C	0.0	3	4	1.0	1.0	1/16	True	1	7.0	7.0	7.0	7a	5	41/2	False	False				False	8	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	-1	-1	-1	True	False	False
996.0	12.0	20.75	76	4	E	0.0	3	4	1.0	1.0	1/16	True	1	7.0	7.0	7.0	7a	5	83/4	False	False				False	8	vii%7		G	I		vii%7		vii	%	7			%7	False	False	(5, 2, -1, 3)	()	5	5	major	major	I	I, major	vii		I	I	False	vii%7	vii%7, major		vii%7, major		vii	1	1	1	3	3	3	True	False	False
1008.0	48.0	21.0	59	5	B	0.0	3	4	2.0	1.0	1/4	True	1	8.0	8.0	8.0	8a	3	21	False	True				False	9	iii		G	I		iii		iii					m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	iii		I	I	False	iii	iii, major		iii, major		iii	1	1	1	4	4	4	True	True	True
1056.0	48.0	22.0	86	2	D	0.0	3	4	1.0	1.0	1/4	True	1	8.0	8.0	8.0	8a	6	22	False	False				False	9	iii		G	I		iii		iii					m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	iii		I	I	False	iii	iii, major		iii, major		iii	1	1	1	1	1	1	True	False	False
1104.0	12.0	23.0	64	4	E	0.0	3	4	1.0	2.0	1/16	True	1	8.0	8.0	8.0	8a	4	23	False	True				False	10	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	3	3	1	True	True	True
1116.0	12.0	23.25	68	8	G	1.0	3	4	1.0	2.0	1/16	True	1	8.0	8.0	8.0	8a	4	93/4	False	False				False	10	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	7	7	5	True	False	False
1128.0	12.0	23.5	74	2	D	0.0	3	4	1.0	1.0	1/16	True	1	8.0	8.0	8.0	8a	5	47/2	False	False				False	10	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	1	1	-1	True	False	False
1140.0	12.0	23.75	83	5	B	0.0	3	4	1.0	1.0	1/16	True	1	8.0	8.0	8.0	8a	5	95/4	False	False				False	10	V7/ii		G	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	1	1	3	4	4	2	True	False	False
1152.0	12.0	24.0	57	3	A	0.0	3	4	2.0	1.0	1/16	True	1	9.0	9.0	9.0	9a	3	24	False	True				False	11	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
1164.0	12.0	24.25	64	4	E	0.0	3	4	2.0	1.0	1/16	True	1	9.0	9.0	9.0	9a	4	97/4	False	False				False	11	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	3	3	3	True	False	False
1176.0	12.0	24.5	72	0	C	0.0	3	4	1.0	1.0	1/16	True	1	9.0	9.0	9.0	9a	5	49/2	False	False				False	11	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
1188.0	12.0	24.75	84	0	C	0.0	3	4	1.0	1.0	1/16	True	1	9.0	9.0	9.0	9a	6	99/4	False	False				False	11	ii		G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
1200.0	48.0	25.0	54	6	F	1.0	3	4	2.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	3	25	False	True				False	12	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
1200.0	48.0	25.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	4	25	False	True				False	12	V6		G	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
1248.0	48.0	26.0	55	1	G	0.0	3	4	2.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	3	26	False	True				False	13	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1248.0	48.0	26.0	62	2	D	0.0	3	4	2.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	4	26	False	True				False	13	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
1248.0	48.0	26.0	74	2	D	0.0	3	4	1.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	5	26	False	True				False	13	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
1248.0	48.0	26.0	79	1	G	0.0	3	4	1.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	5	26	False	True				False	13	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
1248.0	48.0	26.0	83	5	B	0.0	3	4	1.0	1.0	1/4	True	1	9.0	9.0	9.0	9a	5	26	False	True				False	13	I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
1296.0	96.0	27.0	50	2	D	0.0	3	4	2.0	1.0	1/2	True	1	10.0	10.0	10.0	10a	3	27	False	True			}	True	14	V(64)}		G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
1296.0	96.0	27.0	74	2	D	0.0	3	4	1.0	2.0	1/2	True	1	10.0	10.0	10.0	10a	5	27	False	True			}	True	14	V(64)}		G	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
