onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
24.0	1.0	6.0	65	-1	F	0.0	1.0	1	2	4	2.0	1.0	1/16	False	-5	4.0	4.0	4.0	4a	4	6	False	False				False	5	#viio43/ii	Db	I	V	#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major	V	#viio43/ii, major	ii	ii	-5	-5	-3	4	4	2	True	False	False
24.0	2.0	6.0	71	-7	C	-1.0	1.0	1	2	4	1.0	1.0	1/8	False	-5	4.0	4.0	4.0	4a	5	6	False	False				False	5	#viio43/ii	Db	I	V	#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major	V	#viio43/ii, major	ii	ii	-5	-5	-3	-2	-2	-4	True	False	False
24.0	2.0	6.0	74	2	D	0.0	1.0	1	2	4	1.0	1.0	1/8	False	-5	4.0	4.0	4.0	4a	5	6	False	False				False	5	#viio43/ii	Db	I	V	#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major	V	#viio43/ii, major	ii	ii	-5	-5	-3	7	7	5	True	True	False
24.0	2.0	6.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	1/8	False	-5	4.0	4.0	4.0	4a	5	6	False	False				False	5	#viio43/ii	Db	I	V	#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major	V	#viio43/ii, major	ii	ii	-5	-5	-3	4	4	2	True	False	False
25.0	1.0	6.25	44	-4	A	-1.0	1.25	0	2	4	2.0	1.0	1/16	True	-5	4.0	4.0	4.0	4a	2	25/4	False	False				False	5	#viio43/ii	Db	I	V	#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major	V	#viio43/ii, major	ii	ii	-5	-5	-3	1	1	-1	True	False	True
26.0	3.0	6.5	56	-4	A	-1.0	1.5	0	2	4	2.0	1.0	3/16	True	-5	4.0	4.0	4.0	4a	3	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	1	1	1	False	False	False
26.0	3.0	6.5	58	-2	B	-1.0	1.5	0	2	4	2.0	1.0	3/16	True	-5	4.0	4.0	4.0	4a	3	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	3	3	3	True	False	True
26.0	3.0	6.5	61	-5	D	-1.0	1.5	0	2	4	2.0	1.0	3/16	True	-5	4.0	4.0	4.0	4a	4	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	0	0	0	True	False	False
26.0	3.0	6.5	66	-6	G	-1.0	1.5	0	2	4	2.0	1.0	3/16	True	-5	4.0	4.0	4.0	4a	4	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	-1	-1	-1	True	True	False
26.0	4.0	6.5	70	-2	B	-1.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	4.0	4.0	4.0	4a	4	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	3	3	3	True	False	True
26.0	4.0	6.5	73	-5	D	-1.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	4.0	4.0	4.0	4a	5	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	0	0	0	True	False	False
26.0	4.0	6.5	78	-6	G	-1.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	4.0	4.0	4.0	4a	5	13/2	False	True				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	-1	-1	-1	True	True	False
29.0	1.0	7.25	44	-4	A	-1.0	2.25	0	2	4	2.0	1.0	1/16	True	-5	4.0	4.0	4.0	4a	2	29/4	False	False				False	6	IV6	Db	I	V	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	V	IV6, major		IV	-5	-5	-5	1	1	1	False	False	False
30.0	2.0	7.5	56	-4	A	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	3	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	1	1	0	False	False	False
30.0	2.0	7.5	58	-2	B	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	3	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	3	3	2	True	False	True
30.0	2.0	7.5	61	-5	D	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	4	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	0	0	-1	True	False	False
30.0	2.0	7.5	64	-8	F	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	4	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	-3	-3	-4	True	False	False
30.0	2.0	7.5	70	-2	B	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	4	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	3	3	2	True	False	True
30.0	2.0	7.5	73	-5	D	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	5	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	0	0	-1	True	False	False
30.0	2.0	7.5	76	-8	F	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	5	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	-3	-3	-4	True	False	False
30.0	2.0	7.5	79	1	G	0.0	2.5	0	2	4	1.0	1.0	1/8	True	-5	4.0	4.0	4.0	4a	5	15/2	False	True				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	6	6	5	True	True	False
32.0	1.0	8.0	56	-4	A	-1.0	1.0	1	2	4	2.0	1.0	1/16	False	-5	5.0	5.0	5.0	5a	3	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	1	1	0	False	False	False
32.0	1.0	8.0	58	-2	B	-1.0	1.0	1	2	4	2.0	1.0	1/16	False	-5	5.0	5.0	5.0	5a	3	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	3	3	2	True	False	True
32.0	1.0	8.0	61	-5	D	-1.0	1.0	1	2	4	2.0	1.0	1/16	False	-5	5.0	5.0	5.0	5a	4	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	0	0	-1	True	False	False
32.0	1.0	8.0	65	-1	F	0.0	1.0	1	2	4	2.0	1.0	1/16	True	-5	5.0	5.0	5.0	5a	4	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	4	4	3	False	False	False
32.0	2.0	8.0	70	-2	B	-1.0	1.0	1	2	4	1.0	1.0	1/8	False	-5	5.0	5.0	5.0	5a	4	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	3	3	2	True	False	True
32.0	2.0	8.0	73	-5	D	-1.0	1.0	1	2	4	1.0	1.0	1/8	False	-5	5.0	5.0	5.0	5a	5	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	0	0	-1	True	False	False
32.0	2.0	8.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	5	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	4	4	3	False	False	False
32.0	2.0	8.0	78	-6	G	-1.0	1.0	1	2	4	1.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	5	8	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	-1	-1	-2	False	False	False
33.0	1.0	8.25	44	-4	A	-1.0	1.25	0	2	4	2.0	1.0	1/16	True	-5	5.0	5.0	5.0	5a	2	33/4	False	False				False	7	viio65/V	Db	I	V	viio65/V		vii	o	65		V	o7	False	False	(3, 0, -3, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major	V	viio65/V, major	V	V	-5	-5	-4	1	1	0	False	False	False
34.0	2.0	8.5	56	-4	A	-1.0	1.5	0	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	3	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	1	1	1	True	True	True
34.0	2.0	8.5	60	0	C	0.0	1.5	0	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	4	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	5	5	5	True	False	False
34.0	2.0	8.5	63	-3	E	-1.0	1.5	0	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	4	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	2	2	2	True	False	False
34.0	2.0	8.5	66	-6	G	-1.0	1.5	0	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	4	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	-1	-1	-1	True	False	False
34.0	4.0	8.5	68	-4	A	-1.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	5.0	5.0	5.0	5a	4	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	1	1	1	True	True	True
34.0	4.0	8.5	72	0	C	0.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	5.0	5.0	5.0	5a	5	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	5	5	5	True	False	False
34.0	4.0	8.5	75	-3	E	-1.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	5.0	5.0	5.0	5a	5	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	2	2	2	True	False	False
34.0	4.0	8.5	80	-4	A	-1.0	1.5	0	2	4	1.0	1.0	1/4	True	-5	5.0	5.0	5.0	5a	5	17/2	False	True	HC	HC	}	True	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	1	1	1	True	True	True
36.0	2.0	9.0	32	-4	A	-1.0	2.0	2	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	1	9	False	False				False	8	V7]|HC}	Db	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	-5	-5	-5	1	1	1	True	True	True
38.0	2.0	9.5	66	-6	G	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	4	19/2	False	True			{	False	9	vii%43{	Db	I		vii%43		vii	%	43			%7	False	False	(-1, 3, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	vii%43	vii%43, major		vii%43, major		vii	-5	-5	-5	-1	-1	-1	True	False	True
38.0	2.0	9.5	70	-2	B	-1.0	2.5	0	2	4	2.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	4	19/2	False	True			{	False	9	vii%43{	Db	I		vii%43		vii	%	43			%7	False	False	(-1, 3, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	vii%43	vii%43, major		vii%43, major		vii	-5	-5	-5	3	3	3	True	False	False
38.0	2.0	9.5	72	0	C	0.0	2.5	0	2	4	1.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	5	19/2	False	True			{	False	9	vii%43{	Db	I		vii%43		vii	%	43			%7	False	False	(-1, 3, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	vii%43	vii%43, major		vii%43, major		vii	-5	-5	-5	5	5	5	True	True	False
38.0	2.0	9.5	75	-3	E	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-5	5.0	5.0	5.0	5a	5	19/2	False	True			{	False	9	vii%43{	Db	I		vii%43		vii	%	43			%7	False	False	(-1, 3, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	vii%43	vii%43, major		vii%43, major		vii	-5	-5	-5	2	2	2	True	False	False
40.0	2.0	10.0	65	-1	F	0.0	1.0	1	2	4	2.0	1.0	1/8	True	-5	6.0	6.0	6.0	6a	4	10	False	True				False	10	I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	4	4	4	True	False	True
