onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	40	4	E	0	2	2	2	1	True	1.0	4	1	1	1	1a	0	1/2	True	2	True			{	False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
2	1	76	4	E	0	2	2	1	1	True	1.5	4	1	1	1	1a	1	1/8	False	5	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
3	1	80	8	G	1	2	2	1	1	True	1.75	4	1	1	1	1a	3/2	1/8	False	5	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
4	2	76	4	E	0	2	2	1	1	True	2.0	4	1	1	1	1a	2	1/4	False	5	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
6	2	71	5	B	0	2	2	1	1	True	2.5	4	1	1	1	1a	3	1/4	False	4	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
8	2	68	8	G	1	2	2	1	1	True	1.0	4	2	2	2	2a	4	1/4	False	4	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
10	1	64	4	E	0	2	2	2	1	True	1.5	4	2	2	2	2a	5	1/8	False	4	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
10	4	76	4	E	0	2	2	1	1	True	1.5	4	2	2	2	2a	5	1/2	False	5	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
10	4	80	8	G	1	2	2	1	1	True	1.5	4	2	2	2	2a	5	1/2	False	5	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
11	1	68	8	G	1	2	2	2	1	True	1.75	4	2	2	2	2a	11/2	1/8	False	4	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
12	2	64	4	E	0	2	2	2	1	True	2.0	4	2	2	2	2a	6	1/4	False	4	False				False	0	E.I{	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
14	2	59	5	B	0	2	2	2	1	True	2.5	4	2	2	2	2a	7	1/4	False	3	True				False	1	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
14	2	75	9	D	1	2	2	1	1	True	2.5	4	2	2	2	2a	7	1/4	False	5	True				False	1	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
14	2	78	6	F	1	2	2	1	1	True	2.5	4	2	2	2	2a	7	1/4	False	5	True				False	1	V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	2	2	2	True	False	False
16	2	56	8	G	1	2	2	2	1	True	1.0	4	3	3	3	3a	8	1/4	False	3	True				False	2	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
16	2	76	4	E	0	2	2	1	1	True	1.0	4	3	3	3	3a	8	1/4	False	5	True				False	2	I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
18	1	52	4	E	0	2	2	2	1	True	1.5	4	3	3	3	3a	9	1/8	False	3	True				False	3	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
18	4	80	8	G	1	2	2	1	1	True	1.5	4	3	3	3	3a	9	1/2	False	5	True				False	3	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
18	4	83	5	B	0	2	2	1	1	True	1.5	4	3	3	3	3a	9	1/2	False	5	True				False	3	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
19	1	56	8	G	1	2	2	2	1	True	1.75	4	3	3	3	3a	19/2	1/8	False	3	False				False	3	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
20	2	52	4	E	0	2	2	2	1	True	2.0	4	3	3	3	3a	10	1/4	False	3	False				False	3	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
22	2	47	5	B	0	2	2	2	1	True	2.5	4	3	3	3	3a	11	1/4	False	2	True				False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	1	1	1	True	True	True
22	2	78	6	F	1	2	2	1	1	True	2.5	4	3	3	3	3a	11	1/4	False	5	True				False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	2	2	2	True	False	False
22	2	81	3	A	0	2	2	1	1	True	2.5	4	3	3	3	3a	11	1/4	False	5	True				False	4	V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	4	4	4	-1	-1	-1	True	False	False
24	2	40	4	E	0	2	2	2	1	True	1.0	4	4	4	4	4a	12	1/4	False	2	True				False	5	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
24	1	81	3	A	0	2	2	1	1	False	1.0	4	4	4	4	4a	12	1/8	False	5	True				False	5	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	-1	-1	-1	False	False	False
25	1	80	8	G	1	2	2	1	1	True	1.25	4	4	4	4	4a	25/2	1/8	False	5	False				False	5	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
26	2	52	4	E	0	2	2	2	1	True	1.5	4	4	4	4	4a	13	1/4	False	3	False				False	5	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
26	1	78	6	F	1	2	2	1	1	True	1.5	4	4	4	4	4a	13	1/8	False	5	False				False	5	I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	2	2	2	False	False	False
