onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	77	-1	F	0	4	4	1	1	True	1.0	-1	1	1	1	1a	0	1/8	True	5	True			{	False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
4	4	72	0	C	0	4	4	1	1	True	1.5	-1	1	1	1	1a	1/2	1/8	False	5	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
8	4	69	3	A	0	4	4	1	1	True	2.0	-1	1	1	1	1a	1	1/8	False	4	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
12	4	65	-1	F	0	4	4	1	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	4	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
16	4	41	-1	F	0	4	4	2	1	True	3.0	-1	1	1	1	1a	2	1/8	False	2	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
16	12	77	-1	F	0	4	4	1	1	True	3.0	-1	1	1	1	1a	2	3/8	False	5	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
20	4	45	3	A	0	4	4	2	1	True	3.5	-1	1	1	1	1a	5/2	1/8	False	2	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
24	4	48	0	C	0	4	4	2	1	True	4.0	-1	1	1	1	1a	3	1/8	False	3	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
28	4	53	-1	F	0	4	4	2	1	True	4.5	-1	1	1	1	1a	7/2	1/8	False	3	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
28	2	76	4	E	0	4	4	1	1	True	4.5	-1	1	1	1	1a	7/2	1/16	False	5	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	5	5	5	False	False	False
30	2	74	2	D	0	4	4	1	1	True	4.75	-1	1	1	1	1a	15/4	1/16	False	5	False				False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	3	3	3	False	False	False
32	8	48	0	C	0	4	4	2	1	True	1.0	-1	2	2	2	2a	4	1/4	False	3	True				False	1	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
32	4	76	4	E	0	4	4	1	1	True	1.0	-1	2	2	2	2a	4	1/8	False	5	True				False	1	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	5	5	5	True	False	False
36	4	72	0	C	0	4	4	1	1	True	1.5	-1	2	2	2	2a	9/2	1/8	False	5	False				False	1	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
40	8	48	0	C	0	4	4	2	1	True	2.0	-1	2	2	2	2a	5	1/4	False	3	False				False	1	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
40	4	79	1	G	0	4	4	1	1	True	2.0	-1	2	2	2	2a	5	1/8	False	5	False				False	1	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	2	2	2	True	False	False
44	4	72	0	C	0	4	4	1	1	True	2.5	-1	2	2	2	2a	11/2	1/8	False	5	False				False	1	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
48	8	50	2	D	0	4	4	2	1	True	3.0	-1	2	2	2	2a	6	1/4	False	3	True				False	2	IV6	F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	3	3	3	True	False	True
48	12	70	-2	B	-1	4	4	1	1	True	3.0	-1	2	2	2	2a	6	3/8	False	4	True				False	2	IV6	F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	-1	-1	-1	-1	-1	-1	True	True	False
56	8	52	4	E	0	4	4	2	1	True	4.0	-1	2	2	2	2a	7	1/4	False	3	True				False	3	viio	F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
60	2	69	3	A	0	4	4	1	1	True	4.5	-1	2	2	2	2a	15/2	1/16	False	4	False				False	3	viio	F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	4	4	4	False	False	False
62	2	67	1	G	0	4	4	1	1	True	4.75	-1	2	2	2	2a	31/4	1/16	False	4	False				False	3	viio	F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	2	2	2	True	False	False
64	4	53	-1	F	0	4	4	2	1	True	1.0	-1	3	3	3	3a	8	1/8	False	3	True	IAC	IAC	}{	True	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
64	8	69	3	A	0	4	4	1	1	True	1.0	-1	3	3	3	3a	8	1/4	False	4	True	IAC	IAC	}{	True	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
68	4	48	0	C	0	4	4	2	1	True	1.5	-1	3	3	3	3a	17/2	1/8	False	3	False				False	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
72	4	45	3	A	0	4	4	2	1	True	2.0	-1	3	3	3	3a	9	1/8	False	2	False				False	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
72	8	72	0	C	0	4	4	1	1	True	2.0	-1	3	3	3	3a	9	1/4	False	5	False				False	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
76	4	41	-1	F	0	4	4	2	1	True	2.5	-1	3	3	3	3a	19/2	1/8	False	2	False				False	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
80	12	53	-1	F	0	4	4	2	1	True	3.0	-1	3	3	3	3a	10	3/8	False	3	False				False	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
80	4	77	-1	F	0	4	4	1	1	True	3.0	-1	3	3	3	3a	10	1/8	False	5	False				False	4	I|IAC}{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
