onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
32	1	75	-3	E	-1	4	4	1	1	True	1.0	-3	3	3	3	3a	8	1/16	False	5	True	PAC	PAC	}{	True	14	I|PAC}{		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
33	1	70	-2	B	-1	4	4	1	1	True	1.25	-3	3	3	3	3a	33/4	1/16	False	4	False				False	14	I|PAC}{		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
34	1	67	1	G	0	4	4	1	1	True	1.5	-3	3	3	3	3a	17/2	1/16	False	4	False				False	14	I|PAC}{		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
35	1	63	-3	E	-1	4	4	1	1	True	1.75	-3	3	3	3	3a	35/4	1/16	False	4	False				False	14	I|PAC}{		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
36	4	77	-1	F	0	4	4	1	1	True	2.0	-3	3	3	3	3a	9	1/4	False	5	True				False	15	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
36	4	80	-4	A	-1	4	4	1	1	True	2.0	-3	3	3	3	3a	9	1/4	False	5	True				False	15	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
37	1	53	-1	F	0	4	4	2	1	True	2.25	-3	3	3	3	3a	37/4	1/16	False	3	False				False	15	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
38	1	50	2	D	0	4	4	2	1	True	2.5	-3	3	3	3	3a	19/2	1/16	False	3	False				False	15	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
39	1	46	-2	B	-1	4	4	2	1	True	2.75	-3	3	3	3	3a	39/4	1/16	False	2	False				False	15	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
40	4	39	-3	E	-1	4	4	2	1	True	3.0	-3	3	3	3	3a	10	1/4	False	2	True				False	16	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
40	1	75	-3	E	-1	4	4	1	1	True	3.0	-3	3	3	3	3a	10	1/16	False	5	True				False	16	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
40	1	79	1	G	0	4	4	1	1	True	3.0	-3	3	3	3	3a	10	1/16	False	5	True				False	16	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
41	1	70	-2	B	-1	4	4	1	1	True	3.25	-3	3	3	3	3a	41/4	1/16	False	4	False				False	16	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
42	1	67	1	G	0	4	4	1	1	True	3.5	-3	3	3	3	3a	21/2	1/16	False	4	False				False	16	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
43	1	63	-3	E	-1	4	4	1	1	True	3.75	-3	3	3	3	3a	43/4	1/16	False	4	False				False	16	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
44	4	77	-1	F	0	4	4	1	1	True	4.0	-3	3	3	3	3a	11	1/4	False	5	True				False	17	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
44	4	80	-4	A	-1	4	4	1	1	True	4.0	-3	3	3	3	3a	11	1/4	False	5	True				False	17	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
45	1	53	-1	F	0	4	4	2	1	True	4.25	-3	3	3	3	3a	45/4	1/16	False	3	False				False	17	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
46	1	50	2	D	0	4	4	2	1	True	4.5	-3	3	3	3	3a	23/2	1/16	False	3	False				False	17	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
47	1	46	-2	B	-1	4	4	2	1	True	4.75	-3	3	3	3	3a	47/4	1/16	False	2	False				False	17	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
48	4	39	-3	E	-1	4	4	2	1	True	1.0	-3	4	4	4	4a	12	1/4	False	2	True				False	18	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
48	1	75	-3	E	-1	4	4	1	1	True	1.0	-3	4	4	4	4a	12	1/16	False	5	True				False	18	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
48	1	79	1	G	0	4	4	1	1	True	1.0	-3	4	4	4	4a	12	1/16	False	5	True				False	18	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
49	1	70	-2	B	-1	4	4	1	1	True	1.25	-3	4	4	4	4a	49/4	1/16	False	4	False				False	18	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
50	1	67	1	G	0	4	4	1	1	True	1.5	-3	4	4	4	4a	25/2	1/16	False	4	False				False	18	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
51	1	63	-3	E	-1	4	4	1	1	True	1.75	-3	4	4	4	4a	51/4	1/16	False	4	False				False	18	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
52	4	77	-1	F	0	4	4	1	1	True	2.0	-3	4	4	4	4a	13	1/4	False	5	True				False	19	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
52	4	80	-4	A	-1	4	4	1	1	True	2.0	-3	4	4	4	4a	13	1/4	False	5	True				False	19	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
53	1	53	-1	F	0	4	4	2	1	True	2.25	-3	4	4	4	4a	53/4	1/16	False	3	False				False	19	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
54	1	50	2	D	0	4	4	2	1	True	2.5	-3	4	4	4	4a	27/2	1/16	False	3	False				False	19	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
55	1	46	-2	B	-1	4	4	2	1	True	2.75	-3	4	4	4	4a	55/4	1/16	False	2	False				False	19	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
56	2	51	-3	E	-1	4	4	2	1	True	3.0	-3	4	4	4	4a	14	1/8	False	3	True				False	20	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
56	1	75	-3	E	-1	4	4	1	1	True	3.0	-3	4	4	4	4a	14	1/16	False	5	True				False	20	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
56	1	79	1	G	0	4	4	1	1	True	3.0	-3	4	4	4	4a	14	1/16	False	5	True				False	20	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
57	1	67	1	G	0	4	4	1	1	True	3.25	-3	4	4	4	4a	57/4	1/16	False	4	False				False	20	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
58	2	50	2	D	0	4	4	2	1	True	3.5	-3	4	4	4	4a	29/2	1/8	False	3	True				False	21	V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
58	1	65	-1	F	0	4	4	1	1	True	3.5	-3	4	4	4	4a	29/2	1/16	False	4	True				False	21	V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
59	1	77	-1	F	0	4	4	1	1	True	3.75	-3	4	4	4	4a	59/4	1/16	False	5	False				False	21	V6		Eb	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
60	2	48	0	C	0	4	4	2	1	True	4.0	-3	4	4	4	4a	15	1/8	False	3	True				False	22	vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	3	3	3	True	True	True
60	2	67	1	G	0	4	4	1	2	True	4.0	-3	4	4	4	4a	15	1/8	False	4	True				False	22	vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	4	4	4	True	False	False
60	1	77	-1	F	0	4	4	1	1	False	4.0	-3	4	4	4	4a	15	1/16	False	5	True				False	22	vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	2	2	2	False	False	False
61	1	75	-3	E	-1	4	4	1	1	True	4.25	-3	4	4	4	4a	61/4	1/16	False	5	False				False	22	vi		Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	-3	-3	-3	0	0	0	True	False	False
