onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
37	1	72	0	C	0	2	4	1	1	True	2.25	-3	5	5	5	5a	37/4	1/16	False	5	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	0	0	0	False	False	False
38	1	71	5	B	0	2	4	1	1	True	2.5	-3	5	5	5	5a	19/2	1/16	False	4	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	5	5	5	True	True	False
39	1	74	2	D	0	2	4	1	2	True	2.75	-3	5	5	5	5a	39/4	1/16	False	5	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	2	2	2	True	False	True
39	1	80	-4	A	-1	2	4	1	1	True	2.75	-3	5	5	5	5a	39/4	1/16	False	5	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	-4	-4	-4	False	False	False
40	1	75	-3	E	-1	2	4	1	2	True	1.0	-3	6	6	6	6a	10	1/16	False	5	True				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
40	1	79	1	G	0	2	4	1	1	True	1.0	-3	6	6	6	6a	10	1/16	False	5	True				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
41	1	77	-1	F	0	2	4	1	1	True	1.25	-3	6	6	6	6a	41/4	1/16	False	5	False				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-1	-1	-1	False	False	False
42	1	75	-3	E	-1	2	4	1	1	True	1.5	-3	6	6	6	6a	21/2	1/16	False	5	False				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
43	1	74	2	D	0	2	4	1	1	True	1.75	-3	6	6	6	6a	43/4	1/16	False	5	False				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	2	2	2	False	False	False
44	1	72	0	C	0	2	4	1	1	True	2.0	-3	6	6	6	6a	11	1/16	False	5	True				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
45	1	71	5	B	0	2	4	1	1	True	2.25	-3	6	6	6	6a	45/4	1/16	False	4	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	5	5	5	False	False	False
46	1	72	0	C	0	2	4	1	1	True	2.5	-3	6	6	6	6a	23/2	1/16	False	5	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
47	1	72	0	C	0	2	4	1	2	True	2.75	-3	6	6	6	6a	47/4	1/16	False	5	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
47	1	79	1	G	0	2	4	1	1	True	2.75	-3	6	6	6	6a	47/4	1/16	False	5	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
48	1	74	2	D	0	2	4	1	2	True	1.0	-3	7	7	7	7a	12	1/16	False	5	True				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	0	0	0	2	2	2	True	True	True
48	1	77	-1	F	0	2	4	1	1	True	1.0	-3	7	7	7	7a	12	1/16	False	5	True				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	0	0	0	-1	-1	-1	True	False	False
49	1	75	-3	E	-1	2	4	1	1	True	1.25	-3	7	7	7	7a	49/4	1/16	False	5	False				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	0	0	0	-3	-3	-3	False	False	False
50	1	77	-1	F	0	2	4	1	1	True	1.5	-3	7	7	7	7a	25/2	1/16	False	5	False				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	0	0	0	-1	-1	-1	True	False	False
51	1	79	1	G	0	2	4	1	1	True	1.75	-3	7	7	7	7a	51/4	1/16	False	5	False				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	0	0	0	1	1	1	False	False	False
52	1	72	0	C	0	2	4	1	2	True	2.0	-3	7	7	7	7a	13	1/16	False	5	True				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
52	1	75	-3	E	-1	2	4	1	1	True	2.0	-3	7	7	7	7a	13	1/16	False	5	True				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
53	1	74	2	D	0	2	4	1	1	True	2.25	-3	7	7	7	7a	53/4	1/16	False	5	False				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
54	1	75	-3	E	-1	2	4	1	1	True	2.5	-3	7	7	7	7a	27/2	1/16	False	5	False				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
55	1	77	-1	F	0	2	4	1	1	True	2.75	-3	7	7	7	7a	55/4	1/16	False	5	False				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-1	-1	-1	False	False	False
56	2	67	1	G	0	2	4	1	2	True	1.0	-3	8	8	8	8a	14	1/8	False	4	True	HC	HC	}{	True	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
56	2	74	2	D	0	2	4	1	1	True	1.0	-3	8	8	8	8a	14	1/8	False	5	True	HC	HC	}{	True	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	2	2	2	True	False	False
58	1	79	1	G	0	2	4	1	2	True	1.5	-3	8	8	8	8a	29/2	1/16	False	5	False				False	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	1	1	1	True	True	True
59	1	77	-1	F	0	2	4	1	2	True	1.75	-3	8	8	8	8a	59/4	1/16	False	5	False				False	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	0	0	0	-1	-1	-1	False	False	False
60	1	75	-3	E	-1	2	4	1	1	True	2.0	-3	8	8	8	8a	15	1/16	False	5	True				False	9		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
61	1	77	-1	F	0	2	4	1	1	True	2.25	-3	8	8	8	8a	61/4	1/16	False	5	False				False	9		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-1	-1	-1	False	False	False
62	1	79	1	G	0	2	4	1	1	True	2.5	-3	8	8	8	8a	31/2	1/16	False	5	False				False	9		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
63	1	75	-3	E	-1	2	4	1	1	True	2.75	-3	8	8	8	8a	63/4	1/16	False	5	False				False	9		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
64	1	80	-4	A	-1	2	4	1	2	True	1.0	-3	9	9	9	9a	16	1/16	False	5	True				False	10		iv6		c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	-4	-4	-4	True	False	True
64	2	84	0	C	0	2	4	1	1	True	1.0	-3	9	9	9	9a	16	1/8	False	6	True				False	10		iv6		c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	0	0	0	True	False	False
65	1	79	1	G	0	2	4	1	2	True	1.25	-3	9	9	9	9a	65/4	1/16	False	5	False				False	10		iv6		c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	1	1	1	False	False	False
66	2	68	-4	A	-1	2	4	1	2	True	1.5	-3	9	9	9	9a	33/2	1/8	False	4	False				False	10		iv6		c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	-4	-4	-4	True	False	True
66	1	77	-1	F	0	2	4	1	1	True	1.5	-3	9	9	9	9a	33/2	1/16	False	5	False				False	10		iv6		c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	-1	-1	-1	True	True	False
67	1	75	-3	E	-1	2	4	1	1	True	1.75	-3	9	9	9	9a	67/4	1/16	False	5	False				False	10		iv6		c	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	0	0	0	-3	-3	-3	False	False	False
68	2	70	-2	B	-1	2	4	1	2	True	2.0	-3	9	9	9	9a	17	1/8	False	4	True				False	11		VII		c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-2	-2	-2	True	True	True
68	1	74	2	D	0	2	4	1	1	True	2.0	-3	9	9	9	9a	17	1/16	False	5	True				False	11		VII		c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	2	2	2	True	False	False
69	1	75	-3	E	-1	2	4	1	1	True	2.25	-3	9	9	9	9a	69/4	1/16	False	5	False				False	11		VII		c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-3	-3	-3	False	False	False
70	1	77	-1	F	0	2	4	1	1	True	2.5	-3	9	9	9	9a	35/2	1/16	False	5	False				False	11		VII		c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	-1	-1	-1	True	False	False
71	1	74	2	D	0	2	4	1	1	True	2.75	-3	9	9	9	9a	71/4	1/16	False	5	False				False	11		VII		c	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	0	0	0	2	2	2	True	False	False
72	1	79	1	G	0	2	4	1	2	True	1.0	-3	10	10	10	10a	18	1/16	False	5	True				False	12		III6		c	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	0	0	0	1	1	1	True	False	True
72	2	82	-2	B	-1	2	4	1	1	True	1.0	-3	10	10	10	10a	18	1/8	False	5	True				False	12		III6		c	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	0	0	0	-2	-2	-2	True	False	False
73	1	77	-1	F	0	2	4	1	2	True	1.25	-3	10	10	10	10a	73/4	1/16	False	5	False				False	12		III6		c	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	0	0	0	-1	-1	-1	False	False	False
74	2	67	1	G	0	2	4	1	2	True	1.5	-3	10	10	10	10a	37/2	1/8	False	4	False				False	12		III6		c	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	0	0	0	1	1	1	True	False	True
74	1	75	-3	E	-1	2	4	1	1	True	1.5	-3	10	10	10	10a	37/2	1/16	False	5	False				False	12		III6		c	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	0	0	0	-3	-3	-3	True	True	False
75	1	74	2	D	0	2	4	1	1	True	1.75	-3	10	10	10	10a	75/4	1/16	False	5	False				False	12		III6		c	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	0	0	0	2	2	2	False	False	False
