onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	53	-1	F	0	3	8	2	1	True	1.0	-1	1	1	1	1a	0	1/8	True	3	True			{	False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
0	2	77	-1	F	0	3	8	1	1	True	1.0	-1	1	1	1	1a	0	1/24	True	5	True			{	False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
2	2	79	1	G	0	3	8	1	1	True	1.333	-1	1	1	1	1a	1/6	1/24	False	5	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	2	2	2	False	False	False
4	2	81	3	A	0	3	8	1	1	True	1.667	-1	1	1	1	1a	1/3	1/24	False	5	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
6	6	57	3	A	0	3	8	2	1	True	2.0	-1	1	1	1	1a	1/2	1/8	False	3	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
6	9	72	0	C	0	3	8	1	1	True	2.0	-1	1	1	1	1a	1/2	3/16	False	5	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	1	1	1	True	False	False
12	6	53	-1	F	0	3	8	2	1	True	3.0	-1	1	1	1	1a	1	1/8	False	3	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
15	3	74	2	D	0	3	8	1	1	True	3.5	-1	1	1	1	1a	5/4	1/16	False	5	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	3	3	3	False	False	False
18	12	55	1	G	0	3	8	2	1	True	1.0	-1	2	2	2	2a	3/2	1/4	False	3	True				False	1	ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	2	2	2	True	True	True
18	6	70	-2	B	-1	3	8	1	1	True	1.0	-1	2	2	2	2a	3/2	1/8	False	4	True				False	1	ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
24	3	69	3	A	0	3	8	1	1	True	2.0	-1	2	2	2	2a	2	1/16	False	4	False				False	1	ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	4	4	4	False	False	False
27	3	70	-2	B	-1	3	8	1	1	True	2.5	-1	2	2	2	2a	9/4	1/16	False	4	False				False	1	ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
30	6	53	-1	F	0	3	8	2	1	True	3.0	-1	2	2	2	2a	5/2	1/8	False	3	True				False	2	ii2		F	I		ii2	ii		2			mm7	False	False	(0, 2, -1, 3)	()	2	0	major	major	I	I, major	ii		I	I	False	ii2	ii2, major		ii2, major		ii	-1	-1	-1	0	0	0	True	False	True
30	6	67	1	G	0	3	8	1	1	True	3.0	-1	2	2	2	2a	5/2	1/8	False	4	True				False	2	ii2		F	I		ii2	ii		2			mm7	False	False	(0, 2, -1, 3)	()	2	0	major	major	I	I, major	ii		I	I	False	ii2	ii2, major		ii2, major		ii	-1	-1	-1	2	2	2	True	True	False
36	6	48	0	C	0	3	8	2	1	True	1.0	-1	3	3	3	3a	3	1/8	False	3	True				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
36	2	79	1	G	0	3	8	1	1	True	1.0	-1	3	3	3	3a	3	1/24	False	5	True				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	2	2	2	True	False	False
38	2	81	3	A	0	3	8	1	1	True	1.333	-1	3	3	3	3a	19/6	1/24	False	5	False				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	4	4	4	False	False	False
40	2	82	-2	B	-1	3	8	1	1	True	1.667	-1	3	3	3	3a	10/3	1/24	False	5	False				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	-1	-1	-1	True	False	False
42	6	52	4	E	0	3	8	2	1	True	2.0	-1	3	3	3	3a	7/2	1/8	False	3	False				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	5	5	5	True	False	False
42	9	70	-2	B	-1	3	8	1	1	True	2.0	-1	3	3	3	3a	7/2	3/16	False	4	False				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	-1	-1	-1	True	False	False
48	6	48	0	C	0	3	8	2	1	True	3.0	-1	3	3	3	3a	4	1/8	False	3	False				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
51	3	72	0	C	0	3	8	1	1	True	3.5	-1	3	3	3	3a	17/4	1/16	False	5	False				False	3	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-1	-1	-1	1	1	1	True	True	True
54	6	53	-1	F	0	3	8	2	1	True	1.0	-1	4	4	4	4a	9/2	1/8	False	3	True			}	True	4	I}		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
54	6	69	3	A	0	3	8	1	1	True	1.0	-1	4	4	4	4a	9/2	1/8	False	4	True			}	True	4	I}		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
60	6	48	0	C	0	3	8	2	1	True	2.0	-1	4	4	4	4a	5	1/8	False	3	True				False	5	V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
60	3	67	1	G	0	3	8	1	1	True	2.0	-1	4	4	4	4a	5	1/16	False	4	True				False	5	V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	2	2	2	True	False	False
63	3	69	3	A	0	3	8	1	1	True	2.5	-1	4	4	4	4a	21/4	1/16	False	4	False				False	5	V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	4	4	4	False	False	False
66	6	41	-1	F	0	3	8	2	1	True	3.0	-1	4	4	4	4a	11/2	1/8	False	2	True	PAC	PAC		False	6	I|PAC		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
66	6	65	-1	F	0	3	8	1	1	True	3.0	-1	4	4	4	4a	11/2	1/8	False	4	True	PAC	PAC		False	6	I|PAC		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
72	12	53	-1	F	0	3	8	2	1	True	1.0	-1	5	5	5	5a	6	1/4	False	3	True			{	False	7	V.viio43{		F	V		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	-1	0	0	0	-1	-1	True	False	True
72	3	77	-1	F	0	3	8	1	1	True	1.0	-1	5	5	5	5a	6	1/16	False	5	True			{	False	7	V.viio43{		F	V		viio43	vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	-1	0	0	0	-1	-1	True	False	True
