onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	45	3	A	0	2	4	2	1	True	1.0	3	1	1	1	1a	0	1/4	True	2	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
0	8	52	4	E	0	2	4	2	1	True	1.0	3	1	1	1	1a	0	1/4	True	3	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
0	8	57	3	A	0	2	4	2	1	True	1.0	3	1	1	1	1a	0	1/4	True	3	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
0	8	69	3	A	0	2	4	1	1	True	1.0	3	1	1	1	1a	0	1/4	True	4	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
0	8	73	7	C	1	2	4	1	1	True	1.0	3	1	1	1	1a	0	1/4	True	5	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
0	8	76	4	E	0	2	4	1	1	True	1.0	3	1	1	1	1a	0	1/4	True	5	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
0	8	81	3	A	0	2	4	1	1	True	1.0	3	1	1	1	1a	0	1/4	True	5	True			{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
8	8	50	2	D	0	2	4	2	1	True	2.0	3	1	1	1	1a	1	1/4	False	3	True				False	1	ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
8	8	83	5	B	0	2	4	1	1	True	2.0	3	1	1	1	1a	1	1/4	False	5	True				False	1	ii6	A	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
16	8	52	4	E	0	2	4	2	1	True	1.0	3	2	2	2	2a	2	1/4	False	3	True				False	2	V	A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
16	4	80	8	G	1	2	4	1	1	True	1.0	3	2	2	2	2a	2	1/8	False	5	True				False	2	V	A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
20	2	78	6	F	1	2	4	1	1	True	1.5	3	2	2	2	2a	5/2	1/16	False	5	False				False	2	V	A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	3	3	3	False	False	False
22	2	80	8	G	1	2	4	1	1	True	1.75	3	2	2	2	2a	11/4	1/16	False	5	False				False	2	V	A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
24	4	76	4	E	0	2	4	1	1	True	2.0	3	2	2	2	2a	3	1/8	False	5	False				False	2	V	A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
28	4	76	4	E	0	2	4	1	1	True	2.5	3	2	2	2	2a	7/2	1/8	False	5	False				False	2	V	A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
32	8	52	4	E	0	2	4	2	1	True	1.0	3	3	3	3	3a	4	1/4	False	3	True				False	3	V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
32	4	83	5	B	0	2	4	1	1	True	1.0	3	3	3	3	3a	4	1/8	False	5	True				False	3	V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
36	4	74	2	D	0	2	4	1	1	True	1.5	3	3	3	3	3a	9/2	1/8	False	5	False				False	3	V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
40	8	52	4	E	0	2	4	2	1	True	2.0	3	3	3	3	3a	5	1/4	False	3	False				False	3	V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
40	4	73	7	C	1	2	4	1	1	True	2.0	3	3	3	3	3a	5	1/8	False	5	False				False	3	V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	4	4	4	False	False	False
44	4	71	5	B	0	2	4	1	1	True	2.5	3	3	3	3	3a	11/2	1/8	False	4	False				False	3	V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
48	8	45	3	A	0	2	4	2	1	True	1.0	3	4	4	4	4a	6	1/4	False	2	True	IAC	IAC	}	True	4	I|IAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
48	8	57	3	A	0	2	4	2	1	True	1.0	3	4	4	4	4a	6	1/4	False	3	True	IAC	IAC	}	True	4	I|IAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
48	4	73	7	C	1	2	4	1	1	True	1.0	3	4	4	4	4a	6	1/8	False	5	True	IAC	IAC	}	True	4	I|IAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
52	2	71	5	B	0	2	4	1	1	True	1.5	3	4	4	4	4a	13/2	1/16	False	4	False				False	4	I|IAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	2	2	2	False	False	False
54	2	73	7	C	1	2	4	1	1	True	1.75	3	4	4	4	4a	27/4	1/16	False	5	False				False	4	I|IAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
56	4	69	3	A	0	2	4	1	1	True	2.0	3	4	4	4	4a	7	1/8	False	4	False				False	4	I|IAC}	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
60	4	61	7	C	1	2	4	2	1	True	2.5	3	4	4	4	4a	15/2	1/8	False	4	True			{	False	5	I6{	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
60	4	76	4	E	0	2	4	1	1	True	2.5	3	4	4	4	4a	15/2	1/8	False	5	True			{	False	5	I6{	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
64	8	62	2	D	0	2	4	2	1	True	1.0	3	5	5	5	5a	8	1/4	False	4	True				False	6	IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
64	2	78	6	F	1	2	4	1	1	True	1.0	3	5	5	5	5a	8	1/16	False	5	True				False	6	IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
66	2	78	6	F	1	2	4	1	1	True	1.25	3	5	5	5	5a	33/4	1/16	False	5	False				False	6	IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
68	2	76	4	E	0	2	4	1	1	True	1.5	3	5	5	5	5a	17/2	1/16	False	5	False				False	6	IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	1	1	1	False	False	False
70	2	74	2	D	0	2	4	1	1	True	1.75	3	5	5	5	5a	35/4	1/16	False	5	False				False	6	IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
