onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	24	55	1	G	0	3	4	2	1	True	1.0	1	1	1	1	1a	0	1/2	True	3	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
0	24	59	5	B	0	3	4	2	1	True	1.0	1	1	1	1	1a	0	1/2	True	3	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
0	24	62	2	D	0	3	4	2	1	True	1.0	1	1	1	1	1a	0	1/2	True	4	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
0	12	79	1	G	0	3	4	1	1	True	1.0	1	1	1	1	1a	0	1/4	True	5	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
12	18	81	3	A	0	3	4	1	1	True	2.0	1	1	1	1	1a	1	3/8	False	5	True				False	1	I(+9)	G	I		I(+9)	I			+9		M	False	False	(0, 4, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(+9), major		I	1	1	1	2	2	2	False	False	False
24	12	54	6	F	1	3	4	2	1	True	3.0	1	1	1	1	1a	2	1/4	False	3	True				False	2	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
24	12	57	3	A	0	3	4	2	1	True	3.0	1	1	1	1	1a	2	1/4	False	3	True				False	2	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	2	2	2	True	False	False
24	12	62	2	D	0	3	4	2	1	True	3.0	1	1	1	1	1a	2	1/4	False	4	True				False	2	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
30	3	79	1	G	0	3	4	1	1	True	3.5	1	1	1	1	1a	5/2	1/16	False	5	False				False	2	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	0	0	0	False	False	False
33	3	81	3	A	0	3	4	1	1	True	3.75	1	1	1	1	1a	11/4	1/16	False	5	False				False	2	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	2	2	2	True	False	False
36	24	55	1	G	0	3	4	2	1	True	1.0	1	2	2	2	2a	3	1/2	False	3	True				False	3	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
36	24	59	5	B	0	3	4	2	1	True	1.0	1	2	2	2	2a	3	1/2	False	3	True				False	3	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
36	24	62	2	D	0	3	4	2	1	True	1.0	1	2	2	2	2a	3	1/2	False	4	True				False	3	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
36	4	71	5	B	0	3	4	1	1	True	1.0	1	2	2	2	2a	3	1/12	False	4	True				False	3	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
40	4	72	0	C	0	3	4	1	1	True	1.333	1	2	2	2	2a	10/3	1/12	False	5	False				False	3	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
44	4	74	2	D	0	3	4	1	1	True	1.667	1	2	2	2	2a	11/3	1/12	False	5	False				False	3	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
