onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
349	1	66	6	F	1	4	4	1	1	True	4.25	-1	22	22	22	22a	349/4	1/16	False	4	False				False	113		#viio6		d	v		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	3	3	4	3	3	False	False	False
350	2	57	3	A	0	4	4	2	1	True	4.5	-1	22	22	22	22a	175/2	1/8	False	3	True				False	114		i		d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
350	1	69	3	A	0	4	4	1	1	True	4.5	-1	22	22	22	22a	175/2	1/16	False	4	True				False	114		i		d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
351	1	68	8	G	1	4	4	1	1	True	4.75	-1	22	22	22	22a	351/4	1/16	False	4	False				False	114		i		d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	6	5	5	False	False	False
352	2	56	8	G	1	4	4	2	1	True	1.0	-1	23	23	23	23a	88	1/8	False	3	True				False	115		#viio		d	v		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	6	5	5	True	True	True
352	1	71	5	B	0	4	4	1	1	True	1.0	-1	23	23	23	23a	88	1/16	False	4	True				False	115		#viio		d	v		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	3	2	2	True	False	False
353	1	69	3	A	0	4	4	1	1	True	1.25	-1	23	23	23	23a	353/4	1/16	False	4	False				False	115		#viio		d	v		#viio	#vii	o				o	True	True	(5, 2, -1)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio	#viio, minor		#viio, minor		#vii	2	3	3	1	0	0	False	False	False
354	2	57	3	A	0	4	4	2	1	True	1.5	-1	23	23	23	23a	177/2	1/8	False	3	True				False	116		i		d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	1	0	0	True	True	True
354	1	72	0	C	0	4	4	1	1	True	1.5	-1	23	23	23	23a	177/2	1/16	False	5	True				False	116		i		d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	-2	-3	-3	True	False	False
355	1	71	5	B	0	4	4	1	1	True	1.75	-1	23	23	23	23a	355/4	1/16	False	4	False				False	116		i		d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	2	3	3	3	2	2	False	False	False
356	2	53	-1	F	0	4	4	2	1	True	2.0	-1	23	23	23	23a	89	1/8	False	3	True				False	117		iv6		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	-3	-4	-4	True	False	True
356	1	74	2	D	0	4	4	1	1	True	2.0	-1	23	23	23	23a	89	1/16	False	5	True				False	117		iv6		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	0	-1	-1	True	True	False
357	1	72	0	C	0	4	4	1	1	True	2.25	-1	23	23	23	23a	357/4	1/16	False	5	False				False	117		iv6		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	-2	-3	-3	False	False	False
358	2	52	4	E	0	4	4	2	1	True	2.5	-1	23	23	23	23a	179/2	1/8	False	3	True				False	118		#viio6/iv	V	d	v		#viio6/iv	#vii	o	6		iv	o	True	True	(1, -2, 4)	()	4	1	minor	minor	v	v, minor	#vii/iv	iv	iv/v	i	True	#viio6/iv	#viio6/iv, minor		#viio6/iv, minor	iv	iv	2	3	2	2	1	2	True	False	True
358	1	76	4	E	0	4	4	1	1	True	2.5	-1	23	23	23	23a	179/2	1/16	False	5	True				False	118		#viio6/iv	V	d	v		#viio6/iv	#vii	o	6		iv	o	True	True	(1, -2, 4)	()	4	1	minor	minor	v	v, minor	#vii/iv	iv	iv/v	i	True	#viio6/iv	#viio6/iv, minor		#viio6/iv, minor	iv	iv	2	3	2	2	1	2	True	False	True
359	1	74	2	D	0	4	4	1	1	True	2.75	-1	23	23	23	23a	359/4	1/16	False	5	False				False	118		#viio6/iv	V	d	v		#viio6/iv	#vii	o	6		iv	o	True	True	(1, -2, 4)	()	4	1	minor	minor	v	v, minor	#vii/iv	iv	iv/v	i	True	#viio6/iv	#viio6/iv, minor		#viio6/iv, minor	iv	iv	2	3	2	0	-1	0	False	False	False
360	2	50	2	D	0	4	4	2	1	True	3.0	-1	23	23	23	23a	90	1/8	False	3	True				False	119		iv		d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	2	3	3	0	-1	-1	True	True	True
360	1	77	-1	F	0	4	4	1	1	True	3.0	-1	23	23	23	23a	90	1/16	False	5	True				False	119		iv		d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	2	3	3	-3	-4	-4	True	False	False
361	1	74	2	D	0	4	4	1	1	True	3.25	-1	23	23	23	23a	361/4	1/16	False	5	False				False	119		iv		d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	2	3	3	0	-1	-1	True	True	True
362	4	62	2	D	0	4	4	2	1	True	3.5	-1	23	23	23	23a	181/2	1/4	False	4	False				False	119		iv		d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	2	3	3	0	-1	-1	True	True	True
362	1	76	4	E	0	4	4	1	1	True	3.5	-1	23	23	23	23a	181/2	1/16	False	5	False				False	119		iv		d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	2	3	3	2	1	1	False	False	False
363	1	72	0	C	0	4	4	1	1	True	3.75	-1	23	23	23	23a	363/4	1/16	False	5	False				False	119		iv		d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	2	3	3	-2	-3	-3	False	False	False
364	1	74	2	D	0	4	4	1	1	True	4.0	-1	23	23	23	23a	91	1/16	False	5	True				False	120		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	0	-1	-1	True	False	True
365	1	71	5	B	0	4	4	1	1	True	4.25	-1	23	23	23	23a	365/4	1/16	False	4	False				False	120		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	3	2	2	True	True	False
366	2	64	4	E	0	4	4	2	1	True	4.5	-1	23	23	23	23a	183/2	1/8	False	4	True				False	121		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
366	1	72	0	C	0	4	4	1	1	True	4.5	-1	23	23	23	23a	183/2	1/16	False	5	True				False	121		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	-2	-3	-3	False	False	False
367	1	68	8	G	1	4	4	1	1	True	4.75	-1	23	23	23	23a	367/4	1/16	False	4	False				False	121		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
368	2	65	-1	F	0	4	4	2	1	True	1.0	-1	24	24	24	24a	92	1/8	False	4	True				False	122		iv6		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	-3	-4	-4	True	False	True
368	1	69	3	A	0	4	4	1	1	True	1.0	-1	24	24	24	24a	92	1/16	False	4	True				False	122		iv6		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	1	0	0	True	False	False
369	1	74	2	D	0	4	4	1	1	True	1.25	-1	24	24	24	24a	369/4	1/16	False	5	False				False	122		iv6		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	0	-1	-1	True	True	False
370	2	62	2	D	0	4	4	2	1	True	1.5	-1	24	24	24	24a	185/2	1/8	False	4	True				False	123		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	0	-1	-1	True	False	True
370	1	72	0	C	0	4	4	1	1	True	1.5	-1	24	24	24	24a	185/2	1/16	False	5	True				False	123		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	-2	-3	-3	False	False	False
371	1	71	5	B	0	4	4	1	1	True	1.75	-1	24	24	24	24a	371/4	1/16	False	4	False				False	123		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	3	2	2	True	True	False
372	2	64	4	E	0	4	4	2	1	True	2.0	-1	24	24	24	24a	93	1/8	False	4	True				False	124		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
372	1	72	0	C	0	4	4	1	1	True	2.0	-1	24	24	24	24a	93	1/16	False	5	True				False	124		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
373	1	74	2	D	0	4	4	1	1	True	2.25	-1	24	24	24	24a	373/4	1/16	False	5	False				False	124		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	0	-1	-1	False	False	False
374	2	52	4	E	0	4	4	2	1	True	2.5	-1	24	24	24	24a	187/2	1/8	False	3	True				False	125		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
374	1	76	4	E	0	4	4	1	1	True	2.5	-1	24	24	24	24a	187/2	1/16	False	5	True				False	125		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
375	1	68	8	G	1	4	4	1	1	True	2.75	-1	24	24	24	24a	375/4	1/16	False	4	False				False	125		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
376	2	53	-1	F	0	4	4	2	1	True	3.0	-1	24	24	24	24a	94	1/8	False	3	True	DC	DC		False	126		iv6|DC		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	-3	-4	-4	True	False	True
376	1	69	3	A	0	4	4	1	1	True	3.0	-1	24	24	24	24a	94	1/16	False	4	True	DC	DC		False	126		iv6|DC		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	1	0	0	True	False	False
377	1	74	2	D	0	4	4	1	1	True	3.25	-1	24	24	24	24a	377/4	1/16	False	5	False				False	126		iv6|DC		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	0	-1	-1	True	True	False
378	2	50	2	D	0	4	4	2	1	True	3.5	-1	24	24	24	24a	189/2	1/8	False	3	True				False	127		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	0	-1	-1	True	False	True
378	1	72	0	C	0	4	4	1	1	True	3.5	-1	24	24	24	24a	189/2	1/16	False	5	True				False	127		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	-2	-3	-3	False	False	False
379	1	71	5	B	0	4	4	1	1	True	3.75	-1	24	24	24	24a	379/4	1/16	False	4	False				False	127		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	3	2	2	True	True	False
380	2	52	4	E	0	4	4	2	1	True	4.0	-1	24	24	24	24a	95	1/8	False	3	True				False	128		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
380	1	72	0	C	0	4	4	1	1	True	4.0	-1	24	24	24	24a	95	1/16	False	5	True				False	128		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
381	1	74	2	D	0	4	4	1	1	True	4.25	-1	24	24	24	24a	381/4	1/16	False	5	False				False	128		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	0	-1	-1	False	False	False
382	2	64	4	E	0	4	4	2	1	True	4.5	-1	24	24	24	24a	191/2	1/8	False	4	True				False	129		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
382	1	76	4	E	0	4	4	1	1	True	4.5	-1	24	24	24	24a	191/2	1/16	False	5	True				False	129		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
383	1	68	8	G	1	4	4	1	1	True	4.75	-1	24	24	24	24a	383/4	1/16	False	4	False				False	129		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
384	2	65	-1	F	0	4	4	2	1	True	1.0	-1	25	25	25	25a	96	1/8	False	4	True	DC	DC		False	130		iv6|DC		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	-3	-4	-4	True	False	True
384	1	69	3	A	0	4	4	1	1	True	1.0	-1	25	25	25	25a	96	1/16	False	4	True	DC	DC		False	130		iv6|DC		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	1	0	0	True	False	False
385	1	74	2	D	0	4	4	1	1	True	1.25	-1	25	25	25	25a	385/4	1/16	False	5	False				False	130		iv6|DC		d	v		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	v	v, minor	iv		v	v	True	iv6	iv6, minor		iv6, minor		iv	2	3	3	0	-1	-1	True	True	False
386	2	62	2	D	0	4	4	2	1	True	1.5	-1	25	25	25	25a	193/2	1/8	False	4	True				False	131		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	0	-1	-1	True	False	True
386	1	72	0	C	0	4	4	1	1	True	1.5	-1	25	25	25	25a	193/2	1/16	False	5	True				False	131		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	-2	-3	-3	False	False	False
387	1	71	5	B	0	4	4	1	1	True	1.75	-1	25	25	25	25a	387/4	1/16	False	4	False				False	131		iio6		d	v		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	2	3	3	3	2	2	True	True	False
388	2	64	4	E	0	4	4	2	1	True	2.0	-1	25	25	25	25a	97	1/8	False	4	True				False	132		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	2	1	1	True	True	True
388	1	72	0	C	0	4	4	1	1	True	2.0	-1	25	25	25	25a	97	1/16	False	5	True				False	132		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	-2	-3	-3	True	False	False
389	1	81	3	A	0	4	4	1	1	True	2.25	-1	25	25	25	25a	389/4	1/16	False	5	False				False	132		V(64)		d	v		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V(64), minor		V	2	3	3	1	0	0	True	False	False
390	2	52	4	E	0	4	4	2	1	True	2.5	-1	25	25	25	25a	195/2	1/8	False	3	True				False	133		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
390	1	71	5	B	0	4	4	1	1	True	2.5	-1	25	25	25	25a	195/2	1/16	False	4	True				False	133		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	3	2	2	True	False	False
391	1	80	8	G	1	4	4	1	1	True	2.75	-1	25	25	25	25a	391/4	1/16	False	5	False				False	133		V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
392	4	45	3	A	0	4	4	2	1	True	3.0	-1	25	25	25	25a	98	1/4	False	2	True	PAC	PAC	}	True	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	1	0	0	True	True	True
392	1	81	3	A	0	4	4	1	1	True	3.0	-1	25	25	25	25a	98	1/16	False	5	True	PAC	PAC	}	True	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	1	0	0	True	True	True
393	1	76	4	E	0	4	4	1	1	True	3.25	-1	25	25	25	25a	393/4	1/16	False	5	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	2	1	1	True	False	False
394	1	77	-1	F	0	4	4	1	1	True	3.5	-1	25	25	25	25a	197/2	1/16	False	5	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	-3	-4	-4	False	False	False
395	1	74	2	D	0	4	4	1	1	True	3.75	-1	25	25	25	25a	395/4	1/16	False	5	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	0	-1	-1	False	False	False
396	1	76	4	E	0	4	4	1	1	True	4.0	-1	25	25	25	25a	99	1/16	False	5	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	2	1	1	True	False	False
397	1	73	7	C	1	4	4	1	1	True	4.25	-1	25	25	25	25a	397/4	1/16	False	5	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	5	4	4	True	False	False
398	1	74	2	D	0	4	4	1	1	True	4.5	-1	25	25	25	25a	199/2	1/16	False	5	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	0	-1	-1	False	False	False
399	1	71	5	B	0	4	4	1	1	True	4.75	-1	25	25	25	25a	399/4	1/16	False	4	False				False	134		I|PAC}		d	v		I	I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	2	3	3	3	2	2	False	False	False
400	4	45	3	A	0	4	4	2	1	True	1.0	-1	26	26	26	26a	100	1/4	False	2	True				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
400	1	73	7	C	1	4	4	1	2	True	1.0	-1	26	26	26	26a	100	1/16	False	5	True				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
400	2	76	4	E	0	4	4	1	1	True	1.0	-1	26	26	26	26a	100	1/8	False	5	True				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
401	1	69	3	A	0	4	4	1	2	True	1.25	-1	26	26	26	26a	401/4	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
402	1	70	-2	B	-1	4	4	1	2	True	1.5	-1	26	26	26	26a	201/2	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-4	-4	-4	False	False	False
402	2	74	2	D	0	4	4	1	1	True	1.5	-1	26	26	26	26a	201/2	1/8	False	5	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	0	0	0	False	False	False
403	1	67	1	G	0	4	4	1	2	True	1.75	-1	26	26	26	26a	403/4	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-1	-1	-1	False	False	False
404	1	69	3	A	0	4	4	1	2	True	2.0	-1	26	26	26	26a	101	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
404	2	73	7	C	1	4	4	1	1	True	2.0	-1	26	26	26	26a	101	1/8	False	5	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	5	5	5	True	False	False
405	1	64	4	E	0	4	4	1	2	True	2.25	-1	26	26	26	26a	405/4	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
406	1	65	-1	F	0	4	4	1	2	True	2.5	-1	26	26	26	26a	203/2	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-3	-3	-3	False	False	False
406	2	74	2	D	0	4	4	1	1	True	2.5	-1	26	26	26	26a	203/2	1/8	False	5	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	0	0	0	False	False	False
407	1	62	2	D	0	4	4	1	2	True	2.75	-1	26	26	26	26a	407/4	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	0	0	0	False	False	False
408	4	45	3	A	0	4	4	2	1	True	3.0	-1	26	26	26	26a	102	1/4	False	2	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
408	1	67	1	G	0	4	4	1	2	True	3.0	-1	26	26	26	26a	102	1/16	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-1	-1	-1	False	False	False
408	2	70	-2	B	-1	4	4	1	1	True	3.0	-1	26	26	26	26a	102	1/8	False	4	False				False	135	1	i.V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-4	-4	-4	False	False	False
