onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	50	2	D	0	3	4	2	1	True	1.0	-1	1	1	1	1a	0	1/4	True	3	True			{	False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	4	62	2	D	0	3	4	1	1	True	1.0	-1	1	1	1	1a	0	1/4	True	4	True			{	False	0	d.i{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
4	4	53	-1	F	0	3	4	2	1	True	2.0	-1	1	1	1	1a	1	1/4	False	3	True				False	1	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
4	2	69	3	A	0	3	4	1	1	True	2.0	-1	1	1	1	1a	1	1/8	False	4	True				False	1	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
6	2	65	-1	F	0	3	4	1	1	True	2.5	-1	1	1	1	1a	3/2	1/8	False	4	False				False	1	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
8	2	62	2	D	0	3	4	1	1	True	3.0	-1	1	1	1	1a	2	1/8	False	4	False				False	1	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
10	2	57	3	A	0	3	4	1	1	True	3.5	-1	1	1	1	1a	5/2	1/8	False	3	False				False	1	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
12	4	55	1	G	0	3	4	2	1	True	1.0	-1	2	2	2	2a	3	1/4	False	3	True				False	2	iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
12	4	58	-2	B	-1	3	4	1	1	True	1.0	-1	2	2	2	2a	3	1/4	False	3	True				False	2	iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
16	4	48	0	C	0	3	4	2	1	True	2.0	-1	2	2	2	2a	4	1/4	False	3	True				False	3	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
16	2	67	1	G	0	3	4	1	1	True	2.0	-1	2	2	2	2a	4	1/8	False	4	True				False	3	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
18	2	64	4	E	0	3	4	1	1	True	2.5	-1	2	2	2	2a	9/2	1/8	False	4	False				False	3	V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
20	4	52	4	E	0	3	4	2	1	True	3.0	-1	2	2	2	2a	5	1/4	False	3	True				False	4	V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	2	2	5	True	False	True
20	2	60	0	C	0	3	4	1	1	True	3.0	-1	2	2	2	2a	5	1/8	False	4	True				False	4	V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	-2	-2	1	True	True	False
22	2	55	1	G	0	3	4	1	1	True	3.5	-1	2	2	2	2a	11/2	1/8	False	3	False				False	4	V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
24	4	53	-1	F	0	3	4	2	1	True	1.0	-1	3	3	3	3a	6	1/4	False	3	True				False	5	III		d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	-3	-3	-3	True	True	True
24	4	57	3	A	0	3	4	1	1	True	1.0	-1	3	3	3	3a	6	1/4	False	3	True				False	5	III		d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	2	2	2	1	1	1	True	False	False
28	8	49	7	C	1	3	4	2	1	True	2.0	-1	3	3	3	3a	7	1/2	False	3	True				False	6	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	5	5	5	True	False	True
28	2	64	4	E	0	3	4	1	1	True	2.0	-1	3	3	3	3a	7	1/8	False	4	True				False	6	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	2	2	2	True	False	False
30	2	58	-2	B	-1	3	4	1	1	True	2.5	-1	3	3	3	3a	15/2	1/8	False	3	False				False	6	V6		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	2	2	2	-4	-4	-4	False	False	False
32	4	45	3	A	0	3	4	2	2	True	3.0	-1	3	3	3	3a	8	1/4	False	2	True				False	7	V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	1	1	1	True	True	True
32	2	57	3	A	0	3	4	1	1	True	3.0	-1	3	3	3	3a	8	1/8	False	3	True				False	7	V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	1	1	1	True	True	True
34	2	55	1	G	0	3	4	1	1	True	3.5	-1	3	3	3	3a	17/2	1/8	False	3	False				False	7	V7		d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	2	2	2	-1	-1	-1	True	False	False
36	4	50	2	D	0	3	4	2	2	True	1.0	-1	4	4	4	4a	9	1/4	False	3	True			}	True	8	i(4)}		d	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	2	2	2	0	0	0	True	True	True
36	4	55	1	G	0	3	4	1	1	True	1.0	-1	4	4	4	4a	9	1/4	False	3	True			}	True	8	i(4)}		d	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	2	2	2	-1	-1	-1	True	False	False
36	4	57	3	A	0	3	4	2	1	True	1.0	-1	4	4	4	4a	9	1/4	False	3	True			}	True	8	i(4)}		d	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	2	2	2	1	1	1	True	False	False
40	4	45	3	A	0	3	4	2	1	True	2.0	-1	4	4	4	4a	10	1/4	False	2	True				False	9	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	1	1	1	True	True	True
40	2	53	-1	F	0	3	4	1	1	True	2.0	-1	4	4	4	4a	10	1/8	False	3	True				False	9	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	-3	-3	-3	False	False	False
42	2	52	4	E	0	3	4	1	1	True	2.5	-1	4	4	4	4a	21/2	1/8	False	3	False				False	9	V		d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	2	2	2	2	2	2	True	False	False
44	4	38	2	D	0	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	2	True	IAC	IAC		False	10	i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
44	4	53	-1	F	0	3	4	1	1	True	3.0	-1	4	4	4	4a	11	1/4	False	3	True	IAC	IAC		False	10	i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
48	4	50	2	D	0	3	4	2	1	True	1.0	-1	5	5	5	5a	12	1/4	False	3	False			{	False	11	{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	2	2	2	0	0	0	True	True	True
48	4	62	2	D	0	3	4	1	1	True	1.0	-1	5	5	5	5a	12	1/4	False	4	False			{	False	11	{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	2	2	2	0	0	0	True	True	True
52	4	62	2	D	0	3	4	2	1	True	2.0	-1	5	5	5	5a	13	1/4	False	4	False				False	11	{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	2	2	2	0	0	0	True	True	True
52	2	65	-1	F	0	3	4	1	1	True	2.0	-1	5	5	5	5a	13	1/8	False	4	False				False	11	{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
54	2	62	2	D	0	3	4	1	1	True	2.5	-1	5	5	5	5a	27/2	1/8	False	4	False				False	11	{		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	2	2	2	0	0	0	True	True	True
56	4	53	-1	F	0	3	4	2	1	True	3.0	-1	5	5	5	5a	14	1/4	False	3	True				False	12	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
56	2	58	-2	B	-1	3	4	1	1	True	3.0	-1	5	5	5	5a	14	1/8	False	3	True				False	12	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-4	-4	-4	False	False	False
58	2	57	3	A	0	3	4	1	1	True	3.5	-1	5	5	5	5a	29/2	1/8	False	3	False				False	12	i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
60	4	52	4	E	0	3	4	2	1	True	1.0	-1	6	6	6	6a	15	1/4	False	3	True				False	13	v.V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	2	1	1	True	True	True
60	4	56	8	G	1	3	4	1	1	True	1.0	-1	6	6	6	6a	15	1/4	False	3	True				False	13	v.V		d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	2	3	3	6	5	5	True	False	False
64	4	50	2	D	0	3	4	2	1	True	2.0	-1	6	6	6	6a	16	1/4	False	3	True				False	14	#viio43	iv	d	v		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	v	v, minor	#vii		v	v	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	3	3	0	-1	-1	True	False	True
64	2	65	-1	F	0	3	4	1	1	True	2.0	-1	6	6	6	6a	16	1/8	False	4	True				False	14	#viio43	iv	d	v		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	v	v, minor	#vii		v	v	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	3	3	-3	-4	-4	True	False	False
66	2	62	2	D	0	3	4	1	1	True	2.5	-1	6	6	6	6a	33/2	1/8	False	4	False				False	14	#viio43	iv	d	v		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	v	v, minor	#vii		v	v	True	#viio43	#viio43, minor		#viio43, minor		#vii	2	3	3	0	-1	-1	True	False	True
68	4	48	0	C	0	3	4	2	1	True	3.0	-1	6	6	6	6a	17	1/4	False	3	True				False	15	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	-2	-3	-3	True	False	True
68	2	64	4	E	0	3	4	1	1	True	3.0	-1	6	6	6	6a	17	1/8	False	4	True				False	15	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	2	1	1	True	False	False
70	2	57	3	A	0	3	4	1	1	True	3.5	-1	6	6	6	6a	35/2	1/8	False	3	False				False	15	i6		d	v		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	2	3	3	1	0	0	True	True	False
72	4	50	2	D	0	3	4	2	1	True	1.0	-1	7	7	7	7a	18	1/4	False	3	True				False	16	bII6		d	v		bII6	bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	v	v, minor	bII		v	v	True	bII6	bII6, minor		bII6, minor		bII	2	3	3	0	-1	-1	True	False	True
72	4	58	-2	B	-1	3	4	1	1	True	1.0	-1	7	7	7	7a	18	1/4	False	3	True				False	16	bII6		d	v		bII6	bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	v	v, minor	bII		v	v	True	bII6	bII6, minor		bII6, minor		bII	2	3	3	-4	-5	-5	True	True	False
