onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
324	3	76	4	E	0	3	4	1	1	False	1.0	-1	4	4	28	4b	81	3/16	False	5	True			}{	True	84		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	2	2	2	False	False	False
327	1	69	3	A	0	3	4	1	1	True	1.75	-1	4	4	28	4b	327/4	1/16	False	4	False				False	84		i(9)}{		d	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	2	2	2	1	1	1	True	False	False
328	3	62	2	D	0	3	4	2	1	False	2.0	-1	4	4	28	4b	82	3/16	False	4	True	PAC	PAC		False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
328	3	65	-1	F	0	3	4	1	2	False	2.0	-1	4	4	28	4b	82	3/16	False	4	True	PAC	PAC		False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
328	8	74	2	D	0	3	4	1	1	True	2.0	-1	4	4	28	4b	82	1/2	False	5	True	PAC	PAC		False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
331	1	60	0	C	0	3	4	2	1	True	2.75	-1	4	4	28	4b	331/4	1/16	False	4	False				False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
331	1	65	-1	F	0	3	4	1	2	True	2.75	-1	4	4	28	4b	331/4	1/16	False	4	False				False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
332	3	58	-2	B	-1	3	4	2	1	True	3.0	-1	4	4	28	4b	83	3/16	False	3	False				False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
332	3	67	1	G	0	3	4	1	2	True	3.0	-1	4	4	28	4b	83	3/16	False	4	False				False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-1	-1	-1	False	False	False
335	1	57	3	A	0	3	4	2	1	True	3.75	-1	4	4	28	4b	335/4	1/16	False	3	False				False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
335	1	69	3	A	0	3	4	1	2	True	3.75	-1	4	4	28	4b	335/4	1/16	False	4	False				False	85		i|PAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
336	4	55	1	G	0	3	4	2	2	True	1.0	-1	5	5	29	5b	84	1/4	False	3	True				False	86		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
336	4	70	-2	B	-1	3	4	1	2	True	1.0	-1	5	5	29	5b	84	1/4	False	4	True				False	86		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
336	3	74	2	D	0	3	4	1	1	False	1.0	-1	5	5	29	5b	84	3/16	False	5	True				False	86		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	0	0	0	True	False	False
339	1	64	4	E	0	3	4	2	1	True	1.75	-1	5	5	29	5b	339/4	1/16	False	4	True				False	87		#viio64		d	i		#viio64	#vii	o	64			o	True	True	(-1, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio64	#viio64, minor		#viio64, minor		#vii	2	2	2	2	2	2	True	False	False
339	1	73	7	C	1	3	4	1	1	True	1.75	-1	5	5	29	5b	339/4	1/16	False	5	True				False	87		#viio64		d	i		#viio64	#vii	o	64			o	True	True	(-1, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio64	#viio64, minor		#viio64, minor		#vii	2	2	2	5	5	5	True	True	False
340	4	53	-1	F	0	3	4	2	2	True	2.0	-1	5	5	29	5b	85	1/4	False	3	True				False	88		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	-3	-3	-3	True	False	True
340	3	64	4	E	0	3	4	2	1	False	2.0	-1	5	5	29	5b	85	3/16	False	4	True				False	88		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	2	2	2	True	False	False
340	3	70	-2	B	-1	3	4	1	2	False	2.0	-1	5	5	29	5b	85	3/16	False	4	True				False	88		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	-4	-4	-4	True	False	False
340	4	74	2	D	0	3	4	1	1	True	2.0	-1	5	5	29	5b	85	1/4	False	5	True				False	88		i6(62)		d	i		i6(62)	i		6	62		m	True	True	(-3, -4, 2)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6(62), minor		i	2	2	2	0	0	0	False	True	False
343	1	62	2	D	0	3	4	2	1	True	2.75	-1	5	5	29	5b	343/4	1/16	False	4	True				False	89		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
343	1	69	3	A	0	3	4	1	2	True	2.75	-1	5	5	29	5b	343/4	1/16	False	4	True				False	89		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
344	4	52	4	E	0	3	4	2	2	True	3.0	-1	5	5	29	5b	86	1/4	False	3	True				False	90		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	2	2	2	True	False	True
344	3	62	2	D	0	3	4	2	1	False	3.0	-1	5	5	29	5b	86	3/16	False	4	True				False	90		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	0	0	0	True	False	False
344	3	69	3	A	0	3	4	1	2	False	3.0	-1	5	5	29	5b	86	3/16	False	4	True				False	90		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	1	1	1	True	False	False
344	4	76	4	E	0	3	4	1	1	True	3.0	-1	5	5	29	5b	86	1/4	False	5	True				False	90		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62		o	True	True	(2, 1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(62), minor		#vii	2	2	2	2	2	2	True	False	True
347	1	61	7	C	1	3	4	2	1	True	3.75	-1	5	5	29	5b	347/4	1/16	False	4	True				False	91		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	5	5	5	True	True	False
347	1	67	1	G	0	3	4	1	2	True	3.75	-1	5	5	29	5b	347/4	1/16	False	4	True				False	91		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	-1	-1	-1	True	False	False
348	4	50	2	D	0	3	4	2	2	True	1.0	-1	6	6	30	6b	87	1/4	False	3	True				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
348	3	62	2	D	0	3	4	2	1	True	1.0	-1	6	6	30	6b	87	3/16	False	4	True				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
348	8	77	-1	F	0	3	4	1	1	True	1.0	-1	6	6	30	6b	87	1/2	False	5	True				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
351	1	60	0	C	0	3	4	2	1	True	1.75	-1	6	6	30	6b	351/4	1/16	False	4	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
351	1	69	3	A	0	3	4	1	2	True	1.75	-1	6	6	30	6b	351/4	1/16	False	4	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
352	3	50	2	D	0	3	4	2	2	False	2.0	-1	6	6	30	6b	88	3/16	False	3	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
352	3	58	-2	B	-1	3	4	2	1	True	2.0	-1	6	6	30	6b	88	3/16	False	3	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-4	-4	-4	False	False	False
352	3	74	2	D	0	3	4	1	2	True	2.0	-1	6	6	30	6b	88	3/16	False	5	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
355	1	50	2	D	0	3	4	2	2	True	2.75	-1	6	6	30	6b	355/4	1/16	False	3	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
355	1	57	3	A	0	3	4	2	1	True	2.75	-1	6	6	30	6b	355/4	1/16	False	3	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
355	1	72	0	C	0	3	4	1	2	True	2.75	-1	6	6	30	6b	355/4	1/16	False	5	False				False	92		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-2	-2	-2	False	False	False
356	4	55	1	G	0	3	4	2	2	True	3.0	-1	6	6	30	6b	89	1/4	False	3	True				False	93		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
356	4	58	-2	B	-1	3	4	2	1	True	3.0	-1	6	6	30	6b	89	1/4	False	3	True				False	93		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
356	4	70	-2	B	-1	3	4	1	2	True	3.0	-1	6	6	30	6b	89	1/4	False	4	True				False	93		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
356	3	79	1	G	0	3	4	1	1	True	3.0	-1	6	6	30	6b	89	3/16	False	5	True				False	93		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
359	1	77	-1	F	0	3	4	1	1	True	3.75	-1	6	6	30	6b	359/4	1/16	False	5	False				False	93		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-3	-3	-3	False	False	False
360	4	60	0	C	0	3	4	2	1	True	1.0	-1	7	7	31	7b	90	1/4	False	4	True				False	94		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
360	4	64	4	E	0	3	4	2	1	True	1.0	-1	7	7	31	7b	90	1/4	False	4	True				False	94		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
360	3	72	0	C	0	3	4	1	2	True	1.0	-1	7	7	31	7b	90	3/16	False	5	True				False	94		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
360	4	76	4	E	0	3	4	1	1	True	1.0	-1	7	7	31	7b	90	1/4	False	5	True				False	94		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
363	1	70	-2	B	-1	3	4	1	2	True	1.75	-1	7	7	31	7b	363/4	1/16	False	4	False				False	94		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-4	-4	-1	False	False	False
364	3	62	2	D	0	3	4	2	1	True	2.0	-1	7	7	31	7b	91	3/16	False	4	True				False	95		vi/III		d	i		vi/III	vi				III	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	vi/III	III	III/i	III	False	vi/III	vi/III, minor		vi/III, minor	III	III	2	2	-1	0	0	3	True	True	True
364	3	65	-1	F	0	3	4	2	1	True	2.0	-1	7	7	31	7b	91	3/16	False	4	True				False	95		vi/III		d	i		vi/III	vi				III	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	vi/III	III	III/i	III	False	vi/III	vi/III, minor		vi/III, minor	III	III	2	2	-1	-3	-3	0	True	False	False
364	4	69	3	A	0	3	4	1	2	True	2.0	-1	7	7	31	7b	91	1/4	False	4	True				False	95		vi/III		d	i		vi/III	vi				III	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	vi/III	III	III/i	III	False	vi/III	vi/III, minor		vi/III, minor	III	III	2	2	-1	1	1	4	True	False	False
364	4	77	-1	F	0	3	4	1	1	True	2.0	-1	7	7	31	7b	91	1/4	False	5	True				False	95		vi/III		d	i		vi/III	vi				III	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	vi/III	III	III/i	III	False	vi/III	vi/III, minor		vi/III, minor	III	III	2	2	-1	-3	-3	0	True	False	False
367	1	60	0	C	0	3	4	2	1	True	2.75	-1	7	7	31	7b	367/4	1/16	False	4	False				False	95		vi/III		d	i		vi/III	vi				III	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	vi/III	III	III/i	III	False	vi/III	vi/III, minor		vi/III, minor	III	III	2	2	-1	-2	-2	1	False	False	False
367	1	64	4	E	0	3	4	2	1	True	2.75	-1	7	7	31	7b	367/4	1/16	False	4	False				False	95		vi/III		d	i		vi/III	vi				III	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	vi/III	III	III/i	III	False	vi/III	vi/III, minor		vi/III, minor	III	III	2	2	-1	2	2	5	False	False	False
368	4	58	-2	B	-1	3	4	2	1	True	3.0	-1	7	7	31	7b	92	1/4	False	3	True				False	96		IVM7/III		d	i		IVM7/III	IV	M	7		III	MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	IV/III	III	III/i	III	False	IVM7/III	IVM7/III, minor		IVM7/III, minor	III	III	2	2	-1	-4	-4	-1	True	True	True
368	4	62	2	D	0	3	4	2	1	True	3.0	-1	7	7	31	7b	92	1/4	False	4	True				False	96		IVM7/III		d	i		IVM7/III	IV	M	7		III	MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	IV/III	III	III/i	III	False	IVM7/III	IVM7/III, minor		IVM7/III, minor	III	III	2	2	-1	0	0	3	True	False	False
368	3	69	3	A	0	3	4	1	2	False	3.0	-1	7	7	31	7b	92	3/16	False	4	True				False	96		IVM7/III		d	i		IVM7/III	IV	M	7		III	MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	IV/III	III	III/i	III	False	IVM7/III	IVM7/III, minor		IVM7/III, minor	III	III	2	2	-1	1	1	4	True	False	False
368	3	77	-1	F	0	3	4	1	1	False	3.0	-1	7	7	31	7b	92	3/16	False	5	True				False	96		IVM7/III		d	i		IVM7/III	IV	M	7		III	MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	IV/III	III	III/i	III	False	IVM7/III	IVM7/III, minor		IVM7/III, minor	III	III	2	2	-1	-3	-3	0	True	False	False
371	1	70	-2	B	-1	3	4	1	2	True	3.75	-1	7	7	31	7b	371/4	1/16	False	4	False				False	96		IVM7/III		d	i		IVM7/III	IV	M	7		III	MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	IV/III	III	III/i	III	False	IVM7/III	IVM7/III, minor		IVM7/III, minor	III	III	2	2	-1	-4	-4	-1	True	True	True
371	1	79	1	G	0	3	4	1	1	True	3.75	-1	7	7	31	7b	371/4	1/16	False	5	False				False	96		IVM7/III		d	i		IVM7/III	IV	M	7		III	MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	IV/III	III	III/i	III	False	IVM7/III	IVM7/III, minor		IVM7/III, minor	III	III	2	2	-1	-1	-1	2	False	False	False
372	3	57	3	A	0	3	4	2	1	True	1.0	-1	8	8	32	8b	93	3/16	False	3	True				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	1	1	4	True	False	True
372	3	60	0	C	0	3	4	2	1	True	1.0	-1	8	8	32	8b	93	3/16	False	4	True				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	-2	-2	1	True	False	False
372	4	72	0	C	0	3	4	1	2	True	1.0	-1	8	8	32	8b	93	1/4	False	5	True				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	-2	-2	1	True	False	False
372	4	77	-1	F	0	3	4	1	1	True	1.0	-1	8	8	32	8b	93	1/4	False	5	True				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	-3	-3	0	True	True	False
372	4	81	3	A	0	3	4	1	1	True	1.0	-1	8	8	32	8b	93	1/4	False	5	True				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	1	1	4	True	False	True
375	1	58	-2	B	-1	3	4	2	1	True	1.75	-1	8	8	32	8b	375/4	1/16	False	3	False				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	-4	-4	-1	False	False	False
375	1	62	2	D	0	3	4	2	1	True	1.75	-1	8	8	32	8b	375/4	1/16	False	4	False				False	97		I6/III		d	i		I6/III	I		6		III	M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	I/III	III	III/i	III	False	I6/III	I6/III, minor		I6/III, minor	III	III	2	2	-1	0	0	3	False	False	False
376	3	48	0	C	0	3	4	2	1	True	2.0	-1	8	8	32	8b	94	3/16	False	3	True				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-2	-2	1	True	True	True
376	3	52	4	E	0	3	4	2	1	True	2.0	-1	8	8	32	8b	94	3/16	False	3	True				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
376	3	76	4	E	0	3	4	1	2	True	2.0	-1	8	8	32	8b	94	3/16	False	5	True				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	2	2	5	True	False	False
376	8	79	1	G	0	3	4	1	1	True	2.0	-1	8	8	32	8b	94	1/2	False	5	True				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
379	1	50	2	D	0	3	4	2	1	True	2.75	-1	8	8	32	8b	379/4	1/16	False	3	False				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	0	0	3	False	False	False
379	1	53	-1	F	0	3	4	2	1	True	2.75	-1	8	8	32	8b	379/4	1/16	False	3	False				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	-3	-3	0	False	False	False
379	1	74	2	D	0	3	4	1	2	True	2.75	-1	8	8	32	8b	379/4	1/16	False	5	False				False	98		V/III		d	i		V/III	V				III	M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V/III	V/III, minor		V/III, minor	III	III	2	2	-1	0	0	3	False	False	False
380	4	52	4	E	0	3	4	2	1	True	3.0	-1	8	8	32	8b	95	1/4	False	3	True				False	99		V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	2	2	5	True	False	True
380	4	55	1	G	0	3	4	2	1	True	3.0	-1	8	8	32	8b	95	1/4	False	3	True				False	99		V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	-1	-1	2	True	False	False
380	3	72	0	C	0	3	4	1	2	True	3.0	-1	8	8	32	8b	95	3/16	False	5	True				False	99		V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	-2	-2	1	True	True	False
383	1	70	-2	B	-1	3	4	1	2	True	3.75	-1	8	8	32	8b	383/4	1/16	False	4	False				False	99		V6/III		d	i		V6/III	V		6		III	M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V6/III	V6/III, minor		V6/III, minor	III	III	2	2	-1	-4	-4	-1	False	False	False
384	12	41	-1	F	0	3	4	2	2	True	1.0	-1	9	9	33	9b	96	3/4	False	2	True			}{	True	100		I(9)/III}{		d	i		I(9)/III	I			9	III	M	True	True	(-3, 1, -2)	(-1,)	-3	-3	minor	minor	i	i, minor	I/III	III	III/i	III	False	I/III	I/III, minor		I(9)/III, minor	III	III	2	2	-1	-3	-3	0	True	True	True
384	4	53	-1	F	0	3	4	2	1	True	1.0	-1	9	9	33	9b	96	1/4	False	3	True			}{	True	100		I(9)/III}{		d	i		I(9)/III	I			9	III	M	True	True	(-3, 1, -2)	(-1,)	-3	-3	minor	minor	i	i, minor	I/III	III	III/i	III	False	I/III	I/III, minor		I(9)/III, minor	III	III	2	2	-1	-3	-3	0	True	True	True
384	4	69	3	A	0	3	4	1	2	True	1.0	-1	9	9	33	9b	96	1/4	False	4	True			}{	True	100		I(9)/III}{		d	i		I(9)/III	I			9	III	M	True	True	(-3, 1, -2)	(-1,)	-3	-3	minor	minor	i	i, minor	I/III	III	III/i	III	False	I/III	I/III, minor		I(9)/III, minor	III	III	2	2	-1	1	1	4	True	False	False
384	3	79	1	G	0	3	4	1	1	False	1.0	-1	9	9	33	9b	96	3/16	False	5	True			}{	True	100		I(9)/III}{		d	i		I(9)/III	I			9	III	M	True	True	(-3, 1, -2)	(-1,)	-3	-3	minor	minor	i	i, minor	I/III	III	III/i	III	False	I/III	I/III, minor		I(9)/III, minor	III	III	2	2	-1	-1	-1	2	False	False	False
