onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1164	8	57	3	A	0	12	8	2	1	True	2.0	-3	25	25	25	25a	291/2	1/4	False	3	True				False	82		#viio6	c	v		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	1	1	3	2	2	True	False	True
1168	12	66	6	F	1	12	8	1	1	True	2.333	-3	25	25	25	25a	146	3/8	False	4	False				False	82		#viio6	c	v		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	1	1	6	5	5	True	True	False
1168	12	78	6	F	1	12	8	1	1	True	2.333	-3	25	25	25	25a	146	3/8	False	5	False				False	82		#viio6	c	v		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	1	1	6	5	5	True	True	False
1172	4	43	1	G	0	12	8	2	1	True	2.667	-3	25	25	25	25a	293/2	1/8	False	2	False				False	82		#viio6	c	v		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	1	1	1	0	0	False	False	False
1172	4	55	1	G	0	12	8	2	1	True	2.667	-3	25	25	25	25a	293/2	1/8	False	3	False				False	82		#viio6	c	v		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	1	1	1	0	0	False	False	False
1176	8	42	6	F	1	12	8	2	1	True	3.0	-3	25	25	25	25a	147	1/4	False	2	True				False	83		#viio7	c	v		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	1	1	6	5	5	True	True	True
1176	8	54	6	F	1	12	8	2	1	True	3.0	-3	25	25	25	25a	147	1/4	False	3	True				False	83		#viio7	c	v		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	1	1	6	5	5	True	True	True
1180	8	63	-3	E	-1	12	8	1	1	True	3.333	-3	25	25	25	25a	295/2	1/4	False	4	False				False	83		#viio7	c	v		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	1	1	-3	-4	-4	True	False	False
1180	8	75	-3	E	-1	12	8	1	1	True	3.333	-3	25	25	25	25a	295/2	1/4	False	5	False				False	83		#viio7	c	v		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	1	1	-3	-4	-4	True	False	False
1184	4	39	-3	E	-1	12	8	2	1	True	3.667	-3	25	25	25	25a	148	1/8	False	2	False				False	83		#viio7	c	v		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	1	1	-3	-4	-4	True	False	False
1184	4	51	-3	E	-1	12	8	2	1	True	3.667	-3	25	25	25	25a	148	1/8	False	3	False				False	83		#viio7	c	v		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	v	v, minor	#vii		v	v	True	#viio7	#viio7, minor		#viio7, minor		#vii	0	1	1	-3	-4	-4	True	False	False
1188	8	38	2	D	0	12	8	2	1	True	4.0	-3	25	25	25	25a	297/2	1/4	False	2	True				False	84		V7(9)	c	v		V7(9)		V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7(9), minor		V	0	1	1	2	1	1	True	True	True
1188	8	50	2	D	0	12	8	2	1	True	4.0	-3	25	25	25	25a	297/2	1/4	False	3	True				False	84		V7(9)	c	v		V7(9)		V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7(9), minor		V	0	1	1	2	1	1	True	True	True
1188	4	75	-3	E	-1	12	8	1	1	False	4.0	-3	25	25	25	25a	297/2	1/8	False	5	True				False	84		V7(9)	c	v		V7(9)		V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7(9), minor		V	0	1	1	-3	-4	-4	False	False	False
1192	4	74	2	D	0	12	8	1	1	True	4.333	-3	25	25	25	25a	149	1/8	False	5	False				False	84		V7(9)	c	v		V7(9)		V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7(9), minor		V	0	1	1	2	1	1	True	True	True
1196	4	54	6	F	1	12	8	2	1	True	4.667	-3	25	25	25	25a	299/2	1/8	False	3	False				False	84		V7(9)	c	v		V7(9)		V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7(9), minor		V	0	1	1	6	5	5	True	False	False
1196	4	72	0	C	0	12	8	1	1	True	4.667	-3	25	25	25	25a	299/2	1/8	False	5	False				False	84		V7(9)	c	v		V7(9)		V		7	9		Mm7	True	True	(1, 5, 2, -1)	(-4,)	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7(9), minor		V	0	1	1	0	-1	-1	True	False	False
1200	8	55	1	G	0	12	8	2	1	True	1.0	-3	26	26	26	26a	150	1/4	False	3	True				False	85		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1200	4	70	-2	B	-1	12	8	1	1	True	1.0	-3	26	26	26	26a	150	1/8	False	4	True				False	85		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1204	4	69	3	A	0	12	8	1	1	True	1.333	-3	26	26	26	26a	301/2	1/8	False	4	False				False	85		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	3	2	2	False	False	False
1208	4	63	-3	E	-1	12	8	2	1	True	1.667	-3	26	26	26	26a	151	1/8	False	4	True				False	86		VI	c	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	-3	-4	-4	True	True	True
1208	4	67	1	G	0	12	8	1	1	True	1.667	-3	26	26	26	26a	151	1/8	False	4	True				False	86		VI	c	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	1	0	0	True	False	False
1208	4	70	-2	B	-1	12	8	1	1	True	1.667	-3	26	26	26	26a	151	1/8	False	4	True				False	86		VI	c	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	-2	-3	-3	True	False	False
1212	8	60	0	C	0	12	8	2	1	True	2.0	-3	26	26	26	26a	303/2	1/4	False	4	True				False	87		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	0	-1	-1	True	False	True
1212	4	69	3	A	0	12	8	1	1	True	2.0	-3	26	26	26	26a	303/2	1/8	False	4	True				False	87		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	3	2	2	True	True	False
1212	4	72	0	C	0	12	8	1	1	True	2.0	-3	26	26	26	26a	303/2	1/8	False	5	True				False	87		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	0	-1	-1	True	False	True
1216	4	67	1	G	0	12	8	1	1	True	2.333	-3	26	26	26	26a	152	1/8	False	4	False				False	87		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	1	0	0	False	False	False
1216	4	70	-2	B	-1	12	8	1	1	True	2.333	-3	26	26	26	26a	152	1/8	False	4	False				False	87		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	-2	-3	-3	False	False	False
1220	4	62	2	D	0	12	8	2	1	True	2.667	-3	26	26	26	26a	305/2	1/8	False	4	True				False	88		V	c	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	2	1	1	True	True	True
1220	4	66	6	F	1	12	8	1	1	True	2.667	-3	26	26	26	26a	305/2	1/8	False	4	True				False	88		V	c	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	6	5	5	True	False	False
1220	4	69	3	A	0	12	8	1	1	True	2.667	-3	26	26	26	26a	305/2	1/8	False	4	True				False	88		V	c	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	3	2	2	True	False	False
1224	4	43	1	G	0	12	8	2	1	True	3.0	-3	26	26	26	26a	153	1/8	False	2	True	PAC	PAC	}{	True	89		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1224	8	67	1	G	0	12	8	1	2	True	3.0	-3	26	26	26	26a	153	1/4	False	4	True	PAC	PAC	}{	True	89		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1224	12	67	1	G	0	12	8	1	1	True	3.0	-3	26	26	26	26a	153	3/8	False	4	True	PAC	PAC	}{	True	89		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1228	4	55	1	G	0	12	8	2	1	True	3.333	-3	26	26	26	26a	307/2	1/8	False	3	False				False	89		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1232	4	58	-2	B	-1	12	8	2	1	True	3.667	-3	26	26	26	26a	154	1/8	False	3	False				False	89		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1232	4	62	2	D	0	12	8	1	2	True	3.667	-3	26	26	26	26a	154	1/8	False	4	False				False	89		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	2	1	1	True	False	False
1236	4	38	2	D	0	12	8	2	1	True	4.0	-3	26	26	26	26a	309/2	1/8	False	2	True				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1236	12	62	2	D	0	12	8	1	2	False	4.0	-3	26	26	26	26a	309/2	3/8	False	4	True				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1236	4	67	1	G	0	12	8	1	1	False	4.0	-3	26	26	26	26a	309/2	1/8	False	4	True				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	1	0	0	False	False	False
1240	4	50	2	D	0	12	8	2	1	True	4.333	-3	26	26	26	26a	155	1/8	False	3	False				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1240	4	69	3	A	0	12	8	1	1	True	4.333	-3	26	26	26	26a	155	1/8	False	4	False				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	3	2	2	True	False	False
1244	4	54	6	F	1	12	8	2	1	True	4.667	-3	26	26	26	26a	311/2	1/8	False	3	False				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	6	5	5	True	False	False
1244	4	72	0	C	0	12	8	1	1	True	4.667	-3	26	26	26	26a	311/2	1/8	False	5	False				False	90		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	0	-1	-1	True	False	False
1248	4	43	1	G	0	12	8	2	1	True	1.0	-3	27	27	27	27a	156	1/8	False	2	True				False	91		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1248	4	70	-2	B	-1	12	8	1	1	True	1.0	-3	27	27	27	27a	156	1/8	False	4	True				False	91		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1252	4	55	1	G	0	12	8	2	1	True	1.333	-3	27	27	27	27a	313/2	1/8	False	3	False				False	91		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1252	4	69	3	A	0	12	8	1	1	True	1.333	-3	27	27	27	27a	313/2	1/8	False	4	False				False	91		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	3	2	2	False	False	False
1256	4	58	-2	B	-1	12	8	2	1	True	1.667	-3	27	27	27	27a	157	1/8	False	3	False				False	91		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1256	4	67	1	G	0	12	8	1	1	True	1.667	-3	27	27	27	27a	157	1/8	False	4	False				False	91		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1260	4	38	2	D	0	12	8	2	1	True	2.0	-3	27	27	27	27a	315/2	1/8	False	2	True				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1260	12	62	2	D	0	12	8	1	2	True	2.0	-3	27	27	27	27a	315/2	3/8	False	4	True				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1260	4	67	1	G	0	12	8	1	1	False	2.0	-3	27	27	27	27a	315/2	1/8	False	4	True				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	1	0	0	False	False	False
1264	4	50	2	D	0	12	8	2	1	True	2.333	-3	27	27	27	27a	158	1/8	False	3	False				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1264	4	69	3	A	0	12	8	1	1	True	2.333	-3	27	27	27	27a	158	1/8	False	4	False				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	3	2	2	True	False	False
1268	4	54	6	F	1	12	8	2	1	True	2.667	-3	27	27	27	27a	317/2	1/8	False	3	False				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	6	5	5	True	False	False
1268	4	72	0	C	0	12	8	1	1	True	2.667	-3	27	27	27	27a	317/2	1/8	False	5	False				False	92		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	0	-1	-1	True	False	False
1272	4	43	1	G	0	12	8	2	1	True	3.0	-3	27	27	27	27a	159	1/8	False	2	True				False	93		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1272	4	70	-2	B	-1	12	8	1	1	True	3.0	-3	27	27	27	27a	159	1/8	False	4	True				False	93		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1276	4	55	1	G	0	12	8	2	1	True	3.333	-3	27	27	27	27a	319/2	1/8	False	3	False				False	93		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1276	4	69	3	A	0	12	8	1	1	True	3.333	-3	27	27	27	27a	319/2	1/8	False	4	False				False	93		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	3	2	2	False	False	False
1280	4	58	-2	B	-1	12	8	2	1	True	3.667	-3	27	27	27	27a	160	1/8	False	3	False				False	93		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1280	4	67	1	G	0	12	8	1	1	True	3.667	-3	27	27	27	27a	160	1/8	False	4	False				False	93		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1284	4	38	2	D	0	12	8	2	1	True	4.0	-3	27	27	27	27a	321/2	1/8	False	2	True				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1284	12	62	2	D	0	12	8	1	2	True	4.0	-3	27	27	27	27a	321/2	3/8	False	4	True				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1284	4	67	1	G	0	12	8	1	1	False	4.0	-3	27	27	27	27a	321/2	1/8	False	4	True				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	1	0	0	False	False	False
1288	4	50	2	D	0	12	8	2	1	True	4.333	-3	27	27	27	27a	161	1/8	False	3	False				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	2	1	1	True	True	True
1288	4	69	3	A	0	12	8	1	1	True	4.333	-3	27	27	27	27a	161	1/8	False	4	False				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	3	2	2	True	False	False
1292	4	54	6	F	1	12	8	2	1	True	4.667	-3	27	27	27	27a	323/2	1/8	False	3	False				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	6	5	5	True	False	False
1292	4	72	0	C	0	12	8	1	1	True	4.667	-3	27	27	27	27a	323/2	1/8	False	5	False				False	94		V7	c	v		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	0	1	1	0	-1	-1	True	False	False
1296	8	43	1	G	0	12	8	2	1	True	1.0	-3	28	28	28	28a	162	1/4	False	2	True				False	95		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1296	4	67	1	G	0	12	8	1	1	True	1.0	-3	28	28	28	28a	162	1/8	False	4	True				False	95		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
1296	4	70	-2	B	-1	12	8	1	1	True	1.0	-3	28	28	28	28a	162	1/8	False	4	True				False	95		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	-2	-3	-3	True	False	False
1300	4	66	6	F	1	12	8	1	1	True	1.333	-3	28	28	28	28a	325/2	1/8	False	4	False				False	95		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	6	5	5	False	False	False
1300	4	69	3	A	0	12	8	1	1	True	1.333	-3	28	28	28	28a	325/2	1/8	False	4	False				False	95		i	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	3	2	2	False	False	False
1304	4	51	-3	E	-1	12	8	2	1	True	1.667	-3	28	28	28	28a	163	1/8	False	3	True				False	96		VI	c	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	-3	-4	-4	True	True	True
1304	4	67	1	G	0	12	8	1	1	True	1.667	-3	28	28	28	28a	163	1/8	False	4	True				False	96		VI	c	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	1	0	0	True	False	False
1304	4	70	-2	B	-1	12	8	1	1	True	1.667	-3	28	28	28	28a	163	1/8	False	4	True				False	96		VI	c	v		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	v	v, minor	VI		v	v	True	VI	VI, minor		VI, minor		VI	0	1	1	-2	-3	-3	True	False	False
1308	8	48	0	C	0	12	8	2	1	True	2.0	-3	28	28	28	28a	327/2	1/4	False	3	True				False	97		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	0	-1	-1	True	False	True
1308	4	69	3	A	0	12	8	1	1	True	2.0	-3	28	28	28	28a	327/2	1/8	False	4	True				False	97		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	3	2	2	True	True	False
1308	4	72	0	C	0	12	8	1	1	True	2.0	-3	28	28	28	28a	327/2	1/8	False	5	True				False	97		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	0	-1	-1	True	False	True
1312	4	67	1	G	0	12	8	1	1	True	2.333	-3	28	28	28	28a	164	1/8	False	4	False				False	97		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	1	0	0	False	False	False
1312	4	70	-2	B	-1	12	8	1	1	True	2.333	-3	28	28	28	28a	164	1/8	False	4	False				False	97		iio6	c	v		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	iio6	iio6, minor		iio6, minor		ii	0	1	1	-2	-3	-3	False	False	False
1316	4	50	2	D	0	12	8	2	1	True	2.667	-3	28	28	28	28a	329/2	1/8	False	3	True				False	98		V	c	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	2	1	1	True	True	True
1316	4	66	6	F	1	12	8	1	1	True	2.667	-3	28	28	28	28a	329/2	1/8	False	4	True				False	98		V	c	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	6	5	5	True	False	False
1316	4	69	3	A	0	12	8	1	1	True	2.667	-3	28	28	28	28a	329/2	1/8	False	4	True				False	98		V	c	v		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	0	1	1	3	2	2	True	False	False
1320	4	43	1	G	0	12	8	2	1	True	3.0	-3	28	28	28	28a	165	1/8	False	2	True	PAC	PAC	}{	True	99		i|PAC}{	c	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	0	1	1	1	0	0	True	True	True
