onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
319	1	77	-1	F	0	12	8	1	1	True	3.333	0	27	27	27	27a	319/2	1/8	False	5	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	-4	-4	-4	False	False	False
320	1	72	0	C	0	12	8	1	2	True	3.667	0	27	27	27	27a	160	1/8	False	5	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	-3	-3	-3	False	False	False
320	1	76	4	E	0	12	8	1	1	True	3.667	0	27	27	27	27a	160	1/8	False	5	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	1	1	1	True	True	True
321	1	71	5	B	0	12	8	1	2	True	4.0	0	27	27	27	27a	321/2	1/8	False	4	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	2	2	2	True	False	False
321	1	74	2	D	0	12	8	1	1	True	4.0	0	27	27	27	27a	321/2	1/8	False	5	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	-1	-1	-1	True	False	False
322	1	69	3	A	0	12	8	1	2	True	4.333	0	27	27	27	27a	161	1/8	False	4	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	0	0	0	False	False	False
322	1	72	0	C	0	12	8	1	1	True	4.333	0	27	27	27	27a	161	1/8	False	5	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	-3	-3	-3	False	False	False
323	1	68	8	G	1	12	8	1	2	True	4.667	0	27	27	27	27a	323/2	1/8	False	4	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	5	5	5	True	False	False
323	1	71	5	B	0	12	8	1	1	True	4.667	0	27	27	27	27a	323/2	1/8	False	4	False				False	99	1	i.V7}{		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	2	2	2	True	False	False
324	1	81	3	A	0	12	8	1	1	True	1.0	0	1	1	28	1b	162	1/8	True	5	True			{	False	100		a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
325	1	76	4	E	0	12	8	1	1	True	1.333	0	1	1	28	1b	325/2	1/8	False	5	False				False	100		a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
326	1	72	0	C	0	12	8	1	1	True	1.667	0	1	1	28	1b	163	1/8	False	5	False				False	100		a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
327	1	69	3	A	0	12	8	1	1	True	2.0	0	1	1	28	1b	327/2	1/8	False	4	False				False	100		a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
328	1	71	5	B	0	12	8	1	1	True	2.333	0	1	1	28	1b	164	1/8	False	4	True				False	101		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
329	1	80	8	G	1	12	8	1	1	True	2.667	0	1	1	28	1b	329/2	1/8	False	5	False				False	101		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
330	1	81	3	A	0	12	8	1	1	True	3.0	0	1	1	28	1b	165	1/8	False	5	True				False	102		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
331	1	76	4	E	0	12	8	1	1	True	3.333	0	1	1	28	1b	331/2	1/8	False	5	False				False	102		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
332	1	72	0	C	0	12	8	1	1	True	3.667	0	1	1	28	1b	166	1/8	False	5	False				False	102		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
333	1	69	3	A	0	12	8	1	1	True	4.0	0	1	1	28	1b	333/2	1/8	False	4	False				False	102		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
334	1	71	5	B	0	12	8	1	1	True	4.333	0	1	1	28	1b	167	1/8	False	4	True				False	103		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
335	1	80	8	G	1	12	8	1	1	True	4.667	0	1	1	28	1b	335/2	1/8	False	5	False				False	103		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
336	1	81	3	A	0	12	8	1	1	True	1.0	0	2	2	29	2b	168	1/8	False	5	True			}	True	104		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
337	1	76	4	E	0	12	8	1	1	True	1.333	0	2	2	29	2b	337/2	1/8	False	5	False				False	104		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
338	1	72	0	C	0	12	8	1	1	True	1.667	0	2	2	29	2b	169	1/8	False	5	False				False	104		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
339	1	69	3	A	0	12	8	1	1	True	2.0	0	2	2	29	2b	339/2	1/8	False	4	False				False	104		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
340	1	71	5	B	0	12	8	1	1	True	2.333	0	2	2	29	2b	170	1/8	False	4	True				False	105		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
341	1	74	2	D	0	12	8	1	1	True	2.667	0	2	2	29	2b	341/2	1/8	False	5	False				False	105		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	-1	-1	-1	True	False	False
342	2	72	0	C	0	12	8	1	1	True	3.0	0	2	2	29	2b	171	1/4	False	5	True				False	106		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
344	1	71	5	B	0	12	8	1	1	True	3.667	0	2	2	29	2b	172	1/8	False	4	False				False	106		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
345	2	69	3	A	0	12	8	1	1	True	4.0	0	2	2	29	2b	345/2	1/4	False	4	False				False	106		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
347	1	74	2	D	0	12	8	1	1	True	4.667	0	2	2	29	2b	347/2	1/8	False	5	True				False	107		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
347	1	77	-1	F	0	12	8	1	1	True	4.667	0	2	2	29	2b	347/2	1/8	False	5	True				False	107		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
348	1	69	3	A	0	12	8	2	1	True	1.0	0	3	3	30	3b	174	1/8	False	4	True			{	False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
348	3	72	0	C	0	12	8	1	1	True	1.0	0	3	3	30	3b	174	3/8	False	5	True			{	False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
348	3	76	4	E	0	12	8	1	1	True	1.0	0	3	3	30	3b	174	3/8	False	5	True			{	False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
349	1	64	4	E	0	12	8	2	1	True	1.333	0	3	3	30	3b	349/2	1/8	False	4	False				False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
350	1	60	0	C	0	12	8	2	1	True	1.667	0	3	3	30	3b	175	1/8	False	4	False				False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
351	1	57	3	A	0	12	8	2	1	True	2.0	0	3	3	30	3b	351/2	1/8	False	3	False				False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
351	2	72	0	C	0	12	8	1	1	False	2.0	0	3	3	30	3b	351/2	1/4	False	5	False				False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
351	2	76	4	E	0	12	8	1	1	False	2.0	0	3	3	30	3b	351/2	1/4	False	5	False				False	108		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
352	1	59	5	B	0	12	8	2	1	True	2.333	0	3	3	30	3b	176	1/8	False	3	True				False	109		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
353	1	68	8	G	1	12	8	2	1	True	2.667	0	3	3	30	3b	353/2	1/8	False	4	False				False	109		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
353	1	71	5	B	0	12	8	1	1	True	2.667	0	3	3	30	3b	353/2	1/8	False	4	False				False	109		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
353	1	74	2	D	0	12	8	1	1	True	2.667	0	3	3	30	3b	353/2	1/8	False	5	False				False	109		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	-1	-1	-1	True	False	False
354	1	69	3	A	0	12	8	2	1	True	3.0	0	3	3	30	3b	177	1/8	False	4	True				False	110		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	0	0	0	True	True	True
354	3	71	5	B	0	12	8	1	1	True	3.0	0	3	3	30	3b	177	3/8	False	4	True				False	110		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	2	2	2	True	False	False
354	3	74	2	D	0	12	8	1	1	True	3.0	0	3	3	30	3b	177	3/8	False	5	True				False	110		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	-1	-1	-1	True	False	False
355	1	64	4	E	0	12	8	2	1	True	3.333	0	3	3	30	3b	355/2	1/8	False	4	False				False	110		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	1	1	1	False	False	False
356	1	60	0	C	0	12	8	2	1	True	3.667	0	3	3	30	3b	178	1/8	False	4	False				False	110		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	-3	-3	-3	False	False	False
357	1	57	3	A	0	12	8	2	1	True	4.0	0	3	3	30	3b	357/2	1/8	False	3	True				False	111		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
357	2	72	0	C	0	12	8	1	1	True	4.0	0	3	3	30	3b	357/2	1/4	False	5	True				False	111		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
357	2	76	4	E	0	12	8	1	1	True	4.0	0	3	3	30	3b	357/2	1/4	False	5	True				False	111		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
358	1	59	5	B	0	12	8	2	1	True	4.333	0	3	3	30	3b	179	1/8	False	3	True				False	112		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
359	1	68	8	G	1	12	8	2	1	True	4.667	0	3	3	30	3b	359/2	1/8	False	4	False				False	112		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
359	1	71	5	B	0	12	8	1	1	True	4.667	0	3	3	30	3b	359/2	1/8	False	4	False				False	112		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
359	1	74	2	D	0	12	8	1	1	True	4.667	0	3	3	30	3b	359/2	1/8	False	5	False				False	112		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	-1	-1	-1	True	False	False
360	1	69	3	A	0	12	8	2	1	True	1.0	0	4	4	31	4b	180	1/8	False	4	True				False	113		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	0	0	0	True	True	True
360	3	71	5	B	0	12	8	1	1	True	1.0	0	4	4	31	4b	180	3/8	False	4	True				False	113		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	2	2	2	True	False	False
360	3	74	2	D	0	12	8	1	1	True	1.0	0	4	4	31	4b	180	3/8	False	5	True				False	113		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	-1	-1	-1	True	False	False
361	1	64	4	E	0	12	8	2	1	True	1.333	0	4	4	31	4b	361/2	1/8	False	4	False				False	113		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	1	1	1	False	False	False
362	1	60	0	C	0	12	8	2	1	True	1.667	0	4	4	31	4b	181	1/8	False	4	False				False	113		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	3	3	3	-3	-3	-3	False	False	False
363	1	57	3	A	0	12	8	2	1	True	2.0	0	4	4	31	4b	363/2	1/8	False	3	True				False	114		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
363	2	72	0	C	0	12	8	1	1	True	2.0	0	4	4	31	4b	363/2	1/4	False	5	True				False	114		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
363	2	76	4	E	0	12	8	1	1	True	2.0	0	4	4	31	4b	363/2	1/4	False	5	True				False	114		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
364	1	59	5	B	0	12	8	2	1	True	2.333	0	4	4	31	4b	182	1/8	False	3	True				False	115		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
365	1	68	8	G	1	12	8	2	1	True	2.667	0	4	4	31	4b	365/2	1/8	False	4	False				False	115		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
365	1	71	5	B	0	12	8	1	1	True	2.667	0	4	4	31	4b	365/2	1/8	False	4	False				False	115		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
365	1	74	2	D	0	12	8	1	1	True	2.667	0	4	4	31	4b	365/2	1/8	False	5	False				False	115		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	-1	-1	-1	True	False	False
366	3	69	3	A	0	12	8	2	1	True	3.0	0	4	4	31	4b	183	3/8	False	4	True	IAC	IAC	}	True	116		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
366	2	72	0	C	0	12	8	1	1	True	3.0	0	4	4	31	4b	183	1/4	False	5	True	IAC	IAC	}	True	116		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
368	1	71	5	B	0	12	8	1	1	True	3.667	0	4	4	31	4b	184	1/8	False	4	False				False	116		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	2	2	2	False	False	False
369	3	57	3	A	0	12	8	2	1	True	4.0	0	4	4	31	4b	369/2	3/8	False	3	False				False	116		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
369	3	69	3	A	0	12	8	1	1	True	4.0	0	4	4	31	4b	369/2	3/8	False	4	False				False	116		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
372	3	69	3	A	0	12	8	2	1	True	1.0	0	5	5	32	5b	186	3/8	False	4	False			{	False	117		{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
372	3	72	0	C	0	12	8	2	1	True	1.0	0	5	5	32	5b	186	3/8	False	5	False			{	False	117		{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
372	1	80	8	G	1	12	8	1	1	True	1.0	0	5	5	32	5b	186	1/8	False	5	False			{	False	117		{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	5	5	5	False	False	False
373	1	81	3	A	0	12	8	1	1	True	1.333	0	5	5	32	5b	373/2	1/8	False	5	False				False	117		{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	0	0	0	True	True	True
374	1	79	1	G	0	12	8	1	1	True	1.667	0	5	5	32	5b	187	1/8	False	5	False				False	117		{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	3	3	3	-2	-2	-2	False	False	False
375	3	69	3	A	0	12	8	2	1	True	2.0	0	5	5	32	5b	375/2	3/8	False	4	True				False	118		VI6		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	0	0	0	True	False	True
375	3	72	0	C	0	12	8	2	1	True	2.0	0	5	5	32	5b	375/2	3/8	False	5	True				False	118		VI6		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	-3	-3	-3	True	False	False
375	1	77	-1	F	0	12	8	1	1	True	2.0	0	5	5	32	5b	375/2	1/8	False	5	True				False	118		VI6		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	-4	-4	-4	True	True	False
376	1	76	4	E	0	12	8	1	1	True	2.333	0	5	5	32	5b	188	1/8	False	5	False				False	118		VI6		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	1	1	1	False	False	False
377	1	75	9	D	1	12	8	1	1	True	2.667	0	5	5	32	5b	377/2	1/8	False	5	False				False	118		VI6		a	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	3	3	3	6	6	6	False	False	False
378	3	67	1	G	0	12	8	2	1	True	3.0	0	5	5	32	5b	189	3/8	False	4	True				False	119		v6(2)		a	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	3	3	3	-2	-2	-2	True	False	True
378	3	71	5	B	0	12	8	2	1	True	3.0	0	5	5	32	5b	189	3/8	False	4	True				False	119		v6(2)		a	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	3	3	3	2	2	2	True	False	False
378	1	78	6	F	1	12	8	1	1	True	3.0	0	5	5	32	5b	189	1/8	False	5	True				False	119		v6(2)		a	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	3	3	3	3	3	3	False	False	False
379	1	79	1	G	0	12	8	1	1	True	3.333	0	5	5	32	5b	379/2	1/8	False	5	False				False	119		v6(2)		a	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	3	3	3	-2	-2	-2	True	False	True
380	1	77	-1	F	0	12	8	1	1	True	3.667	0	5	5	32	5b	190	1/8	False	5	False				False	119		v6(2)		a	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	3	3	3	-4	-4	-4	True	False	False
