onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	1	81	3	A	0	3	8	1	1	True	1.0	0	1	1	1	1a	0	1/16	True	5	True			{	False	0	a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
1	1	76	4	E	0	3	8	1	1	True	1.5	0	1	1	1	1a	1/4	1/16	False	5	False				False	0	a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
2	1	72	0	C	0	3	8	1	1	True	2.0	0	1	1	1	1a	1/2	1/16	False	5	False				False	0	a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
3	1	69	3	A	0	3	8	1	1	True	2.5	0	1	1	1	1a	3/4	1/16	False	4	False				False	0	a.i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
4	1	64	4	E	0	3	8	1	1	True	3.0	0	1	1	1	1a	1	1/16	False	4	True				False	1	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
5	1	71	5	B	0	3	8	1	1	True	3.5	0	1	1	1	1a	5/4	1/16	False	4	False				False	1	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	2	2	2	True	False	False
6	1	69	3	A	0	3	8	2	1	True	1.0	0	2	2	2	2a	3/2	1/16	False	4	True				False	2	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
6	4	72	0	C	0	3	8	1	1	True	1.0	0	2	2	2	2a	3/2	1/4	False	5	True				False	2	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
7	1	64	4	E	0	3	8	2	1	True	1.5	0	2	2	2	2a	7/4	1/16	False	4	False				False	2	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
8	1	60	0	C	0	3	8	2	1	True	2.0	0	2	2	2	2a	2	1/16	False	4	False				False	2	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	-3	-3	-3	True	False	False
9	1	57	3	A	0	3	8	2	1	True	2.5	0	2	2	2	2a	9/4	1/16	False	3	False				False	2	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
10	1	52	4	E	0	3	8	2	1	True	3.0	0	2	2	2	2a	5/2	1/16	False	3	True				False	3	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	1	1	1	True	True	True
11	1	59	5	B	0	3	8	2	1	True	3.5	0	2	2	2	2a	11/4	1/16	False	3	False				False	3	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	2	2	2	True	False	False
11	1	74	2	D	0	3	8	1	1	True	3.5	0	2	2	2	2a	11/4	1/16	False	5	False				False	3	V7		a	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	3	3	3	-1	-1	-1	True	False	False
12	2	60	0	C	0	3	8	2	1	True	1.0	0	3	3	3	3a	3	1/8	False	4	True				False	4	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
12	1	76	4	E	0	3	8	1	1	True	1.0	0	3	3	3	3a	3	1/16	False	5	True				False	4	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
13	1	69	3	A	0	3	8	1	1	True	1.5	0	3	3	3	3a	13/4	1/16	False	4	False				False	4	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
14	2	62	2	D	0	3	8	2	1	True	2.0	0	3	3	3	3a	7/2	1/8	False	4	True				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
14	2	77	-1	F	0	3	8	1	1	True	2.0	0	3	3	3	3a	7/2	1/8	False	5	True				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
16	2	59	5	B	0	3	8	2	1	True	3.0	0	3	3	3	3a	4	1/8	False	3	True				False	6	#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
16	2	68	8	G	1	3	8	1	1	True	3.0	0	3	3	3	3a	4	1/8	False	4	True				False	6	#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
18	2	60	0	C	0	3	8	2	1	True	1.0	0	4	4	4	4a	9/2	1/8	False	4	True				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	-3	-3	-3	True	False	True
18	1	69	3	A	0	3	8	1	1	True	1.0	0	4	4	4	4a	9/2	1/16	False	4	True				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	0	0	0	True	True	False
19	1	76	4	E	0	3	8	1	1	True	1.5	0	4	4	4	4a	19/4	1/16	False	5	False				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	3	3	3	1	1	1	True	False	False
20	2	62	2	D	0	3	8	2	1	True	2.0	0	4	4	4	4a	5	1/8	False	4	True				False	8	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-1	-1	-1	True	True	True
20	2	77	-1	F	0	3	8	1	1	True	2.0	0	4	4	4	4a	5	1/8	False	5	True				False	8	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	3	3	3	-4	-4	-4	True	False	False
22	2	59	5	B	0	3	8	2	1	True	3.0	0	4	4	4	4a	11/2	1/8	False	3	True				False	9	#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	2	2	2	True	False	True
22	2	68	8	G	1	3	8	1	1	True	3.0	0	4	4	4	4a	11/2	1/8	False	4	True				False	9	#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	3	3	3	5	5	5	True	True	False
