onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	67	1	G	0	3	8	2	1	True	1.0	1	1	1	1	1a	0	3/8	True	4	True			{	False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
0	2	79	1	G	0	3	8	1	1	True	1.0	1	1	1	1	1a	0	1/8	True	5	True			{	False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
2	2	74	2	D	0	3	8	1	1	True	2.0	1	1	1	1	1a	1/2	1/8	False	5	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
4	2	71	5	B	0	3	8	1	1	True	3.0	1	1	1	1	1a	1	1/8	False	4	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
6	6	67	1	G	0	3	8	2	1	True	1.0	1	2	2	2	2a	3/2	3/8	False	4	True				False	1	IV64		G	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	1	1	1	0	0	0	True	False	True
6	2	79	1	G	0	3	8	1	1	True	1.0	1	2	2	2	2a	3/2	1/8	False	5	True				False	1	IV64		G	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	1	1	1	0	0	0	True	False	True
8	2	76	4	E	0	3	8	1	1	True	2.0	1	2	2	2	2a	2	1/8	False	5	False				False	1	IV64		G	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	1	1	1	3	3	3	True	False	False
10	2	72	0	C	0	3	8	1	1	True	3.0	1	2	2	2	2a	5/2	1/8	False	5	False				False	1	IV64		G	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	1	1	1	-1	-1	-1	True	True	False
12	6	67	1	G	0	3	8	2	1	True	1.0	1	3	3	3	3a	3	3/8	False	4	True				False	2	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
12	2	79	1	G	0	3	8	1	1	True	1.0	1	3	3	3	3a	3	1/8	False	5	True				False	2	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
14	2	74	2	D	0	3	8	1	1	True	2.0	1	3	3	3	3a	7/2	1/8	False	5	False				False	2	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
16	2	71	5	B	0	3	8	1	1	True	3.0	1	3	3	3	3a	4	1/8	False	4	False				False	2	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
18	6	66	6	F	1	3	8	2	1	True	1.0	1	4	4	4	4a	9/2	3/8	False	4	True				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	5	5	5	True	True	True
18	1	81	3	A	0	3	8	1	1	True	1.0	1	4	4	4	4a	9/2	1/16	False	5	True				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	2	2	2	True	False	False
19	1	79	1	G	0	3	8	1	1	True	1.5	1	4	4	4	4a	19/4	1/16	False	5	False				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	0	0	0	False	False	False
20	1	78	6	F	1	3	8	1	1	True	2.0	1	4	4	4	4a	5	1/16	False	5	False				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	5	5	5	True	True	True
21	1	76	4	E	0	3	8	1	1	True	2.5	1	4	4	4	4a	21/4	1/16	False	5	False				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	3	3	3	False	False	False
22	1	74	2	D	0	3	8	1	1	True	3.0	1	4	4	4	4a	11/2	1/16	False	5	False				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	1	1	1	False	False	False
23	1	72	0	C	0	3	8	1	1	True	3.5	1	4	4	4	4a	23/4	1/16	False	5	False				False	3	viio	V6	G	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	-1	-1	-1	True	False	False
24	1	67	1	G	0	3	8	2	1	True	1.0	1	5	5	5	5a	6	1/16	False	4	True				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
24	6	71	5	B	0	3	8	1	1	True	1.0	1	5	5	5	5a	6	3/8	False	4	True				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
25	1	66	6	F	1	3	8	2	1	True	1.5	1	5	5	5	5a	25/4	1/16	False	4	False				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
26	1	64	4	E	0	3	8	2	1	True	2.0	1	5	5	5	5a	13/2	1/16	False	4	False				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	3	3	3	False	False	False
27	1	62	2	D	0	3	8	2	1	True	2.5	1	5	5	5	5a	27/4	1/16	False	4	False				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
28	1	60	0	C	0	3	8	2	1	True	3.0	1	5	5	5	5a	7	1/16	False	4	False				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
29	1	59	5	B	0	3	8	2	1	True	3.5	1	5	5	5	5a	29/4	1/16	False	3	False				False	4	I		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
30	2	60	0	C	0	3	8	2	1	True	1.0	1	6	6	6	6a	15/2	1/8	False	4	True				False	5	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
30	1	69	3	A	0	3	8	1	1	True	1.0	1	6	6	6	6a	15/2	1/16	False	4	True				False	5	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
31	1	72	0	C	0	3	8	1	1	True	1.5	1	6	6	6	6a	31/4	1/16	False	5	False				False	5	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
32	2	62	2	D	0	3	8	2	1	True	2.0	1	6	6	6	6a	8	1/8	False	4	True				False	6	V(64)		G	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
32	1	71	5	B	0	3	8	1	1	True	2.0	1	6	6	6	6a	8	1/16	False	4	True				False	6	V(64)		G	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	4	4	4	True	False	False
33	1	69	3	A	0	3	8	1	1	True	2.5	1	6	6	6	6a	33/4	1/16	False	4	False				False	6	V(64)		G	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	2	2	2	False	False	False
34	2	60	0	C	0	3	8	2	1	True	3.0	1	6	6	6	6a	17/2	1/8	False	4	True				False	7	V2		G	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	1	1	1	-1	-1	-1	True	False	True
34	1	67	1	G	0	3	8	1	1	True	3.0	1	6	6	6	6a	17/2	1/16	False	4	True				False	7	V2		G	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	1	1	1	0	0	0	False	False	False
35	1	66	6	F	1	3	8	1	1	True	3.5	1	6	6	6	6a	35/4	1/16	False	4	False				False	7	V2		G	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	1	1	1	5	5	5	True	False	False
36	1	59	5	B	0	3	8	2	1	True	1.0	1	7	7	7	7a	9	1/16	False	3	True				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
36	6	74	2	D	0	3	8	1	1	True	1.0	1	7	7	7	7a	9	3/8	False	5	True				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
37	1	57	3	A	0	3	8	2	1	True	1.5	1	7	7	7	7a	37/4	1/16	False	3	False				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	2	2	2	False	False	False
38	1	55	1	G	0	3	8	2	1	True	2.0	1	7	7	7	7a	19/2	1/16	False	3	False				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
39	1	54	6	F	1	3	8	2	1	True	2.5	1	7	7	7	7a	39/4	1/16	False	3	False				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	5	5	5	False	False	False
40	1	52	4	E	0	3	8	2	1	True	3.0	1	7	7	7	7a	10	1/16	False	3	False				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	3	3	3	False	False	False
41	1	50	2	D	0	3	8	2	1	True	3.5	1	7	7	7	7a	41/4	1/16	False	3	False				False	8	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
42	2	48	0	C	0	3	8	2	1	True	1.0	1	8	8	8	8a	21/2	1/8	False	3	True				False	9	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
42	1	69	3	A	0	3	8	1	1	True	1.0	1	8	8	8	8a	21/2	1/16	False	4	True				False	9	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
43	1	72	0	C	0	3	8	1	1	True	1.5	1	8	8	8	8a	43/4	1/16	False	5	False				False	9	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
44	2	50	2	D	0	3	8	2	1	True	2.0	1	8	8	8	8a	11	1/8	False	3	True				False	10	V(64)		G	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	1	1	1	True	True	True
44	1	71	5	B	0	3	8	1	1	True	2.0	1	8	8	8	8a	11	1/16	False	4	True				False	10	V(64)		G	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	4	4	4	True	False	False
45	1	69	3	A	0	3	8	1	1	True	2.5	1	8	8	8	8a	45/4	1/16	False	4	False				False	10	V(64)		G	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	1	1	1	2	2	2	False	False	False
46	2	48	0	C	0	3	8	2	1	True	3.0	1	8	8	8	8a	23/2	1/8	False	3	True				False	11	V2		G	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	1	1	1	-1	-1	-1	True	False	True
46	1	67	1	G	0	3	8	1	1	True	3.0	1	8	8	8	8a	23/2	1/16	False	4	True				False	11	V2		G	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	1	1	1	0	0	0	False	False	False
47	1	66	6	F	1	3	8	1	1	True	3.5	1	8	8	8	8a	47/4	1/16	False	4	False				False	11	V2		G	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	1	1	1	5	5	5	True	False	False
48	1	47	5	B	0	3	8	2	1	True	1.0	1	9	9	9	9a	12	1/16	False	2	True				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
48	6	74	2	D	0	3	8	1	1	True	1.0	1	9	9	9	9a	12	3/8	False	5	True				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
49	1	45	3	A	0	3	8	2	1	True	1.5	1	9	9	9	9a	49/4	1/16	False	2	False				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	2	2	2	False	False	False
50	1	43	1	G	0	3	8	2	1	True	2.0	1	9	9	9	9a	25/2	1/16	False	2	False				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
51	1	42	6	F	1	3	8	2	1	True	2.5	1	9	9	9	9a	51/4	1/16	False	2	False				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	5	5	5	False	False	False
52	1	40	4	E	0	3	8	2	1	True	3.0	1	9	9	9	9a	13	1/16	False	2	False				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	3	3	3	False	False	False
53	1	38	2	D	0	3	8	2	1	True	3.5	1	9	9	9	9a	53/4	1/16	False	2	False				False	12	I6		G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
54	2	36	0	C	0	3	8	2	1	True	1.0	1	10	10	10	10a	27/2	1/8	False	2	True				False	13	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
54	1	69	3	A	0	3	8	1	1	True	1.0	1	10	10	10	10a	27/2	1/16	False	4	True				False	13	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
55	1	72	0	C	0	3	8	1	1	True	1.5	1	10	10	10	10a	55/4	1/16	False	5	False				False	13	ii6		G	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
