onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	60	0	C	0	4	4	2	1	True	1.0	-3	1	1	1	1a	0	1/4	True	4	True			{	False	0	c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
0	8	63	-3	E	-1	4	4	1	2	True	1.0	-3	1	1	1	1a	0	1/4	True	4	True			{	False	0	c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
0	8	67	1	G	0	4	4	1	1	True	1.0	-3	1	1	1	1a	0	1/4	True	4	True			{	False	0	c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
8	8	62	2	D	0	4	4	1	2	True	2.0	-3	1	1	1	1a	1	1/4	False	4	True				False	1	#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	2	2	2	True	False	True
8	8	65	-1	F	0	4	4	1	2	True	2.0	-3	1	1	1	1a	1	1/4	False	4	True				False	1	#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	-1	-1	-1	True	False	False
8	6	71	5	B	0	4	4	1	1	True	2.0	-3	1	1	1	1a	1	3/16	False	4	True				False	1	#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	5	5	5	True	True	False
14	1	69	3	A	0	4	4	1	1	True	2.75	-3	1	1	1	1a	7/4	1/32	False	4	False				False	1	#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	3	3	3	False	False	False
15	1	71	5	B	0	4	4	1	1	True	2.875	-3	1	1	1	1a	15/8	1/32	False	4	False				False	1	#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	0	0	0	5	5	5	True	True	False
16	4	63	-3	E	-1	4	4	1	2	True	3.0	-3	1	1	1	1a	2	1/8	False	4	True				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
16	4	67	1	G	0	4	4	1	2	True	3.0	-3	1	1	1	1a	2	1/8	False	4	True				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
16	12	72	0	C	0	4	4	1	1	True	3.0	-3	1	1	1	1a	2	3/8	False	5	True				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
20	4	62	2	D	0	4	4	1	2	True	3.5	-3	1	1	1	1a	5/2	1/8	False	4	False				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	2	2	2	False	False	False
20	4	65	-1	F	0	4	4	1	2	True	3.5	-3	1	1	1	1a	5/2	1/8	False	4	False				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-1	-1	-1	False	False	False
24	4	60	0	C	0	4	4	1	2	True	4.0	-3	1	1	1	1a	3	1/8	False	4	False				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
24	4	63	-3	E	-1	4	4	1	2	True	4.0	-3	1	1	1	1a	3	1/8	False	4	False				False	2	i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
28	4	59	5	B	0	4	4	2	1	True	4.5	-3	1	1	1	1a	7/2	1/8	False	3	True				False	3	V6		c	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
28	4	62	2	D	0	4	4	1	2	True	4.5	-3	1	1	1	1a	7/2	1/8	False	4	True				False	3	V6		c	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
28	4	74	2	D	0	4	4	1	1	True	4.5	-3	1	1	1	1a	7/2	1/8	False	5	True				False	3	V6		c	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
32	4	60	0	C	0	4	4	2	1	True	1.0	-3	2	2	2	2a	4	1/8	False	4	True				False	4	i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
32	4	63	-3	E	-1	4	4	1	2	True	1.0	-3	2	2	2	2a	4	1/8	False	4	True				False	4	i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
32	4	67	1	G	0	4	4	1	1	True	1.0	-3	2	2	2	2a	4	1/8	False	4	True				False	4	i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
32	4	75	-3	E	-1	4	4	1	1	True	1.0	-3	2	2	2	2a	4	1/8	False	5	True				False	4	i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
36	4	62	2	D	0	4	4	1	2	True	1.5	-3	2	2	2	2a	9/2	1/8	False	4	False				False	4	i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
