onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	50	2	D	0	3	8	2	1	True	1.0	-1	1	1	1	1a	0	3/8	True	3	True			{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	12	57	3	A	0	3	8	2	1	True	1.0	-1	1	1	1	1a	0	3/8	True	3	True			{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
0	12	62	2	D	0	3	8	2	1	True	1.0	-1	1	1	1	1a	0	3/8	True	4	True			{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
0	1	74	2	D	0	3	8	1	1	True	1.0	-1	1	1	1	1a	0	1/32	True	5	True			{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
1	1	76	4	E	0	3	8	1	1	True	1.25	-1	1	1	1	1a	1/8	1/32	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
2	2	77	-1	F	0	3	8	1	1	True	1.5	-1	1	1	1	1a	1/4	1/16	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
4	4	76	4	E	0	3	8	1	1	True	2.0	-1	1	1	1	1a	1/2	1/8	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
8	4	74	2	D	0	3	8	1	1	True	3.0	-1	1	1	1	1a	1	1/8	False	5	False				False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
12	12	55	1	G	0	3	8	2	1	True	1.0	-1	2	2	2	2a	3/2	3/8	False	3	True				False	1	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-1	-1	-1	True	True	True
12	12	58	-2	B	-1	3	8	2	1	True	1.0	-1	2	2	2	2a	3/2	3/8	False	3	True				False	1	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
12	12	62	2	D	0	3	8	2	1	True	1.0	-1	2	2	2	2a	3/2	3/8	False	4	True				False	1	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	0	0	0	True	False	False
12	4	82	-2	B	-1	3	8	1	1	True	1.0	-1	2	2	2	2a	3/2	1/8	False	5	True				False	1	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	-4	-4	-4	True	False	False
16	4	73	7	C	1	3	8	1	1	True	2.0	-1	2	2	2	2a	2	1/8	False	5	False				False	1	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	5	5	5	False	False	False
20	4	74	2	D	0	3	8	1	1	True	3.0	-1	2	2	2	2a	5/2	1/8	False	5	False				False	1	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	2	2	2	0	0	0	True	False	False
24	12	55	1	G	0	3	8	2	1	True	1.0	-1	3	3	3	3a	3	3/8	False	3	True				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	-1	-1	-1	True	False	True
24	12	57	3	A	0	3	8	2	1	True	1.0	-1	3	3	3	3a	3	3/8	False	3	True				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	1	1	1	True	True	False
24	12	61	7	C	1	3	8	2	1	True	1.0	-1	3	3	3	3a	3	3/8	False	4	True				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	5	5	5	True	False	False
24	12	64	4	E	0	3	8	2	1	True	1.0	-1	3	3	3	3a	3	3/8	False	4	True				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	2	2	2	True	False	False
24	1	76	4	E	0	3	8	1	1	True	1.0	-1	3	3	3	3a	3	1/32	False	5	True				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	2	2	2	True	False	False
25	1	77	-1	F	0	3	8	1	1	True	1.25	-1	3	3	3	3a	25/8	1/32	False	5	False				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	-3	-3	-3	False	False	False
26	2	79	1	G	0	3	8	1	1	True	1.5	-1	3	3	3	3a	13/4	1/16	False	5	False				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	-1	-1	-1	True	False	True
28	4	77	-1	F	0	3	8	1	1	True	2.0	-1	3	3	3	3a	7/2	1/8	False	5	False				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	-3	-3	-3	False	False	False
32	4	76	4	E	0	3	8	1	1	True	3.0	-1	3	3	3	3a	4	1/8	False	5	False				False	2	V2	d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	2	2	2	2	2	2	True	False	False
36	12	53	-1	F	0	3	8	2	1	True	1.0	-1	4	4	4	4a	9/2	3/8	False	3	True				False	3	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
36	12	57	3	A	0	3	8	2	1	True	1.0	-1	4	4	4	4a	9/2	3/8	False	3	True				False	3	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
36	12	62	2	D	0	3	8	2	1	True	1.0	-1	4	4	4	4a	9/2	3/8	False	4	True				False	3	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
36	4	81	3	A	0	3	8	1	1	True	1.0	-1	4	4	4	4a	9/2	1/8	False	5	True				False	3	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
40	4	68	8	G	1	3	8	1	1	True	2.0	-1	4	4	4	4a	5	1/8	False	4	False				False	3	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	6	6	6	False	False	False
