onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2.0	2.0	0.25	64	4	E	0.0	1.25	0	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	1/4	False	False				False																																										
2.0	2.0	0.25	76	4	E	0.0	1.25	0	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	1/4	False	False				False																																										
4.0	0.0	0.5	79	1	G	0.0	1.5	0	2	4	2.0	1.0	0	True		1.0	1.0	1.0	1a	5	1/2	False	False				False																																										
4.0	0.0	0.5	67	1	G	0.0	1.5	0	2	4	3.0	1.0	0	True		1.0	1.0	1.0	1a	4	1/2	False	False				False																																										
4.0	2.0	0.5	65	-1	F	0.0	1.5	0	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	1/2	False	False				False																																										
4.0	2.0	0.5	77	-1	F	0.0	1.5	0	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	1/2	False	False				False																																										
6.0	2.0	0.75	64	4	E	0.0	1.75	0	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	3/4	False	False				False																																										
6.0	2.0	0.75	76	4	E	0.0	1.75	0	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	3/4	False	False				False																																										
8.0	2.0	1.0	65	-1	F	0.0	2.0	2	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	1	False	True				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	-4	-4	-4	True	False	False
8.0	2.0	1.0	77	-1	F	0.0	2.0	2	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	1	False	True				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	-4	-4	-4	True	False	False
10.0	2.0	1.25	62	2	D	0.0	2.25	0	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	5/4	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	-1	-1	-1	True	False	False
10.0	2.0	1.25	74	2	D	0.0	2.25	0	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	5/4	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	-1	-1	-1	True	False	False
12.0	2.0	1.5	60	0	C	0.0	2.5	0	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	3/2	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	-3	-3	-3	False	False	False
12.0	2.0	1.5	72	0	C	0.0	2.5	0	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	3/2	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	-3	-3	-3	False	False	False
14.0	2.0	1.75	59	5	B	0.0	2.75	0	2	4	3.0	1.0	1/16	True		1.0	1.0	1.0	1a	3	7/4	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	2	2	2	True	True	True
14.0	2.0	1.75	71	5	B	0.0	2.75	0	2	4	2.0	1.0	1/16	True		1.0	1.0	1.0	1a	4	7/4	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	2	2	2	True	True	True
14.0	2.0	1.75	76	4	E	0.0	2.75	0	2	4	1.0	1.0	1/16	True		1.0	1.0	1.0	1a	5	7/4	False	False				False	1	iio	a	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	3	3	3	1	1	1	False	False	False
16.0	4.0	2.0	57	3	A	0.0	1.0	1	2	4	3.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	3	2	False	True				False	2	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	0	0	0	True	True	True
16.0	4.0	2.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	5	2	False	True				False	2	i	a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	3	3	3	1	1	1	True	False	False
