onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
4.0	2.0	0.667	52	4	E	0.0	1.667	0	6	8	3.0	1.0	1/8	True		1.0	1.0	1.0	1a	3	1	False	False				False																																										
4.0	2.0	0.667	64	4	E	0.0	1.667	0	6	8	2.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	1	False	False				False																																										
6.0	4.0	1.0	52	4	E	0.0	2.0	2	6	8	3.0	1.0	1/4	True		1.0	1.0	1.0	1a	3	3/2	False	False				False																																										
6.0	4.0	1.0	64	4	E	0.0	2.0	2	6	8	2.0	1.0	1/4	True		1.0	1.0	1.0	1a	4	3/2	False	False				False																																										
10.0	2.0	1.667	52	4	E	0.0	2.667	0	6	8	3.0	1.0	1/8	True		1.0	1.0	1.0	1a	3	5/2	False	False				False																																										
10.0	2.0	1.667	61	7	C	1.0	2.667	0	6	8	2.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	5/2	False	False				False																																										
10.0	2.0	1.667	64	4	E	0.0	2.667	0	6	8	2.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	5/2	False	False				False																																										
12.0	4.0	2.0	52	4	E	0.0	1.0	1	6	8	3.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	3	3	False	False				False																																										
12.0	4.0	2.0	61	7	C	1.0	1.0	1	6	8	2.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	4	3	False	False				False																																										
12.0	4.0	2.0	64	4	E	0.0	1.0	1	6	8	2.0	1.0	1/4	True	3	2.0	2.0	2.0	2a	4	3	False	False				False																																										
16.0	2.0	2.667	52	4	E	0.0	1.667	0	6	8	3.0	1.0	1/8	True	3	2.0	2.0	2.0	2a	3	4	False	False				False																																										
