onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
144	96	60	0	C	0	3	4	2	1	True	1.0	-2	2	1	2	1a	3/2	1/4	False	4	True				False	3	i(#764)		g	i		i(#764)		i			#764		m	True	True	(0, -1, -4)	(5,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#764), minor		i	1	1	1	-1	-1	-1	True	False	False
144	96	63	-3	E	-1	3	4	2	1	True	1.0	-2	2	1	2	1a	3/2	1/4	False	4	True				False	3	i(#764)		g	i		i(#764)		i			#764		m	True	True	(0, -1, -4)	(5,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#764), minor		i	1	1	1	-4	-4	-4	True	False	False
144	96	66	6	F	1	3	4	1	1	True	1.0	-2	2	1	2	1a	3/2	1/4	False	4	True				False	3	i(#764)		g	i		i(#764)		i			#764		m	True	True	(0, -1, -4)	(5,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#764), minor		i	1	1	1	5	5	5	False	False	False
240	48	55	1	G	0	3	4	2	1	True	2.0	-2	2	1	2	1a	5/2	1/8	False	3	True				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
240	48	58	-2	B	-1	3	4	2	1	True	2.0	-2	2	1	2	1a	5/2	1/8	False	3	True				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
240	48	62	2	D	0	3	4	2	1	True	2.0	-2	2	1	2	1a	5/2	1/8	False	4	True				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
240	48	67	1	G	0	3	4	1	1	True	2.0	-2	2	1	2	1a	5/2	1/8	False	4	True				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
288	48	55	1	G	0	3	4	2	1	True	2.5	-2	2	1	2	1a	3	1/8	False	3	False				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
288	48	58	-2	B	-1	3	4	2	1	True	2.5	-2	2	1	2	1a	3	1/8	False	3	False				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
288	48	70	-2	B	-1	3	4	1	1	True	2.5	-2	2	1	2	1a	3	1/8	False	4	False				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
288	48	74	2	D	0	3	4	1	1	True	2.5	-2	2	1	2	1a	3	1/8	False	5	False				False	4	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
336	48	57	3	A	0	3	4	2	1	True	3.0	-2	2	1	2	1a	7/2	1/8	False	3	True				False	5	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	2	2	2	True	True	True
336	48	60	0	C	0	3	4	2	1	True	3.0	-2	2	1	2	1a	7/2	1/8	False	4	True				False	5	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	-1	-1	-1	True	False	False
336	48	69	3	A	0	3	4	1	1	True	3.0	-2	2	1	2	1a	7/2	1/8	False	4	True				False	5	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	2	2	2	True	True	True
336	48	72	0	C	0	3	4	1	1	True	3.0	-2	2	1	2	1a	7/2	1/8	False	5	True				False	5	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	-1	-1	-1	True	False	False
384	48	58	-2	B	-1	3	4	2	1	True	3.5	-2	2	1	2	1a	4	1/8	False	3	True				False	6	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
384	48	62	2	D	0	3	4	2	1	True	3.5	-2	2	1	2	1a	4	1/8	False	4	True				False	6	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
384	48	67	1	G	0	3	4	1	1	True	3.5	-2	2	1	2	1a	4	1/8	False	4	True				False	6	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
384	48	70	-2	B	-1	3	4	1	1	True	3.5	-2	2	1	2	1a	4	1/8	False	4	True				False	6	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
432	96	55	1	G	0	3	4	2	1	True	1.0	-2	3	2	3	2a	9/2	1/4	False	3	True				False	7	i(9#764)		g	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	1	1	1	0	0	0	True	True	True
432	96	60	0	C	0	3	4	2	1	True	1.0	-2	3	2	3	2a	9/2	1/4	False	4	True				False	7	i(9#764)		g	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	1	1	1	-1	-1	-1	True	False	False
432	96	63	-3	E	-1	3	4	2	1	True	1.0	-2	3	2	3	2a	9/2	1/4	False	4	True				False	7	i(9#764)		g	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	1	1	1	-4	-4	-4	True	False	False
432	96	66	6	F	1	3	4	1	1	True	1.0	-2	3	2	3	2a	9/2	1/4	False	4	True				False	7	i(9#764)		g	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	1	1	1	5	5	5	False	False	False
432	96	69	3	A	0	3	4	1	1	True	1.0	-2	3	2	3	2a	9/2	1/4	False	4	True				False	7	i(9#764)		g	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	1	1	1	2	2	2	False	False	False
528	48	55	1	G	0	3	4	2	1	True	2.0	-2	3	2	3	2a	11/2	1/8	False	3	True				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
528	48	58	-2	B	-1	3	4	2	1	True	2.0	-2	3	2	3	2a	11/2	1/8	False	3	True				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
528	48	62	2	D	0	3	4	2	1	True	2.0	-2	3	2	3	2a	11/2	1/8	False	4	True				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
528	48	67	1	G	0	3	4	1	1	True	2.0	-2	3	2	3	2a	11/2	1/8	False	4	True				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
528	48	70	-2	B	-1	3	4	1	1	True	2.0	-2	3	2	3	2a	11/2	1/8	False	4	True				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
576	0	74	2	D	0	3	4	1	1	True	2.5	-2	3	2	3	2a	6	0	False	5	False				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
576	48	55	1	G	0	3	4	2	1	True	2.5	-2	3	2	3	2a	6	1/8	False	3	False				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	0	0	0	True	True	True
576	48	58	-2	B	-1	3	4	2	1	True	2.5	-2	3	2	3	2a	6	1/8	False	3	False				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	-3	-3	-3	True	False	False
576	48	86	2	D	0	3	4	1	1	True	2.5	-2	3	2	3	2a	6	1/8	False	6	False				False	8	i		g	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	1	1	1	1	1	1	True	False	False
624	48	57	3	A	0	3	4	2	1	True	3.0	-2	3	2	3	2a	13/2	1/8	False	3	True				False	9	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	2	2	2	True	True	True
624	48	60	0	C	0	3	4	2	1	True	3.0	-2	3	2	3	2a	13/2	1/8	False	4	True				False	9	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	-1	-1	-1	True	False	False
624	24	84	0	C	0	3	4	1	1	True	3.0	-2	3	2	3	2a	13/2	1/16	False	6	True				False	9	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	-1	-1	-1	True	False	False
648	24	82	-2	B	-1	3	4	1	1	True	3.25	-2	3	2	3	2a	27/4	1/16	False	5	False				False	9	iio	#viio6	g	i		iio		ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	1	1	1	-3	-3	-3	False	False	False
672	48	58	-2	B	-1	3	4	2	1	True	3.5	-2	3	2	3	2a	7	1/8	False	3	True				False	10	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	-3	-3	-3	True	False	True
672	48	62	2	D	0	3	4	2	1	True	3.5	-2	3	2	3	2a	7	1/8	False	4	True				False	10	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	1	1	1	True	False	False
672	24	81	3	A	0	3	4	1	1	True	3.5	-2	3	2	3	2a	7	1/16	False	5	True				False	10	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	2	2	2	False	False	False
696	24	79	1	G	0	3	4	1	1	True	3.75	-2	3	2	3	2a	29/4	1/16	False	5	False				False	10	i6		g	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	1	1	1	0	0	0	True	True	False
720	192	57	3	A	0	3	4	2	1	True	1.0	-2	4	3	4	3a	15/2	1/2	False	3	True				False	11	#viio6		g	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	1	1	1	2	2	2	True	False	True
720	192	60	0	C	0	3	4	2	1	True	1.0	-2	4	3	4	3a	15/2	1/2	False	4	True				False	11	#viio6		g	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	1	1	1	-1	-1	-1	True	False	False
720	24	78	6	F	1	3	4	1	1	True	1.0	-2	4	3	4	3a	15/2	1/16	False	5	True				False	11	#viio6		g	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	1	1	1	5	5	5	True	True	False
744	24	79	1	G	0	3	4	1	1	True	1.25	-2	4	3	4	3a	31/4	1/16	False	5	False				False	11	#viio6		g	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	1	1	1	0	0	0	False	False	False
768	24	81	3	A	0	3	4	1	1	True	1.5	-2	4	3	4	3a	8	1/16	False	5	False				False	11	#viio6		g	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	1	1	1	2	2	2	True	False	True
792	24	78	6	F	1	3	4	1	1	True	1.75	-2	4	3	4	3a	33/4	1/16	False	5	False				False	11	#viio6		g	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	1	1	1	5	5	5	True	True	False
816	192	50	2	D	0	3	4	2	2	True	2.0	-2	4	3	4	3a	17/2	1/2	False	3	True				False	12	V[V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
816	24	74	2	D	0	3	4	1	1	True	2.0	-2	4	3	4	3a	17/2	1/16	False	5	True				False	12	V[V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
840	24	76	4	E	0	3	4	1	1	True	2.25	-2	4	3	4	3a	35/4	1/16	False	5	False				False	12	V[V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	3	3	3	False	False	False
864	24	78	6	F	1	3	4	1	1	True	2.5	-2	4	3	4	3a	9	1/16	False	5	False				False	12	V[V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	5	5	5	True	False	False
888	24	74	2	D	0	3	4	1	1	True	2.75	-2	4	3	4	3a	37/4	1/16	False	5	False				False	12	V[V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
912	96	55	1	G	0	3	4	2	1	True	3.0	-2	4	3	4	3a	19/2	1/4	False	3	True				False	13	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	0	0	0	True	True	True
912	96	58	-2	B	-1	3	4	2	1	True	3.0	-2	4	3	4	3a	19/2	1/4	False	3	True				False	13	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	-3	-3	-3	True	False	False
912	24	79	1	G	0	3	4	1	1	True	3.0	-2	4	3	4	3a	19/2	1/16	False	5	True				False	13	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	0	0	0	True	True	True
936	24	81	3	A	0	3	4	1	1	True	3.25	-2	4	3	4	3a	39/4	1/16	False	5	False				False	13	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	2	2	2	False	False	False
960	24	82	-2	B	-1	3	4	1	1	True	3.5	-2	4	3	4	3a	10	1/16	False	5	False				False	13	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	-3	-3	-3	True	False	False
984	24	79	1	G	0	3	4	1	1	True	3.75	-2	4	3	4	3a	41/4	1/16	False	5	False				False	13	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	0	0	0	True	True	True
1008	96	50	2	D	0	3	4	2	2	False	1.0	-2	5	4	5	4a	21/2	1/4	False	3	True				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
1008	192	57	3	A	0	3	4	2	1	True	1.0	-2	5	4	5	4a	21/2	1/2	False	3	True				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	2	2	2	True	False	False
1008	192	60	0	C	0	3	4	2	1	True	1.0	-2	5	4	5	4a	21/2	1/2	False	4	True				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	-1	-1	-1	True	False	False
1008	24	78	6	F	1	3	4	1	1	True	1.0	-2	5	4	5	4a	21/2	1/16	False	5	True				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	5	5	5	True	False	False
1032	24	79	1	G	0	3	4	1	1	True	1.25	-2	5	4	5	4a	43/4	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	0	0	0	False	False	False
1056	24	81	3	A	0	3	4	1	1	True	1.5	-2	5	4	5	4a	11	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	2	2	2	True	False	False
1080	24	78	6	F	1	3	4	1	1	True	1.75	-2	5	4	5	4a	45/4	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	5	5	5	True	False	False
1104	192	50	2	D	0	3	4	2	2	True	2.0	-2	5	4	5	4a	23/2	1/2	False	3	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
1104	24	74	2	D	0	3	4	1	1	True	2.0	-2	5	4	5	4a	23/2	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
1128	24	76	4	E	0	3	4	1	1	True	2.25	-2	5	4	5	4a	47/4	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	3	3	3	False	False	False
1152	24	78	6	F	1	3	4	1	1	True	2.5	-2	5	4	5	4a	12	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	5	5	5	True	False	False
1176	24	74	2	D	0	3	4	1	1	True	2.75	-2	5	4	5	4a	49/4	1/16	False	5	False				False	14	V7		g	i	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	1	1	1	1	1	1	True	True	True
1200	96	55	1	G	0	3	4	2	1	True	3.0	-2	5	4	5	4a	25/2	1/4	False	3	True				False	15	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	0	0	0	True	True	True
1200	96	58	-2	B	-1	3	4	2	1	True	3.0	-2	5	4	5	4a	25/2	1/4	False	3	True				False	15	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	-3	-3	-3	True	False	False
1200	24	79	1	G	0	3	4	1	1	True	3.0	-2	5	4	5	4a	25/2	1/16	False	5	True				False	15	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	0	0	0	True	True	True
1224	24	86	2	D	0	3	4	1	1	True	3.25	-2	5	4	5	4a	51/4	1/16	False	6	False				False	15	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	1	1	1	True	False	False
1248	24	82	-2	B	-1	3	4	1	1	True	3.5	-2	5	4	5	4a	13	1/16	False	5	False				False	15	i		g	i	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	V	i, minor		i	1	1	1	-3	-3	-3	True	False	False
