onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	9	72	0	C	0	2	4	1	1	True	2.5	-1	1	0	1	0a	0	3/32	True	5	True				False	0	F.V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
9	3	72	0	C	0	2	4	1	1	True	2.875	-1	1	0	1	0a	3/8	1/32	False	5	False				False	0	F.V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-1	-1	-1	1	1	1	True	True	True
12	12	69	3	A	0	2	4	1	1	True	1.0	-1	2	1	2	1a	1/2	1/8	False	4	True				False	1	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	4	4	4	True	False	False
24	12	53	-1	F	0	2	4	2	1	True	1.5	-1	2	1	2	1a	1	1/8	False	3	False				False	1	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
24	12	65	-1	F	0	2	4	1	1	True	1.5	-1	2	1	2	1a	1	1/8	False	4	False				False	1	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-1	-1	-1	0	0	0	True	True	True
36	12	57	3	A	0	2	4	2	1	True	2.0	-1	2	1	2	1a	3/2	1/8	False	3	True				False	2	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	4	4	4	True	False	True
42	6	72	0	C	0	2	4	1	1	True	2.25	-1	2	1	2	1a	7/4	1/16	False	5	False				False	2	I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-1	-1	-1	1	1	1	True	False	False
48	12	53	-1	F	0	2	4	2	1	True	2.5	-1	2	1	2	1a	2	1/8	False	3	True				False	3	vi6		F	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-1	-1	-1	0	0	0	True	False	True
48	6	74	2	D	0	2	4	1	1	True	2.5	-1	2	1	2	1a	2	1/16	False	5	True				False	3	vi6		F	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-1	-1	-1	3	3	3	True	True	False
54	6	69	3	A	0	2	4	1	1	True	2.75	-1	2	1	2	1a	9/4	1/16	False	4	False				False	3	vi6		F	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	-1	-1	-1	4	4	4	True	False	False
60	12	72	0	C	0	2	4	1	1	True	1.0	-1	3	2	3	2a	5/2	1/8	False	5	True				False	4	ii(4)		F	I		ii(4)	ii			4		m	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(4), major		ii	-1	-1	-1	1	1	1	True	False	False
72	12	55	1	G	0	2	4	2	1	True	1.5	-1	3	2	3	2a	3	1/8	False	3	True				False	5	ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	2	2	2	True	True	True
72	12	70	-2	B	-1	2	4	1	1	True	1.5	-1	3	2	3	2a	3	1/8	False	4	True				False	5	ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-1	-1	-1	-1	-1	-1	True	False	False
84	12	52	4	E	0	2	4	2	1	True	2.0	-1	3	2	3	2a	7/2	1/8	False	3	True				False	6	viio	V6	F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	-1	-1	-1	5	5	5	True	True	True
