onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
66	6	67	1	G	0	2	4	1	2	True	2.75	-3	2	1	2	1a	11/4	1/16	False	4	False				False	2	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
72	24	58	-2	B	-1	2	4	2	1	True	1.0	-3	3	2	3	2a	3	1/4	False	3	True				False	3	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	1	1	1	True	True	True
72	6	68	-4	A	-1	2	4	1	2	True	1.0	-3	3	2	3	2a	3	1/16	False	4	True				False	3	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	-1	-1	-1	True	False	False
72	12	75	-3	E	-1	2	4	1	1	True	1.0	-3	3	2	3	2a	3	1/8	False	5	True				False	3	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	0	0	0	True	False	False
78	6	65	-1	F	0	2	4	1	2	True	1.25	-3	3	2	3	2a	13/4	1/16	False	4	False				False	3	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	2	2	2	True	False	False
84	6	68	-4	A	-1	2	4	1	2	True	1.5	-3	3	2	3	2a	7/2	1/16	False	4	True				False	4	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
84	12	74	2	D	0	2	4	1	1	True	1.5	-3	3	2	3	2a	7/2	1/8	False	5	True				False	4	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
90	6	65	-1	F	0	2	4	1	2	True	1.75	-3	3	2	3	2a	15/4	1/16	False	4	False				False	4	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
96	6	68	-4	A	-1	2	4	1	2	True	2.0	-3	3	2	3	2a	4	1/16	False	4	True				False	5	ii	viio6	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	-1	-1	-1	True	False	False
96	12	77	-1	F	0	2	4	1	1	True	2.0	-3	3	2	3	2a	4	1/8	False	5	True				False	5	ii	viio6	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
102	6	65	-1	F	0	2	4	1	2	True	2.25	-3	3	2	3	2a	17/4	1/16	False	4	False				False	5	ii	viio6	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
108	6	68	-4	A	-1	2	4	1	2	True	2.5	-3	3	2	3	2a	9/2	1/16	False	4	False				False	5	ii	viio6	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	-1	-1	-1	True	False	False
108	12	77	-1	F	0	2	4	1	1	True	2.5	-3	3	2	3	2a	9/2	1/8	False	5	False				False	5	ii	viio6	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
114	6	65	-1	F	0	2	4	1	2	True	2.75	-3	3	2	3	2a	19/4	1/16	False	4	False				False	5	ii	viio6	Eb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-3	-3	-3	2	2	2	True	True	True
120	48	46	-2	B	-1	2	4	2	1	True	1.0	-3	4	3	4	3a	5	1/2	False	2	True				False	6	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	1	1	1	True	True	True
120	6	68	-4	A	-1	2	4	1	2	True	1.0	-3	4	3	4	3a	5	1/16	False	4	True				False	6	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	-1	-1	-1	True	False	False
120	12	75	-3	E	-1	2	4	1	1	True	1.0	-3	4	3	4	3a	5	1/8	False	5	True				False	6	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	0	0	0	True	False	False
126	6	65	-1	F	0	2	4	1	2	True	1.25	-3	4	3	4	3a	21/4	1/16	False	4	False				False	6	V7(4)		Eb	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-3	-3	-3	2	2	2	True	False	False
132	6	68	-4	A	-1	2	4	1	2	True	1.5	-3	4	3	4	3a	11/2	1/16	False	4	True				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
132	12	74	2	D	0	2	4	1	1	True	1.5	-3	4	3	4	3a	11/2	1/8	False	5	True				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
138	6	65	-1	F	0	2	4	1	2	True	1.75	-3	4	3	4	3a	23/4	1/16	False	4	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
144	6	68	-4	A	-1	2	4	1	2	True	2.0	-3	4	3	4	3a	6	1/16	False	4	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
144	12	74	2	D	0	2	4	1	1	True	2.0	-3	4	3	4	3a	6	1/8	False	5	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
150	6	65	-1	F	0	2	4	1	2	True	2.25	-3	4	3	4	3a	25/4	1/16	False	4	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
156	6	68	-4	A	-1	2	4	1	2	True	2.5	-3	4	3	4	3a	13/2	1/16	False	4	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
156	12	74	2	D	0	2	4	1	1	True	2.5	-3	4	3	4	3a	13/2	1/8	False	5	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
162	6	65	-1	F	0	2	4	1	2	True	2.75	-3	4	3	4	3a	27/4	1/16	False	4	False				False	7	V7		Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
168	24	51	-3	E	-1	2	4	2	1	True	1.0	-3	5	4	5	4a	7	1/4	False	3	True			\\	True	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
168	6	67	1	G	0	2	4	1	2	True	1.0	-3	5	4	5	4a	7	1/16	False	4	True			\\	True	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
168	12	75	-3	E	-1	2	4	1	1	True	1.0	-3	5	4	5	4a	7	1/8	False	5	True			\\	True	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
174	6	63	-3	E	-1	2	4	1	2	True	1.25	-3	5	4	5	4a	29/4	1/16	False	4	False				False	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
180	6	67	1	G	0	2	4	1	2	True	1.5	-3	5	4	5	4a	15/2	1/16	False	4	False				False	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
180	12	70	-2	B	-1	2	4	1	1	True	1.5	-3	5	4	5	4a	15/2	1/8	False	4	False				False	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
186	6	63	-3	E	-1	2	4	1	2	True	1.75	-3	5	4	5	4a	31/4	1/16	False	4	False				False	8	I\\		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
192	12	55	1	G	0	2	4	2	1	True	2.0	-3	5	4	5	4a	8	1/8	False	3	True				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
192	6	63	-3	E	-1	2	4	1	2	True	2.0	-3	5	4	5	4a	8	1/16	False	4	True				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
192	12	70	-2	B	-1	2	4	1	1	True	2.0	-3	5	4	5	4a	8	1/8	False	4	True				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
198	6	58	-2	B	-1	2	4	1	2	True	2.25	-3	5	4	5	4a	33/4	1/16	False	3	False				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
204	12	55	1	G	0	2	4	2	1	True	2.5	-3	5	4	5	4a	17/2	1/8	False	3	False				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
204	6	63	-3	E	-1	2	4	1	2	True	2.5	-3	5	4	5	4a	17/2	1/16	False	4	False				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
204	12	70	-2	B	-1	2	4	1	1	True	2.5	-3	5	4	5	4a	17/2	1/8	False	4	False				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
210	6	58	-2	B	-1	2	4	1	2	True	2.75	-3	5	4	5	4a	35/4	1/16	False	3	False				False	9	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
216	12	53	-1	F	0	2	4	2	1	True	1.0	-3	6	5	6	5a	9	1/8	False	3	True				False	10	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
216	6	62	2	D	0	2	4	1	2	True	1.0	-3	6	5	6	5a	9	1/16	False	4	True				False	10	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	5	5	5	True	False	False
216	12	68	-4	A	-1	2	4	1	1	True	1.0	-3	6	5	6	5a	9	1/8	False	4	True				False	10	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
222	6	58	-2	B	-1	2	4	1	2	True	1.25	-3	6	5	6	5a	37/4	1/16	False	3	False				False	10	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	1	1	1	True	True	False
228	12	51	-3	E	-1	2	4	2	1	True	1.5	-3	6	5	6	5a	19/2	1/8	False	3	True				False	11	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
228	6	63	-3	E	-1	2	4	1	2	True	1.5	-3	6	5	6	5a	19/2	1/16	False	4	True				False	11	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
228	12	67	1	G	0	2	4	1	1	True	1.5	-3	6	5	6	5a	19/2	1/8	False	4	True				False	11	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
234	6	58	-2	B	-1	2	4	1	2	True	1.75	-3	6	5	6	5a	39/4	1/16	False	3	False				False	11	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
240	12	55	1	G	0	2	4	2	1	True	2.0	-3	6	5	6	5a	10	1/8	False	3	True				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
240	6	63	-3	E	-1	2	4	1	2	True	2.0	-3	6	5	6	5a	10	1/16	False	4	True				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
240	12	70	-2	B	-1	2	4	1	1	True	2.0	-3	6	5	6	5a	10	1/8	False	4	True				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
246	6	58	-2	B	-1	2	4	1	2	True	2.25	-3	6	5	6	5a	41/4	1/16	False	3	False				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
252	12	55	1	G	0	2	4	2	1	True	2.5	-3	6	5	6	5a	21/2	1/8	False	3	False				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
252	6	63	-3	E	-1	2	4	1	2	True	2.5	-3	6	5	6	5a	21/2	1/16	False	4	False				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
252	12	70	-2	B	-1	2	4	1	1	True	2.5	-3	6	5	6	5a	21/2	1/8	False	4	False				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
258	6	58	-2	B	-1	2	4	1	2	True	2.75	-3	6	5	6	5a	43/4	1/16	False	3	False				False	12	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
264	12	53	-1	F	0	2	4	2	1	True	1.0	-3	7	6	7	6a	11	1/8	False	3	True				False	13	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	2	2	2	True	False	True
264	6	62	2	D	0	2	4	1	2	True	1.0	-3	7	6	7	6a	11	1/16	False	4	True				False	13	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	5	5	5	True	False	False
264	12	68	-4	A	-1	2	4	1	1	True	1.0	-3	7	6	7	6a	11	1/8	False	4	True				False	13	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	-1	-1	-1	True	False	False
270	6	58	-2	B	-1	2	4	1	2	True	1.25	-3	7	6	7	6a	45/4	1/16	False	3	False				False	13	V43		Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-3	-3	-3	1	1	1	True	True	False
276	12	51	-3	E	-1	2	4	2	1	True	1.5	-3	7	6	7	6a	23/2	1/8	False	3	True				False	14	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
276	6	63	-3	E	-1	2	4	1	2	True	1.5	-3	7	6	7	6a	23/2	1/16	False	4	True				False	14	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
276	12	67	1	G	0	2	4	1	1	True	1.5	-3	7	6	7	6a	23/2	1/8	False	4	True				False	14	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
282	6	58	-2	B	-1	2	4	1	2	True	1.75	-3	7	6	7	6a	47/4	1/16	False	3	False				False	14	I		Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
288	24	43	1	G	0	2	4	2	1	True	2.0	-3	7	6	7	6a	12	1/4	False	2	True				False	15	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
288	6	63	-3	E	-1	2	4	1	2	True	2.0	-3	7	6	7	6a	12	1/16	False	4	True				False	15	I6		Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
