onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
27	3	65	-1	F	0	6	8	1	1	True	2.5	0	1	1	1	1a	9/4	1/16	False	4	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	-1	-1	-1	False	False	False
30	3	64	4	E	0	6	8	1	1	True	2.667	0	1	1	1	1a	5/2	1/16	False	4	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	4	4	4	True	False	False
33	3	62	2	D	0	6	8	1	1	True	2.833	0	1	1	1	1a	11/4	1/16	False	4	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	2	2	2	False	False	False
36	3	36	0	C	0	6	8	2	1	True	1.0	0	2	2	2	2a	3	1/16	False	2	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
36	6	60	0	C	0	6	8	1	1	True	1.0	0	2	2	2	2a	3	1/8	False	4	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
39	3	48	0	C	0	6	8	2	1	True	1.167	0	2	2	2	2a	13/4	1/16	False	3	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
42	3	36	0	C	0	6	8	2	1	True	1.333	0	2	2	2	2a	7/2	1/16	False	2	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
42	6	60	0	C	0	6	8	1	1	True	1.333	0	2	2	2	2a	7/2	1/8	False	4	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
45	3	48	0	C	0	6	8	2	1	True	1.5	0	2	2	2	2a	15/4	1/16	False	3	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
48	3	36	0	C	0	6	8	2	1	True	1.667	0	2	2	2	2a	4	1/16	False	2	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
48	6	60	0	C	0	6	8	1	1	True	1.667	0	2	2	2	2a	4	1/8	False	4	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
51	3	48	0	C	0	6	8	2	1	True	1.833	0	2	2	2	2a	17/4	1/16	False	3	False				False	0	C.I[I		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	0	0	0	0	0	0	True	True	True
54	3	36	0	C	0	6	8	2	1	True	2.0	0	2	2	2	2a	9/2	1/16	False	2	True				False	1	IV6		C	I	I	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	0	0	0	0	0	0	True	False	False
54	12	57	3	A	0	6	8	1	1	True	2.0	0	2	2	2	2a	9/2	1/4	False	3	True				False	1	IV6		C	I	I	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	0	0	0	3	3	3	True	False	True
54	12	65	-1	F	0	6	8	1	1	True	2.0	0	2	2	2	2a	9/2	1/4	False	4	True				False	1	IV6		C	I	I	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	0	0	0	-1	-1	-1	True	True	False
57	3	48	0	C	0	6	8	2	1	True	2.167	0	2	2	2	2a	19/4	1/16	False	3	False				False	1	IV6		C	I	I	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	0	0	0	0	0	0	True	False	False
60	3	36	0	C	0	6	8	2	1	True	2.333	0	2	2	2	2a	5	1/16	False	2	False				False	1	IV6		C	I	I	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	0	0	0	0	0	0	True	False	False
63	3	48	0	C	0	6	8	2	1	True	2.5	0	2	2	2	2a	21/4	1/16	False	3	False				False	1	IV6		C	I	I	IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	0	0	0	0	0	0	True	False	False
66	3	36	0	C	0	6	8	2	1	True	2.667	0	2	2	2	2a	11/2	1/16	False	2	True				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
66	6	55	1	G	0	6	8	1	1	True	2.667	0	2	2	2	2a	11/2	1/8	False	3	True				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	1	1	1	True	False	True
66	6	64	4	E	0	6	8	1	1	True	2.667	0	2	2	2	2a	11/2	1/8	False	4	True				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	4	4	4	True	False	False
69	3	48	0	C	0	6	8	2	1	True	2.833	0	2	2	2	2a	23/4	1/16	False	3	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
72	18	36	0	C	0	6	8	2	1	True	1.0	0	3	3	3	3a	6	3/8	False	2	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
75	3	79	1	G	0	6	8	1	1	True	1.167	0	3	3	3	3a	25/4	1/16	False	5	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	1	1	1	True	False	True
78	3	77	-1	F	0	6	8	1	1	True	1.333	0	3	3	3	3a	13/2	1/16	False	5	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	-1	-1	-1	False	False	False
81	3	76	4	E	0	6	8	1	1	True	1.5	0	3	3	3	3a	27/4	1/16	False	5	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	4	4	4	True	False	False
84	3	74	2	D	0	6	8	1	1	True	1.667	0	3	3	3	3a	7	1/16	False	5	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	2	2	2	False	False	False
87	3	72	0	C	0	6	8	1	1	True	1.833	0	3	3	3	3a	29/4	1/16	False	5	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
90	3	71	5	B	0	6	8	1	1	True	2.0	0	3	3	3	3a	15/2	1/16	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	5	5	5	False	False	False
93	3	69	3	A	0	6	8	1	1	True	2.167	0	3	3	3	3a	31/4	1/16	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	3	3	3	False	False	False
96	3	67	1	G	0	6	8	1	1	True	2.333	0	3	3	3	3a	8	1/16	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	1	1	1	True	False	True
99	3	65	-1	F	0	6	8	1	1	True	2.5	0	3	3	3	3a	33/4	1/16	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	-1	-1	-1	False	False	False
102	3	64	4	E	0	6	8	1	1	True	2.667	0	3	3	3	3a	17/2	1/16	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	4	4	4	True	False	False
105	3	62	2	D	0	6	8	1	1	True	2.833	0	3	3	3	3a	35/4	1/16	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	2	2	2	False	False	False
108	3	36	0	C	0	6	8	2	1	True	1.0	0	4	4	4	4a	9	1/16	False	2	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
108	6	60	0	C	0	6	8	1	1	True	1.0	0	4	4	4	4a	9	1/8	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
111	3	48	0	C	0	6	8	2	1	True	1.167	0	4	4	4	4a	37/4	1/16	False	3	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
114	3	36	0	C	0	6	8	2	1	True	1.333	0	4	4	4	4a	19/2	1/16	False	2	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
114	6	60	0	C	0	6	8	1	1	True	1.333	0	4	4	4	4a	19/2	1/8	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
117	3	48	0	C	0	6	8	2	1	True	1.5	0	4	4	4	4a	39/4	1/16	False	3	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
120	3	36	0	C	0	6	8	2	1	True	1.667	0	4	4	4	4a	10	1/16	False	2	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
120	6	60	0	C	0	6	8	1	1	True	1.667	0	4	4	4	4a	10	1/8	False	4	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
123	3	48	0	C	0	6	8	2	1	True	1.833	0	4	4	4	4a	41/4	1/16	False	3	False				False	2	I64		C	I	I	I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major	I	I64, major		I	0	0	0	0	0	0	True	True	False
126	3	36	0	C	0	6	8	2	1	True	2.0	0	4	4	4	4a	21/2	1/16	False	2	True				False	3	IV		C	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	0	0	0	0	0	0	True	False	False
126	12	65	-1	F	0	6	8	1	1	True	2.0	0	4	4	4	4a	21/2	1/4	False	4	True				False	3	IV		C	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	0	0	0	-1	-1	-1	True	True	True
126	12	69	3	A	0	6	8	1	1	True	2.0	0	4	4	4	4a	21/2	1/4	False	4	True				False	3	IV		C	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	0	0	0	3	3	3	True	False	False
129	3	48	0	C	0	6	8	2	1	True	2.167	0	4	4	4	4a	43/4	1/16	False	3	False				False	3	IV		C	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	0	0	0	0	0	0	True	False	False
132	3	36	0	C	0	6	8	2	1	True	2.333	0	4	4	4	4a	11	1/16	False	2	False				False	3	IV		C	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	0	0	0	0	0	0	True	False	False
135	3	48	0	C	0	6	8	2	1	True	2.5	0	4	4	4	4a	45/4	1/16	False	3	False				False	3	IV		C	I	I	IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	0	0	0	0	0	0	True	False	False
138	3	36	0	C	0	6	8	2	1	True	2.667	0	4	4	4	4a	23/2	1/16	False	2	True				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
138	6	64	4	E	0	6	8	1	1	True	2.667	0	4	4	4	4a	23/2	1/8	False	4	True				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
138	6	67	1	G	0	6	8	1	1	True	2.667	0	4	4	4	4a	23/2	1/8	False	4	True				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
141	3	48	0	C	0	6	8	2	1	True	2.833	0	4	4	4	4a	47/4	1/16	False	3	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
144	12	36	0	C	0	6	8	2	1	True	1.0	0	5	5	5	5a	12	1/4	False	2	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
147	3	79	1	G	0	6	8	1	1	True	1.167	0	5	5	5	5a	49/4	1/16	False	5	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	1	1	1	True	False	False
150	3	77	-1	F	0	6	8	1	1	True	1.333	0	5	5	5	5a	25/2	1/16	False	5	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	-1	-1	-1	False	False	False
153	3	76	4	E	0	6	8	1	1	True	1.5	0	5	5	5	5a	51/4	1/16	False	5	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	4	4	4	True	False	True
156	3	74	2	D	0	6	8	1	1	True	1.667	0	5	5	5	5a	13	1/16	False	5	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	2	2	2	False	False	False
159	3	72	0	C	0	6	8	1	1	True	1.833	0	5	5	5	5a	53/4	1/16	False	5	False				False	4	I6]		C	I	I	I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major	I	I6, major		I	0	0	0	0	0	0	True	True	False
162	18	53	-1	F	0	6	8	2	1	True	2.0	0	5	5	5	5a	27/2	3/8	False	3	True				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	-1	-1	-1	True	False	True
162	18	65	-1	F	0	6	8	2	1	True	2.0	0	5	5	5	5a	27/2	3/8	False	4	True				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	-1	-1	-1	True	False	True
162	3	71	5	B	0	6	8	1	1	True	2.0	0	5	5	5	5a	27/2	1/16	False	4	True				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	5	5	5	True	False	False
165	3	72	0	C	0	6	8	1	1	True	2.167	0	5	5	5	5a	55/4	1/16	False	5	False				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	0	0	0	False	False	False
168	3	74	2	D	0	6	8	1	1	True	2.333	0	5	5	5	5a	14	1/16	False	5	False				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	2	2	2	True	False	False
171	3	72	0	C	0	6	8	1	1	True	2.5	0	5	5	5	5a	57/4	1/16	False	5	False				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	0	0	0	False	False	False
174	3	71	5	B	0	6	8	1	1	True	2.667	0	5	5	5	5a	29/2	1/16	False	4	False				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	5	5	5	True	False	False
177	3	67	1	G	0	6	8	1	1	True	2.833	0	5	5	5	5a	59/4	1/16	False	4	False				False	5	V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	1	1	1	True	True	False
180	18	52	4	E	0	6	8	2	1	True	1.0	0	6	6	6	6a	15	3/8	False	3	True				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
180	18	64	4	E	0	6	8	2	1	True	1.0	0	6	6	6	6a	15	3/8	False	4	True				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
180	3	72	0	C	0	6	8	1	1	True	1.0	0	6	6	6	6a	15	1/16	False	5	True				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
183	3	74	2	D	0	6	8	1	1	True	1.167	0	6	6	6	6a	61/4	1/16	False	5	False				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	2	2	2	False	False	False
186	3	76	4	E	0	6	8	1	1	True	1.333	0	6	6	6	6a	31/2	1/16	False	5	False				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
189	3	74	2	D	0	6	8	1	1	True	1.5	0	6	6	6	6a	63/4	1/16	False	5	False				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	2	2	2	False	False	False
192	3	72	0	C	0	6	8	1	1	True	1.667	0	6	6	6	6a	16	1/16	False	5	False				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
195	3	67	1	G	0	6	8	1	1	True	1.833	0	6	6	6	6a	65/4	1/16	False	4	False				False	6	I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
198	18	47	5	B	0	6	8	2	1	True	2.0	0	6	6	6	6a	33/2	3/8	False	2	True				False	7	V65		C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	0	0	0	5	5	5	True	False	True
198	18	59	5	B	0	6	8	2	1	True	2.0	0	6	6	6	6a	33/2	3/8	False	3	True				False	7	V65		C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	0	0	0	5	5	5	True	False	True
198	3	74	2	D	0	6	8	1	1	True	2.0	0	6	6	6	6a	33/2	1/16	False	5	True				False	7	V65		C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	0	0	0	2	2	2	True	False	False
201	3	76	4	E	0	6	8	1	1	True	2.167	0	6	6	6	6a	67/4	1/16	False	5	False				False	7	V65		C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	0	0	0	4	4	4	False	False	False
