onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
216	36	60	0	C	0	3	4	2	1	True	1.0	-1	4	4	4	4a	9	3/8	False	4	True				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	1	1	-1	True	False	False
216	36	63	-3	E	-1	3	4	2	1	True	1.0	-1	4	4	4	4a	9	3/8	False	4	True				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	-2	-2	-4	True	False	False
216	9	66	6	F	1	3	4	1	1	True	1.0	-1	4	4	4	4a	9	3/32	False	4	True				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	7	7	5	True	True	False
225	3	69	3	A	0	3	4	1	1	True	1.375	-1	4	4	4	4a	75/8	1/32	False	4	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	4	4	2	True	False	True
228	9	72	0	C	0	3	4	1	1	True	1.5	-1	4	4	4	4a	19/2	3/32	False	5	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	1	1	-1	True	False	False
237	3	69	3	A	0	3	4	1	1	True	1.875	-1	4	4	4	4a	79/8	1/32	False	4	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	4	4	2	True	False	True
240	9	66	6	F	1	3	4	1	1	True	2.0	-1	4	4	4	4a	10	3/32	False	4	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	7	7	5	True	True	False
249	3	75	-3	E	-1	3	4	1	1	True	2.375	-1	4	4	4	4a	83/8	1/32	False	5	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	-2	-2	-4	True	False	False
252	9	74	2	D	0	3	4	1	1	True	2.5	-1	4	4	4	4a	21/2	3/32	False	5	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	3	3	1	False	False	False
261	3	72	0	C	0	3	4	1	1	True	2.875	-1	4	4	4	4a	87/8	1/32	False	5	False				False	8	#viio65/ii	F	I		#viio65/ii	#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	-1	-1	1	1	1	-1	True	False	False
264	24	60	0	C	0	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	4	True				False	9	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	-1	-1	1	1	1	-1	True	False	True
264	24	63	-3	E	-1	3	4	2	1	True	3.0	-1	4	4	4	4a	11	1/4	False	4	True				False	9	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	-1	-1	1	-2	-2	-4	True	False	False
264	9	70	-2	B	-1	3	4	1	1	True	3.0	-1	4	4	4	4a	11	3/32	False	4	True				False	9	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	-1	-1	1	-1	-1	-3	False	False	False
273	3	69	3	A	0	3	4	1	1	True	3.375	-1	4	4	4	4a	91/8	1/32	False	4	False				False	9	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	-1	-1	1	4	4	2	True	False	False
276	9	67	1	G	0	3	4	1	1	True	3.5	-1	4	4	4	4a	23/2	3/32	False	4	False				False	9	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	-1	-1	1	2	2	0	False	False	False
285	3	66	6	F	1	3	4	1	1	True	3.875	-1	4	4	4	4a	95/8	1/32	False	4	False				False	9	#viio43/ii	F	I		#viio43/ii	#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	-1	-1	1	7	7	5	True	True	False
288	24	58	-2	B	-1	3	4	2	1	True	1.0	-1	5	5	5	5a	12	1/4	False	3	True				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
288	24	62	2	D	0	3	4	2	1	True	1.0	-1	5	5	5	5a	12	1/4	False	4	True				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	3	3	3	True	False	False
288	18	67	1	G	0	3	4	1	1	True	1.0	-1	5	5	5	5a	12	3/16	False	4	True				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	2	2	2	True	True	False
306	6	69	3	A	0	3	4	1	1	True	1.75	-1	5	5	5	5a	51/4	1/16	False	4	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	4	4	4	False	False	False
312	6	70	-2	B	-1	3	4	1	1	True	2.0	-1	5	5	5	5a	13	1/16	False	4	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
318	6	71	5	B	0	3	4	1	1	True	2.25	-1	5	5	5	5a	53/4	1/16	False	4	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	6	6	6	False	False	False
324	6	72	0	C	0	3	4	1	1	True	2.5	-1	5	5	5	5a	27/2	1/16	False	5	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	1	1	1	False	False	False
330	6	73	7	C	1	3	4	1	1	True	2.75	-1	5	5	5	5a	55/4	1/16	False	5	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	8	8	8	False	False	False
336	24	46	-2	B	-1	3	4	2	1	True	3.0	-1	5	5	5	5a	14	1/4	False	2	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
336	24	58	-2	B	-1	3	4	2	1	True	3.0	-1	5	5	5	5a	14	1/4	False	3	False				False	10	ii6	F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	-1	-1	-1	-1	-1	-1	True	False	True
