onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	57	3	A	0	6	8	1	1	True	2.667	2	1	0	1	0a	0	1/8	True	3	True				False	0	D.V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
4	8	66	6	F	1	6	8	1	1	True	1.0	2	2	1	2	1a	1/2	1/4	False	4	True				False	1	I6		D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	4	4	4	True	False	True
4	8	69	3	A	0	6	8	1	1	True	1.0	2	2	1	2	1a	1/2	1/4	False	4	True				False	1	I6		D	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	2	2	2	1	1	1	True	False	False
12	4	64	4	E	0	6	8	1	1	True	1.667	2	2	1	2	1a	3/2	1/8	False	4	True				False	2	viio6		D	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	2	2	2	True	False	True
12	4	67	1	G	0	6	8	1	1	True	1.667	2	2	1	2	1a	3/2	1/8	False	4	True				False	2	viio6		D	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	-1	-1	-1	True	False	False
16	8	62	2	D	0	6	8	1	1	True	2.0	2	2	1	2	1a	2	1/4	False	4	True				False	3	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
16	8	66	6	F	1	6	8	1	1	True	2.0	2	2	1	2	1a	2	1/4	False	4	True				False	3	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
24	4	45	3	A	0	6	8	2	1	True	2.667	2	2	1	2	1a	3	1/8	False	2	True				False	4	V7		D	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	1	1	1	True	True	True
24	4	55	1	G	0	6	8	2	1	True	2.667	2	2	1	2	1a	3	1/8	False	3	True				False	4	V7		D	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	-1	-1	-1	True	False	False
24	4	61	7	C	1	6	8	1	1	True	2.667	2	2	1	2	1a	3	1/8	False	4	True				False	4	V7		D	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	5	5	5	True	False	False
24	4	64	4	E	0	6	8	1	1	True	2.667	2	2	1	2	1a	3	1/8	False	4	True				False	4	V7		D	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	2	2	2	2	2	2	True	False	False
28	8	50	2	D	0	6	8	2	1	True	1.0	2	3	2	3	2a	7/2	1/4	False	3	True				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
28	8	54	6	F	1	6	8	2	1	True	1.0	2	3	2	3	2a	7/2	1/4	False	3	True				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
28	8	62	2	D	0	6	8	1	1	True	1.0	2	3	2	3	2a	7/2	1/4	False	4	True				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
36	4	50	2	D	0	6	8	2	1	True	1.667	2	3	2	3	2a	9/2	1/8	False	3	False				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
36	4	54	6	F	1	6	8	2	1	True	1.667	2	3	2	3	2a	9/2	1/8	False	3	False				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
36	4	62	2	D	0	6	8	1	1	True	1.667	2	3	2	3	2a	9/2	1/8	False	4	False				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
40	8	50	2	D	0	6	8	2	1	True	2.0	2	3	2	3	2a	5	1/4	False	3	False				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
40	8	54	6	F	1	6	8	2	1	True	2.0	2	3	2	3	2a	5	1/4	False	3	False				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
40	8	62	2	D	0	6	8	1	1	True	2.0	2	3	2	3	2a	5	1/4	False	4	False				False	5	I		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
