onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	18	45	3	A	0	6	8	2	2	True	1.0	3	1	1	1	1a	0	3/8	True	2	True				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
0	18	52	4	E	0	6	8	2	2	True	1.0	3	1	1	1	1a	0	3/8	True	3	True				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
0	12	64	4	E	0	6	8	1	2	True	1.0	3	1	1	1	1a	0	1/4	True	4	True				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
0	12	73	7	C	1	6	8	1	1	True	1.0	3	1	1	1	1a	0	1/4	True	5	True				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
6	6	57	3	A	0	6	8	2	1	True	1.333	3	1	1	1	1a	1/2	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
12	6	57	3	A	0	6	8	2	1	True	1.667	3	1	1	1	1a	1	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
12	6	64	4	E	0	6	8	1	2	True	1.667	3	1	1	1	1a	1	1/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
12	6	73	7	C	1	6	8	1	1	True	1.667	3	1	1	1	1a	1	1/8	False	5	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
18	18	45	3	A	0	6	8	2	2	True	2.0	3	1	1	1	1a	3/2	3/8	False	2	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
18	18	52	4	E	0	6	8	2	2	True	2.0	3	1	1	1	1a	3/2	3/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
18	18	64	4	E	0	6	8	1	2	True	2.0	3	1	1	1	1a	3/2	3/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
18	6	73	7	C	1	6	8	1	1	True	2.0	3	1	1	1	1a	3/2	1/8	False	5	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
24	6	57	3	A	0	6	8	2	1	True	2.333	3	1	1	1	1a	2	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
24	6	76	4	E	0	6	8	1	1	True	2.333	3	1	1	1	1a	2	1/8	False	5	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
30	6	57	3	A	0	6	8	2	1	True	2.667	3	1	1	1	1a	5/2	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
30	6	73	7	C	1	6	8	1	1	True	2.667	3	1	1	1	1a	5/2	1/8	False	5	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
36	18	45	3	A	0	6	8	2	2	True	1.0	3	2	2	2	2a	3	3/8	False	2	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
36	18	52	4	E	0	6	8	2	2	True	1.0	3	2	2	2	2a	3	3/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
36	12	61	7	C	1	6	8	1	2	True	1.0	3	2	2	2	2a	3	1/4	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
36	12	69	3	A	0	6	8	1	1	True	1.0	3	2	2	2	2a	3	1/4	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
42	6	57	3	A	0	6	8	2	1	True	1.333	3	2	2	2	2a	7/2	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
48	6	57	3	A	0	6	8	2	1	True	1.667	3	2	2	2	2a	4	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
48	6	61	7	C	1	6	8	1	2	True	1.667	3	2	2	2	2a	4	1/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
48	6	69	3	A	0	6	8	1	1	True	1.667	3	2	2	2	2a	4	1/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
54	18	45	3	A	0	6	8	2	2	True	2.0	3	2	2	2	2a	9/2	3/8	False	2	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
54	18	52	4	E	0	6	8	2	2	True	2.0	3	2	2	2	2a	9/2	3/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
54	6	61	7	C	1	6	8	1	2	True	2.0	3	2	2	2	2a	9/2	1/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
54	18	69	3	A	0	6	8	1	1	True	2.0	3	2	2	2	2a	9/2	3/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
60	6	57	3	A	0	6	8	2	1	True	2.333	3	2	2	2	2a	5	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
60	6	64	4	E	0	6	8	1	2	True	2.333	3	2	2	2	2a	5	1/8	False	4	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
66	6	57	3	A	0	6	8	2	1	True	2.667	3	2	2	2	2a	11/2	1/8	False	3	False				False	0	A.I[I		A	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
