onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	69	3	A	0	6	8	1	1	True	2.667	2	1	0	1	0a	0	1/8	True	4	True				False	0	D.V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
12	24	50	2	D	0	6	8	2	1	True	1.0	2	2	1	2	1a	1/2	1/4	False	3	True				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
12	24	54	6	F	1	6	8	2	1	True	1.0	2	2	1	2	1a	1/2	1/4	False	3	True				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	4	4	4	True	False	False
12	18	74	2	D	0	6	8	1	1	True	1.0	2	2	1	2	1a	1/2	3/16	False	5	True				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
30	6	76	4	E	0	6	8	1	1	True	1.5	2	2	1	2	1a	5/4	1/16	False	5	False				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	2	2	2	False	False	False
36	12	50	2	D	0	6	8	2	1	True	1.667	2	2	1	2	1a	3/2	1/8	False	3	False				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
36	12	54	6	F	1	6	8	2	1	True	1.667	2	2	1	2	1a	3/2	1/8	False	3	False				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	4	4	4	True	False	False
36	12	74	2	D	0	6	8	1	1	True	1.667	2	2	1	2	1a	3/2	1/8	False	5	False				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
48	24	50	2	D	0	6	8	2	1	True	2.0	2	2	1	2	1a	2	1/4	False	3	False				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
48	24	54	6	F	1	6	8	2	1	True	2.0	2	2	1	2	1a	2	1/4	False	3	False				False	1	I[I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	4	4	4	True	False	False
