onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	76	4	E	0	2	2	1	1	True	2.5	0	1	0	1	0a	0	1/4	True	5	True				False	0	a.V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	3	3	3	1	1	1	True	True	True
12	48	45	3	A	0	2	2	2	1	True	1.0	0	2	1	2	1a	1	1	False	2	True				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	0	0	0	True	True	True
12	48	57	3	A	0	2	2	2	1	True	1.0	0	2	1	2	1a	1	1	False	3	True				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	0	0	0	True	True	True
12	24	64	4	E	0	2	2	1	2	True	1.0	0	2	1	2	1a	1	1/2	False	4	True				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	1	1	1	True	False	False
12	24	69	3	A	0	2	2	1	2	True	1.0	0	2	1	2	1a	1	1/2	False	4	True				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	0	0	0	True	True	True
12	12	72	0	C	0	2	2	1	1	True	1.0	0	2	1	2	1a	1	1/4	False	5	True				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	-3	-3	-3	True	False	False
24	12	76	4	E	0	2	2	1	1	True	1.5	0	2	1	2	1a	2	1/4	False	5	False				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	1	1	1	True	False	False
36	24	60	0	C	0	2	2	1	2	True	2.0	0	2	1	2	1a	3	1/2	False	4	False				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	-3	-3	-3	True	False	False
36	24	64	4	E	0	2	2	1	2	True	2.0	0	2	1	2	1a	3	1/2	False	4	False				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	1	1	1	True	False	False
36	12	69	3	A	0	2	2	1	1	True	2.0	0	2	1	2	1a	3	1/4	False	4	False				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	0	0	0	True	True	True
48	12	72	0	C	0	2	2	1	1	True	2.5	0	2	1	2	1a	4	1/4	False	5	False				False	1	i[i		a	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	3	3	3	-3	-3	-3	True	False	False
60	48	45	3	A	0	2	2	2	1	True	1.0	0	3	2	3	2a	5	1	False	2	True				False	2	iio6		a	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	3	3	3	0	0	0	False	False	False
60	48	57	3	A	0	2	2	2	1	True	1.0	0	3	2	3	2a	5	1	False	3	True				False	2	iio6		a	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	3	3	3	0	0	0	False	False	False
