onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
48	0	81	3	A	0	2	4	1	1	True	1.0	0	2	1	2	1a	1	0	False	5	True				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	3	3	3	False	False	False
48	12	52	4	E	0	2	4	2	1	True	1.0	0	2	1	2	1a	1	1/16	False	3	True				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
48	36	79	1	G	0	2	4	1	1	True	1.0	0	2	1	2	1a	1	3/16	False	5	True				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
60	12	55	1	G	0	2	4	2	1	True	1.25	0	2	1	2	1a	5/4	1/16	False	3	False				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
72	12	48	0	C	0	2	4	2	1	True	1.5	0	2	1	2	1a	3/2	1/16	False	3	False				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
84	12	55	1	G	0	2	4	2	1	True	1.75	0	2	1	2	1a	7/4	1/16	False	3	False				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
84	12	76	4	E	0	2	4	1	1	True	1.75	0	2	1	2	1a	7/4	1/16	False	5	False				False	2	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
96	12	47	5	B	0	2	4	2	1	True	2.0	0	2	1	2	1a	2	1/16	False	2	True				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
96	12	79	1	G	0	2	4	1	1	True	2.0	0	2	1	2	1a	2	1/16	False	5	True				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
108	12	55	1	G	0	2	4	2	1	True	2.25	0	2	1	2	1a	9/4	1/16	False	3	False				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
108	12	77	-1	F	0	2	4	1	1	True	2.25	0	2	1	2	1a	9/4	1/16	False	5	False				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
120	12	43	1	G	0	2	4	2	1	True	2.5	0	2	1	2	1a	5/2	1/16	False	2	False				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
120	12	74	2	D	0	2	4	1	1	True	2.5	0	2	1	2	1a	5/2	1/16	False	5	False				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
132	12	55	1	G	0	2	4	2	1	True	2.75	0	2	1	2	1a	11/4	1/16	False	3	False				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
132	12	71	5	B	0	2	4	1	1	True	2.75	0	2	1	2	1a	11/4	1/16	False	4	False				False	3	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
144	12	48	0	C	0	2	4	2	1	True	1.0	0	3	2	3	2a	3	1/16	False	3	False			\\	True	4	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
144	24	72	0	C	0	2	4	1	1	True	1.0	0	3	2	3	2a	3	1/8	False	5	False			\\	True	4	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
156	12	60	0	C	0	2	4	2	1	True	1.25	0	3	2	3	2a	13/4	1/16	False	4	False				False	4	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
168	12	55	1	G	0	2	4	2	1	True	1.5	0	3	2	3	2a	7/2	1/16	False	3	False				False	4	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
168	24	67	1	G	0	2	4	1	1	True	1.5	0	3	2	3	2a	7/2	1/8	False	4	False				False	4	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
180	12	52	4	E	0	2	4	2	1	True	1.75	0	3	2	3	2a	15/4	1/16	False	3	False				False	4	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
192	12	48	0	C	0	2	4	2	1	True	2.0	0	3	2	3	2a	4	1/16	False	3	True				False	5	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
192	12	84	0	C	0	2	4	1	1	True	2.0	0	3	2	3	2a	4	1/16	False	6	True				False	5	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
204	12	55	1	G	0	2	4	2	1	True	2.25	0	3	2	3	2a	17/4	1/16	False	3	False				False	5	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
204	12	83	5	B	0	2	4	1	1	True	2.25	0	3	2	3	2a	17/4	1/16	False	5	False				False	5	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	5	5	5	False	False	False
216	12	50	2	D	0	2	4	2	1	True	2.5	0	3	2	3	2a	9/2	1/16	False	3	True				False	6	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	2	2	2	True	False	True
216	12	81	3	A	0	2	4	1	1	True	2.5	0	3	2	3	2a	9/2	1/16	False	5	True				False	6	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	3	3	3	False	False	False
228	12	55	1	G	0	2	4	2	1	True	2.75	0	3	2	3	2a	19/4	1/16	False	3	False				False	6	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	1	1	1	True	True	False
228	12	79	1	G	0	2	4	1	1	True	2.75	0	3	2	3	2a	19/4	1/16	False	5	False				False	6	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	1	1	1	True	True	False
240	12	52	4	E	0	2	4	2	1	True	1.0	0	4	3	4	3a	5	1/16	False	3	True				False	7	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
240	36	79	1	G	0	2	4	1	1	True	1.0	0	4	3	4	3a	5	3/16	False	5	True				False	7	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
252	12	55	1	G	0	2	4	2	1	True	1.25	0	4	3	4	3a	21/4	1/16	False	3	False				False	7	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
264	12	48	0	C	0	2	4	2	1	True	1.5	0	4	3	4	3a	11/2	1/16	False	3	False				False	7	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
276	12	55	1	G	0	2	4	2	1	True	1.75	0	4	3	4	3a	23/4	1/16	False	3	False				False	7	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
276	12	76	4	E	0	2	4	1	1	True	1.75	0	4	3	4	3a	23/4	1/16	False	5	False				False	7	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
288	12	47	5	B	0	2	4	2	1	True	2.0	0	4	3	4	3a	6	1/16	False	2	True				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
288	12	79	1	G	0	2	4	1	1	True	2.0	0	4	3	4	3a	6	1/16	False	5	True				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
300	12	55	1	G	0	2	4	2	1	True	2.25	0	4	3	4	3a	25/4	1/16	False	3	False				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
300	12	77	-1	F	0	2	4	1	1	True	2.25	0	4	3	4	3a	25/4	1/16	False	5	False				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
312	12	43	1	G	0	2	4	2	1	True	2.5	0	4	3	4	3a	13/2	1/16	False	2	False				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
312	12	74	2	D	0	2	4	1	1	True	2.5	0	4	3	4	3a	13/2	1/16	False	5	False				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
324	12	55	1	G	0	2	4	2	1	True	2.75	0	4	3	4	3a	27/4	1/16	False	3	False				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
324	12	71	5	B	0	2	4	1	1	True	2.75	0	4	3	4	3a	27/4	1/16	False	4	False				False	8	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
336	24	48	0	C	0	2	4	2	1	True	1.0	0	5	4	5	4a	7	1/8	False	3	False			\\	True	9	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
336	48	72	0	C	0	2	4	1	1	True	1.0	0	5	4	5	4a	7	1/4	False	5	False			\\	True	9	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
360	24	60	0	C	0	2	4	2	1	True	1.5	0	5	4	5	4a	15/2	1/8	False	4	False				False	9	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
384	12	48	0	C	0	2	4	2	1	True	2.0	0	5	4	5	4a	8	1/16	False	3	True				False	10	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
384	9	84	0	C	0	2	4	1	1	True	2.0	0	5	4	5	4a	8	3/64	False	6	True				False	10	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
393	3	86	2	D	0	2	4	1	1	True	2.188	0	5	4	5	4a	131/16	1/64	False	6	False				False	10	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
396	12	55	1	G	0	2	4	2	1	True	2.25	0	5	4	5	4a	33/4	1/16	False	3	False				False	10	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
396	9	88	4	E	0	2	4	1	1	True	2.25	0	5	4	5	4a	33/4	3/64	False	6	False				False	10	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
405	3	86	2	D	0	2	4	1	1	True	2.438	0	5	4	5	4a	135/16	1/64	False	6	False				False	10	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
408	12	50	2	D	0	2	4	2	1	True	2.5	0	5	4	5	4a	17/2	1/16	False	3	True				False	11	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	2	2	2	True	False	True
408	9	84	0	C	0	2	4	1	1	True	2.5	0	5	4	5	4a	17/2	3/64	False	6	True				False	11	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	0	0	0	False	False	False
417	3	83	5	B	0	2	4	1	1	True	2.688	0	5	4	5	4a	139/16	1/64	False	5	False				False	11	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	5	5	5	True	False	False
420	12	55	1	G	0	2	4	2	1	True	2.75	0	5	4	5	4a	35/4	1/16	False	3	False				False	11	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	1	1	1	True	True	False
420	9	84	0	C	0	2	4	1	1	True	2.75	0	5	4	5	4a	35/4	3/64	False	6	False				False	11	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	0	0	0	False	False	False
429	3	81	3	A	0	2	4	1	1	True	2.938	0	5	4	5	4a	143/16	1/64	False	5	False				False	11	V64		C	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	0	0	0	3	3	3	False	False	False
432	12	52	4	E	0	2	4	2	1	True	1.0	0	6	5	6	5a	9	1/16	False	3	True				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
432	36	79	1	G	0	2	4	1	1	True	1.0	0	6	5	6	5a	9	3/16	False	5	True				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
444	12	55	1	G	0	2	4	2	1	True	1.25	0	6	5	6	5a	37/4	1/16	False	3	False				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
456	12	48	0	C	0	2	4	2	1	True	1.5	0	6	5	6	5a	19/2	1/16	False	3	False				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
468	12	55	1	G	0	2	4	2	1	True	1.75	0	6	5	6	5a	39/4	1/16	False	3	False				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
468	3	84	0	C	0	2	4	1	1	True	1.75	0	6	5	6	5a	39/4	1/64	False	6	False				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
471	6	76	4	E	0	2	4	1	1	True	1.812	0	6	5	6	5a	157/16	1/32	False	5	False				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
477	3	79	1	G	0	2	4	1	1	True	1.938	0	6	5	6	5a	159/16	1/64	False	5	False				False	12	I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
480	12	47	5	B	0	2	4	2	1	True	2.0	0	6	5	6	5a	10	1/16	False	2	True				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
480	6	79	1	G	0	2	4	1	1	True	2.0	0	6	5	6	5a	10	1/32	False	5	True				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
486	6	78	6	F	1	2	4	1	1	True	2.125	0	6	5	6	5a	81/8	1/32	False	5	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	6	6	6	False	False	False
492	12	55	1	G	0	2	4	2	1	True	2.25	0	6	5	6	5a	41/4	1/16	False	3	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
492	6	77	-1	F	0	2	4	1	1	True	2.25	0	6	5	6	5a	41/4	1/32	False	5	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
498	6	76	4	E	0	2	4	1	1	True	2.375	0	6	5	6	5a	83/8	1/32	False	5	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	4	4	4	False	False	False
504	12	43	1	G	0	2	4	2	1	True	2.5	0	6	5	6	5a	21/2	1/16	False	2	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
504	6	76	4	E	0	2	4	1	1	True	2.5	0	6	5	6	5a	21/2	1/32	False	5	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	4	4	4	False	False	False
510	6	74	2	D	0	2	4	1	1	True	2.625	0	6	5	6	5a	85/8	1/32	False	5	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
516	12	55	1	G	0	2	4	2	1	True	2.75	0	6	5	6	5a	43/4	1/16	False	3	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	1	1	1	True	True	True
516	6	72	0	C	0	2	4	1	1	True	2.75	0	6	5	6	5a	43/4	1/32	False	5	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	0	0	0	False	False	False
522	6	71	5	B	0	2	4	1	1	True	2.875	0	6	5	6	5a	87/8	1/32	False	4	False				False	13	V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	5	5	5	True	False	False
528	12	48	0	C	0	2	4	2	1	True	1.0	0	7	6	7	6a	11	1/16	False	3	False			\\	True	14	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
528	18	72	0	C	0	2	4	1	1	True	1.0	0	7	6	7	6a	11	3/32	False	5	False			\\	True	14	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
540	12	60	0	C	0	2	4	2	1	True	1.25	0	7	6	7	6a	45/4	1/16	False	4	False				False	14	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
546	6	76	4	E	0	2	4	1	1	True	1.375	0	7	6	7	6a	91/8	1/32	False	5	False				False	14	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
552	12	55	1	G	0	2	4	2	1	True	1.5	0	7	6	7	6a	23/2	1/16	False	3	False				False	14	I\\		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
