onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
9	1	64	4	E	0	6	8	1	1	True	2.5	1	1	1	1	1a	9/4	1/16	False	4	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
10	2	55	1	G	0	6	8	2	1	True	2.667	1	1	1	1	1a	5/2	1/8	False	3	True				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
10	1	59	5	B	0	6	8	1	1	True	2.667	1	1	1	1	1a	5/2	1/16	False	3	True				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
11	1	64	4	E	0	6	8	1	1	True	2.833	1	1	1	1	1a	11/4	1/16	False	4	False				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
12	2	57	3	A	0	6	8	2	1	True	1.0	1	2	2	2	2a	3	1/8	False	3	True				False	2	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
12	1	60	0	C	0	6	8	1	1	True	1.0	1	2	2	2	2a	3	1/16	False	4	True				False	2	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
13	1	64	4	E	0	6	8	1	1	True	1.167	1	2	2	2	2a	13/4	1/16	False	4	False				False	2	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	0	0	0	True	False	False
14	2	55	1	G	0	6	8	2	1	True	1.333	1	2	2	2	2a	7/2	1/8	False	3	True				False	3	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
14	1	59	5	B	0	6	8	1	1	True	1.333	1	2	2	2	2a	7/2	1/16	False	3	True				False	3	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
15	1	64	4	E	0	6	8	1	1	True	1.5	1	2	2	2	2a	15/4	1/16	False	4	False				False	3	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
16	2	57	3	A	0	6	8	2	1	True	1.667	1	2	2	2	2a	4	1/8	False	3	True				False	4	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
16	1	60	0	C	0	6	8	1	1	True	1.667	1	2	2	2	2a	4	1/16	False	4	True				False	4	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
17	1	64	4	E	0	6	8	1	1	True	1.833	1	2	2	2	2a	17/4	1/16	False	4	False				False	4	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	0	0	0	True	False	False
18	2	55	1	G	0	6	8	2	1	True	2.0	1	2	2	2	2a	9/2	1/8	False	3	True				False	5	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
18	2	59	5	B	0	6	8	1	1	True	2.0	1	2	2	2	2a	9/2	1/8	False	3	True				False	5	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
20	1	59	5	B	0	6	8	2	1	True	2.333	1	2	2	2	2a	5	1/16	False	3	False				False	5	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
21	1	57	3	A	0	6	8	2	1	True	2.5	1	2	2	2	2a	21/4	1/16	False	3	False				False	5	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-1	-1	-1	False	False	False
22	1	55	1	G	0	6	8	2	1	True	2.667	1	2	2	2	2a	11/2	1/16	False	3	False				False	5	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
23	1	54	6	F	1	6	8	2	1	True	2.833	1	2	2	2	2a	23/4	1/16	False	3	False				False	5	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	2	2	2	False	False	False
24	4	52	4	E	0	6	8	2	1	True	1.0	1	3	3	3	3a	6	1/4	False	3	True				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
25	1	79	1	G	0	6	8	1	1	True	1.167	1	3	3	3	3a	25/4	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
26	1	83	5	B	0	6	8	1	1	True	1.333	1	3	3	3	3a	13/2	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
27	1	79	1	G	0	6	8	1	1	True	1.5	1	3	3	3	3a	27/4	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
28	1	78	6	F	1	6	8	1	1	True	1.667	1	3	3	3	3a	7	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
29	1	76	4	E	0	6	8	1	1	True	1.833	1	3	3	3	3a	29/4	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
30	1	75	9	D	1	6	8	1	1	True	2.0	1	3	3	3	3a	15/2	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	5	5	5	False	False	False
31	1	76	4	E	0	6	8	1	1	True	2.167	1	3	3	3	3a	31/4	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
32	1	79	1	G	0	6	8	1	1	True	2.333	1	3	3	3	3a	8	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
33	1	76	4	E	0	6	8	1	1	True	2.5	1	3	3	3	3a	33/4	1/16	False	5	False				False	6	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
34	2	67	1	G	0	6	8	2	1	True	2.667	1	3	3	3	3a	17/2	1/8	False	4	True				False	7	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
34	1	71	5	B	0	6	8	1	1	True	2.667	1	3	3	3	3a	17/2	1/16	False	4	True				False	7	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
35	1	76	4	E	0	6	8	1	1	True	2.833	1	3	3	3	3a	35/4	1/16	False	5	False				False	7	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
36	2	69	3	A	0	6	8	2	1	True	1.0	1	4	4	4	4a	9	1/8	False	4	True				False	8	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
36	1	72	0	C	0	6	8	1	1	True	1.0	1	4	4	4	4a	9	1/16	False	5	True				False	8	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
37	1	76	4	E	0	6	8	1	1	True	1.167	1	4	4	4	4a	37/4	1/16	False	5	False				False	8	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	0	0	0	True	False	False
38	2	67	1	G	0	6	8	2	1	True	1.333	1	4	4	4	4a	19/2	1/8	False	4	True				False	9	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
38	1	71	5	B	0	6	8	1	1	True	1.333	1	4	4	4	4a	19/2	1/16	False	4	True				False	9	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
39	1	76	4	E	0	6	8	1	1	True	1.5	1	4	4	4	4a	39/4	1/16	False	5	False				False	9	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
40	2	69	3	A	0	6	8	2	1	True	1.667	1	4	4	4	4a	10	1/8	False	4	True				False	10	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
40	1	72	0	C	0	6	8	1	1	True	1.667	1	4	4	4	4a	10	1/16	False	5	True				False	10	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
41	1	76	4	E	0	6	8	1	1	True	1.833	1	4	4	4	4a	41/4	1/16	False	5	False				False	10	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	0	0	0	True	False	False
42	2	67	1	G	0	6	8	2	1	True	2.0	1	4	4	4	4a	21/2	1/8	False	4	True			\\	True	11	i6\\		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
42	2	71	5	B	0	6	8	1	1	True	2.0	1	4	4	4	4a	21/2	1/8	False	4	True			\\	True	11	i6\\		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
48	6	52	4	E	0	6	8	2	1	True	1.0	1	5	5	5	5a	12	3/8	False	3	True				False	12	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
49	1	79	1	G	0	6	8	1	1	True	1.167	1	5	5	5	5a	49/4	1/16	False	5	False				False	12	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
50	1	83	5	B	0	6	8	1	1	True	1.333	1	5	5	5	5a	25/2	1/16	False	5	False				False	12	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
51	1	79	1	G	0	6	8	1	1	True	1.5	1	5	5	5	5a	51/4	1/16	False	5	False				False	12	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
52	1	78	6	F	1	6	8	1	1	True	1.667	1	5	5	5	5a	13	1/16	False	5	False				False	12	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	2	2	2	False	False	False
53	1	76	4	E	0	6	8	1	1	True	1.833	1	5	5	5	5a	53/4	1/16	False	5	False				False	12	i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
54	3	57	3	A	0	6	8	2	1	True	2.0	1	5	5	5	5a	27/2	3/16	False	3	True				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
54	1	84	0	C	0	6	8	1	1	True	2.0	1	5	5	5	5a	27/2	1/16	False	6	True				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
55	1	86	2	D	0	6	8	1	1	True	2.167	1	5	5	5	5a	55/4	1/16	False	6	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-2	-2	-2	False	False	False
56	1	84	0	C	0	6	8	1	1	True	2.333	1	5	5	5	5a	14	1/16	False	6	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
57	1	55	1	G	0	6	8	2	1	True	2.5	1	5	5	5	5a	57/4	1/16	False	3	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-3	-3	-3	False	False	False
57	1	83	5	B	0	6	8	1	1	True	2.5	1	5	5	5	5a	57/4	1/16	False	5	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	1	1	1	False	False	False
58	1	54	6	F	1	6	8	2	1	True	2.667	1	5	5	5	5a	29/2	1/16	False	3	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	2	2	2	False	False	False
58	1	81	3	A	0	6	8	1	1	True	2.667	1	5	5	5	5a	29/2	1/16	False	5	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
59	1	52	4	E	0	6	8	2	1	True	2.833	1	5	5	5	5a	59/4	1/16	False	3	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	0	0	0	True	False	False
59	1	79	1	G	0	6	8	1	1	True	2.833	1	5	5	5	5a	59/4	1/16	False	5	False				False	13	iv		e	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-3	-3	-3	False	False	False
60	6	50	2	D	0	6	8	2	1	True	1.0	1	6	6	6	6a	15	3/8	False	3	True				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	-2	-2	1	True	True	True
60	1	78	6	F	1	6	8	1	1	True	1.0	1	6	6	6	6a	15	1/16	False	5	True				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	2	2	5	True	False	False
61	1	81	3	A	0	6	8	1	1	True	1.167	1	6	6	6	6a	61/4	1/16	False	5	False				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	-1	-1	2	True	False	False
62	1	86	2	D	0	6	8	1	1	True	1.333	1	6	6	6	6a	31/2	1/16	False	6	False				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	-2	-2	1	True	True	True
63	1	84	0	C	0	6	8	1	1	True	1.5	1	6	6	6	6a	63/4	1/16	False	6	False				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	-4	-4	-1	True	False	False
64	1	83	5	B	0	6	8	1	1	True	1.667	1	6	6	6	6a	16	1/16	False	5	False				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	1	1	4	False	False	False
65	1	81	3	A	0	6	8	1	1	True	1.833	1	6	6	6	6a	65/4	1/16	False	5	False				False	14	V7/III		e	i		V7/III		V		7		III	Mm7	True	True	(-2, 2, -1, -4)	()	-2	-2	minor	minor	i	i, minor	V/III	III	III/i	III	False	V7/III	V7/III, minor		V7/III, minor	III	III	4	4	1	-1	-1	2	True	False	False
66	2	55	1	G	0	6	8	2	1	True	2.0	1	6	6	6	6a	33/2	1/8	False	3	True				False	15	III		e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	4	4	4	-3	-3	-3	True	True	True
66	2	83	5	B	0	6	8	1	1	True	2.0	1	6	6	6	6a	33/2	1/8	False	5	True				False	15	III		e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	4	4	4	1	1	1	True	False	False
68	1	55	1	G	0	6	8	2	1	True	2.333	1	6	6	6	6a	17	1/16	False	3	False				False	15	III		e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	4	4	4	-3	-3	-3	True	True	True
69	1	54	6	F	1	6	8	2	1	True	2.5	1	6	6	6	6a	69/4	1/16	False	3	False				False	15	III		e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	4	4	4	2	2	2	False	False	False
70	1	52	4	E	0	6	8	2	1	True	2.667	1	6	6	6	6a	35/2	1/16	False	3	False				False	15	III		e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	4	4	4	0	0	0	False	False	False
71	1	50	2	D	0	6	8	2	1	True	2.833	1	6	6	6	6a	71/4	1/16	False	3	False				False	15	III		e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	4	4	4	-2	-2	-2	True	False	False
72	6	48	0	C	0	6	8	2	1	True	1.0	1	7	7	7	7a	18	3/8	False	3	True				False	16	VI		e	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	-4	-4	-4	True	True	True
73	1	76	4	E	0	6	8	1	1	True	1.167	1	7	7	7	7a	73/4	1/16	False	5	False				False	16	VI		e	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	0	0	0	True	False	False
74	1	79	1	G	0	6	8	1	1	True	1.333	1	7	7	7	7a	37/2	1/16	False	5	False				False	16	VI		e	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	-3	-3	-3	True	False	False
75	1	76	4	E	0	6	8	1	1	True	1.5	1	7	7	7	7a	75/4	1/16	False	5	False				False	16	VI		e	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	0	0	0	True	False	False
76	1	74	2	D	0	6	8	1	1	True	1.667	1	7	7	7	7a	19	1/16	False	5	False				False	16	VI		e	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	-2	-2	-2	False	False	False
