onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
24	24	57	3	A	0	2	4	2	2	True	1.0	3	2	2	2	2a	2	1/2	False	3	True				False	2	ii6		A	I	I	ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	3	3	3	0	0	0	False	False	False
24	12	62	2	D	0	2	4	2	1	True	1.0	3	2	2	2	2a	2	1/4	False	4	True				False	2	ii6		A	I	I	ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
24	3	71	5	B	0	2	4	1	1	True	1.0	3	2	2	2	2a	2	1/16	False	4	True				False	2	ii6		A	I	I	ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	3	3	3	2	2	2	True	True	False
27	3	74	2	D	0	2	4	1	1	True	1.25	3	2	2	2	2a	9/4	1/16	False	5	False				False	2	ii6		A	I	I	ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
30	3	71	5	B	0	2	4	1	1	True	1.5	3	2	2	2	2a	5/2	1/16	False	4	False				False	2	ii6		A	I	I	ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	3	3	3	2	2	2	True	True	False
33	3	69	3	A	0	2	4	1	1	True	1.75	3	2	2	2	2a	11/4	1/16	False	4	False				False	2	ii6		A	I	I	ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	3	3	3	0	0	0	False	False	False
36	12	64	4	E	0	2	4	2	1	True	2.0	3	2	2	2	2a	3	1/4	False	4	True				False	3	V		A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	1	1	1	True	True	True
36	3	68	8	G	1	2	4	1	1	True	2.0	3	2	2	2	2a	3	1/16	False	4	True				False	3	V		A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	5	5	5	True	False	False
39	3	69	3	A	0	2	4	1	1	True	2.25	3	2	2	2	2a	13/4	1/16	False	4	False				False	3	V		A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	0	0	0	False	False	False
42	3	71	5	B	0	2	4	1	1	True	2.5	3	2	2	2	2a	7/2	1/16	False	4	False				False	3	V		A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	2	2	2	True	False	False
45	3	68	8	G	1	2	4	1	1	True	2.75	3	2	2	2	2a	15/4	1/16	False	4	False				False	3	V		A	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	3	3	3	5	5	5	True	False	False
48	12	57	3	A	0	2	4	2	1	True	1.0	3	3	3	3	3a	4	1/4	False	3	True				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
48	12	61	7	C	1	2	4	2	1	True	1.0	3	3	3	3	3a	4	1/4	False	4	True				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
48	3	69	3	A	0	2	4	1	1	True	1.0	3	3	3	3	3a	4	1/16	False	4	True				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
51	3	71	5	B	0	2	4	1	1	True	1.25	3	3	3	3	3a	17/4	1/16	False	4	False				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	2	2	2	False	False	False
54	3	73	7	C	1	2	4	1	1	True	1.5	3	3	3	3	3a	9/2	1/16	False	5	False				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	4	4	4	True	False	False
57	3	74	2	D	0	2	4	1	1	True	1.75	3	3	3	3	3a	19/4	1/16	False	5	False				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	-1	-1	-1	False	False	False
60	3	76	4	E	0	2	4	1	1	True	2.0	3	3	3	3	3a	5	1/16	False	5	False				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	1	1	1	True	False	False
63	3	78	6	F	1	2	4	1	1	True	2.25	3	3	3	3	3a	21/4	1/16	False	5	False				False	4	I]		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	3	3	3	False	False	False
66	6	61	7	C	1	2	4	2	1	True	2.5	3	3	3	3	3a	11/2	1/8	False	4	True				False	5	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
66	6	64	4	E	0	2	4	2	1	True	2.5	3	3	3	3	3a	11/2	1/8	False	4	True				False	5	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
66	3	80	8	G	1	2	4	1	1	True	2.5	3	3	3	3	3a	11/2	1/16	False	5	True				False	5	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	5	5	5	False	False	False
69	3	81	3	A	0	2	4	1	1	True	2.75	3	3	3	3	3a	23/4	1/16	False	5	False				False	5	I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
72	0	81	3	A	0	2	4	1	1	True	1.0	3	4	4	4	4a	6	0	False	5	True				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	0	0	0	False	False	False
72	12	59	5	B	0	2	4	2	1	True	1.0	3	4	4	4	4a	6	1/4	False	3	True				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	2	2	2	True	False	True
72	12	62	2	D	0	2	4	2	1	True	1.0	3	4	4	4	4a	6	1/4	False	4	True				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	-1	-1	-1	True	False	False
72	12	64	4	E	0	2	4	2	1	True	1.0	3	4	4	4	4a	6	1/4	False	4	True				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	1	1	1	True	True	False
72	6	80	8	G	1	2	4	1	1	True	1.0	3	4	4	4	4a	6	1/8	False	5	True				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	5	5	5	True	False	False
78	3	78	6	F	1	2	4	1	1	True	1.5	3	4	4	4	4a	13/2	1/16	False	5	False				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	3	3	3	False	False	False
81	3	76	4	E	0	2	4	1	1	True	1.75	3	4	4	4	4a	27/4	1/16	False	5	False				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	1	1	1	True	True	False
84	3	76	4	E	0	2	4	1	1	True	2.0	3	4	4	4	4a	7	1/16	False	5	False				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	1	1	1	True	True	False
87	3	74	2	D	0	2	4	1	1	True	2.25	3	4	4	4	4a	29/4	1/16	False	5	False				False	6	V43		A	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	-1	-1	-1	True	False	False
90	6	56	8	G	1	2	4	2	1	True	2.5	3	4	4	4	4a	15/2	1/8	False	3	True				False	7	V65		A	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	5	5	5	True	False	True
90	6	59	5	B	0	2	4	2	1	True	2.5	3	4	4	4	4a	15/2	1/8	False	3	True				False	7	V65		A	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	2	2	2	True	False	False
90	6	64	4	E	0	2	4	2	1	True	2.5	3	4	4	4	4a	15/2	1/8	False	4	True				False	7	V65		A	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	1	1	1	True	True	False
90	3	73	7	C	1	2	4	1	1	True	2.5	3	4	4	4	4a	15/2	1/16	False	5	True				False	7	V65		A	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	4	4	4	False	False	False
93	3	74	2	D	0	2	4	1	1	True	2.75	3	4	4	4	4a	31/4	1/16	False	5	False				False	7	V65		A	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	-1	-1	-1	True	False	False
96	12	57	3	A	0	2	4	2	1	True	1.0	3	5	5	5	5a	8	1/4	False	3	True				False	8	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
96	12	64	4	E	0	2	4	2	1	True	1.0	3	5	5	5	5a	8	1/4	False	4	True				False	8	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
96	3	73	7	C	1	2	4	1	1	True	1.0	3	5	5	5	5a	8	1/16	False	5	True				False	8	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
99	3	74	2	D	0	2	4	1	1	True	1.25	3	5	5	5	5a	33/4	1/16	False	5	False				False	8	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	-1	-1	-1	False	False	False
102	3	76	4	E	0	2	4	1	1	True	1.5	3	5	5	5	5a	17/2	1/16	False	5	False				False	8	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
105	3	73	7	C	1	2	4	1	1	True	1.75	3	5	5	5	5a	35/4	1/16	False	5	False				False	8	I		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
108	12	54	6	F	1	2	4	2	1	True	2.0	3	5	5	5	5a	9	1/4	False	3	True				False	9	vi		A	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	3	3	3	3	3	3	True	True	True
108	12	66	6	F	1	2	4	2	1	True	2.0	3	5	5	5	5a	9	1/4	False	4	True				False	9	vi		A	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	3	3	3	3	3	3	True	True	True
108	3	69	3	A	0	2	4	1	1	True	2.0	3	5	5	5	5a	9	1/16	False	4	True				False	9	vi		A	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	3	3	3	0	0	0	True	False	False
111	3	71	5	B	0	2	4	1	1	True	2.25	3	5	5	5	5a	37/4	1/16	False	4	False				False	9	vi		A	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	3	3	3	2	2	2	False	False	False
114	3	73	7	C	1	2	4	1	1	True	2.5	3	5	5	5	5a	19/2	1/16	False	5	False				False	9	vi		A	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	3	3	3	4	4	4	True	False	False
117	3	69	3	A	0	2	4	1	1	True	2.75	3	5	5	5	5a	39/4	1/16	False	4	False				False	9	vi		A	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	3	3	3	0	0	0	True	False	False
120	12	50	2	D	0	2	4	2	1	True	1.0	3	6	6	6	6a	10	1/4	False	3	True				False	10	ii6		A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
120	12	62	2	D	0	2	4	2	1	True	1.0	3	6	6	6	6a	10	1/4	False	4	True				False	10	ii6		A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
120	3	71	5	B	0	2	4	1	1	True	1.0	3	6	6	6	6a	10	1/16	False	4	True				False	10	ii6		A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	2	2	2	True	True	False
123	3	73	7	C	1	2	4	1	1	True	1.25	3	6	6	6	6a	41/4	1/16	False	5	False				False	10	ii6		A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	4	4	4	False	False	False
126	3	74	2	D	0	2	4	1	1	True	1.5	3	6	6	6	6a	21/2	1/16	False	5	False				False	10	ii6		A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	-1	-1	-1	True	False	True
129	3	73	7	C	1	2	4	1	1	True	1.75	3	6	6	6	6a	43/4	1/16	False	5	False				False	10	ii6		A	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	3	3	3	4	4	4	False	False	False
132	12	51	9	D	1	2	4	2	1	True	2.0	3	6	6	6	6a	11	1/4	False	3	True				False	11	V65/V		A	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	3	3	4	6	6	5	True	False	True
132	12	63	9	D	1	2	4	2	1	True	2.0	3	6	6	6	6a	11	1/4	False	4	True				False	11	V65/V		A	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	3	3	4	6	6	5	True	False	True
132	3	71	5	B	0	2	4	1	1	True	2.0	3	6	6	6	6a	11	1/16	False	4	True				False	11	V65/V		A	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	3	3	4	2	2	1	True	True	False
135	3	73	7	C	1	2	4	1	1	True	2.25	3	6	6	6	6a	45/4	1/16	False	5	False				False	11	V65/V		A	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	3	3	4	4	4	3	False	False	False
138	3	71	5	B	0	2	4	1	1	True	2.5	3	6	6	6	6a	23/2	1/16	False	4	False				False	11	V65/V		A	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	3	3	4	2	2	1	True	True	False
141	3	69	3	A	0	2	4	1	1	True	2.75	3	6	6	6	6a	47/4	1/16	False	4	False				False	11	V65/V		A	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	3	3	4	0	0	-1	True	False	False
144	12	52	4	E	0	2	4	2	1	True	1.0	3	7	7	7	7a	12	1/4	False	3	True			\\	True	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
144	12	64	4	E	0	2	4	2	1	True	1.0	3	7	7	7	7a	12	1/4	False	4	True			\\	True	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
144	3	68	8	G	1	2	4	1	1	True	1.0	3	7	7	7	7a	12	1/16	False	4	True			\\	True	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
147	3	69	3	A	0	2	4	1	1	True	1.25	3	7	7	7	7a	49/4	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	0	0	0	False	False	False
150	3	71	5	B	0	2	4	1	1	True	1.5	3	7	7	7	7a	25/2	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	2	2	2	True	False	False
153	3	68	8	G	1	2	4	1	1	True	1.75	3	7	7	7	7a	51/4	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
156	3	64	4	E	0	2	4	1	1	True	2.0	3	7	7	7	7a	13	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
159	3	68	8	G	1	2	4	1	1	True	2.25	3	7	7	7	7a	53/4	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
162	3	71	5	B	0	2	4	1	1	True	2.5	3	7	7	7	7a	27/2	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	2	2	2	True	False	False
165	3	76	4	E	0	2	4	1	1	True	2.75	3	7	7	7	7a	55/4	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
168	3	75	9	D	1	2	4	1	1	True	1.0	3	8	8	8	8a	14	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	6	6	6	False	False	False
171	3	76	4	E	0	2	4	1	1	True	1.25	3	8	8	8	8a	57/4	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
174	3	74	2	D	0	2	4	1	1	True	1.5	3	8	8	8	8a	29/2	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	-1	-1	-1	False	False	False
177	3	76	4	E	0	2	4	1	1	True	1.75	3	8	8	8	8a	59/4	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
180	3	73	7	C	1	2	4	1	1	True	2.0	3	8	8	8	8a	15	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	4	4	4	False	False	False
183	3	76	4	E	0	2	4	1	1	True	2.25	3	8	8	8	8a	61/4	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
186	3	71	5	B	0	2	4	1	1	True	2.5	3	8	8	8	8a	31/2	1/16	False	4	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	2	2	2	True	False	False
189	3	76	4	E	0	2	4	1	1	True	2.75	3	8	8	8	8a	63/4	1/16	False	5	False				False	12	V\\		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
192	24	45	3	A	0	2	4	2	2	True	1.0	3	9	9	9	9a	16	1/2	False	2	True				False	13	I[I		A	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	3	3	3	0	0	0	True	True	True
