onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
210	30	84	0	C	0	2	2	1	1	True	2.5	-4	3	2	3	2a	7	1/4	False	6	True				False	3		V65	f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1	1	1	1	True	True	False
220	10	43	1	G	0	2	2	2	1	True	2.667	-4	3	2	3	2a	22/3	1/12	False	2	False				False	3		V65	f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1	2	2	2	True	False	False
230	10	48	0	C	0	2	2	2	1	True	2.833	-4	3	2	3	2a	23/3	1/12	False	3	False				False	3		V65	f	i		V65		V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	-1	-1	-1	1	1	1	True	True	False
240	10	41	-1	F	0	2	2	2	1	True	1.0	-4	4	3	4	3a	8	1/12	False	2	True				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
240	30	72	0	C	0	2	2	1	1	True	1.0	-4	4	3	4	3a	8	1/4	False	5	True				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
240	30	77	-1	F	0	2	2	1	1	True	1.0	-4	4	3	4	3a	8	1/4	False	5	True				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
240	30	80	-4	A	-1	2	2	1	1	True	1.0	-4	4	3	4	3a	8	1/4	False	5	True				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
240	30	84	0	C	0	2	2	1	1	True	1.0	-4	4	3	4	3a	8	1/4	False	6	True				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
250	10	44	-4	A	-1	2	2	2	1	True	1.167	-4	4	3	4	3a	25/3	1/12	False	2	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
260	10	48	0	C	0	2	2	2	1	True	1.333	-4	4	3	4	3a	26/3	1/12	False	3	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
270	10	53	-1	F	0	2	2	2	1	True	1.5	-4	4	3	4	3a	9	1/12	False	3	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
280	10	56	-4	A	-1	2	2	2	1	True	1.667	-4	4	3	4	3a	28/3	1/12	False	3	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
290	10	60	0	C	0	2	2	2	1	True	1.833	-4	4	3	4	3a	29/3	1/12	False	4	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
300	10	53	-1	F	0	2	2	2	1	True	2.0	-4	4	3	4	3a	10	1/12	False	3	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
300	30	65	-1	F	0	2	2	1	1	True	2.0	-4	4	3	4	3a	10	1/4	False	4	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
300	30	68	-4	A	-1	2	2	1	1	True	2.0	-4	4	3	4	3a	10	1/4	False	4	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
300	30	72	0	C	0	2	2	1	1	True	2.0	-4	4	3	4	3a	10	1/4	False	5	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
300	30	77	-1	F	0	2	2	1	1	True	2.0	-4	4	3	4	3a	10	1/4	False	5	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
310	10	56	-4	A	-1	2	2	2	1	True	2.167	-4	4	3	4	3a	31/3	1/12	False	3	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
320	10	60	0	C	0	2	2	2	1	True	2.333	-4	4	3	4	3a	32/3	1/12	False	4	False				False	4		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
330	10	53	-1	F	0	2	2	2	1	True	2.5	-4	4	3	4	3a	11	1/12	False	3	True				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	0	0	0	True	True	True
330	30	64	4	E	0	2	2	1	1	True	2.5	-4	4	3	4	3a	11	1/4	False	4	True				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	5	5	5	False	False	False
330	30	67	1	G	0	2	2	1	1	True	2.5	-4	4	3	4	3a	11	1/4	False	4	True				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	2	2	2	False	False	False
330	30	70	-2	B	-1	2	2	1	1	True	2.5	-4	4	3	4	3a	11	1/4	False	4	True				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	-1	-1	-1	True	False	False
330	30	73	-5	D	-1	2	2	1	1	True	2.5	-4	4	3	4	3a	11	1/4	False	5	True				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	-4	-4	-4	True	False	False
330	30	76	4	E	0	2	2	1	1	True	2.5	-4	4	3	4	3a	11	1/4	False	5	True				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	5	5	5	False	False	False
340	10	58	-2	B	-1	2	2	2	1	True	2.667	-4	4	3	4	3a	34/3	1/12	False	3	False				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	-1	-1	-1	True	False	False
350	10	61	-5	D	-1	2	2	2	1	True	2.833	-4	4	3	4	3a	35/3	1/12	False	4	False				False	5		i(9#764)	f	i		i(9#764)		i			9#764		m	True	True	(0, -1, -4)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#764), minor		i	-1	-1	-1	-4	-4	-4	True	False	False
360	10	53	-1	F	0	2	2	2	1	True	1.0	-4	5	4	5	4a	12	1/12	False	3	True				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
360	30	65	-1	F	0	2	2	1	1	True	1.0	-4	5	4	5	4a	12	1/4	False	4	True				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
360	30	68	-4	A	-1	2	2	1	1	True	1.0	-4	5	4	5	4a	12	1/4	False	4	True				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
360	30	72	0	C	0	2	2	1	1	True	1.0	-4	5	4	5	4a	12	1/4	False	5	True				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
360	30	77	-1	F	0	2	2	1	1	True	1.0	-4	5	4	5	4a	12	1/4	False	5	True				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
370	10	60	0	C	0	2	2	2	1	True	1.167	-4	5	4	5	4a	37/3	1/12	False	4	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
380	10	56	-4	A	-1	2	2	2	1	True	1.333	-4	5	4	5	4a	38/3	1/12	False	3	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
390	10	53	-1	F	0	2	2	2	1	True	1.5	-4	5	4	5	4a	13	1/12	False	3	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
400	10	48	0	C	0	2	2	2	1	True	1.667	-4	5	4	5	4a	40/3	1/12	False	3	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
410	10	44	-4	A	-1	2	2	2	1	True	1.833	-4	5	4	5	4a	41/3	1/12	False	2	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
420	10	41	-1	F	0	2	2	2	1	True	2.0	-4	5	4	5	4a	14	1/12	False	2	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
420	30	72	0	C	0	2	2	1	1	True	2.0	-4	5	4	5	4a	14	1/4	False	5	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
420	30	77	-1	F	0	2	2	1	1	True	2.0	-4	5	4	5	4a	14	1/4	False	5	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
420	30	80	-4	A	-1	2	2	1	1	True	2.0	-4	5	4	5	4a	14	1/4	False	5	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
420	30	84	0	C	0	2	2	1	1	True	2.0	-4	5	4	5	4a	14	1/4	False	6	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
430	10	44	-4	A	-1	2	2	2	1	True	2.167	-4	5	4	5	4a	43/3	1/12	False	2	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
440	10	48	0	C	0	2	2	2	1	True	2.333	-4	5	4	5	4a	44/3	1/12	False	3	False				False	6		i	f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
