onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	360	51	-3	E	-1	2	4	1	1	True	1.0	-4	1	1	1	1a	0	3/8	True	3	True			{	False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
0	360	56	-4	A	-1	2	4	1	1	True	1.0	-4	1	1	1	1a	0	3/8	True	3	True			{	False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
0	360	60	0	C	0	2	4	1	1	True	1.0	-4	1	1	1	1a	0	3/8	True	4	True			{	False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
60	60	32	-4	A	-1	2	4	2	1	True	1.25	-4	1	1	1	1a	1/4	1/16	False	1	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
120	60	36	0	C	0	2	4	2	1	True	1.5	-4	1	1	1	1a	1/2	1/16	False	2	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
180	60	39	-3	E	-1	2	4	2	1	True	1.75	-4	1	1	1	1a	3/4	1/16	False	2	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
240	60	44	-4	A	-1	2	4	2	1	True	2.0	-4	1	1	1	1a	1	1/16	False	2	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
300	60	32	-4	A	-1	2	4	2	1	True	2.25	-4	1	1	1	1a	5/4	1/16	False	1	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
360	60	34	-2	B	-1	2	4	2	1	True	2.5	-4	1	1	1	1a	3/2	1/16	False	1	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	2	2	2	True	False	True
360	120	51	-3	E	-1	2	4	1	1	True	2.5	-4	1	1	1	1a	3/2	1/8	False	3	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	1	1	1	True	True	False
360	120	55	1	G	0	2	4	1	1	True	2.5	-4	1	1	1	1a	3/2	1/8	False	3	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	5	5	5	True	False	False
360	120	61	-5	D	-1	2	4	1	1	True	2.5	-4	1	1	1	1a	3/2	1/8	False	4	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	-1	-1	-1	True	False	False
420	60	46	-2	B	-1	2	4	2	1	True	2.75	-4	1	1	1	1a	7/4	1/16	False	2	False				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	2	2	2	True	False	True
480	360	51	-3	E	-1	2	4	1	1	True	1.0	-4	2	2	2	2a	2	3/8	False	3	True				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
480	360	56	-4	A	-1	2	4	1	1	True	1.0	-4	2	2	2	2a	2	3/8	False	3	True				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	0	0	0	True	True	False
480	360	63	-3	E	-1	2	4	1	1	True	1.0	-4	2	2	2	2a	2	3/8	False	4	True				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
540	60	36	0	C	0	2	4	2	1	True	1.25	-4	2	2	2	2a	9/4	1/16	False	2	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
600	60	39	-3	E	-1	2	4	2	1	True	1.5	-4	2	2	2	2a	5/2	1/16	False	2	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
660	60	44	-4	A	-1	2	4	2	1	True	1.75	-4	2	2	2	2a	11/4	1/16	False	2	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	0	0	0	True	True	False
720	60	48	0	C	0	2	4	2	1	True	2.0	-4	2	2	2	2a	3	1/16	False	3	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
780	60	36	0	C	0	2	4	2	1	True	2.25	-4	2	2	2	2a	13/4	1/16	False	2	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
840	60	37	-5	D	-1	2	4	2	1	True	2.5	-4	2	2	2	2a	7/2	1/16	False	2	True				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	-1	-1	-1	True	True	True
840	120	53	-1	F	0	2	4	1	1	True	2.5	-4	2	2	2	2a	7/2	1/8	False	3	True				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	3	3	3	True	False	False
840	120	65	-1	F	0	2	4	1	1	True	2.5	-4	2	2	2	2a	7/2	1/8	False	4	True				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	3	3	3	True	False	False
900	60	49	-5	D	-1	2	4	2	1	True	2.75	-4	2	2	2	2a	15/4	1/16	False	3	False				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	-1	-1	-1	True	True	True
960	60	34	-2	B	-1	2	4	2	1	True	1.0	-4	3	3	3	3a	4	1/16	True	1	True				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	2	2	2	True	True	True
960	120	53	-1	F	0	2	4	1	1	False	1.0	-4	3	3	3	3a	4	1/8	True	3	True				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	3	3	3	True	False	False
960	120	61	-5	D	-1	2	4	1	1	True	1.0	-4	3	3	3	3a	4	1/8	True	4	True				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	-1	-1	-1	True	False	False
1020	60	46	-2	B	-1	2	4	2	1	True	1.25	-4	3	3	3	3a	17/4	1/16	False	2	False				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	2	2	2	True	True	True
1080	60	31	1	G	0	2	4	2	1	True	1.5	-4	3	3	3	3a	9/2	1/16	False	1	True				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-4	-4	-4	5	5	5	True	False	True
1080	120	58	-2	B	-1	2	4	1	1	True	1.5	-4	3	3	3	3a	9/2	1/8	False	3	True				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-4	-4	-4	2	2	2	True	False	False
1080	120	63	-3	E	-1	2	4	1	1	True	1.5	-4	3	3	3	3a	9/2	1/8	False	4	True				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-4	-4	-4	1	1	1	True	True	False
1140	60	43	1	G	0	2	4	2	1	True	1.75	-4	3	3	3	3a	19/4	1/16	False	2	False				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-4	-4	-4	5	5	5	True	False	True
1200	60	32	-4	A	-1	2	4	2	1	True	2.0	-4	3	3	3	3a	5	1/16	False	1	True				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
1200	120	51	-3	E	-1	2	4	1	1	True	2.0	-4	3	3	3	3a	5	1/8	False	3	True				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
1200	120	60	0	C	0	2	4	1	1	True	2.0	-4	3	3	3	3a	5	1/8	False	4	True				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
1260	60	44	-4	A	-1	2	4	2	1	True	2.25	-4	3	3	3	3a	21/4	1/16	False	2	False				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
1320	60	36	0	C	0	2	4	2	1	True	2.5	-4	3	3	3	3a	11/2	1/16	False	2	True				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
1320	120	51	-3	E	-1	2	4	1	1	True	2.5	-4	3	3	3	3a	11/2	1/8	False	3	True				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
1320	120	56	-4	A	-1	2	4	1	1	True	2.5	-4	3	3	3	3a	11/2	1/8	False	3	True				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	0	0	0	True	True	False
1380	60	48	0	C	0	2	4	2	1	True	2.75	-4	3	3	3	3a	23/4	1/16	False	3	False				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
1440	60	39	-3	E	-1	2	4	2	1	True	1.0	-4	4	4	4	4a	6	1/16	False	2	True				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
1440	240	55	1	G	0	2	4	1	1	True	1.0	-4	4	4	4	4a	6	1/4	False	3	True				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	5	5	5	True	False	False
1440	240	58	-2	B	-1	2	4	1	1	True	1.0	-4	4	4	4	4a	6	1/4	False	3	True				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	2	2	2	True	False	False
1500	60	51	-3	E	-1	2	4	2	1	True	1.25	-4	4	4	4	4a	25/4	1/16	False	3	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
1560	60	51	-3	E	-1	2	4	2	1	True	1.5	-4	4	4	4	4a	13/2	1/16	False	3	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
1620	60	51	-3	E	-1	2	4	2	1	True	1.75	-4	4	4	4	4a	27/4	1/16	False	3	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
1680	60	51	-3	E	-1	2	4	2	1	True	2.0	-4	4	4	4	4a	7	1/16	False	3	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	1	1	1	True	True	True
1680	60	55	1	G	0	2	4	1	1	False	2.0	-4	4	4	4	4a	7	1/16	False	3	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	5	5	5	True	False	False
1680	60	58	-2	B	-1	2	4	1	1	False	2.0	-4	4	4	4	4a	7	1/16	False	3	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-4	-4	-4	2	2	2	True	False	False
1740	60	49	-5	D	-1	2	4	2	1	True	2.25	-4	4	4	4	4a	29/4	1/16	False	3	True				False	9		V2	Ab	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-4	-4	-4	-1	-1	-1	True	False	True
1740	60	51	-3	E	-1	2	4	1	1	True	2.25	-4	4	4	4	4a	29/4	1/16	False	3	True				False	9		V2	Ab	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-4	-4	-4	1	1	1	True	True	False
1740	60	55	1	G	0	2	4	1	1	True	2.25	-4	4	4	4	4a	29/4	1/16	False	3	True				False	9		V2	Ab	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	-4	-4	-4	5	5	5	True	False	False
1800	60	48	0	C	0	2	4	2	1	True	2.5	-4	4	4	4	4a	15/2	1/16	False	3	True				False	10		vi64	Ab	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	-4	-4	-4	4	4	4	True	False	True
1800	60	53	-1	F	0	2	4	1	1	True	2.5	-4	4	4	4	4a	15/2	1/16	False	3	True				False	10		vi64	Ab	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	-4	-4	-4	3	3	3	True	True	False
1800	60	56	-4	A	-1	2	4	1	1	True	2.5	-4	4	4	4	4a	15/2	1/16	False	3	True				False	10		vi64	Ab	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	-4	-4	-4	0	0	0	True	False	False
1860	60	46	-2	B	-1	2	4	2	1	True	2.75	-4	4	4	4	4a	31/4	1/16	False	2	True				False	11		viio6	Ab	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-4	-4	-4	2	2	2	True	False	True
1860	60	55	1	G	0	2	4	1	1	True	2.75	-4	4	4	4	4a	31/4	1/16	False	3	True				False	11		viio6	Ab	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-4	-4	-4	5	5	5	True	True	False
1860	60	58	-2	B	-1	2	4	1	1	True	2.75	-4	4	4	4	4a	31/4	1/16	False	3	True				False	11		viio6	Ab	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	-4	-4	-4	2	2	2	True	False	True
1920	60	44	-4	A	-1	2	4	2	1	True	1.0	-4	5	5	5	5a	8	1/16	False	2	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
1920	360	51	-3	E	-1	2	4	1	1	True	1.0	-4	5	5	5	5a	8	3/8	False	3	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
1920	360	56	-4	A	-1	2	4	1	1	True	1.0	-4	5	5	5	5a	8	3/8	False	3	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
1920	360	60	0	C	0	2	4	1	1	True	1.0	-4	5	5	5	5a	8	3/8	False	4	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
1980	60	32	-4	A	-1	2	4	2	1	True	1.25	-4	5	5	5	5a	33/4	1/16	False	1	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
2040	60	36	0	C	0	2	4	2	1	True	1.5	-4	5	5	5	5a	17/2	1/16	False	2	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	4	4	4	True	False	False
2100	60	39	-3	E	-1	2	4	2	1	True	1.75	-4	5	5	5	5a	35/4	1/16	False	2	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	1	1	1	True	False	False
2160	60	44	-4	A	-1	2	4	2	1	True	2.0	-4	5	5	5	5a	9	1/16	False	2	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
2220	60	32	-4	A	-1	2	4	2	1	True	2.25	-4	5	5	5	5a	37/4	1/16	False	1	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-4	-4	-4	0	0	0	True	True	True
2280	60	34	-2	B	-1	2	4	2	1	True	2.5	-4	5	5	5	5a	19/2	1/16	False	1	True				False	13		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	2	2	2	True	False	True
2280	120	51	-3	E	-1	2	4	1	1	True	2.5	-4	5	5	5	5a	19/2	1/8	False	3	True				False	13		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	1	1	1	True	True	False
2280	120	55	1	G	0	2	4	1	1	True	2.5	-4	5	5	5	5a	19/2	1/8	False	3	True				False	13		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	5	5	5	True	False	False
2280	120	61	-5	D	-1	2	4	1	1	True	2.5	-4	5	5	5	5a	19/2	1/8	False	4	True				False	13		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	-1	-1	-1	True	False	False
2340	60	46	-2	B	-1	2	4	2	1	True	2.75	-4	5	5	5	5a	39/4	1/16	False	2	False				False	13		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	-4	-4	-4	2	2	2	True	False	True
2400	360	51	-3	E	-1	2	4	1	1	True	1.0	-4	6	6	6	6a	10	3/8	False	3	True				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
2400	360	56	-4	A	-1	2	4	1	1	True	1.0	-4	6	6	6	6a	10	3/8	False	3	True				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	0	0	0	True	True	False
2400	360	63	-3	E	-1	2	4	1	1	True	1.0	-4	6	6	6	6a	10	3/8	False	4	True				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
2460	60	36	0	C	0	2	4	2	1	True	1.25	-4	6	6	6	6a	41/4	1/16	False	2	False				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
2520	60	39	-3	E	-1	2	4	2	1	True	1.5	-4	6	6	6	6a	21/2	1/16	False	2	False				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	1	1	1	True	False	False
2580	60	44	-4	A	-1	2	4	2	1	True	1.75	-4	6	6	6	6a	43/4	1/16	False	2	False				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	0	0	0	True	True	False
2640	60	48	0	C	0	2	4	2	1	True	2.0	-4	6	6	6	6a	11	1/16	False	3	False				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
2700	60	36	0	C	0	2	4	2	1	True	2.25	-4	6	6	6	6a	45/4	1/16	False	2	False				False	14		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-4	-4	-4	4	4	4	True	False	True
2760	60	37	-5	D	-1	2	4	2	1	True	2.5	-4	6	6	6	6a	23/2	1/16	False	2	True				False	15		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	-1	-1	-1	True	True	True
2760	120	53	-1	F	0	2	4	1	1	True	2.5	-4	6	6	6	6a	23/2	1/8	False	3	True				False	15		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	3	3	3	True	False	False
2760	120	65	-1	F	0	2	4	1	1	True	2.5	-4	6	6	6	6a	23/2	1/8	False	4	True				False	15		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	3	3	3	True	False	False
2820	60	49	-5	D	-1	2	4	2	1	True	2.75	-4	6	6	6	6a	47/4	1/16	False	3	False				False	15		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-4	-4	-4	-1	-1	-1	True	True	True
2880	60	34	-2	B	-1	2	4	2	1	True	1.0	-4	7	7	7	7a	12	1/16	False	1	True				False	16		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	2	2	2	True	True	True
2880	120	53	-1	F	0	2	4	1	1	False	1.0	-4	7	7	7	7a	12	1/8	False	3	True				False	16		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	3	3	3	True	False	False
2880	120	61	-5	D	-1	2	4	1	1	True	1.0	-4	7	7	7	7a	12	1/8	False	4	True				False	16		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	-1	-1	-1	True	False	False
2940	60	46	-2	B	-1	2	4	2	1	True	1.25	-4	7	7	7	7a	49/4	1/16	False	2	False				False	16		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	-4	-4	-4	2	2	2	True	True	True
3000	60	31	1	G	0	2	4	2	1	True	1.5	-4	7	7	7	7a	25/2	1/16	False	1	True				False	17		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-4	-4	-4	5	5	5	True	False	True
