onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
63	6	65	-1	F	0	4	4	1	1	True	2.0	0	3	2	3	2a	21/4	1/8	False	4	True				False	6		ii6	C	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	0	0	0	-1	-1	-1	True	False	True
75	12	43	1	G	0	4	4	2	1	True	3.0	0	3	2	3	2a	25/4	1/4	False	2	True				False	7		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
75	24	59	5	B	0	4	4	1	1	True	3.0	0	3	2	3	2a	25/4	1/2	False	3	True				False	7		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
75	24	62	2	D	0	4	4	1	1	True	3.0	0	3	2	3	2a	25/4	1/2	False	4	True				False	7		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
87	9	55	1	G	0	4	4	2	1	True	4.0	0	3	2	3	2a	29/4	3/16	False	3	False				False	7		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
96	3	53	-1	F	0	4	4	2	1	True	4.75	0	3	2	3	2a	8	1/16	False	3	False				False	7		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	-1	-1	-1	False	False	False
99	6	52	4	E	0	4	4	2	1	True	1.0	0	4	3	4	3a	33/4	1/8	False	3	True				False	8		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
99	6	60	0	C	0	4	4	1	1	True	1.0	0	4	3	4	3a	33/4	1/8	False	4	True				False	8		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
99	6	67	1	G	0	4	4	1	1	True	1.0	0	4	3	4	3a	33/4	1/8	False	4	True				False	8		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
111	6	50	2	D	0	4	4	2	1	True	2.0	0	4	3	4	3a	37/4	1/8	False	3	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
111	6	59	5	B	0	4	4	1	1	True	2.0	0	4	3	4	3a	37/4	1/8	False	3	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
111	6	65	-1	F	0	4	4	1	1	True	2.0	0	4	3	4	3a	37/4	1/8	False	4	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
111	6	67	1	G	0	4	4	1	1	True	2.0	0	4	3	4	3a	37/4	1/8	False	4	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	1	1	1	True	True	False
123	6	48	0	C	0	4	4	2	1	True	3.0	0	4	3	4	3a	41/4	1/8	False	3	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
123	6	60	0	C	0	4	4	1	1	True	3.0	0	4	3	4	3a	41/4	1/8	False	4	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
123	6	64	4	E	0	4	4	1	1	True	3.0	0	4	3	4	3a	41/4	1/8	False	4	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
123	6	67	1	G	0	4	4	1	1	True	3.0	0	4	3	4	3a	41/4	1/8	False	4	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
135	6	47	5	B	0	4	4	2	1	True	4.0	0	4	3	4	3a	45/4	1/8	False	2	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	0	0	3	5	5	2	True	False	True
135	6	62	2	D	0	4	4	1	1	True	4.0	0	4	3	4	3a	45/4	1/8	False	4	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	0	0	3	2	2	-1	True	False	False
135	6	64	4	E	0	4	4	1	1	True	4.0	0	4	3	4	3a	45/4	1/8	False	4	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	0	0	3	4	4	1	True	True	False
135	6	68	8	G	1	4	4	1	1	True	4.0	0	4	3	4	3a	45/4	1/8	False	4	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	0	0	3	8	8	5	True	False	False
147	6	45	3	A	0	4	4	2	1	True	1.0	0	5	4	5	4a	49/4	1/8	False	2	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
147	6	60	0	C	0	4	4	1	1	True	1.0	0	5	4	5	4a	49/4	1/8	False	4	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	0	0	0	True	False	False
147	6	64	4	E	0	4	4	1	1	True	1.0	0	5	4	5	4a	49/4	1/8	False	4	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	4	4	4	True	False	False
147	6	69	3	A	0	4	4	1	1	True	1.0	0	5	4	5	4a	49/4	1/8	False	4	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	0	0	0	3	3	3	True	True	True
159	6	41	-1	F	0	4	4	2	1	True	2.0	0	5	4	5	4a	53/4	1/8	False	2	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
159	6	60	0	C	0	4	4	1	1	True	2.0	0	5	4	5	4a	53/4	1/8	False	4	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	0	0	0	True	False	False
159	6	65	-1	F	0	4	4	1	1	True	2.0	0	5	4	5	4a	53/4	1/8	False	4	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	-1	-1	-1	True	True	True
159	6	69	3	A	0	4	4	1	1	True	2.0	0	5	4	5	4a	53/4	1/8	False	4	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	0	0	0	3	3	3	True	False	False
171	24	43	1	G	0	4	4	2	1	True	3.0	0	5	4	5	4a	57/4	1/2	False	2	True				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
171	12	59	5	B	0	4	4	1	1	True	3.0	0	5	4	5	4a	57/4	1/4	False	3	True				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
171	12	62	2	D	0	4	4	1	1	True	3.0	0	5	4	5	4a	57/4	1/4	False	4	True				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
183	9	59	5	B	0	4	4	1	1	False	4.0	0	5	4	5	4a	61/4	3/16	False	3	False				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
183	9	62	2	D	0	4	4	1	1	False	4.0	0	5	4	5	4a	61/4	3/16	False	4	False				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
192	3	55	1	G	0	4	4	1	1	True	4.75	0	5	4	5	4a	16	1/16	False	3	False				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
195	6	48	0	C	0	4	4	2	2	True	1.0	0	6	5	6	5a	65/4	1/8	False	3	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
195	6	52	4	E	0	4	4	2	1	True	1.0	0	6	5	6	5a	65/4	1/8	False	3	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
195	6	55	1	G	0	4	4	2	1	True	1.0	0	6	5	6	5a	65/4	1/8	False	3	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
195	6	60	0	C	0	4	4	1	1	True	1.0	0	6	5	6	5a	65/4	1/8	False	4	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
207	6	50	2	D	0	4	4	2	2	True	2.0	0	6	5	6	5a	69/4	1/8	False	3	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
207	6	53	-1	F	0	4	4	2	1	True	2.0	0	6	5	6	5a	69/4	1/8	False	3	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
207	6	55	1	G	0	4	4	2	1	True	2.0	0	6	5	6	5a	69/4	1/8	False	3	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	1	1	1	True	True	False
207	6	59	5	B	0	4	4	1	1	True	2.0	0	6	5	6	5a	69/4	1/8	False	3	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	5	5	5	True	False	False
219	6	52	4	E	0	4	4	2	2	True	3.0	0	6	5	6	5a	73/4	1/8	False	3	True				False	17		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
219	6	55	1	G	0	4	4	2	1	True	3.0	0	6	5	6	5a	73/4	1/8	False	3	True				False	17		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
219	6	60	0	C	0	4	4	1	1	True	3.0	0	6	5	6	5a	73/4	1/8	False	4	True				False	17		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
231	6	47	5	B	0	4	4	2	2	True	4.0	0	6	5	6	5a	77/4	1/8	False	2	True				False	18		V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	5	5	5	True	False	True
231	6	55	1	G	0	4	4	2	1	True	4.0	0	6	5	6	5a	77/4	1/8	False	3	True				False	18		V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	1	1	1	True	True	False
231	6	62	2	D	0	4	4	1	1	True	4.0	0	6	5	6	5a	77/4	1/8	False	4	True				False	18		V6	C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	0	0	0	2	2	2	True	False	False
243	6	48	0	C	0	4	4	2	2	True	1.0	0	7	6	7	6a	81/4	1/8	False	3	True				False	19		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
243	6	55	1	G	0	4	4	2	1	True	1.0	0	7	6	7	6a	81/4	1/8	False	3	True				False	19		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	1	1	1	True	False	False
243	6	64	4	E	0	4	4	1	1	True	1.0	0	7	6	7	6a	81/4	1/8	False	4	True				False	19		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
255	6	45	3	A	0	4	4	2	2	True	2.0	0	7	6	7	6a	85/4	1/8	False	2	True				False	20		V.V43	C	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	0	1	1	3	2	2	True	False	True
255	6	50	2	D	0	4	4	2	1	True	2.0	0	7	6	7	6a	85/4	1/8	False	3	True				False	20		V.V43	C	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	0	1	1	2	1	1	True	True	False
255	6	60	0	C	0	4	4	1	1	True	2.0	0	7	6	7	6a	85/4	1/8	False	4	True				False	20		V.V43	C	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	0	1	1	0	-1	-1	True	False	False
255	6	66	6	F	1	4	4	1	1	True	2.0	0	7	6	7	6a	85/4	1/8	False	4	True				False	20		V.V43	C	V		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	V	V, major	V		V	V	False	V43	V43, major		V43, major		V	0	1	1	6	5	5	True	False	False
267	24	47	5	B	0	4	4	2	1	True	3.0	0	7	6	7	6a	89/4	1/2	False	2	True				False	21		I6	C	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	0	1	1	5	4	4	True	False	True
267	24	50	2	D	0	4	4	2	1	True	3.0	0	7	6	7	6a	89/4	1/2	False	3	True				False	21		I6	C	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	0	1	1	2	1	1	True	False	False
267	24	62	2	D	0	4	4	1	1	True	3.0	0	7	6	7	6a	89/4	1/2	False	4	True				False	21		I6	C	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	0	1	1	2	1	1	True	False	False
267	24	67	1	G	0	4	4	1	1	True	3.0	0	7	6	7	6a	89/4	1/2	False	4	True				False	21		I6	C	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	0	1	1	1	0	0	True	True	False
291	6	48	0	C	0	4	4	2	1	True	1.0	0	8	7	8	7a	97/4	1/8	False	3	True				False	22		ii65	C	V		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii65	ii65, major		ii65, major		ii	0	1	1	0	-1	-1	True	False	True
291	6	55	1	G	0	4	4	2	1	True	1.0	0	8	7	8	7a	97/4	1/8	False	3	True				False	22		ii65	C	V		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii65	ii65, major		ii65, major		ii	0	1	1	1	0	0	True	False	False
291	6	64	4	E	0	4	4	1	1	True	1.0	0	8	7	8	7a	97/4	1/8	False	4	True				False	22		ii65	C	V		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii65	ii65, major		ii65, major		ii	0	1	1	4	3	3	True	False	False
291	6	69	3	A	0	4	4	1	1	True	1.0	0	8	7	8	7a	97/4	1/8	False	4	True				False	22		ii65	C	V		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	V	V, major	ii		V	V	False	ii65	ii65, major		ii65, major		ii	0	1	1	3	2	2	True	True	False
303	6	49	7	C	1	4	4	2	1	True	2.0	0	8	7	8	7a	101/4	1/8	False	3	True				False	23		viio7/V	C	V		viio7/V	vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio7/V	viio7/V, major		viio7/V, major	V	V	0	1	2	7	6	5	True	True	True
303	6	55	1	G	0	4	4	2	1	True	2.0	0	8	7	8	7a	101/4	1/8	False	3	True				False	23		viio7/V	C	V		viio7/V	vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio7/V	viio7/V, major		viio7/V, major	V	V	0	1	2	1	0	-1	True	False	False
303	6	64	4	E	0	4	4	1	1	True	2.0	0	8	7	8	7a	101/4	1/8	False	4	True				False	23		viio7/V	C	V		viio7/V	vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio7/V	viio7/V, major		viio7/V, major	V	V	0	1	2	4	3	2	True	False	False
303	6	70	-2	B	-1	4	4	1	1	True	2.0	0	8	7	8	7a	101/4	1/8	False	4	True				False	23		viio7/V	C	V		viio7/V	vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	V	V, major	vii/V	V	V/V	II	False	viio7/V	viio7/V, major		viio7/V, major	V	V	0	1	2	-2	-3	-4	True	False	False
