onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
28	2	54	6	F	1	6	8	2	1	True	2.333	1	3	2	3	2a	7	1/8	False	3	True				False	7	viio	G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	5	5	5	True	True	True
28	2	57	3	A	0	6	8	2	1	True	2.333	1	3	2	3	2a	7	1/8	False	3	True				False	7	viio	G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	2	2	2	True	False	False
28	2	72	0	C	0	6	8	1	1	True	2.333	1	3	2	3	2a	7	1/8	False	5	True				False	7	viio	G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	-1	-1	-1	True	False	False
30	2	55	1	G	0	6	8	2	1	True	2.667	1	3	2	3	2a	15/2	1/8	False	3	True				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
30	2	59	5	B	0	6	8	2	1	True	2.667	1	3	2	3	2a	15/2	1/8	False	3	True				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
30	2	71	5	B	0	6	8	1	1	True	2.667	1	3	2	3	2a	15/2	1/8	False	4	True				False	8	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
32	2	57	3	A	0	6	8	2	1	True	1.0	1	4	3	4	3a	8	1/8	False	3	True				False	9	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	2	2	2	True	False	True
32	2	60	0	C	0	6	8	2	1	True	1.0	1	4	3	4	3a	8	1/8	False	4	True				False	9	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	-1	-1	-1	True	False	False
32	2	69	3	A	0	6	8	1	1	True	1.0	1	4	3	4	3a	8	1/8	False	4	True				False	9	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	2	2	2	True	False	True
34	2	59	5	B	0	6	8	2	1	True	1.333	1	4	3	4	3a	17/2	1/8	False	3	True				False	10	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
34	2	62	2	D	0	6	8	2	1	True	1.333	1	4	3	4	3a	17/2	1/8	False	4	True				False	10	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
34	2	67	1	G	0	6	8	1	1	True	1.333	1	4	3	4	3a	17/2	1/8	False	4	True				False	10	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
36	2	60	0	C	0	6	8	2	1	True	1.667	1	4	3	4	3a	9	1/8	False	4	True				False	11	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
36	2	64	4	E	0	6	8	2	1	True	1.667	1	4	3	4	3a	9	1/8	False	4	True				False	11	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
36	2	69	3	A	0	6	8	1	1	True	1.667	1	4	3	4	3a	9	1/8	False	4	True				False	11	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
38	0	67	1	G	0	6	8	1	1	True	2.0	1	4	3	4	3a	19/2	0	False	4	True				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	0	0	-1	True	False	False
38	0	69	3	A	0	6	8	1	1	True	2.0	1	4	3	4	3a	19/2	0	False	4	True				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	2	2	1	False	False	False
38	6	61	7	C	1	6	8	2	1	True	2.0	1	4	3	4	3a	19/2	3/8	False	4	True				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	6	6	5	True	True	True
38	6	64	4	E	0	6	8	2	1	True	2.0	1	4	3	4	3a	19/2	3/8	False	4	True				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	3	3	2	True	False	False
38	2	70	-2	B	-1	6	8	1	1	True	2.0	1	4	3	4	3a	19/2	1/8	False	4	True				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	-3	-3	-4	True	False	False
40	2	69	3	A	0	6	8	1	1	True	2.333	1	4	3	4	3a	10	1/8	False	4	False				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	2	2	1	False	False	False
42	2	67	1	G	0	6	8	1	1	True	2.667	1	4	3	4	3a	21/2	1/8	False	4	False				False	12	viio7/V	G	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	1	1	2	0	0	-1	True	False	False
44	4	62	2	D	0	6	8	2	1	True	1.0	1	5	4	5	4a	11	1/4	False	4	True				False	13	V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
44	2	66	6	F	1	6	8	1	1	True	1.0	1	5	4	5	4a	11	1/8	False	4	True				False	13	V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	5	5	5	True	False	False
46	2	62	2	D	0	6	8	1	1	True	1.333	1	5	4	5	4a	23/2	1/8	False	4	False				False	13	V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
48	2	62	2	D	0	6	8	1	1	True	1.667	1	5	4	5	4a	12	1/8	False	4	False				False	13	V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
50	2	62	2	D	0	6	8	1	1	True	2.0	1	5	4	5	4a	25/2	1/8	False	4	False				False	13	V	G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	1	1	1	1	1	1	True	True	True
52	2	59	5	B	0	6	8	2	1	True	2.333	1	5	4	5	4a	13	1/8	False	3	True				False	14	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
52	2	62	2	D	0	6	8	2	1	True	2.333	1	5	4	5	4a	13	1/8	False	4	True				False	14	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
52	2	67	1	G	0	6	8	1	1	True	2.333	1	5	4	5	4a	13	1/8	False	4	True				False	14	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
54	2	57	3	A	0	6	8	2	1	True	2.667	1	5	4	5	4a	27/2	1/8	False	3	True				False	15	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	2	2	2	True	False	True
54	2	60	0	C	0	6	8	2	1	True	2.667	1	5	4	5	4a	27/2	1/8	False	4	True				False	15	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	-1	-1	-1	True	False	False
54	2	69	3	A	0	6	8	1	1	True	2.667	1	5	4	5	4a	27/2	1/8	False	4	True				False	15	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	2	2	2	True	False	True
56	4	55	1	G	0	6	8	2	1	True	1.0	1	6	5	6	5a	14	1/4	False	3	True				False	16	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
56	4	59	5	B	0	6	8	2	1	True	1.0	1	6	5	6	5a	14	1/4	False	3	True				False	16	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
56	2	71	5	B	0	6	8	1	1	True	1.0	1	6	5	6	5a	14	1/8	False	4	True				False	16	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
58	2	67	1	G	0	6	8	1	1	True	1.333	1	6	5	6	5a	29/2	1/8	False	4	False				False	16	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
60	2	64	4	E	0	6	8	1	1	True	1.667	1	6	5	6	5a	15	1/8	False	4	True				False	17	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
62	2	64	4	E	0	6	8	1	1	True	2.0	1	6	5	6	5a	31/2	1/8	False	4	False				False	17	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
64	2	60	0	C	0	6	8	2	1	True	2.333	1	6	5	6	5a	16	1/8	False	4	False				False	17	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
64	2	64	4	E	0	6	8	2	1	True	2.333	1	6	5	6	5a	16	1/8	False	4	False				False	17	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	3	3	3	True	False	False
64	2	69	3	A	0	6	8	1	1	True	2.333	1	6	5	6	5a	16	1/8	False	4	False				False	17	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	2	2	2	True	True	False
66	2	59	5	B	0	6	8	2	1	True	2.667	1	6	5	6	5a	33/2	1/8	False	3	True				False	18	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
66	2	62	2	D	0	6	8	2	1	True	2.667	1	6	5	6	5a	33/2	1/8	False	4	True				False	18	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
66	2	71	5	B	0	6	8	1	1	True	2.667	1	6	5	6	5a	33/2	1/8	False	4	True				False	18	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
68	4	57	3	A	0	6	8	2	1	True	1.0	1	7	6	7	6a	17	1/4	False	3	True				False	19	ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
68	4	60	0	C	0	6	8	2	1	True	1.0	1	7	6	7	6a	17	1/4	False	4	True				False	19	ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
68	2	72	0	C	0	6	8	1	1	True	1.0	1	7	6	7	6a	17	1/8	False	5	True				False	19	ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	-1	-1	-1	True	False	False
70	2	69	3	A	0	6	8	1	1	True	1.333	1	7	6	7	6a	35/2	1/8	False	4	False				False	19	ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	2	2	2	True	True	True
72	2	76	4	E	0	6	8	1	1	True	1.667	1	7	6	7	6a	18	1/8	False	5	False				False	19	ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	3	3	3	True	False	False
74	2	74	2	D	0	6	8	1	1	True	2.0	1	7	6	7	6a	37/2	1/8	False	5	False				False	19	ii	G	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	1	1	1	1	1	1	False	False	False
76	2	54	6	F	1	6	8	2	1	True	2.333	1	7	6	7	6a	19	1/8	False	3	True				False	20	viio	G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	5	5	5	True	True	True
76	2	57	3	A	0	6	8	2	1	True	2.333	1	7	6	7	6a	19	1/8	False	3	True				False	20	viio	G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	2	2	2	True	False	False
76	2	72	0	C	0	6	8	1	1	True	2.333	1	7	6	7	6a	19	1/8	False	5	True				False	20	viio	G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	1	1	1	-1	-1	-1	True	False	False
78	2	55	1	G	0	6	8	2	1	True	2.667	1	7	6	7	6a	39/2	1/8	False	3	True				False	21	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
78	2	59	5	B	0	6	8	2	1	True	2.667	1	7	6	7	6a	39/2	1/8	False	3	True				False	21	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
78	2	71	5	B	0	6	8	1	1	True	2.667	1	7	6	7	6a	39/2	1/8	False	4	True				False	21	I	G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
80	2	57	3	A	0	6	8	2	1	True	1.0	1	8	7	8	7a	20	1/8	False	3	True				False	22	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	2	2	2	True	False	True
80	2	60	0	C	0	6	8	2	1	True	1.0	1	8	7	8	7a	20	1/8	False	4	True				False	22	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	-1	-1	-1	True	False	False
80	2	69	3	A	0	6	8	1	1	True	1.0	1	8	7	8	7a	20	1/8	False	4	True				False	22	viio6	G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	1	1	1	2	2	2	True	False	True
82	2	59	5	B	0	6	8	2	1	True	1.333	1	8	7	8	7a	41/2	1/8	False	3	True				False	23	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	4	4	4	True	False	True
82	2	62	2	D	0	6	8	2	1	True	1.333	1	8	7	8	7a	41/2	1/8	False	4	True				False	23	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	1	1	1	True	False	False
82	2	67	1	G	0	6	8	1	1	True	1.333	1	8	7	8	7a	41/2	1/8	False	4	True				False	23	I6	G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	1	1	1	0	0	0	True	True	False
84	2	60	0	C	0	6	8	2	1	True	1.667	1	8	7	8	7a	21	1/8	False	4	True				False	24	ii6	G	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	1	1	1	-1	-1	-1	True	False	True
