onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
36	6	56	8	G	1	4	4	2	1	True	4.0	4	1	1	1	1a	3	1/8	False	3	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
36	6	59	5	B	0	4	4	2	1	True	4.0	4	1	1	1	1a	3	1/8	False	3	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
42	6	52	4	E	0	4	4	2	1	True	4.5	4	1	1	1	1a	7/2	1/8	False	3	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
42	6	56	8	G	1	4	4	2	1	True	4.5	4	1	1	1	1a	7/2	1/8	False	3	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
42	6	59	5	B	0	4	4	2	1	True	4.5	4	1	1	1	1a	7/2	1/8	False	3	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
48	24	73	7	C	1	4	4	1	1	True	1.0	4	2	2	2	2a	4	1/2	True	5	True				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
54	6	52	4	E	0	4	4	2	1	True	1.5	4	2	2	2	2a	9/2	1/8	False	3	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	0	0	0	True	False	False
54	6	57	3	A	0	4	4	2	1	True	1.5	4	2	2	2	2a	9/2	1/8	False	3	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
54	6	61	7	C	1	4	4	2	1	True	1.5	4	2	2	2	2a	9/2	1/8	False	4	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
60	6	52	4	E	0	4	4	2	1	True	2.0	4	2	2	2	2a	5	1/8	False	3	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	0	0	0	True	False	False
60	6	57	3	A	0	4	4	2	1	True	2.0	4	2	2	2	2a	5	1/8	False	3	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
60	6	61	7	C	1	4	4	2	1	True	2.0	4	2	2	2	2a	5	1/8	False	4	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
66	6	52	4	E	0	4	4	2	1	True	2.5	4	2	2	2	2a	11/2	1/8	False	3	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	0	0	0	True	False	False
66	6	57	3	A	0	4	4	2	1	True	2.5	4	2	2	2	2a	11/2	1/8	False	3	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
66	6	61	7	C	1	4	4	2	1	True	2.5	4	2	2	2	2a	11/2	1/8	False	4	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
72	24	66	6	F	1	4	4	1	1	True	3.0	4	2	2	2	2a	6	1/2	False	4	True				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	2	2	2	True	True	False
72	24	78	6	F	1	4	4	1	1	True	3.0	4	2	2	2	2a	6	1/2	False	5	True				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	2	2	2	True	True	False
78	6	52	4	E	0	4	4	2	1	True	3.5	4	2	2	2	2a	13/2	1/8	False	3	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	0	0	0	False	False	False
78	6	57	3	A	0	4	4	2	1	True	3.5	4	2	2	2	2a	13/2	1/8	False	3	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	-1	-1	-1	True	False	True
78	6	61	7	C	1	4	4	2	1	True	3.5	4	2	2	2	2a	13/2	1/8	False	4	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	3	3	3	True	False	False
84	6	52	4	E	0	4	4	2	1	True	4.0	4	2	2	2	2a	7	1/8	False	3	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	0	0	0	False	False	False
84	6	57	3	A	0	4	4	2	1	True	4.0	4	2	2	2	2a	7	1/8	False	3	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	-1	-1	-1	True	False	True
84	6	61	7	C	1	4	4	2	1	True	4.0	4	2	2	2	2a	7	1/8	False	4	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	3	3	3	True	False	False
90	6	52	4	E	0	4	4	2	1	True	4.5	4	2	2	2	2a	15/2	1/8	False	3	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	0	0	0	False	False	False
90	6	57	3	A	0	4	4	2	1	True	4.5	4	2	2	2	2a	15/2	1/8	False	3	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	-1	-1	-1	True	False	True
90	6	61	7	C	1	4	4	2	1	True	4.5	4	2	2	2	2a	15/2	1/8	False	4	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	3	3	3	True	False	False
96	24	75	9	D	1	4	4	1	1	True	1.0	4	3	3	3	3a	8	1/2	False	5	True				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	5	5	5	True	True	False
102	6	52	4	E	0	4	4	2	1	True	1.5	4	3	3	3	3a	17/2	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	0	0	0	False	False	False
102	6	54	6	F	1	4	4	2	1	True	1.5	4	3	3	3	3a	17/2	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	2	2	2	True	False	True
102	6	57	3	A	0	4	4	2	1	True	1.5	4	3	3	3	3a	17/2	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	-1	-1	-1	True	False	False
102	6	63	9	D	1	4	4	2	1	True	1.5	4	3	3	3	3a	17/2	1/8	False	4	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	5	5	5	True	True	False
108	6	52	4	E	0	4	4	2	1	True	2.0	4	3	3	3	3a	9	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	0	0	0	False	False	False
108	6	54	6	F	1	4	4	2	1	True	2.0	4	3	3	3	3a	9	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	2	2	2	True	False	True
108	6	57	3	A	0	4	4	2	1	True	2.0	4	3	3	3	3a	9	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	-1	-1	-1	True	False	False
108	6	63	9	D	1	4	4	2	1	True	2.0	4	3	3	3	3a	9	1/8	False	4	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	5	5	5	True	True	False
114	6	52	4	E	0	4	4	2	1	True	2.5	4	3	3	3	3a	19/2	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	0	0	0	False	False	False
114	6	54	6	F	1	4	4	2	1	True	2.5	4	3	3	3	3a	19/2	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	2	2	2	True	False	True
114	6	57	3	A	0	4	4	2	1	True	2.5	4	3	3	3	3a	19/2	1/8	False	3	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	-1	-1	-1	True	False	False
114	6	63	9	D	1	4	4	2	1	True	2.5	4	3	3	3	3a	19/2	1/8	False	4	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	5	5	5	True	True	False
120	24	71	5	B	0	4	4	1	1	True	3.0	4	3	3	3	3a	10	1/2	False	4	True				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	1	1	1	True	True	False
120	24	83	5	B	0	4	4	1	1	True	3.0	4	3	3	3	3a	10	1/2	False	5	True				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	1	1	1	True	True	False
126	6	52	4	E	0	4	4	2	1	True	3.5	4	3	3	3	3a	21/2	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	0	0	0	False	False	False
126	6	54	6	F	1	4	4	2	1	True	3.5	4	3	3	3	3a	21/2	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
126	6	57	3	A	0	4	4	2	1	True	3.5	4	3	3	3	3a	21/2	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	-1	-1	-1	True	False	False
126	6	63	9	D	1	4	4	2	1	True	3.5	4	3	3	3	3a	21/2	1/8	False	4	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
132	6	52	4	E	0	4	4	2	1	True	4.0	4	3	3	3	3a	11	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	0	0	0	False	False	False
132	6	54	6	F	1	4	4	2	1	True	4.0	4	3	3	3	3a	11	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
132	6	57	3	A	0	4	4	2	1	True	4.0	4	3	3	3	3a	11	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	-1	-1	-1	True	False	False
132	6	63	9	D	1	4	4	2	1	True	4.0	4	3	3	3	3a	11	1/8	False	4	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
138	6	52	4	E	0	4	4	2	1	True	4.5	4	3	3	3	3a	23/2	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	0	0	0	False	False	False
138	6	54	6	F	1	4	4	2	1	True	4.5	4	3	3	3	3a	23/2	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
138	6	57	3	A	0	4	4	2	1	True	4.5	4	3	3	3	3a	23/2	1/8	False	3	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	-1	-1	-1	True	False	False
138	6	63	9	D	1	4	4	2	1	True	4.5	4	3	3	3	3a	23/2	1/8	False	4	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
144	36	52	4	E	0	4	4	2	1	True	1.0	4	4	4	4	4a	12	3/4	False	3	True	IAC	IAC	}	True	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
144	36	56	8	G	1	4	4	2	1	True	1.0	4	4	4	4	4a	12	3/4	False	3	True	IAC	IAC	}	True	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
144	36	59	5	B	0	4	4	2	1	True	1.0	4	4	4	4	4a	12	3/4	False	3	True	IAC	IAC	}	True	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
144	36	64	4	E	0	4	4	2	1	True	1.0	4	4	4	4	4a	12	3/4	False	4	True	IAC	IAC	}	True	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
144	18	83	5	B	0	4	4	1	1	True	1.0	4	4	4	4	4a	12	3/8	False	5	True	IAC	IAC	}	True	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
162	3	85	7	C	1	4	4	1	1	True	2.5	4	4	4	4	4a	27/2	1/16	False	6	False				False	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	3	3	3	False	False	False
165	3	87	9	D	1	4	4	1	1	True	2.75	4	4	4	4	4a	55/4	1/16	False	6	False				False	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	5	5	5	False	False	False
168	12	88	4	E	0	4	4	1	1	True	3.0	4	4	4	4	4a	14	1/4	False	6	False				False	5		I|IAC}	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
192	3	80	8	G	1	4	4	1	1	True	1.0	4	5	5	5	5a	16	1/16	False	5	False			{	False	6		{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	4	4	4	True	False	False
195	3	76	4	E	0	4	4	1	1	True	1.25	4	5	5	5	5a	65/4	1/16	False	5	False				False	6		{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	4	4	4	0	0	0	True	True	True
198	3	81	3	A	0	4	4	1	1	True	1.5	4	5	5	5	5a	33/2	1/16	False	5	True				False	7		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	-1	-1	-1	True	False	False
201	3	78	6	F	1	4	4	1	1	True	1.75	4	5	5	5	5a	67/4	1/16	False	5	False				False	7		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	2	2	2	True	False	True
204	3	83	5	B	0	4	4	1	1	True	2.0	4	5	5	5	5a	17	1/16	False	5	True				False	8		I6	E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
207	3	80	8	G	1	4	4	1	1	True	2.25	4	5	5	5	5a	69/4	1/16	False	5	False				False	8		I6	E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
210	3	85	7	C	1	4	4	1	1	True	2.5	4	5	5	5	5a	35/2	1/16	False	6	True				False	9		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
213	3	81	3	A	0	4	4	1	1	True	2.75	4	5	5	5	5a	71/4	1/16	False	5	False				False	9		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
216	3	68	8	G	1	4	4	2	1	True	3.0	4	5	5	5	5a	18	1/16	False	4	True				False	10		I	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
216	12	83	5	B	0	4	4	1	1	True	3.0	4	5	5	5	5a	18	1/4	False	5	True				False	10		I	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
219	3	64	4	E	0	4	4	2	1	True	3.25	4	5	5	5	5a	73/4	1/16	False	4	False				False	10		I	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
222	3	69	3	A	0	4	4	2	1	True	3.5	4	5	5	5	5a	37/2	1/16	False	4	True				False	11		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	-1	-1	-1	True	False	False
225	3	66	6	F	1	4	4	2	1	True	3.75	4	5	5	5	5a	75/4	1/16	False	4	False				False	11		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	4	4	4	2	2	2	True	False	True
