onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
960	480	54	6	F	1	3	4	1	1	True	2.0	4	2	2	2	2a	4	1/2	False	3	True				False	5		V65(^2)		E	I		V65(^2)		V		65	^2		Mm7	False	False	(3, 2, -1, 1)	()	1	3	major	major	I	I, major	V		I	I	False	V65	V65, major		V65(^2), major		V	4	4	4	2	2	2	True	False	False
960	480	57	3	A	0	3	4	1	1	True	2.0	4	2	2	2	2a	4	1/2	False	3	True				False	5		V65(^2)		E	I		V65(^2)		V		65	^2		Mm7	False	False	(3, 2, -1, 1)	()	1	3	major	major	I	I, major	V		I	I	False	V65	V65, major		V65(^2), major		V	4	4	4	-1	-1	-1	True	False	False
960	480	59	5	B	0	3	4	1	1	True	2.0	4	2	2	2	2a	4	1/2	False	3	True				False	5		V65(^2)		E	I		V65(^2)		V		65	^2		Mm7	False	False	(3, 2, -1, 1)	()	1	3	major	major	I	I, major	V		I	I	False	V65	V65, major		V65(^2), major		V	4	4	4	1	1	1	True	True	False
1200	240	51	9	D	1	3	4	2	1	True	3.0	4	2	2	2	2a	5	1/4	False	3	True				False	6		V65		E	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	4	4	4	5	5	5	True	False	True
1440	240	52	4	E	0	3	4	2	1	True	1.0	4	3	3	3	3a	6	1/4	False	3	True				False	7		I		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
1440	240	56	8	G	1	3	4	1	1	True	1.0	4	3	3	3	3a	6	1/4	False	3	True				False	7		I		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
1440	240	59	5	B	0	3	4	1	1	True	1.0	4	3	3	3	3a	6	1/4	False	3	True				False	7		I		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
1440	240	68	8	G	1	3	4	1	1	True	1.0	4	3	3	3	3a	6	1/4	False	4	True				False	7		I		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
1680	240	56	8	G	1	3	4	2	1	True	2.0	4	3	3	3	3a	7	1/4	False	3	True				False	8		I6		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
1680	240	59	5	B	0	3	4	1	2	True	2.0	4	3	3	3	3a	7	1/4	False	3	True				False	8		I6		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
1680	360	64	4	E	0	3	4	1	1	True	2.0	4	3	3	3	3a	7	3/8	False	4	True				False	8		I6		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
1920	240	58	10	A	1	3	4	2	1	True	3.0	4	3	3	3	3a	8	1/4	False	3	True				False	9		viio/V		E	I		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	4	4	5	6	6	5	True	True	True
1920	240	61	7	C	1	3	4	1	2	True	3.0	4	3	3	3	3a	8	1/4	False	4	True				False	9		viio/V		E	I		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	4	4	5	3	3	2	True	False	False
2040	120	66	6	F	1	3	4	1	1	True	3.5	4	3	3	3	3a	17/2	1/8	False	4	True				False	10		V6/V		E	I		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	4	4	5	2	2	1	True	True	False
2160	240	59	5	B	0	3	4	2	1	True	1.0	4	4	4	4	4a	9	1/4	False	3	True				False	11		V		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
2160	240	63	9	D	1	3	4	1	1	True	1.0	4	4	4	4	4a	9	1/4	False	4	True				False	11		V		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
2160	240	66	6	F	1	3	4	1	1	True	1.0	4	4	4	4	4a	9	1/4	False	4	True				False	11		V		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	2	2	2	True	False	False
2400	240	54	6	F	1	3	4	2	1	True	2.0	4	4	4	4	4a	10	1/4	False	3	True				False	12		V7/V		E	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	4	4	5	2	2	1	True	True	True
2400	240	61	7	C	1	3	4	1	1	True	2.0	4	4	4	4	4a	10	1/4	False	4	True				False	12		V7/V		E	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	4	4	5	3	3	2	True	False	False
2400	240	64	4	E	0	3	4	1	1	True	2.0	4	4	4	4	4a	10	1/4	False	4	True				False	12		V7/V		E	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	4	4	5	0	0	-1	True	False	False
2400	240	70	10	A	1	3	4	1	1	True	2.0	4	4	4	4	4a	10	1/4	False	4	True				False	12		V7/V		E	I		V7/V		V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	4	4	5	6	6	5	True	False	False
2640	120	47	5	B	0	3	4	2	1	True	3.0	4	4	4	4	4a	11	1/8	False	2	True	HC	HC	}	True	13		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
2640	240	63	9	D	1	3	4	1	1	True	3.0	4	4	4	4	4a	11	1/4	False	4	True	HC	HC	}	True	13		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
2640	240	66	6	F	1	3	4	1	1	True	3.0	4	4	4	4	4a	11	1/4	False	4	True	HC	HC	}	True	13		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	2	2	2	True	False	False
2640	240	71	5	B	0	3	4	1	1	True	3.0	4	4	4	4	4a	11	1/4	False	4	True	HC	HC	}	True	13		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
2760	120	45	3	A	0	3	4	2	1	True	3.5	4	4	4	4	4a	23/2	1/8	False	2	True				False	14		V2		E	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	4	4	4	-1	-1	-1	True	False	True
2880	0	59	5	B	0	3	4	1	1	True	1.0	4	5	5	5	5a	12	0	False	3	True			{	False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
2880	0	64	4	E	0	3	4	1	1	True	1.0	4	5	5	5	5a	12	0	False	4	True			{	False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
2880	0	68	8	G	1	3	4	1	1	True	1.0	4	5	5	5	5a	12	0	False	4	True			{	False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
2880	240	44	8	G	1	3	4	2	1	True	1.0	4	5	5	5	5a	12	1/4	False	2	True			{	False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
2880	480	44	8	G	1	3	4	2	2	True	1.0	4	5	5	5	5a	12	1/2	False	2	True			{	False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
2880	240	71	5	B	0	3	4	1	1	True	1.0	4	5	5	5	5a	12	1/4	False	4	True			{	False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
3120	240	56	8	G	1	3	4	2	1	True	2.0	4	5	5	5	5a	13	1/4	False	3	False				False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
3120	240	59	5	B	0	3	4	1	2	True	2.0	4	5	5	5	5a	13	1/4	False	3	False				False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
3120	360	64	4	E	0	3	4	1	1	True	2.0	4	5	5	5	5a	13	3/8	False	4	False				False	15		I6{		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
3360	240	45	3	A	0	3	4	2	1	True	3.0	4	5	5	5	5a	14	1/4	False	2	True				False	16		IV		E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	-1	-1	-1	True	True	True
3360	240	61	7	C	1	3	4	1	2	True	3.0	4	5	5	5	5a	14	1/4	False	4	True				False	16		IV		E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	4	4	4	3	3	3	True	False	False
3480	60	68	8	G	1	3	4	1	1	True	3.5	4	5	5	5	5a	29/2	1/16	False	4	True				False	17		ii6		E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	4	4	4	False	False	False
3540	60	66	6	F	1	3	4	1	1	True	3.75	4	5	5	5	5a	59/4	1/16	False	4	False				False	17		ii6		E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	4	4	4	2	2	2	True	True	False
3600	240	47	5	B	0	3	4	2	1	True	1.0	4	6	6	6	6a	15	1/4	False	2	True				False	18		V		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
3600	240	54	6	F	1	3	4	2	1	True	1.0	4	6	6	6	6a	15	1/4	False	3	True				False	18		V		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	2	2	2	True	False	False
3600	240	63	9	D	1	3	4	1	1	True	1.0	4	6	6	6	6a	15	1/4	False	4	True				False	18		V		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
3840	240	49	7	C	1	3	4	2	1	True	2.0	4	6	6	6	6a	16	1/4	False	3	True				False	19		vi7		E	I		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	3	3	3	True	True	True
3840	240	52	4	E	0	3	4	2	1	True	2.0	4	6	6	6	6a	16	1/4	False	3	True				False	19		vi7		E	I		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	0	0	0	True	False	False
3840	240	59	5	B	0	3	4	1	1	True	2.0	4	6	6	6	6a	16	1/4	False	3	True				False	19		vi7		E	I		vi7		vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	4	4	4	1	1	1	True	False	False
4080	0	57	3	A	0	3	4	1	1	True	3.0	4	6	6	6	6a	17	0	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	-1	-1	-1	True	False	False
4080	0	59	5	B	0	3	4	1	1	True	3.0	4	6	6	6	6a	17	0	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	1	1	1	False	False	False
4080	0	57	3	A	0	3	4	1	1	True	3.0	4	6	6	6	6a	17	0	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	-1	-1	-1	True	False	False
4080	0	56	8	G	1	3	4	1	1	True	3.0	4	6	6	6	6a	17	0	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	4	4	4	False	False	False
4080	240	51	9	D	1	3	4	2	1	True	3.0	4	6	6	6	6a	17	1/4	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	5	5	5	True	True	True
4080	240	54	6	F	1	3	4	2	1	True	3.0	4	6	6	6	6a	17	1/4	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	2	2	2	True	False	False
4080	240	57	3	A	0	3	4	1	1	True	3.0	4	6	6	6	6a	17	1/4	False	3	True				False	20		viio		E	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	4	4	4	-1	-1	-1	True	False	False
4320	240	52	4	E	0	3	4	2	1	True	1.0	4	7	7	7	7a	18	1/4	False	3	True				False	21		I		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
4320	240	56	8	G	1	3	4	1	1	True	1.0	4	7	7	7	7a	18	1/4	False	3	True				False	21		I		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
4560	240	37	7	C	1	3	4	2	2	True	2.0	4	7	7	7	7a	19	1/4	False	2	True				False	22		vi		E	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	3	3	3	True	True	True
4560	240	49	7	C	1	3	4	2	2	True	2.0	4	7	7	7	7a	19	1/4	False	3	True				False	22		vi		E	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	3	3	3	True	True	True
4560	480	52	4	E	0	3	4	2	1	True	2.0	4	7	7	7	7a	19	1/2	False	3	True				False	22		vi		E	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	0	0	0	True	False	False
4560	360	64	4	E	0	3	4	1	1	True	2.0	4	7	7	7	7a	19	3/8	False	4	True				False	22		vi		E	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	4	4	4	0	0	0	True	False	False
4800	240	36	0	C	0	3	4	2	2	True	3.0	4	7	7	7	7a	20	1/4	False	2	True				False	23		It6		E	I		It6	It	vii	o	6	b3	V	It	False	False	(-4, 0, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		It6, major	V	V	4	4	5	-4	-4	-5	True	False	True
4800	240	48	0	C	0	3	4	2	2	True	3.0	4	7	7	7	7a	20	1/4	False	3	True				False	23		It6		E	I		It6	It	vii	o	6	b3	V	It	False	False	(-4, 0, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		It6, major	V	V	4	4	5	-4	-4	-5	True	False	True
4920	120	58	10	A	1	3	4	1	1	True	3.5	4	7	7	7	7a	41/2	1/8	False	3	False				False	23		It6		E	I		It6	It	vii	o	6	b3	V	It	False	False	(-4, 0, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		It6, major	V	V	4	4	5	6	6	5	True	True	False
5040	480	36	0	C	0	3	4	2	2	True	1.0	4	8	8	8	8a	21	1/2	False	2	True				False	24		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	4	4	5	-4	-4	-5	True	False	True
5040	240	40	4	E	0	3	4	2	1	True	1.0	4	8	8	8	8a	21	1/4	False	2	True				False	24		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	4	4	5	0	0	-1	True	False	False
5040	240	55	1	G	0	3	4	1	2	True	1.0	4	8	8	8	8a	21	1/4	False	3	True				False	24		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	4	4	5	-3	-3	-4	True	False	False
5040	480	58	10	A	1	3	4	1	1	True	1.0	4	8	8	8	8a	21	1/2	False	3	True				False	24		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	4	4	5	6	6	5	True	True	False
5280	240	43	1	G	0	3	4	2	1	True	2.0	4	8	8	8	8a	22	1/4	False	2	False				False	24		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	4	4	5	-3	-3	-4	True	False	False
5280	240	52	4	E	0	3	4	1	2	True	2.0	4	8	8	8	8a	22	1/4	False	3	False				False	24		Ger6		E	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	4	4	5	0	0	-1	True	False	False
5520	240	35	5	B	0	3	4	2	2	True	3.0	4	8	8	8	8a	23	1/4	False	1	True	HC	HC	}	True	25		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
5520	240	47	5	B	0	3	4	2	1	True	3.0	4	8	8	8	8a	23	1/4	False	2	True	HC	HC	}	True	25		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
5520	240	51	9	D	1	3	4	1	2	True	3.0	4	8	8	8	8a	23	1/4	False	3	True	HC	HC	}	True	25		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	5	5	5	True	False	False
5520	240	59	5	B	0	3	4	1	1	True	3.0	4	8	8	8	8a	23	1/4	False	3	True	HC	HC	}	True	25		V|HC}		E	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	4	4	4	1	1	1	True	True	True
5760	240	40	4	E	0	3	4	2	1	True	1.0	4	1	1	9	1b	24	1/4	True	2	True			{	False	26		E.I{		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
5760	240	59	5	B	0	3	4	1	2	True	1.0	4	1	1	9	1b	24	1/4	True	3	True			{	False	26		E.I{		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
5760	240	68	8	G	1	3	4	1	1	True	1.0	4	1	1	9	1b	24	1/4	True	4	True			{	False	26		E.I{		E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
6000	240	44	8	G	1	3	4	2	1	True	2.0	4	1	1	9	1b	25	1/4	False	2	True				False	27		I6		E	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
