onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	10	60	0	C	0	3	4	1	1	True	3.0	-4	1	0	1	0a	0	1/4	True	4	True			{	False	0	f.i[i{	f	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-1	-1	-1	1	1	1	True	False	False
0	10	68	-4	A	-1	3	4	1	1	True	3.0	-4	1	0	1	0a	0	1/4	True	4	True			{	False	0	f.i[i{	f	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
10	10	61	-5	D	-1	3	4	1	1	True	1.0	-4	2	1	2	1a	1	1/4	False	4	True				False	1	iio6	f	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	-1	-1	-1	-4	-4	-4	True	False	False
10	10	70	-2	B	-1	3	4	1	1	True	1.0	-4	2	1	2	1a	1	1/4	False	4	True				False	1	iio6	f	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	-1	-1	-1	-1	-1	-1	True	False	True
20	10	58	-2	B	-1	3	4	1	1	True	2.0	-4	2	1	2	1a	2	1/4	False	3	False				False	1	iio6	f	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	-1	-1	-1	-1	-1	-1	True	False	True
20	10	67	1	G	0	3	4	1	1	True	2.0	-4	2	1	2	1a	2	1/4	False	4	False				False	1	iio6	f	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	-1	-1	-1	2	2	2	True	True	False
30	10	53	-1	F	0	3	4	2	1	True	3.0	-4	2	1	2	1a	3	1/4	False	3	False				False	1	iio6	f	i	i	iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor	i	iio6, minor		ii	-1	-1	-1	0	0	0	False	False	False
40	10	60	0	C	0	3	4	1	1	True	1.0	-4	3	2	3	2a	4	1/4	False	4	True				False	2	i]	f	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-1	-1	-1	1	1	1	True	False	False
40	10	68	-4	A	-1	3	4	1	1	True	1.0	-4	3	2	3	2a	4	1/4	False	4	True				False	2	i]	f	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
50	10	56	-4	A	-1	3	4	1	1	True	2.0	-4	3	2	3	2a	5	1/4	False	3	False				False	2	i]	f	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
