onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
16	12	53	-1	F	0	2	4	1	1	True	1.0	-5	2	2	2	2a	2	3/8	False	3	True				False	2		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
16	12	56	-4	A	-1	2	4	1	1	True	1.0	-5	2	2	2	2a	2	3/8	False	3	True				False	2		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
28	4	30	-6	G	-1	2	4	2	1	True	2.5	-5	2	2	2	2a	7/2	1/8	False	1	True				False	3		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	-1	-1	-1	True	False	True
28	4	49	-5	D	-1	2	4	1	1	True	2.5	-5	2	2	2	2a	7/2	1/8	False	3	True				False	3		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	0	0	0	True	False	False
28	4	51	-3	E	-1	2	4	1	1	True	2.5	-5	2	2	2	2a	7/2	1/8	False	3	True				False	3		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	2	2	2	True	True	False
28	4	58	-2	B	-1	2	4	1	1	True	2.5	-5	2	2	2	2a	7/2	1/8	False	3	True				False	3		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	3	3	3	True	False	False
32	8	32	-4	A	-1	2	4	2	1	True	1.0	-5	3	3	3	3a	4	1/4	False	1	True				False	4		V(4)	Db	I		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	-5	-5	-5	1	1	1	True	True	True
32	8	49	-5	D	-1	2	4	1	1	True	1.0	-5	3	3	3	3a	4	1/4	False	3	True				False	4		V(4)	Db	I		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	-5	-5	-5	0	0	0	True	False	False
32	8	51	-3	E	-1	2	4	1	1	True	1.0	-5	3	3	3	3a	4	1/4	False	3	True				False	4		V(4)	Db	I		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	-5	-5	-5	2	2	2	True	False	False
32	8	56	-4	A	-1	2	4	1	1	True	1.0	-5	3	3	3	3a	4	1/4	False	3	True				False	4		V(4)	Db	I		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	-5	-5	-5	1	1	1	True	True	True
40	7	44	-4	A	-1	2	4	2	1	True	2.0	-5	3	3	3	3a	5	7/32	False	2	True				False	5		V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	1	1	1	True	True	True
40	8	48	0	C	0	2	4	1	1	True	2.0	-5	3	3	3	3a	5	1/4	False	3	True				False	5		V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	5	5	5	True	False	False
40	8	51	-3	E	-1	2	4	1	1	True	2.0	-5	3	3	3	3a	5	1/4	False	3	True				False	5		V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	2	2	2	True	False	False
40	8	56	-4	A	-1	2	4	1	1	True	2.0	-5	3	3	3	3a	5	1/4	False	3	True				False	5		V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	1	1	1	True	True	True
47	1	42	-6	G	-1	2	4	2	1	True	2.875	-5	3	3	3	3a	47/8	1/32	False	2	False				False	5		V	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	-5	-5	-5	-1	-1	-1	False	False	False
48	6	41	-1	F	0	2	4	2	1	True	1.0	-5	4	4	4	4a	6	3/16	False	2	True				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	4	4	4	True	False	True
48	16	49	-5	D	-1	2	4	1	1	True	1.0	-5	4	4	4	4a	6	1/2	False	3	True				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	0	0	0	True	True	False
48	16	53	-1	F	0	2	4	1	1	True	1.0	-5	4	4	4	4a	6	1/2	False	3	True				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	4	4	4	True	False	True
48	16	56	-4	A	-1	2	4	1	1	True	1.0	-5	4	4	4	4a	6	1/2	False	3	True				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	1	1	1	True	False	False
54	2	42	-6	G	-1	2	4	2	1	True	1.75	-5	4	4	4	4a	27/4	1/16	False	2	False				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	-1	-1	-1	False	False	False
56	3	44	-4	A	-1	2	4	2	1	True	2.0	-5	4	4	4	4a	7	3/32	False	2	False				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	1	1	1	True	False	False
59	1	42	-6	G	-1	2	4	2	1	True	2.375	-5	4	4	4	4a	59/8	1/32	False	2	False				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	-1	-1	-1	False	False	False
60	3	41	-1	F	0	2	4	2	1	True	2.5	-5	4	4	4	4a	15/2	3/32	False	2	False				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	4	4	4	True	False	True
63	1	39	-3	E	-1	2	4	2	1	True	2.875	-5	4	4	4	4a	63/8	1/32	False	2	False				False	6		I6	Db	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-5	-5	-5	2	2	2	False	False	False
64	8	37	-5	D	-1	2	4	2	1	True	1.0	-5	5	5	5	5a	8	1/4	False	2	True				False	7		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
64	8	49	-5	D	-1	2	4	2	1	True	1.0	-5	5	5	5	5a	8	1/4	False	3	True				False	7		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
64	8	53	-1	F	0	2	4	1	1	True	1.0	-5	5	5	5	5a	8	1/4	False	3	True				False	7		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
64	8	56	-4	A	-1	2	4	1	1	True	1.0	-5	5	5	5	5a	8	1/4	False	3	True				False	7		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
64	8	61	-5	D	-1	2	4	1	1	True	1.0	-5	5	5	5	5a	8	1/4	False	4	True				False	7		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
72	8	30	-6	G	-1	2	4	2	1	True	2.0	-5	5	5	5	5a	9	1/4	False	1	True				False	8		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	-1	-1	-1	True	True	True
72	8	42	-6	G	-1	2	4	2	1	True	2.0	-5	5	5	5	5a	9	1/4	False	2	True				False	8		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	-1	-1	-1	True	True	True
72	8	54	-6	G	-1	2	4	1	1	True	2.0	-5	5	5	5	5a	9	1/4	False	3	True				False	8		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	-1	-1	-1	True	True	True
72	8	58	-2	B	-1	2	4	1	1	True	2.0	-5	5	5	5	5a	9	1/4	False	3	True				False	8		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	3	3	3	True	False	False
72	8	61	-5	D	-1	2	4	1	1	True	2.0	-5	5	5	5	5a	9	1/4	False	4	True				False	8		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	0	0	0	True	False	False
80	12	37	-5	D	-1	2	4	2	1	True	1.0	-5	6	6	6	6a	10	3/8	False	2	True				False	9		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
80	12	49	-5	D	-1	2	4	2	1	True	1.0	-5	6	6	6	6a	10	3/8	False	3	True				False	9		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
80	12	53	-1	F	0	2	4	1	1	True	1.0	-5	6	6	6	6a	10	3/8	False	3	True				False	9		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
80	12	56	-4	A	-1	2	4	1	1	True	1.0	-5	6	6	6	6a	10	3/8	False	3	True				False	9		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
80	12	61	-5	D	-1	2	4	1	1	True	1.0	-5	6	6	6	6a	10	3/8	False	4	True				False	9		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
92	4	33	-9	B	-2	2	4	2	1	True	2.5	-5	6	6	6	6a	23/2	1/8	False	1	True				False	10		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	-5	-5	-4	-4	-4	-5	True	False	True
92	4	45	-9	B	-2	2	4	2	1	True	2.5	-5	6	6	6	6a	23/2	1/8	False	2	True				False	10		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	-5	-5	-4	-4	-4	-5	True	False	True
92	4	52	4	E	0	2	4	1	1	True	2.5	-5	6	6	6	6a	23/2	1/8	False	3	True				False	10		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	-5	-5	-4	9	9	8	False	False	False
92	4	55	1	G	0	2	4	1	1	True	2.5	-5	6	6	6	6a	23/2	1/8	False	3	True				False	10		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	-5	-5	-4	6	6	5	True	True	False
92	4	61	-5	D	-1	2	4	1	1	True	2.5	-5	6	6	6	6a	23/2	1/8	False	4	True				False	10		Ger6	Db	I		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger6, major	V	V	-5	-5	-4	0	0	-1	True	False	False
96	8	32	-4	A	-1	2	4	2	1	True	1.0	-5	7	7	7	7a	12	1/4	False	1	True				False	11		V7(4)	Db	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-5	-5	-5	1	1	1	True	True	True
96	8	44	-4	A	-1	2	4	2	1	True	1.0	-5	7	7	7	7a	12	1/4	False	2	True				False	11		V7(4)	Db	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-5	-5	-5	1	1	1	True	True	True
96	8	51	-3	E	-1	2	4	1	1	True	1.0	-5	7	7	7	7a	12	1/4	False	3	True				False	11		V7(4)	Db	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-5	-5	-5	2	2	2	True	False	False
96	8	54	-6	G	-1	2	4	1	1	True	1.0	-5	7	7	7	7a	12	1/4	False	3	True				False	11		V7(4)	Db	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-5	-5	-5	-1	-1	-1	True	False	False
96	8	61	-5	D	-1	2	4	1	1	True	1.0	-5	7	7	7	7a	12	1/4	False	4	True				False	11		V7(4)	Db	I		V7(4)		V		7	4		Mm7	False	False	(1, 0, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(4), major		V	-5	-5	-5	0	0	0	True	False	False
104	8	44	-4	A	-1	2	4	2	1	True	2.0	-5	7	7	7	7a	13	1/4	False	2	True				False	12		V7	Db	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-5	-5	-5	1	1	1	True	True	True
104	8	51	-3	E	-1	2	4	1	1	True	2.0	-5	7	7	7	7a	13	1/4	False	3	True				False	12		V7	Db	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-5	-5	-5	2	2	2	True	False	False
104	8	54	-6	G	-1	2	4	1	1	True	2.0	-5	7	7	7	7a	13	1/4	False	3	True				False	12		V7	Db	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-5	-5	-5	-1	-1	-1	True	False	False
104	8	60	0	C	0	2	4	1	1	True	2.0	-5	7	7	7	7a	13	1/4	False	4	True				False	12		V7	Db	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-5	-5	-5	5	5	5	True	False	False
112	3	44	-4	A	-1	2	4	2	1	False	1.0	-5	8	8	8	8a	14	3/32	False	2	True			}	True	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	1	1	1	True	False	True
112	12	49	-5	D	-1	2	4	1	1	True	1.0	-5	8	8	8	8a	14	3/8	False	3	True			}	True	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	0	0	0	True	True	False
112	12	53	-1	F	0	2	4	1	1	True	1.0	-5	8	8	8	8a	14	3/8	False	3	True			}	True	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	4	4	4	True	False	False
112	12	61	-5	D	-1	2	4	1	1	True	1.0	-5	8	8	8	8a	14	3/8	False	4	True			}	True	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	0	0	0	True	True	False
115	1	42	-6	G	-1	2	4	2	1	True	1.375	-5	8	8	8	8a	115/8	1/32	False	2	False				False	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	-1	-1	-1	False	False	False
116	3	41	-1	F	0	2	4	2	1	True	1.5	-5	8	8	8	8a	29/2	3/32	False	2	False				False	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	4	4	4	True	False	False
119	1	39	-3	E	-1	2	4	2	1	True	1.875	-5	8	8	8	8a	119/8	1/32	False	2	False				False	13		I64}	Db	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-5	-5	-5	2	2	2	False	False	False
120	4	37	-5	D	-1	2	4	2	1	True	2.0	-5	8	8	8	8a	15	1/8	False	2	False	PAC	PAC		False	14		I|PAC	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
128	8	37	-5	D	-1	2	4	2	1	True	1.0	-5	1	1	9	1b	16	1/4	True	2	True			{	False	15		Db.I{	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
128	8	49	-5	D	-1	2	4	1	1	True	1.0	-5	1	1	9	1b	16	1/4	True	3	True			{	False	15		Db.I{	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
128	8	53	-1	F	0	2	4	1	1	True	1.0	-5	1	1	9	1b	16	1/4	True	3	True			{	False	15		Db.I{	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
128	8	56	-4	A	-1	2	4	1	1	True	1.0	-5	1	1	9	1b	16	1/4	True	3	True			{	False	15		Db.I{	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
136	8	30	-6	G	-1	2	4	2	1	True	2.0	-5	1	1	9	1b	17	1/4	False	1	True				False	16		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	-1	-1	-1	True	True	True
136	8	49	-5	D	-1	2	4	1	1	True	2.0	-5	1	1	9	1b	17	1/4	False	3	True				False	16		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	0	0	0	True	False	False
136	8	54	-6	G	-1	2	4	1	1	True	2.0	-5	1	1	9	1b	17	1/4	False	3	True				False	16		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	-1	-1	-1	True	True	True
136	8	58	-2	B	-1	2	4	1	1	True	2.0	-5	1	1	9	1b	17	1/4	False	3	True				False	16		IV	Db	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-5	-5	-5	3	3	3	True	False	False
144	12	37	-5	D	-1	2	4	2	1	True	1.0	-5	2	2	10	2b	18	3/8	False	2	True				False	17		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
144	12	49	-5	D	-1	2	4	1	1	True	1.0	-5	2	2	10	2b	18	3/8	False	3	True				False	17		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	0	0	0	True	True	True
144	12	53	-1	F	0	2	4	1	1	True	1.0	-5	2	2	10	2b	18	3/8	False	3	True				False	17		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	4	4	4	True	False	False
144	12	56	-4	A	-1	2	4	1	1	True	1.0	-5	2	2	10	2b	18	3/8	False	3	True				False	17		I	Db	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-5	-5	-5	1	1	1	True	False	False
156	4	30	-6	G	-1	2	4	2	1	True	2.5	-5	2	2	10	2b	39/2	1/8	False	1	True				False	18		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	-1	-1	-1	True	False	True
156	4	49	-5	D	-1	2	4	1	1	True	2.5	-5	2	2	10	2b	39/2	1/8	False	3	True				False	18		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	0	0	0	True	False	False
156	4	51	-3	E	-1	2	4	1	1	True	2.5	-5	2	2	10	2b	39/2	1/8	False	3	True				False	18		ii65	Db	I		ii65		ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	-5	-5	-5	2	2	2	True	True	False
