onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
7040	4	71	5	B	0	6	16	1	1	True	1.222	0	44	37	75	37b	440/3	1/48	False	4	False				False	253		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	0	0	0	5	5	5	False	False	False
7044	8	65	-1	F	0	6	16	1	2	True	1.333	0	44	37	75	37b	587/4	1/24	False	4	True				False	254		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	-1	-1	-1	True	False	False
7044	8	74	2	D	0	6	16	1	1	True	1.333	0	44	37	75	37b	587/4	1/24	False	5	True				False	254		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	2	2	2	True	False	False
7052	4	64	4	E	0	6	16	1	2	True	1.556	0	44	37	75	37b	1763/12	1/48	False	4	False				False	254		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	4	4	4	False	False	False
7052	4	72	0	C	0	6	16	1	1	True	1.556	0	44	37	75	37b	1763/12	1/48	False	5	False				False	254		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	0	0	0	0	0	0	False	False	False
7056	24	43	1	G	0	6	16	2	1	True	1.667	0	44	37	75	37b	147	1/8	False	2	True				False	255		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	0	0	0	1	1	1	True	True	True
7056	8	64	4	E	0	6	16	1	2	True	1.667	0	44	37	75	37b	147	1/24	False	4	True				False	255		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	0	0	0	4	4	4	True	False	False
7056	8	72	0	C	0	6	16	1	1	True	1.667	0	44	37	75	37b	147	1/24	False	5	True				False	255		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	0	0	0	0	0	0	True	False	False
7064	4	61	7	C	1	6	16	1	2	True	1.889	0	44	37	75	37b	883/6	1/48	False	4	False				False	255		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	0	0	0	7	7	7	False	False	False
7064	4	70	10	A	1	6	16	1	1	True	1.889	0	44	37	75	37b	883/6	1/48	False	4	False				False	255		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	0	0	0	10	10	10	False	False	False
7068	8	64	4	E	0	6	16	1	2	True	2.0	0	44	37	75	37b	589/4	1/24	False	4	True				False	256		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	4	4	4	False	False	False
7068	8	72	0	C	0	6	16	1	1	True	2.0	0	44	37	75	37b	589/4	1/24	False	5	True				False	256		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	0	0	0	False	False	False
7076	4	62	2	D	0	6	16	1	2	True	2.222	0	44	37	75	37b	1769/12	1/48	False	4	False				False	256		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
7076	4	71	5	B	0	6	16	1	1	True	2.222	0	44	37	75	37b	1769/12	1/48	False	4	False				False	256		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
7080	8	41	-1	F	0	6	16	2	1	True	2.333	0	44	37	75	37b	295/2	1/24	False	2	True				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	-1	-1	-1	True	False	True
7080	24	62	2	D	0	6	16	1	2	True	2.333	0	44	37	75	37b	295/2	1/8	False	4	True				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	2	2	2	True	False	False
7080	24	67	1	G	0	6	16	1	1	True	2.333	0	44	37	75	37b	295/2	1/8	False	4	True				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	1	1	1	True	True	False
7080	24	71	5	B	0	6	16	1	1	True	2.333	0	44	37	75	37b	295/2	1/8	False	4	True				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	5	5	5	True	False	False
7088	4	40	4	E	0	6	16	2	1	True	2.556	0	44	37	75	37b	443/3	1/48	False	2	False				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	4	4	4	False	False	False
7092	8	43	1	G	0	6	16	2	1	True	2.667	0	44	37	75	37b	591/4	1/24	False	2	False				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	1	1	1	True	True	False
7100	4	41	-1	F	0	6	16	2	1	True	2.889	0	44	37	75	37b	1775/12	1/48	False	2	False				False	257		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	0	0	0	-1	-1	-1	True	False	True
7104	8	40	4	E	0	6	16	2	1	True	1.0	0	45	38	76	38b	148	1/24	False	2	True				False	258		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
7104	24	67	1	G	0	6	16	1	2	True	1.0	0	45	38	76	38b	148	1/8	False	4	True				False	258		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	1	1	1	True	False	False
7104	24	72	0	C	0	6	16	1	1	True	1.0	0	45	38	76	38b	148	1/8	False	5	True				False	258		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	0	0	0	True	True	False
7112	4	38	2	D	0	6	16	2	1	True	1.222	0	45	38	76	38b	889/6	1/48	False	2	False				False	258		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	2	2	2	False	False	False
7116	8	41	-1	F	0	6	16	2	1	True	1.333	0	45	38	76	38b	593/4	1/24	False	2	False				False	258		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	-1	-1	-1	False	False	False
7124	4	40	4	E	0	6	16	2	1	True	1.556	0	45	38	76	38b	1781/12	1/48	False	2	False				False	258		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	0	0	0	4	4	4	True	False	True
7128	8	36	0	C	0	6	16	2	1	True	1.667	0	45	38	76	38b	297/2	1/24	False	2	True				False	259		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
7128	12	64	4	E	0	6	16	1	2	True	1.667	0	45	38	76	38b	297/2	1/16	False	4	True				False	259		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
7128	8	76	4	E	0	6	16	1	1	True	1.667	0	45	38	76	38b	297/2	1/24	False	5	True				False	259		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
7136	4	35	5	B	0	6	16	2	1	True	1.889	0	45	38	76	38b	446/3	1/48	False	1	False				False	259		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	5	5	5	False	False	False
7136	4	74	2	D	0	6	16	1	1	True	1.889	0	45	38	76	38b	446/3	1/48	False	5	False				False	259		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	2	2	2	False	False	False
7140	8	38	2	D	0	6	16	2	1	True	2.0	0	45	38	76	38b	595/4	1/24	False	2	True				False	260		V43		C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	2	2	2	True	False	True
7140	12	67	1	G	0	6	16	1	2	True	2.0	0	45	38	76	38b	595/4	1/16	False	4	True				False	260		V43		C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	1	1	1	True	True	False
7140	8	77	-1	F	0	6	16	1	1	True	2.0	0	45	38	76	38b	595/4	1/24	False	5	True				False	260		V43		C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	0	0	0	-1	-1	-1	True	False	False
7148	4	36	0	C	0	6	16	2	1	True	2.222	0	45	38	76	38b	1787/12	1/48	False	2	True				False	261		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
7148	4	76	4	E	0	6	16	1	1	True	2.222	0	45	38	76	38b	1787/12	1/48	False	5	True				False	261		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
7152	8	34	-2	B	-1	6	16	2	1	True	2.333	0	45	38	76	38b	149	1/24	False	1	True				False	262		iv6/ii		C	I		iv6/ii		iv		6		ii	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	iv/ii	ii	ii/I	ii	True	iv6/ii	iv6/ii, major		iv6/ii, major	ii	ii	0	0	2	-2	-2	-4	True	False	True
7152	8	74	2	D	0	6	16	1	2	True	2.333	0	45	38	76	38b	149	1/24	False	5	True				False	262		iv6/ii		C	I		iv6/ii		iv		6		ii	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	iv/ii	ii	ii/I	ii	True	iv6/ii	iv6/ii, major		iv6/ii, major	ii	ii	0	0	2	2	2	0	True	False	False
7152	24	79	1	G	0	6	16	1	1	True	2.333	0	45	38	76	38b	149	1/8	False	5	True				False	262		iv6/ii		C	I		iv6/ii		iv		6		ii	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	iv/ii	ii	ii/I	ii	True	iv6/ii	iv6/ii, major		iv6/ii, major	ii	ii	0	0	2	1	1	-1	True	True	False
7160	4	33	3	A	0	6	16	2	1	True	2.556	0	45	38	76	38b	895/6	1/48	False	1	True				False	263		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	3	3	1	True	True	True
7160	4	73	7	C	1	6	16	1	2	True	2.556	0	45	38	76	38b	895/6	1/48	False	5	True				False	263		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	7	7	5	True	False	False
7164	8	36	0	C	0	6	16	2	1	True	2.667	0	45	38	76	38b	597/4	1/24	False	2	True				False	264		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	0	0	0	True	True	True
7164	8	76	4	E	0	6	16	1	2	True	2.667	0	45	38	76	38b	597/4	1/24	False	5	True				False	264		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	0	0	0	4	4	4	True	False	False
7172	4	34	-2	B	-1	6	16	2	1	True	2.889	0	45	38	76	38b	1793/12	1/48	False	1	True				False	265		iv6/ii		C	I		iv6/ii		iv		6		ii	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	iv/ii	ii	ii/I	ii	True	iv6/ii	iv6/ii, major		iv6/ii, major	ii	ii	0	0	2	-2	-2	-4	True	False	True
7172	4	74	2	D	0	6	16	1	2	True	2.889	0	45	38	76	38b	1793/12	1/48	False	5	True				False	265		iv6/ii		C	I		iv6/ii		iv		6		ii	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	iv/ii	ii	ii/I	ii	True	iv6/ii	iv6/ii, major		iv6/ii, major	ii	ii	0	0	2	2	2	0	True	False	False
7176	12	33	3	A	0	6	16	2	1	True	1.0	0	46	39	77	39b	299/2	1/16	False	1	True				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	3	3	1	True	True	True
7176	8	73	7	C	1	6	16	1	2	True	1.0	0	46	39	77	39b	299/2	1/24	False	5	True				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	7	7	5	True	False	False
7176	12	79	1	G	0	6	16	1	1	False	1.0	0	46	39	77	39b	299/2	1/16	False	5	True				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	1	1	-1	True	False	False
7184	4	71	5	B	0	6	16	1	2	True	1.222	0	46	39	77	39b	449/3	1/48	False	4	False				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	5	5	3	False	False	False
7188	12	45	3	A	0	6	16	2	1	True	1.333	0	46	39	77	39b	599/4	1/16	False	2	False				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	3	3	1	True	True	True
7188	8	74	2	D	0	6	16	1	2	True	1.333	0	46	39	77	39b	599/4	1/24	False	5	False				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	2	2	0	False	False	False
7188	12	79	1	G	0	6	16	1	1	True	1.333	0	46	39	77	39b	599/4	1/16	False	5	False				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	1	1	-1	True	False	False
7196	4	73	7	C	1	6	16	1	2	True	1.556	0	46	39	77	39b	1799/12	1/48	False	5	False				False	266		V7/ii		C	I		V7/ii		V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	0	0	2	7	7	5	True	False	False
7200	12	38	2	D	0	6	16	2	1	True	1.667	0	46	39	77	39b	150	1/16	False	2	True				False	267		ii(4)		C	I		ii(4)		ii			4		m	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(4), major		ii	0	0	0	2	2	2	True	True	True
7200	12	69	3	A	0	6	16	1	2	True	1.667	0	46	39	77	39b	150	1/16	False	4	True				False	267		ii(4)		C	I		ii(4)		ii			4		m	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(4), major		ii	0	0	0	3	3	3	True	False	False
7200	8	79	1	G	0	6	16	1	1	False	1.667	0	46	39	77	39b	150	1/24	False	5	True				False	267		ii(4)		C	I		ii(4)		ii			4		m	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(4), major		ii	0	0	0	1	1	1	True	False	False
7208	4	76	4	E	0	6	16	1	1	True	1.889	0	46	39	77	39b	901/6	1/48	False	5	False				False	267		ii(4)		C	I		ii(4)		ii			4		m	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii(4), major		ii	0	0	0	4	4	4	False	False	False
7212	12	50	2	D	0	6	16	2	1	True	2.0	0	46	39	77	39b	601/4	1/16	False	3	True				False	268		ii		C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	2	2	2	True	True	True
7212	12	69	3	A	0	6	16	1	2	True	2.0	0	46	39	77	39b	601/4	1/16	False	4	True				False	268		ii		C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	3	3	3	True	False	False
7212	8	79	1	G	0	6	16	1	1	True	2.0	0	46	39	77	39b	601/4	1/24	False	5	True				False	268		ii		C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	1	1	1	False	False	False
7220	4	77	-1	F	0	6	16	1	1	True	2.222	0	46	39	77	39b	1805/12	1/48	False	5	False				False	268		ii		C	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	0	0	0	-1	-1	-1	True	False	False
7224	12	41	-1	F	0	6	16	2	1	True	2.333	0	46	39	77	39b	301/2	1/16	False	2	True				False	269		IVM7		C	I		IVM7		IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	0	0	0	-1	-1	-1	True	True	True
7224	12	69	3	A	0	6	16	1	2	True	2.333	0	46	39	77	39b	301/2	1/16	False	4	True				False	269		IVM7		C	I		IVM7		IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	0	0	0	3	3	3	True	False	False
7224	8	76	4	E	0	6	16	1	1	True	2.333	0	46	39	77	39b	301/2	1/24	False	5	True				False	269		IVM7		C	I		IVM7		IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	0	0	0	4	4	4	True	False	False
7232	4	73	7	C	1	6	16	1	1	True	2.556	0	46	39	77	39b	452/3	1/48	False	5	False				False	269		IVM7		C	I		IVM7		IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	0	0	0	7	7	7	False	False	False
7236	12	42	6	F	1	6	16	2	1	True	2.667	0	46	39	77	39b	603/4	1/16	False	2	True				False	270		V6/V		C	I		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	0	0	1	6	6	5	True	False	True
7236	12	69	3	A	0	6	16	1	2	True	2.667	0	46	39	77	39b	603/4	1/16	False	4	True				False	270		V6/V		C	I		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	0	0	1	3	3	2	True	False	False
7236	8	76	4	E	0	6	16	1	1	True	2.667	0	46	39	77	39b	603/4	1/24	False	5	True				False	270		V6/V		C	I		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	0	0	1	4	4	3	False	False	False
7244	4	74	2	D	0	6	16	1	1	True	2.889	0	46	39	77	39b	1811/12	1/48	False	5	False				False	270		V6/V		C	I		V6/V		V		6		V	M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V6/V	V6/V, major		V6/V, major	V	V	0	0	1	2	2	1	True	True	False
7248	8	42	6	F	1	6	16	2	1	False	1.0	0	47	40	78	40b	151	1/24	False	2	True				False	271		viio/V		C	I		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	0	0	1	6	6	5	True	True	True
7248	12	69	3	A	0	6	16	1	2	True	1.0	0	47	40	78	40b	151	1/16	False	4	True				False	271		viio/V		C	I		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	0	0	1	3	3	2	True	False	False
7248	12	72	0	C	0	6	16	1	1	True	1.0	0	47	40	78	40b	151	1/16	False	5	True				False	271		viio/V		C	I		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	0	0	1	0	0	-1	True	False	False
7256	4	42	6	F	1	6	16	2	1	True	1.222	0	47	40	78	40b	907/6	1/48	False	2	False				False	271		viio/V		C	I		viio/V		vii	o			V	o	False	False	(6, 3, 0)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio/V	viio/V, major		viio/V, major	V	V	0	0	1	6	6	5	True	True	True
7260	8	45	3	A	0	6	16	2	1	True	1.333	0	47	40	78	40b	605/4	1/24	False	2	True				False	272		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	3	3	3	False	False	False
7260	12	62	2	D	0	6	16	1	2	True	1.333	0	47	40	78	40b	605/4	1/16	False	4	True				False	272		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	2	2	2	True	False	False
7260	12	71	5	B	0	6	16	1	1	True	1.333	0	47	40	78	40b	605/4	1/16	False	4	True				False	272		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	5	5	5	True	False	False
7268	4	43	1	G	0	6	16	2	1	True	1.556	0	47	40	78	40b	1817/12	1/48	False	2	False				False	272		V		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	0	0	0	1	1	1	True	True	True
7272	24	43	1	G	0	6	16	2	2	True	1.667	0	47	40	78	40b	303/2	1/8	False	2	True				False	273		vi2		C	I		vi2		vi		2			mm7	False	False	(1, 3, 0, 4)	()	3	1	major	major	I	I, major	vi		I	I	False	vi2	vi2, major		vi2, major		vi	0	0	0	1	1	1	True	False	True
7272	12	45	3	A	0	6	16	2	1	True	1.667	0	47	40	78	40b	303/2	1/16	False	2	True				False	273		vi2		C	I		vi2		vi		2			mm7	False	False	(1, 3, 0, 4)	()	3	1	major	major	I	I, major	vi		I	I	False	vi2	vi2, major		vi2, major		vi	0	0	0	3	3	3	True	True	False
7272	8	67	1	G	0	6	16	1	2	True	1.667	0	47	40	78	40b	303/2	1/24	False	4	True				False	273		vi2		C	I		vi2		vi		2			mm7	False	False	(1, 3, 0, 4)	()	3	1	major	major	I	I, major	vi		I	I	False	vi2	vi2, major		vi2, major		vi	0	0	0	1	1	1	True	False	True
7272	12	72	0	C	0	6	16	1	1	True	1.667	0	47	40	78	40b	303/2	1/16	False	5	True				False	273		vi2		C	I		vi2		vi		2			mm7	False	False	(1, 3, 0, 4)	()	3	1	major	major	I	I, major	vi		I	I	False	vi2	vi2, major		vi2, major		vi	0	0	0	0	0	0	True	False	False
7280	4	64	4	E	0	6	16	1	2	True	1.889	0	47	40	78	40b	455/3	1/48	False	4	False				False	273		vi2		C	I		vi2		vi		2			mm7	False	False	(1, 3, 0, 4)	()	3	1	major	major	I	I, major	vi		I	I	False	vi2	vi2, major		vi2, major		vi	0	0	0	4	4	4	True	False	False
7284	12	46	-2	B	-1	6	16	2	1	True	2.0	0	47	40	78	40b	607/4	1/16	False	2	True				False	274		#viio43/ii		C	I		#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	0	0	2	-2	-2	-4	True	False	False
7284	8	67	1	G	0	6	16	1	2	True	2.0	0	47	40	78	40b	607/4	1/24	False	4	True				False	274		#viio43/ii		C	I		#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	0	0	2	1	1	-1	True	False	True
7284	12	73	7	C	1	6	16	1	1	True	2.0	0	47	40	78	40b	607/4	1/16	False	5	True				False	274		#viio43/ii		C	I		#viio43/ii		#vii	o	43		ii	o7	False	False	(1, -2, 7, 4)	()	7	1	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio43/ii	#viio43/ii, major		#viio43/ii, major	ii	ii	0	0	2	7	7	5	True	True	False
