onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	1680	67	1	G	0	2	2	1	1	True	2.25	-3	1	0	1	0a	0	1/8	True	4	True			{	False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
1680	1680	72	0	C	0	2	2	1	1	True	2.5	-3	1	0	1	0a	1/2	1/8	False	5	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
3360	1680	74	2	D	0	2	2	1	1	True	2.75	-3	1	0	1	0a	1	1/8	False	5	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
5040	1680	48	0	C	0	2	2	2	1	True	1.0	-3	2	1	2	1a	3/2	1/8	False	3	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
5040	5040	75	-3	E	-1	2	2	1	1	True	1.0	-3	2	1	2	1a	3/2	3/8	False	5	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
6720	1680	51	-3	E	-1	2	2	2	1	True	1.25	-3	2	1	2	1a	2	1/8	False	3	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
8400	1680	55	1	G	0	2	2	2	1	True	1.5	-3	2	1	2	1a	5/2	1/8	False	3	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
10080	1680	60	0	C	0	2	2	2	1	True	1.75	-3	2	1	2	1a	3	1/8	False	4	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
10080	1680	77	-1	F	0	2	2	1	1	True	1.75	-3	2	1	2	1a	3	1/8	False	5	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-1	-1	-1	False	False	False
11760	1680	48	0	C	0	2	2	2	1	True	2.0	-3	2	1	2	1a	7/2	1/8	False	3	True				False	1	i(9#74)		c	i		i(9#74)		i			9#74		m	True	True	(0, -1, 1)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#74), minor		i	0	0	0	0	0	0	True	True	True
11760	5040	74	2	D	0	2	2	1	1	True	2.0	-3	2	1	2	1a	7/2	3/8	False	5	True				False	1	i(9#74)		c	i		i(9#74)		i			9#74		m	True	True	(0, -1, 1)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#74), minor		i	0	0	0	2	2	2	False	False	False
13440	1680	53	-1	F	0	2	2	2	1	True	2.25	-3	2	1	2	1a	4	1/8	False	3	False				False	1	i(9#74)		c	i		i(9#74)		i			9#74		m	True	True	(0, -1, 1)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#74), minor		i	0	0	0	-1	-1	-1	True	False	False
15120	1680	55	1	G	0	2	2	2	1	True	2.5	-3	2	1	2	1a	9/2	1/8	False	3	False				False	1	i(9#74)		c	i		i(9#74)		i			9#74		m	True	True	(0, -1, 1)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#74), minor		i	0	0	0	1	1	1	True	False	False
16800	1680	59	5	B	0	2	2	2	1	True	2.75	-3	2	1	2	1a	5	1/8	False	3	False				False	1	i(9#74)		c	i		i(9#74)		i			9#74		m	True	True	(0, -1, 1)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#74), minor		i	0	0	0	5	5	5	False	False	False
16800	1680	75	-3	E	-1	2	2	1	1	True	2.75	-3	2	1	2	1a	5	1/8	False	5	False				False	1	i(9#74)		c	i		i(9#74)		i			9#74		m	True	True	(0, -1, 1)	(2, 5)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9#74), minor		i	0	0	0	-3	-3	-3	False	False	False
18480	1680	48	0	C	0	2	2	2	1	True	1.0	-3	3	2	3	2a	11/2	1/8	False	3	True				False	2	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
18480	6720	72	0	C	0	2	2	1	1	True	1.0	-3	3	2	3	2a	11/2	1/2	False	5	True				False	2	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
20160	1680	51	-3	E	-1	2	2	2	1	True	1.25	-3	3	2	3	2a	6	1/8	False	3	False				False	2	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
21840	1680	55	1	G	0	2	2	2	1	True	1.5	-3	3	2	3	2a	13/2	1/8	False	3	False				False	2	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
23520	1680	60	0	C	0	2	2	2	1	True	1.75	-3	3	2	3	2a	7	1/8	False	4	False				False	2	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
25200	0	74	2	D	0	2	2	1	1	True	2.0	-3	3	2	3	2a	15/2	0	False	5	True				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	2	2	2	False	False	False
25200	1680	63	-3	E	-1	2	2	2	1	True	2.0	-3	3	2	3	2a	15/2	1/8	False	4	True				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
25200	1680	72	0	C	0	2	2	1	1	True	2.0	-3	3	2	3	2a	15/2	1/8	False	5	True				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
26880	1680	67	1	G	0	2	2	2	1	True	2.25	-3	3	2	3	2a	8	1/8	False	4	False				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	1	1	1	True	False	False
26880	1680	71	5	B	0	2	2	1	1	True	2.25	-3	3	2	3	2a	8	1/8	False	4	False				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	5	5	5	False	False	False
28560	1680	63	-3	E	-1	2	2	2	1	True	2.5	-3	3	2	3	2a	17/2	1/8	False	4	False				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	-3	-3	-3	True	False	True
28560	1680	72	0	C	0	2	2	1	1	True	2.5	-3	3	2	3	2a	17/2	1/8	False	5	False				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	0	0	0	True	True	False
30240	1680	62	2	D	0	2	2	2	1	True	2.75	-3	3	2	3	2a	9	1/8	False	4	False				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	2	2	2	False	False	False
30240	1680	74	2	D	0	2	2	1	1	True	2.75	-3	3	2	3	2a	9	1/8	False	5	False				False	3	i6		c	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	0	0	0	2	2	2	False	False	False
31920	0	77	-1	F	0	2	2	1	1	True	1.0	-3	4	3	4	3a	19/2	0	False	5	True				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-1	-1	-1	False	False	False
31920	1680	60	0	C	0	2	2	2	1	True	1.0	-3	4	3	4	3a	19/2	1/8	False	4	True				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
31920	1680	75	-3	E	-1	2	2	1	1	True	1.0	-3	4	3	4	3a	19/2	1/8	False	5	True				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
33600	1680	67	1	G	0	2	2	2	1	True	1.25	-3	4	3	4	3a	10	1/8	False	4	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
33600	1680	74	2	D	0	2	2	1	1	True	1.25	-3	4	3	4	3a	10	1/8	False	5	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	2	2	2	False	False	False
35280	1680	60	0	C	0	2	2	2	1	True	1.5	-3	4	3	4	3a	21/2	1/8	False	4	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	0	0	0	True	True	True
35280	1680	63	-3	E	-1	2	2	2	1	True	1.5	-3	4	3	4	3a	21/2	1/8	False	4	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
35280	1680	75	-3	E	-1	2	2	1	1	True	1.5	-3	4	3	4	3a	21/2	1/8	False	5	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-3	-3	-3	True	False	False
36960	1680	67	1	G	0	2	2	2	1	True	1.75	-3	4	3	4	3a	11	1/8	False	4	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	1	1	1	True	False	False
36960	1680	77	-1	F	0	2	2	1	1	True	1.75	-3	4	3	4	3a	11	1/8	False	5	False				False	4	i		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	0	0	0	-1	-1	-1	False	False	False
38640	1680	59	5	B	0	2	2	2	1	True	2.0	-3	4	3	4	3a	23/2	1/8	False	3	True				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	5	5	5	True	False	True
38640	1680	62	2	D	0	2	2	2	1	True	2.0	-3	4	3	4	3a	23/2	1/8	False	4	True				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	2	2	2	True	False	False
38640	3360	79	1	G	0	2	2	1	1	True	2.0	-3	4	3	4	3a	23/2	1/4	False	5	True				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
40320	1680	67	1	G	0	2	2	2	1	True	2.25	-3	4	3	4	3a	12	1/8	False	4	False				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
42000	1680	56	-4	A	-1	2	2	2	1	True	2.5	-3	4	3	4	3a	25/2	1/8	False	3	False				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	-4	-4	-4	False	False	False
42000	1680	60	0	C	0	2	2	2	1	True	2.5	-3	4	3	4	3a	25/2	1/8	False	4	False				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	0	0	0	False	False	False
42000	3360	79	1	G	0	2	2	1	1	True	2.5	-3	4	3	4	3a	25/2	1/4	False	5	False				False	5	V6		c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	0	0	0	1	1	1	True	True	False
