onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
34	2	67	1	G	0	3	4	1	1	True	2.5	-3	4	3	4	3a	17/2	1/8	False	4	True				False	6		vi7	Eb	I		vi7	vi		7			mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	vi		I	I	False	vi7	vi7, major		vi7, major		vi	-3	-3	-3	4	4	4	True	False	False
36	2	46	-2	B	-1	3	4	2	1	True	3.0	-3	4	3	4	3a	9	1/8	False	2	True				False	7		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
36	2	50	2	D	0	3	4	2	1	True	3.0	-3	4	3	4	3a	9	1/8	False	3	True				False	7		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
36	2	58	-2	B	-1	3	4	1	2	True	3.0	-3	4	3	4	3a	9	1/8	False	3	True				False	7		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	1	1	1	True	True	True
36	2	65	-1	F	0	3	4	1	1	True	3.0	-3	4	3	4	3a	9	1/8	False	4	True				False	7		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	2	2	2	True	False	False
36	2	68	-4	A	-1	3	4	1	1	True	3.0	-3	4	3	4	3a	9	1/8	False	4	True				False	7		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	-1	-1	-1	True	False	False
38	2	50	2	D	0	3	4	2	1	True	3.5	-3	4	3	4	3a	19/2	1/8	False	3	True				False	8		V6	Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	5	5	5	True	False	True
38	2	53	-1	F	0	3	4	2	1	True	3.5	-3	4	3	4	3a	19/2	1/8	False	3	True				False	8		V6	Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
38	2	58	-2	B	-1	3	4	1	2	True	3.5	-3	4	3	4	3a	19/2	1/8	False	3	True				False	8		V6	Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	1	1	1	True	True	False
38	2	65	-1	F	0	3	4	1	1	True	3.5	-3	4	3	4	3a	19/2	1/8	False	4	True				False	8		V6	Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	2	2	2	True	False	False
38	2	70	-2	B	-1	3	4	1	1	True	3.5	-3	4	3	4	3a	19/2	1/8	False	4	True				False	8		V6	Eb	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	-3	-3	-3	1	1	1	True	True	False
40	4	51	-3	E	-1	3	4	2	1	True	1.0	-3	5	4	5	4a	10	1/4	False	3	True				False	9		I(94)	Eb	I		I(94)	I			94		M	False	False	(0, -1, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(94), major		I	-3	-3	-3	0	0	0	True	True	True
40	2	58	-2	B	-1	3	4	1	2	True	1.0	-3	5	4	5	4a	10	1/8	False	3	True				False	9		I(94)	Eb	I		I(94)	I			94		M	False	False	(0, -1, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(94), major		I	-3	-3	-3	1	1	1	True	False	False
40	4	65	-1	F	0	3	4	1	1	True	1.0	-3	5	4	5	4a	10	1/4	False	4	True				False	9		I(94)	Eb	I		I(94)	I			94		M	False	False	(0, -1, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(94), major		I	-3	-3	-3	2	2	2	False	False	False
40	4	68	-4	A	-1	3	4	1	1	True	1.0	-3	5	4	5	4a	10	1/4	False	4	True				False	9		I(94)	Eb	I		I(94)	I			94		M	False	False	(0, -1, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(94), major		I	-3	-3	-3	-1	-1	-1	True	False	False
42	2	58	-2	B	-1	3	4	1	2	True	1.5	-3	5	4	5	4a	21/2	1/8	False	3	False				False	9		I(94)	Eb	I		I(94)	I			94		M	False	False	(0, -1, 1)	(2,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(94), major		I	-3	-3	-3	1	1	1	True	False	False
44	4	39	-3	E	-1	3	4	2	1	True	2.0	-3	5	4	5	4a	11	1/4	False	2	True				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
44	2	58	-2	B	-1	3	4	1	2	True	2.0	-3	5	4	5	4a	11	1/8	False	3	True				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
44	4	63	-3	E	-1	3	4	1	1	True	2.0	-3	5	4	5	4a	11	1/4	False	4	True				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
44	4	67	1	G	0	3	4	1	1	True	2.0	-3	5	4	5	4a	11	1/4	False	4	True				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
46	2	58	-2	B	-1	3	4	1	2	True	2.5	-3	5	4	5	4a	23/2	1/8	False	3	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
48	3	51	-3	E	-1	3	4	2	1	True	3.0	-3	5	4	5	4a	12	3/16	False	3	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
48	2	63	-3	E	-1	3	4	1	2	True	3.0	-3	5	4	5	4a	12	1/8	False	4	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
48	3	67	1	G	0	3	4	1	1	True	3.0	-3	5	4	5	4a	12	3/16	False	4	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
50	2	63	-3	E	-1	3	4	1	2	True	3.5	-3	5	4	5	4a	25/2	1/8	False	4	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
51	1	53	-1	F	0	3	4	2	1	True	3.75	-3	5	4	5	4a	51/4	1/16	False	3	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	2	2	2	False	False	False
51	1	68	-4	A	-1	3	4	1	1	True	3.75	-3	5	4	5	4a	51/4	1/16	False	4	False				False	10		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	-1	-1	-1	False	False	False
52	6	55	1	G	0	3	4	2	1	True	1.0	-3	6	5	6	5a	13	3/8	False	3	True				False	11		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
52	2	63	-3	E	-1	3	4	1	2	True	1.0	-3	6	5	6	5a	13	1/8	False	4	True				False	11		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
52	6	70	-2	B	-1	3	4	1	1	True	1.0	-3	6	5	6	5a	13	3/8	False	4	True				False	11		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
54	2	63	-3	E	-1	3	4	1	2	True	1.5	-3	6	5	6	5a	27/2	1/8	False	4	False				False	11		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
56	2	63	-3	E	-1	3	4	1	2	True	2.0	-3	6	5	6	5a	14	1/8	False	4	False				False	11		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
58	2	51	-3	E	-1	3	4	2	1	True	2.5	-3	6	5	6	5a	29/2	1/8	False	3	True				False	12		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
58	2	63	-3	E	-1	3	4	1	2	True	2.5	-3	6	5	6	5a	29/2	1/8	False	4	True				False	12		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
58	2	67	1	G	0	3	4	1	1	True	2.5	-3	6	5	6	5a	29/2	1/8	False	4	True				False	12		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
60	2	56	-4	A	-1	3	4	2	1	True	3.0	-3	6	5	6	5a	15	1/8	False	3	True				False	13		IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-3	-3	-3	-1	-1	-1	True	True	True
60	2	63	-3	E	-1	3	4	1	2	True	3.0	-3	6	5	6	5a	15	1/8	False	4	True				False	13		IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-3	-3	-3	0	0	0	True	False	False
60	2	72	0	C	0	3	4	1	1	True	3.0	-3	6	5	6	5a	15	1/8	False	5	True				False	13		IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-3	-3	-3	3	3	3	True	False	False
62	2	53	-1	F	0	3	4	2	1	True	3.5	-3	6	5	6	5a	31/2	1/8	False	3	True				False	14		ii7	Eb	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-3	-3	-3	2	2	2	True	True	True
62	2	63	-3	E	-1	3	4	1	2	True	3.5	-3	6	5	6	5a	31/2	1/8	False	4	True				False	14		ii7	Eb	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-3	-3	-3	0	0	0	True	False	False
62	2	68	-4	A	-1	3	4	1	1	True	3.5	-3	6	5	6	5a	31/2	1/8	False	4	True				False	14		ii7	Eb	I		ii7	ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	-3	-3	-3	-1	-1	-1	True	False	False
64	8	55	1	G	0	3	4	2	1	True	1.0	-3	7	6	7	6a	16	1/2	False	3	True				False	15		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
64	2	63	-3	E	-1	3	4	1	2	True	1.0	-3	7	6	7	6a	16	1/8	False	4	True				False	15		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
64	6	70	-2	B	-1	3	4	1	1	True	1.0	-3	7	6	7	6a	16	3/8	False	4	True				False	15		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
66	2	63	-3	E	-1	3	4	1	2	True	1.5	-3	7	6	7	6a	33/2	1/8	False	4	False				False	15		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
68	2	63	-3	E	-1	3	4	1	2	True	2.0	-3	7	6	7	6a	17	1/8	False	4	False				False	15		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
70	2	63	-3	E	-1	3	4	1	2	True	2.5	-3	7	6	7	6a	35/2	1/8	False	4	True				False	16		V+6/IV	Eb	I		V+6/IV	V	+	6		IV	+	False	False	(4, 8, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V+6/IV	V+6/IV, major		V+6/IV, major	IV	IV	-3	-3	-4	0	0	1	True	True	False
70	2	71	5	B	0	3	4	1	1	True	2.5	-3	7	6	7	6a	35/2	1/8	False	4	True				False	16		V+6/IV	Eb	I		V+6/IV	V	+	6		IV	+	False	False	(4, 8, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V+6/IV	V+6/IV, major		V+6/IV, major	IV	IV	-3	-3	-4	8	8	9	True	False	False
72	2	56	-4	A	-1	3	4	2	1	True	3.0	-3	7	6	7	6a	18	1/8	False	3	True				False	17		IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-3	-3	-3	-1	-1	-1	True	True	True
72	2	63	-3	E	-1	3	4	1	2	True	3.0	-3	7	6	7	6a	18	1/8	False	4	True				False	17		IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-3	-3	-3	0	0	0	True	False	False
72	2	72	0	C	0	3	4	1	1	True	3.0	-3	7	6	7	6a	18	1/8	False	5	True				False	17		IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	-3	-3	-3	3	3	3	True	False	False
74	2	55	1	G	0	3	4	2	1	True	3.5	-3	7	6	7	6a	37/2	1/8	False	3	True				False	18		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	4	4	4	True	False	True
74	2	63	-3	E	-1	3	4	1	2	True	3.5	-3	7	6	7	6a	37/2	1/8	False	4	True				False	18		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	0	0	0	True	True	False
74	2	70	-2	B	-1	3	4	1	1	True	3.5	-3	7	6	7	6a	37/2	1/8	False	4	True				False	18		I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	-3	-3	-3	1	1	1	True	False	False
