onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
40	10	65	11	E	1	2	4	1	1	True	1.0	6	2	2	2	2a	2	1/8	False	4	True				False	2	V2		F#	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	6	6	6	5	5	5	True	False	False
40	10	68	8	G	1	2	4	1	1	True	1.0	6	2	2	2	2a	2	1/8	False	4	True				False	2	V2		F#	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	6	6	6	2	2	2	True	False	False
70	10	46	10	A	1	2	4	2	1	True	2.5	6	2	2	2	2a	7/2	1/8	False	2	True				False	3	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	4	4	4	True	False	True
70	10	49	7	C	1	2	4	2	1	True	2.5	6	2	2	2	2a	7/2	1/8	False	3	True				False	3	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	1	1	1	True	False	False
70	10	66	6	F	1	2	4	1	1	True	2.5	6	2	2	2	2a	7/2	1/8	False	4	True				False	3	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	0	0	0	True	True	False
70	10	70	10	A	1	2	4	1	1	True	2.5	6	2	2	2	2a	7/2	1/8	False	4	True				False	3	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	4	4	4	True	False	True
80	15	44	8	G	1	2	4	2	1	True	1.0	6	3	3	3	3a	4	3/16	False	2	True				False	4	ii		F#	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	6	6	6	2	2	2	True	True	True
80	15	63	9	D	1	2	4	1	1	True	1.0	6	3	3	3	3a	4	3/16	False	4	True				False	4	ii		F#	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	6	6	6	3	3	3	True	False	False
80	15	71	5	B	0	2	4	1	1	True	1.0	6	3	3	3	3a	4	3/16	False	4	True				False	4	ii		F#	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	6	6	6	-1	-1	-1	True	False	False
95	5	46	10	A	1	2	4	2	1	True	1.75	6	3	3	3	3a	19/4	1/16	False	2	True				False	5	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	4	4	4	True	False	True
95	5	61	7	C	1	2	4	1	1	True	1.75	6	3	3	3	3a	19/4	1/16	False	4	True				False	5	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	1	1	1	True	False	False
95	5	70	10	A	1	2	4	1	1	True	1.75	6	3	3	3	3a	19/4	1/16	False	4	True				False	5	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	4	4	4	True	False	True
100	10	47	5	B	0	2	4	2	1	True	2.0	6	3	3	3	3a	5	1/8	False	2	True				False	6	ii6		F#	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	6	6	6	-1	-1	-1	True	False	True
100	10	59	5	B	0	2	4	1	1	True	2.0	6	3	3	3	3a	5	1/8	False	3	True				False	6	ii6		F#	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	6	6	6	-1	-1	-1	True	False	True
100	10	68	8	G	1	2	4	1	1	True	2.0	6	3	3	3	3a	5	1/8	False	4	True				False	6	ii6		F#	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	6	6	6	2	2	2	True	True	False
110	10	48	12	B	1	2	4	2	1	True	2.5	6	3	3	3	3a	11/2	1/8	False	2	True				False	7	vii%7/V		F#	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	6	6	7	6	6	5	True	True	True
110	10	58	10	A	1	2	4	1	1	True	2.5	6	3	3	3	3a	11/2	1/8	False	3	True				False	7	vii%7/V		F#	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	6	6	7	4	4	3	True	False	False
110	10	66	6	F	1	2	4	1	1	True	2.5	6	3	3	3	3a	11/2	1/8	False	4	True				False	7	vii%7/V		F#	I		vii%7/V		vii	%	7		V	%7	False	False	(6, 3, 0, 4)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	vii%7/V	vii%7/V, major		vii%7/V, major	V	V	6	6	7	0	0	-1	True	False	False
120	20	49	7	C	1	2	4	2	1	True	1.0	6	4	4	4	4a	6	1/4	False	3	True	HC	HC	}	True	8	V|HC}		F#	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	6	6	6	1	1	1	True	True	True
120	20	56	8	G	1	2	4	1	1	True	1.0	6	4	4	4	4a	6	1/4	False	3	True	HC	HC	}	True	8	V|HC}		F#	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	6	6	6	2	2	2	True	False	False
120	20	65	11	E	1	2	4	1	1	True	1.0	6	4	4	4	4a	6	1/4	False	4	True	HC	HC	}	True	8	V|HC}		F#	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	6	6	6	5	5	5	True	False	False
160	30	64	4	E	0	2	4	2	1	True	1.0	6	5	5	5	5a	8	3/8	False	4	True			{	False	9	viio43/IV{		F#	I		viio43/IV		vii	o	43		IV	o7	False	False	(-2, -5, 4, 1)	()	4	-2	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio43/IV	viio43/IV, major		viio43/IV, major	IV	IV	6	6	5	-2	-2	-1	True	False	True
160	30	67	1	G	0	2	4	2	1	True	1.0	6	5	5	5	5a	8	3/8	False	4	True			{	False	9	viio43/IV{		F#	I		viio43/IV		vii	o	43		IV	o7	False	False	(-2, -5, 4, 1)	()	4	-2	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio43/IV	viio43/IV, major		viio43/IV, major	IV	IV	6	6	5	-5	-5	-4	True	False	False
160	30	70	10	A	1	2	4	1	1	True	1.0	6	5	5	5	5a	8	3/8	False	4	True			{	False	9	viio43/IV{		F#	I		viio43/IV		vii	o	43		IV	o7	False	False	(-2, -5, 4, 1)	()	4	-2	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio43/IV	viio43/IV, major		viio43/IV, major	IV	IV	6	6	5	4	4	5	True	True	False
160	30	73	7	C	1	2	4	1	1	True	1.0	6	5	5	5	5a	8	3/8	False	5	True			{	False	9	viio43/IV{		F#	I		viio43/IV		vii	o	43		IV	o7	False	False	(-2, -5, 4, 1)	()	4	-2	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio43/IV	viio43/IV, major		viio43/IV, major	IV	IV	6	6	5	1	1	2	True	False	False
190	10	63	9	D	1	2	4	2	1	True	2.5	6	5	5	5	5a	19/2	1/8	False	4	True				False	10	I6/IV		F#	I		I6/IV		I		6		IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I6/IV	I6/IV, major		I6/IV, major	IV	IV	6	6	5	3	3	4	True	False	True
190	10	66	6	F	1	2	4	2	1	True	2.5	6	5	5	5	5a	19/2	1/8	False	4	True				False	10	I6/IV		F#	I		I6/IV		I		6		IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I6/IV	I6/IV, major		I6/IV, major	IV	IV	6	6	5	0	0	1	True	False	False
190	10	71	5	B	0	2	4	1	1	True	2.5	6	5	5	5	5a	19/2	1/8	False	4	True				False	10	I6/IV		F#	I		I6/IV		I		6		IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I6/IV	I6/IV, major		I6/IV, major	IV	IV	6	6	5	-1	-1	0	True	True	False
190	10	75	9	D	1	2	4	1	1	True	2.5	6	5	5	5	5a	19/2	1/8	False	5	True				False	10	I6/IV		F#	I		I6/IV		I		6		IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I6/IV	I6/IV, major		I6/IV, major	IV	IV	6	6	5	3	3	4	True	False	True
200	20	61	7	C	1	2	4	2	1	True	1.0	6	6	6	6	6a	10	1/4	False	4	True				False	11	viio6/IV		F#	I		viio6/IV		vii	o	6		IV	o	False	False	(1, -2, 4)	()	4	1	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio6/IV	viio6/IV, major		viio6/IV, major	IV	IV	6	6	5	1	1	2	True	False	True
200	20	64	4	E	0	2	4	2	1	True	1.0	6	6	6	6	6a	10	1/4	False	4	True				False	11	viio6/IV		F#	I		viio6/IV		vii	o	6		IV	o	False	False	(1, -2, 4)	()	4	1	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio6/IV	viio6/IV, major		viio6/IV, major	IV	IV	6	6	5	-2	-2	-1	True	False	False
200	20	73	7	C	1	2	4	1	1	True	1.0	6	6	6	6	6a	10	1/4	False	5	True				False	11	viio6/IV		F#	I		viio6/IV		vii	o	6		IV	o	False	False	(1, -2, 4)	()	4	1	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio6/IV	viio6/IV, major		viio6/IV, major	IV	IV	6	6	5	1	1	2	True	False	True
200	20	76	4	E	0	2	4	1	1	True	1.0	6	6	6	6	6a	10	1/4	False	5	True				False	11	viio6/IV		F#	I		viio6/IV		vii	o	6		IV	o	False	False	(1, -2, 4)	()	4	1	major	major	I	I, major	vii/IV	IV	IV/I	IV	False	viio6/IV	viio6/IV, major		viio6/IV, major	IV	IV	6	6	5	-2	-2	-1	True	False	False
230	10	59	5	B	0	2	4	2	1	True	2.5	6	6	6	6	6a	23/2	1/8	False	3	True				False	12	I/IV		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	-1	-1	0	True	True	True
230	10	63	9	D	1	2	4	2	1	True	2.5	6	6	6	6	6a	23/2	1/8	False	4	True				False	12	I/IV		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	3	3	4	True	False	False
230	10	75	9	D	1	2	4	1	1	True	2.5	6	6	6	6	6a	23/2	1/8	False	5	True				False	12	I/IV		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	3	3	4	True	False	False
230	10	78	6	F	1	2	4	1	1	True	2.5	6	6	6	6	6a	23/2	1/8	False	5	True				False	12	I/IV		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	0	0	1	True	False	False
240	20	52	4	E	0	2	4	2	1	True	1.0	6	7	7	7	7a	12	1/4	False	3	True				False	13	IV/IV		F#	I		IV/IV		IV				IV	M	False	False	(-2, 2, -1)	()	-2	-2	major	major	I	I, major	IV/IV	IV	IV/I	IV	False	IV/IV	IV/IV, major		IV/IV, major	IV	IV	6	6	5	-2	-2	-1	True	True	True
240	15	56	8	G	1	2	4	2	2	True	1.0	6	7	7	7	7a	12	3/16	False	3	True				False	13	IV/IV		F#	I		IV/IV		IV				IV	M	False	False	(-2, 2, -1)	()	-2	-2	major	major	I	I, major	IV/IV	IV	IV/I	IV	False	IV/IV	IV/IV, major		IV/IV, major	IV	IV	6	6	5	2	2	3	True	False	False
240	15	76	4	E	0	2	4	1	1	True	1.0	6	7	7	7	7a	12	3/16	False	5	True				False	13	IV/IV		F#	I		IV/IV		IV				IV	M	False	False	(-2, 2, -1)	()	-2	-2	major	major	I	I, major	IV/IV	IV	IV/I	IV	False	IV/IV	IV/IV, major		IV/IV, major	IV	IV	6	6	5	-2	-2	-1	True	True	True
240	15	80	8	G	1	2	4	1	1	True	1.0	6	7	7	7	7a	12	3/16	False	5	True				False	13	IV/IV		F#	I		IV/IV		IV				IV	M	False	False	(-2, 2, -1)	()	-2	-2	major	major	I	I, major	IV/IV	IV	IV/I	IV	False	IV/IV	IV/IV, major		IV/IV, major	IV	IV	6	6	5	2	2	3	True	False	False
255	5	61	7	C	1	2	4	2	2	True	1.75	6	7	7	7	7a	51/4	1/16	False	4	True				False	14	ii6/IV		F#	I		ii6/IV		ii		6		IV	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	ii/IV	IV	IV/I	IV	False	ii6/IV	ii6/IV, major		ii6/IV, major	IV	IV	6	6	5	1	1	2	True	True	False
255	5	73	7	C	1	2	4	1	1	True	1.75	6	7	7	7	7a	51/4	1/16	False	5	True				False	14	ii6/IV		F#	I		ii6/IV		ii		6		IV	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	ii/IV	IV	IV/I	IV	False	ii6/IV	ii6/IV, major		ii6/IV, major	IV	IV	6	6	5	1	1	2	True	True	False
255	5	76	4	E	0	2	4	1	1	True	1.75	6	7	7	7	7a	51/4	1/16	False	5	True				False	14	ii6/IV		F#	I		ii6/IV		ii		6		IV	m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	ii/IV	IV	IV/I	IV	False	ii6/IV	ii6/IV, major		ii6/IV, major	IV	IV	6	6	5	-2	-2	-1	True	False	True
260	10	54	6	F	1	2	4	2	2	True	2.0	6	7	7	7	7a	13	1/8	False	3	True				False	15	V(64)/IV		F#	I		V(64)/IV		V			64	IV	M	False	False	(0, -1, 3)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V/IV	V/IV, major		V(64)/IV, major	IV	IV	6	6	5	0	0	1	True	True	True
260	10	63	9	D	1	2	4	2	1	True	2.0	6	7	7	7	7a	13	1/8	False	4	True				False	15	V(64)/IV		F#	I		V(64)/IV		V			64	IV	M	False	False	(0, -1, 3)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V/IV	V/IV, major		V(64)/IV, major	IV	IV	6	6	5	3	3	4	True	False	False
260	10	71	5	B	0	2	4	1	1	True	2.0	6	7	7	7	7a	13	1/8	False	4	True				False	15	V(64)/IV		F#	I		V(64)/IV		V			64	IV	M	False	False	(0, -1, 3)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V/IV	V/IV, major		V(64)/IV, major	IV	IV	6	6	5	-1	-1	0	True	False	False
260	10	75	9	D	1	2	4	1	1	True	2.0	6	7	7	7	7a	13	1/8	False	5	True				False	15	V(64)/IV		F#	I		V(64)/IV		V			64	IV	M	False	False	(0, -1, 3)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V/IV	V/IV, major		V(64)/IV, major	IV	IV	6	6	5	3	3	4	True	False	False
270	10	54	6	F	1	2	4	2	2	True	2.5	6	7	7	7	7a	27/2	1/8	False	3	True				False	16	V7/IV		F#	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	6	6	5	0	0	1	True	True	True
270	10	64	4	E	0	2	4	2	1	True	2.5	6	7	7	7	7a	27/2	1/8	False	4	True				False	16	V7/IV		F#	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	6	6	5	-2	-2	-1	True	False	False
270	10	70	10	A	1	2	4	1	1	True	2.5	6	7	7	7	7a	27/2	1/8	False	4	True				False	16	V7/IV		F#	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	6	6	5	4	4	5	True	False	False
270	10	73	7	C	1	2	4	1	1	True	2.5	6	7	7	7	7a	27/2	1/8	False	5	True				False	16	V7/IV		F#	I		V7/IV		V		7		IV	Mm7	False	False	(0, 4, 1, -2)	()	0	0	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V7/IV	V7/IV, major		V7/IV, major	IV	IV	6	6	5	1	1	2	True	False	False
280	20	59	5	B	0	2	4	2	1	True	1.0	6	8	8	8	8a	14	1/4	False	3	True	IAC	IAC	}	True	17	I/IV|IAC}		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	-1	-1	0	True	True	True
280	20	63	9	D	1	2	4	2	1	True	1.0	6	8	8	8	8a	14	1/4	False	4	True	IAC	IAC	}	True	17	I/IV|IAC}		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	3	3	4	True	False	False
280	20	71	5	B	0	2	4	1	1	True	1.0	6	8	8	8	8a	14	1/4	False	4	True	IAC	IAC	}	True	17	I/IV|IAC}		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	-1	-1	0	True	True	True
280	20	75	9	D	1	2	4	1	1	True	1.0	6	8	8	8	8a	14	1/4	False	5	True	IAC	IAC	}	True	17	I/IV|IAC}		F#	I		I/IV		I				IV	M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	I/IV	IV	IV/I	IV	False	I/IV	I/IV, major		I/IV, major	IV	IV	6	6	5	3	3	4	True	False	False
320	30	63	9	D	1	2	4	2	1	True	1.0	6	9	9	9	9a	16	3/8	False	4	True			{	False	18	IV6{		F#	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	6	6	6	3	3	3	True	False	True
320	30	66	6	F	1	2	4	1	1	True	1.0	6	9	9	9	9a	16	3/8	False	4	True			{	False	18	IV6{		F#	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	6	6	6	0	0	0	True	False	False
320	30	71	5	B	0	2	4	1	1	True	1.0	6	9	9	9	9a	16	3/8	False	4	True			{	False	18	IV6{		F#	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	6	6	6	-1	-1	-1	True	True	False
350	10	61	7	C	1	2	4	2	1	True	2.5	6	9	9	9	9a	35/2	1/8	False	4	True				False	19	I64		F#	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	6	6	6	1	1	1	True	False	True
350	10	66	6	F	1	2	4	1	1	True	2.5	6	9	9	9	9a	35/2	1/8	False	4	True				False	19	I64		F#	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	6	6	6	0	0	0	True	True	False
350	10	70	10	A	1	2	4	1	1	True	2.5	6	9	9	9	9a	35/2	1/8	False	4	True				False	19	I64		F#	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	6	6	6	4	4	4	True	False	False
360	20	59	5	B	0	2	4	2	1	True	1.0	6	10	10	10	10a	18	1/4	False	3	True				False	20	IV		F#	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	6	6	6	-1	-1	-1	True	True	True
360	20	66	6	F	1	2	4	1	1	True	1.0	6	10	10	10	10a	18	1/4	False	4	True				False	20	IV		F#	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	6	6	6	0	0	0	True	False	False
360	20	75	9	D	1	2	4	1	1	True	1.0	6	10	10	10	10a	18	1/4	False	5	True				False	20	IV		F#	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	6	6	6	3	3	3	True	False	False
390	10	58	10	A	1	2	4	2	1	True	2.5	6	10	10	10	10a	39/2	1/8	False	3	True				False	21	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	4	4	4	True	False	True
390	10	66	6	F	1	2	4	1	1	True	2.5	6	10	10	10	10a	39/2	1/8	False	4	True				False	21	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	0	0	0	True	True	False
390	10	73	7	C	1	2	4	1	1	True	2.5	6	10	10	10	10a	39/2	1/8	False	5	True				False	21	I6		F#	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	6	6	6	1	1	1	True	False	False
400	15	56	8	G	1	2	4	2	1	True	1.0	6	11	11	11	11a	20	3/16	False	3	True				False	22	ii7		F#	I		ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7, major		ii	6	6	6	2	2	2	True	True	True
