onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	55	1	G	0	3	4	2	1	True	3.0	1	1	0	1	0a	0	1/8	True	3	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
0	6	59	5	B	0	3	4	2	1	True	3.0	1	1	0	1	0a	0	1/8	True	3	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
0	9	67	1	G	0	3	4	1	1	True	3.0	1	1	0	1	0a	0	3/16	True	4	True			{	False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
6	6	62	2	D	0	3	4	2	1	True	3.5	1	1	0	1	0a	1/2	1/8	False	4	False				False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
9	3	66	6	F	1	3	4	1	1	True	3.75	1	1	0	1	0a	3/4	1/16	False	4	False				False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	5	5	5	False	False	False
12	6	57	3	A	0	3	4	2	1	True	1.0	1	2	1	2	1a	1	1/8	False	3	True				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	2	2	2	True	False	True
12	6	60	0	C	0	3	4	2	1	True	1.0	1	2	1	2	1a	1	1/8	False	4	True				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	-1	-1	-1	True	False	False
12	24	66	6	F	1	3	4	1	1	True	1.0	1	2	1	2	1a	1	1/2	False	4	True				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	5	5	5	True	False	False
18	6	62	2	D	0	3	4	2	1	True	1.5	1	2	1	2	1a	3/2	1/8	False	4	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	1	1	1	True	True	False
24	6	50	2	D	0	3	4	2	1	True	2.0	1	2	1	2	1a	2	1/8	False	3	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	1	1	1	True	True	False
30	6	62	2	D	0	3	4	2	1	True	2.5	1	2	1	2	1a	5/2	1/8	False	4	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	1	1	1	True	True	False
36	6	57	3	A	0	3	4	2	1	True	3.0	1	2	1	2	1a	3	1/8	False	3	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	2	2	2	True	False	True
36	6	60	0	C	0	3	4	2	1	True	3.0	1	2	1	2	1a	3	1/8	False	4	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	-1	-1	-1	True	False	False
36	9	66	6	F	1	3	4	1	1	True	3.0	1	2	1	2	1a	3	3/16	False	4	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	5	5	5	True	False	False
42	6	62	2	D	0	3	4	2	1	True	3.5	1	2	1	2	1a	7/2	1/8	False	4	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	1	1	1	True	True	False
45	3	67	1	G	0	3	4	1	1	True	3.75	1	2	1	2	1a	15/4	1/16	False	4	False				False	1	V43	G	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	1	1	1	0	0	0	False	False	False
48	6	55	1	G	0	3	4	2	1	True	1.0	1	3	2	3	2a	4	1/8	False	3	True				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
48	6	59	5	B	0	3	4	2	1	True	1.0	1	3	2	3	2a	4	1/8	False	3	True				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
48	24	67	1	G	0	3	4	1	1	True	1.0	1	3	2	3	2a	4	1/2	False	4	True				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
54	6	62	2	D	0	3	4	2	1	True	1.5	1	3	2	3	2a	9/2	1/8	False	4	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
60	6	50	2	D	0	3	4	2	1	True	2.0	1	3	2	3	2a	5	1/8	False	3	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
66	6	62	2	D	0	3	4	2	1	True	2.5	1	3	2	3	2a	11/2	1/8	False	4	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
72	6	55	1	G	0	3	4	2	1	True	3.0	1	3	2	3	2a	6	1/8	False	3	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
72	6	59	5	B	0	3	4	2	1	True	3.0	1	3	2	3	2a	6	1/8	False	3	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
72	9	67	1	G	0	3	4	1	1	True	3.0	1	3	2	3	2a	6	3/16	False	4	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
78	6	62	2	D	0	3	4	2	1	True	3.5	1	3	2	3	2a	13/2	1/8	False	4	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
81	3	71	5	B	0	3	4	1	1	True	3.75	1	3	2	3	2a	27/4	1/16	False	4	False				False	2	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
84	6	54	6	F	1	3	4	2	1	True	1.0	1	4	3	4	3a	7	1/8	False	3	True				False	3	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	5	5	5	True	False	True
84	6	57	3	A	0	3	4	2	1	True	1.0	1	4	3	4	3a	7	1/8	False	3	True				False	3	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	2	2	2	True	False	False
84	12	74	2	D	0	3	4	1	1	True	1.0	1	4	3	4	3a	7	1/4	False	5	True				False	3	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
90	6	62	2	D	0	3	4	2	1	True	1.5	1	4	3	4	3a	15/2	1/8	False	4	False				False	3	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
96	6	50	2	D	0	3	4	2	1	True	2.0	1	4	3	4	3a	8	1/8	False	3	False				False	3	V6	G	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	1	1	1	1	1	1	True	True	False
