onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	40	4	E	0	6	8	2	1	True	1.0	1	1	1	1	1a	0	3/4	True	2	True			{	False	0	e.i{		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
0	6	52	4	E	0	6	8	2	1	True	1.0	1	1	1	1	1a	0	3/4	True	3	True			{	False	0	e.i{		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
0	3	67	1	G	0	6	8	1	1	True	1.0	1	1	1	1	1a	0	3/8	True	4	True			{	False	0	e.i{		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
3	1	67	1	G	0	6	8	1	1	False	2.0	1	1	1	1	1a	3/2	1/8	False	4	False				False	0	e.i{		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	-3	-3	-3	True	False	False
4	1	64	4	E	0	6	8	1	1	True	2.333	1	1	1	1	1a	2	1/8	False	4	False				False	0	e.i{		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
5	1	71	5	B	0	6	8	1	1	True	2.667	1	1	1	1	1a	5/2	1/8	False	4	False				False	0	e.i{		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	1	1	1	True	False	False
6	6	38	2	D	0	6	8	2	1	True	1.0	1	2	2	2	2a	3	3/4	False	2	True				False	1	i2		e	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	4	4	4	-2	-2	-2	True	False	True
6	6	50	2	D	0	6	8	2	1	True	1.0	1	2	2	2	2a	3	3/4	False	3	True				False	1	i2		e	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	4	4	4	-2	-2	-2	True	False	True
6	3	71	5	B	0	6	8	1	1	True	1.0	1	2	2	2	2a	3	3/8	False	4	True				False	1	i2		e	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	4	4	4	1	1	1	True	False	False
9	1	71	5	B	0	6	8	1	1	False	2.0	1	2	2	2	2a	9/2	1/8	False	4	False				False	1	i2		e	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	4	4	4	1	1	1	True	False	False
10	1	67	1	G	0	6	8	1	1	True	2.333	1	2	2	2	2a	5	1/8	False	4	False				False	1	i2		e	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	4	4	4	-3	-3	-3	True	False	False
11	1	76	4	E	0	6	8	1	1	True	2.667	1	2	2	2	2a	11/2	1/8	False	5	False				False	1	i2		e	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	4	4	4	0	0	0	True	True	False
12	3	36	0	C	0	6	8	2	1	True	1.0	1	3	3	3	3a	6	3/8	False	2	True				False	2	VI		e	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	-4	-4	-4	True	True	True
12	3	48	0	C	0	6	8	2	1	True	1.0	1	3	3	3	3a	6	3/8	False	3	True				False	2	VI		e	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	-4	-4	-4	True	True	True
12	2	76	4	E	0	6	8	1	1	True	1.0	1	3	3	3	3a	6	1/4	False	5	True				False	2	VI		e	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	0	0	0	True	False	False
14	1	78	6	F	1	6	8	1	1	True	1.667	1	3	3	3	3a	7	1/8	False	5	False				False	2	VI		e	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	4	4	4	2	2	2	False	False	False
15	3	33	3	A	0	6	8	2	1	True	2.0	1	3	3	3	3a	15/2	3/8	False	1	True				False	3	iio6(2)		e	i		iio6(2)	ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	4	4	4	-1	-1	-1	True	False	True
15	3	45	3	A	0	6	8	2	1	True	2.0	1	3	3	3	3a	15/2	3/8	False	2	True				False	3	iio6(2)		e	i		iio6(2)	ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	4	4	4	-1	-1	-1	True	False	True
15	3	72	0	C	0	6	8	1	2	True	2.0	1	3	3	3	3a	15/2	3/8	False	5	True				False	3	iio6(2)		e	i		iio6(2)	ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	4	4	4	-4	-4	-4	True	False	False
15	2	79	1	G	0	6	8	1	1	True	2.0	1	3	3	3	3a	15/2	1/4	False	5	True				False	3	iio6(2)		e	i		iio6(2)	ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	4	4	4	-3	-3	-3	True	False	False
17	1	78	6	F	1	6	8	1	1	True	2.667	1	3	3	3	3a	17/2	1/8	False	5	True				False	4	iio6		e	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	4	4	4	2	2	2	True	True	False
18	6	35	5	B	0	6	8	2	1	True	1.0	1	4	4	4	4a	9	3/4	False	1	True				False	5	V(4)		e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	1	1	1	True	True	True
18	6	47	5	B	0	6	8	2	1	True	1.0	1	4	4	4	4a	9	3/4	False	2	True				False	5	V(4)		e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	1	1	1	True	True	True
18	6	66	6	F	1	6	8	1	2	True	1.0	1	4	4	4	4a	9	3/4	False	4	True				False	5	V(4)		e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	2	2	2	True	False	False
18	3	76	4	E	0	6	8	1	1	True	1.0	1	4	4	4	4a	9	3/8	False	5	True				False	5	V(4)		e	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	4	4	4	0	0	0	True	False	False
21	2	75	9	D	1	6	8	1	1	True	2.0	1	4	4	4	4a	21/2	1/4	False	5	True				False	6	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	5	5	5	True	False	False
24	6	33	3	A	0	6	8	2	1	True	1.0	1	5	5	5	5a	12	3/4	False	1	True				False	7	iv		e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
24	6	45	3	A	0	6	8	2	1	True	1.0	1	5	5	5	5a	12	3/4	False	2	True				False	7	iv		e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
24	3	72	0	C	0	6	8	1	1	True	1.0	1	5	5	5	5a	12	3/8	False	5	True				False	7	iv		e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
27	1	72	0	C	0	6	8	1	1	False	2.0	1	5	5	5	5a	27/2	1/8	False	5	False				False	7	iv		e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-4	-4	-4	True	False	False
28	1	69	3	A	0	6	8	1	1	True	2.333	1	5	5	5	5a	14	1/8	False	4	False				False	7	iv		e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	-1	-1	-1	True	True	True
29	1	76	4	E	0	6	8	1	1	True	2.667	1	5	5	5	5a	29/2	1/8	False	5	False				False	7	iv		e	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	4	4	4	0	0	0	True	False	False
30	6	31	1	G	0	6	8	2	1	True	1.0	1	6	6	6	6a	15	3/4	False	1	True				False	8	i6		e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
30	6	43	1	G	0	6	8	2	1	True	1.0	1	6	6	6	6a	15	3/4	False	2	True				False	8	i6		e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	-3	-3	-3	True	False	True
30	3	76	4	E	0	6	8	1	1	True	1.0	1	6	6	6	6a	15	3/8	False	5	True				False	8	i6		e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
33	1	76	4	E	0	6	8	1	1	False	2.0	1	6	6	6	6a	33/2	1/8	False	5	False				False	8	i6		e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	0	0	0	True	True	False
34	1	71	5	B	0	6	8	1	1	True	2.333	1	6	6	6	6a	17	1/8	False	4	False				False	8	i6		e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
35	1	83	5	B	0	6	8	1	1	True	2.667	1	6	6	6	6a	35/2	1/8	False	5	False				False	8	i6		e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	4	4	4	1	1	1	True	False	False
36	3	30	6	F	1	6	8	2	1	True	1.0	1	7	7	7	7a	18	3/8	False	1	True				False	9	ii%7		e	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	4	4	4	2	2	2	True	True	True
36	3	42	6	F	1	6	8	2	1	True	1.0	1	7	7	7	7a	18	3/8	False	2	True				False	9	ii%7		e	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	4	4	4	2	2	2	True	True	True
36	3	76	4	E	0	6	8	1	2	True	1.0	1	7	7	7	7a	18	3/8	False	5	True				False	9	ii%7		e	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	4	4	4	0	0	0	True	False	False
36	1	83	5	B	0	6	8	1	1	True	1.0	1	7	7	7	7a	18	1/8	False	5	True				False	9	ii%7		e	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	4	4	4	1	1	1	False	False	False
37	1	84	0	C	0	6	8	1	1	True	1.333	1	7	7	7	7a	37/2	1/8	False	6	False				False	9	ii%7		e	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	4	4	4	-4	-4	-4	True	False	False
38	1	81	3	A	0	6	8	1	1	True	1.667	1	7	7	7	7a	19	1/8	False	5	False				False	9	ii%7		e	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	4	4	4	-1	-1	-1	True	False	False
39	3	35	5	B	0	6	8	2	1	True	2.0	1	7	7	7	7a	39/2	3/8	False	1	True				False	10	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	1	1	1	True	True	True
39	3	47	5	B	0	6	8	2	1	True	2.0	1	7	7	7	7a	39/2	3/8	False	2	True				False	10	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	1	1	1	True	True	True
39	3	75	9	D	1	6	8	1	2	True	2.0	1	7	7	7	7a	39/2	3/8	False	5	True				False	10	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	5	5	5	True	False	False
39	1	79	1	G	0	6	8	1	1	True	2.0	1	7	7	7	7a	39/2	1/8	False	5	True				False	10	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	-3	-3	-3	False	False	False
40	1	78	6	F	1	6	8	1	1	True	2.333	1	7	7	7	7a	20	1/8	False	5	False				False	10	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	2	2	2	True	False	False
41	1	83	5	B	0	6	8	1	1	True	2.667	1	7	7	7	7a	41/2	1/8	False	5	False				False	10	V		e	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	4	4	4	1	1	1	True	True	True
42	2	40	4	E	0	6	8	2	1	True	1.0	1	8	8	8	8a	21	1/4	False	2	True	PAC	PAC	}	True	11	i|PAC}		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
42	2	52	4	E	0	6	8	2	1	True	1.0	1	8	8	8	8a	21	1/4	False	3	True	PAC	PAC	}	True	11	i|PAC}		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
42	2	76	4	E	0	6	8	1	1	True	1.0	1	8	8	8	8a	21	1/4	False	5	True	PAC	PAC	}	True	11	i|PAC}		e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	4	4	4	0	0	0	True	True	True
48	6	47	5	B	0	6	8	2	2	True	1.0	1	9	9	9	9a	24	3/4	False	2	True			{	False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	1	1	1	True	True	True
48	3	69	3	A	0	6	8	1	1	True	1.0	1	9	9	9	9a	24	3/8	False	4	True			{	False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	-1	-1	-1	True	False	False
49	1	54	6	F	1	6	8	2	1	True	1.333	1	9	9	9	9a	49/2	1/8	False	3	False				False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	2	2	2	True	False	False
50	1	55	1	G	0	6	8	2	1	True	1.667	1	9	9	9	9a	25	1/8	False	3	False				False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	-3	-3	-3	False	False	False
51	3	57	3	A	0	6	8	2	1	True	2.0	1	9	9	9	9a	51/2	3/8	False	3	False				False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	-1	-1	-1	True	False	False
51	1	69	3	A	0	6	8	1	1	False	2.0	1	9	9	9	9a	51/2	1/8	False	4	False				False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	-1	-1	-1	True	False	False
52	1	67	1	G	0	6	8	1	1	True	2.333	1	9	9	9	9a	26	1/8	False	4	False				False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	-3	-3	-3	False	False	False
53	1	66	6	F	1	6	8	1	1	True	2.667	1	9	9	9	9a	53/2	1/8	False	4	False				False	12	V[V7{		e	i	V	V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	V	V7, minor		V	4	4	4	2	2	2	True	False	False
54	6	47	5	B	0	6	8	2	2	True	1.0	1	10	10	10	10a	27	3/4	False	2	True				False	13	i6		e	i	V	i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor	V	i6, minor		i	4	4	4	1	1	1	True	False	False
54	3	71	5	B	0	6	8	1	1	True	1.0	1	10	10	10	10a	27	3/8	False	4	True				False	13	i6		e	i	V	i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor	V	i6, minor		i	4	4	4	1	1	1	True	False	False
55	1	55	1	G	0	6	8	2	1	True	1.333	1	10	10	10	10a	55/2	1/8	False	3	False				False	13	i6		e	i	V	i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor	V	i6, minor		i	4	4	4	-3	-3	-3	True	False	True
56	1	57	3	A	0	6	8	2	1	True	1.667	1	10	10	10	10a	28	1/8	False	3	False				False	13	i6		e	i	V	i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor	V	i6, minor		i	4	4	4	-1	-1	-1	False	False	False
57	3	59	5	B	0	6	8	2	1	True	2.0	1	10	10	10	10a	57/2	3/8	False	3	False				False	13	i6		e	i	V	i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor	V	i6, minor		i	4	4	4	1	1	1	True	False	False
