onset_div	duration_div	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	56	8	G	1	2	2	2	1	True	2.0	4	1	0	1	0a	0	1/12	True	3	True			{	False	0	E.I6{		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	4	4	4	True	False	True
0	12	71	5	B	0	2	2	1	1	True	2.0	4	1	0	1	0a	0	1/4	True	4	True			{	False	0	E.I6{		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
4	4	59	5	B	0	2	2	2	1	True	2.167	4	1	0	1	0a	1/3	1/12	False	3	False				False	0	E.I6{		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	1	1	1	True	False	False
8	4	64	4	E	0	2	2	2	1	True	2.333	4	1	0	1	0a	2/3	1/12	False	4	False				False	0	E.I6{		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	4	4	4	0	0	0	True	True	False
12	4	54	6	F	1	2	2	2	1	True	2.5	4	1	0	1	0a	1	1/12	False	3	True				False	1	V43		E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	2	2	2	True	False	True
12	12	63	9	D	1	2	2	1	1	True	2.5	4	1	0	1	0a	1	1/4	False	4	True				False	1	V43		E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
12	12	75	9	D	1	2	2	1	1	True	2.5	4	1	0	1	0a	1	1/4	False	5	True				False	1	V43		E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	5	5	5	True	False	False
16	4	57	3	A	0	2	2	2	1	True	2.667	4	1	0	1	0a	4/3	1/12	False	3	False				False	1	V43		E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	-1	-1	-1	True	False	False
20	4	59	5	B	0	2	2	2	1	True	2.833	4	1	0	1	0a	5/3	1/12	False	3	False				False	1	V43		E	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	4	4	4	1	1	1	True	True	False
24	4	52	4	E	0	2	2	2	1	True	1.0	4	2	1	2	1a	2	1/12	False	3	True				False	2	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
24	24	64	4	E	0	2	2	1	1	True	1.0	4	2	1	2	1a	2	1/2	False	4	True				False	2	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
24	24	76	4	E	0	2	2	1	1	True	1.0	4	2	1	2	1a	2	1/2	False	5	True				False	2	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	0	0	0	True	True	True
28	4	56	8	G	1	2	2	2	1	True	1.167	4	2	1	2	1a	7/3	1/12	False	3	False				False	2	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	4	4	4	True	False	False
32	4	59	5	B	0	2	2	2	1	True	1.333	4	2	1	2	1a	8/3	1/12	False	3	False				False	2	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	4	4	4	1	1	1	True	False	False
36	4	51	9	D	1	2	2	2	1	True	1.5	4	2	1	2	1a	3	1/12	False	3	True				False	3	V6(+4)		E	I		V6(+4)	V		6	+4		M	False	False	(5, 2, 1)	(0,)	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(+4), major		V	4	4	4	5	5	5	True	False	True
40	4	54	6	F	1	2	2	2	1	True	1.667	4	2	1	2	1a	10/3	1/12	False	3	False				False	3	V6(+4)		E	I		V6(+4)	V		6	+4		M	False	False	(5, 2, 1)	(0,)	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(+4), major		V	4	4	4	2	2	2	True	False	False
44	4	59	5	B	0	2	2	2	1	True	1.833	4	2	1	2	1a	11/3	1/12	False	3	False				False	3	V6(+4)		E	I		V6(+4)	V		6	+4		M	False	False	(5, 2, 1)	(0,)	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(+4), major		V	4	4	4	1	1	1	True	True	False
