onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1140.0	120.0	9.5	67	1	G	0.0	2.0	2	4	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	19/2	False	True				False	5	viio6		D	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	-1	-1	-1	True	False	False
1140.0	60.0	9.5	73	7	C	1.0	2.0	2	4	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	19/2	False	True				False	5	viio6		D	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	5	5	5	True	True	False
1200.0	60.0	10.0	79	1	G	0.0	2.5	0	4	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	10	False	False				False	5	viio6		D	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	2	2	2	-1	-1	-1	True	False	False
1260.0	120.0	10.5	62	2	D	0.0	3.0	3	4	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	21/2	False	True				False	6	vi6		D	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	2	2	2	0	0	0	True	False	True
1260.0	120.0	10.5	66	6	F	1.0	3.0	3	4	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	21/2	False	True				False	6	vi6		D	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	2	2	2	4	4	4	True	False	False
1260.0	60.0	10.5	78	6	F	1.0	3.0	3	4	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	21/2	False	True				False	6	vi6		D	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	2	2	2	4	4	4	True	False	False
1320.0	60.0	11.0	83	5	B	0.0	3.5	0	4	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	11	False	False				False	6	vi6		D	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	2	2	2	3	3	3	True	True	False
1380.0	120.0	11.5	61	7	C	1.0	4.0	4	4	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	23/2	False	True				False	7	V6		D	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	5	5	5	True	False	True
1380.0	120.0	11.5	64	4	E	0.0	4.0	4	4	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	23/2	False	True				False	7	V6		D	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	2	2	2	True	False	False
1380.0	120.0	11.5	69	3	A	0.0	4.0	4	4	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	23/2	False	True				False	7	V6		D	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	1	1	1	True	True	False
1380.0	60.0	11.5	81	3	A	0.0	4.0	4	4	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	23/2	False	True				False	7	V6		D	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	1	1	1	True	True	False
1440.0	60.0	12.0	88	4	E	0.0	4.5	0	4	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	6	12	False	False				False	7	V6		D	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	2	2	2	2	2	2	True	False	False
1500.0	240.0	12.5	59	5	B	0.0	1.0	1	4	4	2.0	2.0	1/2	True	2	5.0	5.0	4.0	4a	3	25/2	False	True				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	3	3	2	True	False	True
1500.0	240.0	12.5	62	2	D	0.0	1.0	1	4	4	2.0	2.0	1/2	True	2	5.0	5.0	4.0	4a	4	25/2	False	True				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	0	0	-1	True	False	False
1500.0	240.0	12.5	64	4	E	0.0	1.0	1	4	4	2.0	2.0	1/2	False	2	5.0	5.0	4.0	4a	4	25/2	False	True				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	2	2	1	True	True	False
1500.0	120.0	12.5	69	3	A	0.0	1.0	1	4	4	2.0	1.0	1/4	False	2	5.0	5.0	4.0	4a	4	25/2	False	True				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	1	1	0	True	False	False
1500.0	30.0	12.5	88	4	E	0.0	1.0	1	4	4	1.0	1.0	1/16	False	2	5.0	5.0	4.0	4a	6	25/2	False	True				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	2	2	1	True	True	False
1530.0	30.0	12.75	86	2	D	0.0	1.25	0	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	6	51/4	False	False				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	0	0	-1	True	False	False
1560.0	30.0	13.0	85	7	C	1.0	1.5	0	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	6	13	False	False				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	5	5	4	False	False	False
1590.0	30.0	13.25	83	5	B	0.0	1.75	0	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	5	53/4	False	False				False	8	V43(4)/V		D	I		V43(4)/V		V		43	4	V	Mm7	False	False	(3, 0, 2, 1)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43(4)/V, major	V	V	2	2	3	3	3	2	True	False	True
1620.0	120.0	13.5	68	8	G	1.0	2.0	2	4	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	27/2	False	True				False	9	V43/V		D	I		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	6	6	5	True	False	False
1620.0	30.0	13.5	81	3	A	0.0	2.0	2	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	5	27/2	False	True				False	9	V43/V		D	I		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	1	1	0	False	False	False
1650.0	30.0	13.75	80	8	G	1.0	2.25	0	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	5	55/4	False	False				False	9	V43/V		D	I		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	6	6	5	True	False	False
1680.0	30.0	14.0	86	2	D	0.0	2.5	0	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	6	14	False	False				False	9	V43/V		D	I		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	0	0	-1	True	False	False
1710.0	30.0	14.25	80	8	G	1.0	2.75	0	4	4	1.0	1.0	1/16	True	2	5.0	5.0	4.0	4a	5	57/4	False	False				False	9	V43/V		D	I		V43/V		V		43		V	Mm7	False	False	(3, 0, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V43/V	V43/V, major		V43/V, major	V	V	2	2	3	6	6	5	True	False	False
1740.0	120.0	14.5	57	3	A	0.0	3.0	3	4	4	2.0	2.0	1/4	True	2	5.0	5.0	4.0	4a	3	29/2	False	True	HC	HC	}	True	10	V(974)|HC}		D	I		V(974)		V			974		M	False	False	(1, 0, 2)	(3, -1)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(974), major		V	2	2	2	1	1	1	True	True	True
1740.0	120.0	14.5	62	2	D	0.0	3.0	3	4	4	2.0	2.0	1/4	True	2	5.0	5.0	4.0	4a	4	29/2	False	True	HC	HC	}	True	10	V(974)|HC}		D	I		V(974)		V			974		M	False	False	(1, 0, 2)	(3, -1)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(974), major		V	2	2	2	0	0	0	True	False	False
1740.0	120.0	14.5	64	4	E	0.0	3.0	3	4	4	2.0	2.0	1/4	False	2	5.0	5.0	4.0	4a	4	29/2	False	True	HC	HC	}	True	10	V(974)|HC}		D	I		V(974)		V			974		M	False	False	(1, 0, 2)	(3, -1)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(974), major		V	2	2	2	2	2	2	True	False	False
1740.0	120.0	14.5	68	8	G	1.0	3.0	3	4	4	2.0	1.0	1/4	False	2	5.0	5.0	4.0	4a	4	29/2	False	True	HC	HC	}	True	10	V(974)|HC}		D	I		V(974)		V			974		M	False	False	(1, 0, 2)	(3, -1)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(974), major		V	2	2	2	6	6	6	False	False	False
1740.0	120.0	14.5	83	5	B	0.0	3.0	3	4	4	1.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	5	29/2	False	True	HC	HC	}	True	10	V(974)|HC}		D	I		V(974)		V			974		M	False	False	(1, 0, 2)	(3, -1)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(974), major		V	2	2	2	3	3	3	False	False	False
1860.0	0.0	15.5	85	7	C	1.0	4.0	4	4	4	1.0	1.0	0	True	2	5.0	5.0	4.0	4a	6	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
1860.0	0.0	15.5	83	5	B	0.0	4.0	4	4	4	1.0	1.0	0	True	2	5.0	5.0	4.0	4a	5	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	3	3	3	False	False	False
1860.0	0.0	15.5	82	10	A	1.0	4.0	4	4	4	1.0	1.0	0	True	2	5.0	5.0	4.0	4a	5	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	8	8	8	False	False	False
1860.0	0.0	15.5	83	5	B	0.0	4.0	4	4	4	1.0	1.0	0	True	2	5.0	5.0	4.0	4a	5	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	3	3	3	False	False	False
1860.0	0.0	15.5	85	7	C	1.0	4.0	4	4	4	1.0	1.0	0	True	2	5.0	5.0	4.0	4a	6	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
1860.0	60.0	15.5	57	3	A	0.0	4.0	4	4	4	2.0	2.0	1/8	False	2	5.0	5.0	4.0	4a	3	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
1860.0	60.0	15.5	61	7	C	1.0	4.0	4	4	4	2.0	2.0	1/8	True	2	5.0	5.0	4.0	4a	4	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	5	5	5	True	False	False
1860.0	60.0	15.5	64	4	E	0.0	4.0	4	4	4	2.0	2.0	1/8	True	2	5.0	5.0	4.0	4a	4	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	2	2	2	True	False	False
1860.0	60.0	15.5	69	3	A	0.0	4.0	4	4	4	2.0	1.0	1/8	True	2	5.0	5.0	4.0	4a	4	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
1860.0	60.0	15.5	81	3	A	0.0	4.0	4	4	4	1.0	1.0	1/8	True	2	5.0	5.0	4.0	4a	5	31/2	False	True				False	11	V		D	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	2	2	2	1	1	1	True	True	True
1920.0	60.0	16.0	50	2	D	0.0	4.5	0	4	4	2.0	1.0	1/8	True	2	5.0	5.0	4.0	4a	3	16	False	True			{	False	12	I{		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
1920.0	60.0	16.0	57	3	A	0.0	4.5	0	4	4	1.0	2.0	1/8	True	2	5.0	5.0	4.0	4a	3	16	False	True			{	False	12	I{		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
1920.0	60.0	16.0	62	2	D	0.0	4.5	0	4	4	1.0	2.0	1/8	True	2	5.0	5.0	4.0	4a	4	16	False	True			{	False	12	I{		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
1920.0	60.0	16.0	66	6	F	1.0	4.5	0	4	4	1.0	1.0	1/8	True	2	5.0	5.0	4.0	4a	4	16	False	True			{	False	12	I{		D	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	4	4	4	True	False	False
1980.0	60.0	16.5	47	5	B	0.0	1.0	1	4	4	2.0	1.0	1/8	True	2	6.0	6.0	5.0	5a	2	33/2	False	True				False	13	IV		D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
1980.0	120.0	16.5	59	5	B	0.0	1.0	1	4	4	1.0	2.0	1/4	True	2	6.0	6.0	5.0	5a	3	33/2	False	True				False	13	IV		D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
1980.0	120.0	16.5	62	2	D	0.0	1.0	1	4	4	1.0	2.0	1/4	False	2	6.0	6.0	5.0	5a	4	33/2	False	True				False	13	IV		D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	0	0	0	True	False	False
1980.0	60.0	16.5	67	1	G	0.0	1.0	1	4	4	1.0	1.0	1/8	True	2	6.0	6.0	5.0	5a	4	33/2	False	True				False	13	IV		D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
2040.0	60.0	17.0	43	1	G	0.0	1.5	0	4	4	2.0	1.0	1/8	True	2	6.0	6.0	5.0	5a	2	17	False	False				False	13	IV		D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	-1	-1	-1	True	True	True
2040.0	60.0	17.0	71	5	B	0.0	1.5	0	4	4	1.0	1.0	1/8	True	2	6.0	6.0	5.0	5a	4	17	False	False				False	13	IV		D	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	2	2	2	3	3	3	True	False	False
