onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
48.0	36.0	4.0	71	5	B	0.0	1.0	1	3	4	1.0	1.0	3/4	True	2	3.0	3.0	2.0	2a	4	4	False	True				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
60.0	12.0	5.0	54	6	F	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	3	5	False	False				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	1	1	1	True	False	False
60.0	12.0	5.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	3	5	False	False				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
60.0	12.0	5.0	62	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	4	5	False	False				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	-3	-3	-3	True	False	False
72.0	12.0	6.0	54	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	3	6	False	False				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	1	1	1	True	False	False
72.0	12.0	6.0	59	5	B	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	3	6	False	False				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
72.0	12.0	6.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	3.0	3.0	2.0	2a	4	6	False	False				False	3	i		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	-3	-3	-3	True	False	False
84.0	12.0	7.0	47	5	B	0.0	1.0	1	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	2	7	False	True				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	0	0	0	False	False	False
84.0	6.0	7.0	73	7	C	1.0	1.0	1	3	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	7	False	True				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	2	2	2	True	False	False
90.0	6.0	7.5	76	4	E	0.0	1.5	0	3	4	1.0	1.0	1/8	True	2	4.0	4.0	3.0	3a	5	15/2	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	-1	-1	-1	True	False	False
96.0	12.0	8.0	54	6	F	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	8	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	1	1	1	True	True	True
96.0	12.0	8.0	58	10	A	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	8	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	5	5	5	True	False	False
96.0	12.0	8.0	64	4	E	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	8	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	-1	-1	-1	True	False	False
96.0	12.0	8.0	74	2	D	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	5	8	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	-3	-3	-3	False	False	False
108.0	12.0	9.0	54	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	9	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	1	1	1	True	True	True
108.0	12.0	9.0	58	10	A	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	3	9	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	5	5	5	True	False	False
108.0	12.0	9.0	64	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	4	9	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	-1	-1	-1	True	False	False
108.0	12.0	9.0	73	7	C	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	4.0	4.0	3.0	3a	5	9	False	False				False	4	V7		b	i	i	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor	i	V7, minor		V	5	5	5	2	2	2	True	False	False
120.0	0.0	10.0	74	2	D	0.0	1.0	1	3	4	1.0	1.0	0	True	2	5.0	5.0	4.0	4a	5	10	False	True				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	-3	-3	-3	True	False	False
120.0	12.0	10.0	47	5	B	0.0	1.0	1	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	2	10	False	True				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
120.0	36.0	10.0	71	5	B	0.0	1.0	1	3	4	1.0	1.0	3/4	True	2	5.0	5.0	4.0	4a	4	10	False	True				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
132.0	12.0	11.0	54	6	F	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	3	11	False	False				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	1	1	1	True	False	False
132.0	12.0	11.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	3	11	False	False				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
132.0	12.0	11.0	62	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	11	False	False				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	-3	-3	-3	True	False	False
144.0	12.0	12.0	54	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	3	12	False	False				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	1	1	1	True	False	False
144.0	12.0	12.0	59	5	B	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	3	12	False	False				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	0	0	0	True	True	True
144.0	12.0	12.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	5.0	5.0	4.0	4a	4	12	False	False				False	5	i]		b	i	i	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	5	5	5	-3	-3	-3	True	False	False
156.0	12.0	13.0	37	7	C	1.0	1.0	1	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	2	13	False	True				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	2	2	1	True	True	True
156.0	6.0	13.0	73	7	C	1.0	1.0	1	3	4	1.0	1.0	1/8	True	2	6.0	6.0	5.0	5a	5	13	False	True				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	2	2	1	True	True	True
162.0	6.0	13.5	71	5	B	0.0	1.5	0	3	4	1.0	1.0	1/8	True	2	6.0	6.0	5.0	5a	4	27/2	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	0	0	-1	True	False	False
168.0	12.0	14.0	49	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	3	14	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	2	2	1	True	True	True
168.0	12.0	14.0	53	11	E	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	3	14	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	6	6	5	True	False	False
168.0	12.0	14.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	3	14	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	0	0	-1	True	False	False
168.0	12.0	14.0	69	3	A	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	4	14	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	-2	-2	-3	False	False	False
180.0	12.0	15.0	49	7	C	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	3	15	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	2	2	1	True	True	True
180.0	12.0	15.0	53	11	E	1.0	3.0	3	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	3	15	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	6	6	5	True	False	False
180.0	12.0	15.0	59	5	B	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	3	15	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	0	0	-1	True	False	False
180.0	12.0	15.0	68	8	G	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	6.0	6.0	5.0	5a	4	15	False	False				False	6	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	3	3	2	True	False	False
192.0	12.0	16.0	42	6	F	1.0	1.0	1	3	4	2.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	2	16	False	True				False	7	v		b	i		v		v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	5	5	5	1	1	1	True	True	True
192.0	6.0	16.0	69	3	A	0.0	1.0	1	3	4	1.0	1.0	1/8	True	2	7.0	7.0	6.0	6a	4	16	False	True				False	7	v		b	i		v		v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	5	5	5	-2	-2	-2	True	False	False
198.0	12.0	16.5	73	7	C	1.0	1.5	0	3	4	1.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	5	33/2	False	False				False	7	v		b	i		v		v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	5	5	5	2	2	2	True	False	False
204.0	12.0	17.0	49	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	3	17	False	False				False	7	v		b	i		v		v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	5	5	5	2	2	2	True	False	False
204.0	12.0	17.0	57	3	A	0.0	2.0	2	3	4	2.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	3	17	False	False				False	7	v		b	i		v		v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	5	5	5	-2	-2	-2	True	False	False
216.0	12.0	18.0	61	7	C	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	7.0	7.0	6.0	6a	4	18	False	False				False	7	v		b	i		v		v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	5	5	5	2	2	2	True	False	False
228.0	6.0	19.0	61	7	C	1.0	1.0	1	3	4	1.0	1.0	1/8	False	2	8.0	8.0	7.0	7a	4	19	False	True				False	8	V/v		b	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	5	5	6	2	2	1	True	True	True
234.0	6.0	19.5	59	5	B	0.0	1.5	0	3	4	1.0	1.0	1/8	True	2	8.0	8.0	7.0	7a	3	39/2	False	False				False	8	V/v		b	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	5	5	6	0	0	-1	False	False	False
240.0	12.0	20.0	57	3	A	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	3	20	False	False				False	8	V/v		b	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	5	5	6	-2	-2	-3	False	False	False
252.0	12.0	21.0	56	8	G	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	8.0	8.0	7.0	7a	3	21	False	False				False	8	V/v		b	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	5	5	6	3	3	2	True	False	False
264.0	12.0	22.0	57	3	A	0.0	1.0	1	3	4	1.0	1.0	1/4	True	2	9.0	9.0	8.0	8a	3	22	False	True				False	9	v6		b	i		v6		v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	5	5	5	-2	-2	-2	True	False	True
276.0	24.0	23.0	61	7	C	1.0	2.0	2	3	4	1.0	1.0	1/2	True	2	9.0	9.0	8.0	8a	4	23	False	False				False	9	v6		b	i		v6		v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	5	5	5	2	2	2	True	False	False
300.0	36.0	25.0	49	7	C	1.0	1.0	1	3	4	2.0	2.0	3/4	True	2	10.0	10.0	9.0	9a	3	25	False	True				False	10	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	2	2	1	True	True	True
300.0	12.0	25.0	56	8	G	1.0	1.0	1	3	4	2.0	1.0	1/4	True	2	10.0	10.0	9.0	9a	3	25	False	True				False	10	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	3	3	2	True	False	False
300.0	12.0	25.0	59	5	B	0.0	1.0	1	3	4	1.0	1.0	1/4	True	2	10.0	10.0	9.0	9a	3	25	False	True				False	10	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	0	0	-1	True	False	False
312.0	12.0	26.0	54	6	F	1.0	2.0	2	3	4	2.0	1.0	1/4	True	2	10.0	10.0	9.0	9a	3	26	False	True				False	11	V(64)/v		b	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	5	5	6	1	1	0	True	False	False
312.0	12.0	26.0	57	3	A	0.0	2.0	2	3	4	1.0	1.0	1/4	True	2	10.0	10.0	9.0	9a	3	26	False	True				False	11	V(64)/v		b	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	5	5	6	-2	-2	-3	True	False	False
324.0	12.0	27.0	57	3	A	0.0	3.0	3	3	4	2.0	1.0	1/4	True	2	10.0	10.0	9.0	9a	3	27	False	False				False	11	V(64)/v		b	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	5	5	6	-2	-2	-3	True	False	False
324.0	12.0	27.0	61	7	C	1.0	3.0	3	3	4	1.0	1.0	1/4	True	2	10.0	10.0	9.0	9a	4	27	False	False				False	11	V(64)/v		b	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	5	5	6	2	2	1	True	True	True
336.0	36.0	28.0	49	7	C	1.0	1.0	1	3	4	2.0	2.0	3/4	False	2	11.0	11.0	10.0	10a	3	28	False	True				False	12	V7/v		b	i		V7/v		V		7		v	Mm7	True	True	(2, 6, 3, 0)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V7/v	V7/v, minor		V7/v, minor	v	v	5	5	6	2	2	1	True	True	True
