onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	12.0	0.0	70	-2	B	-1.0	3.0	3	3	4	1.0	1.0	1/4	True	-6	1.0	1.0	0.0	0a	4	0	True	True			{	False	0	.eb.V{	eb	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-3	-3	-3	1	1	1	True	True	True
12.0	12.0	1.0	39	-3	E	-1.0	1.0	1	3	4	2.0	2.0	1/4	True	-6	2.0	2.0	1.0	1a	2	1	False	True				False	1	i[i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	0	0	0	True	True	True
12.0	12.0	1.0	66	-6	G	-1.0	1.0	1	3	4	1.0	2.0	1/4	True	-6	2.0	2.0	1.0	1a	4	1	False	True				False	1	i[i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	-3	-3	-3	True	False	False
12.0	6.0	1.0	70	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/8	False	-6	2.0	2.0	1.0	1a	4	1	False	True				False	1	i[i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	1	1	1	True	False	False
18.0	6.0	1.5	75	-3	E	-1.0	1.5	0	3	4	1.0	1.0	1/8	True	-6	2.0	2.0	1.0	1a	5	3/2	False	False				False	1	i[i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	0	0	0	True	True	True
24.0	24.0	2.0	51	-3	E	-1.0	2.0	2	3	4	2.0	2.0	1/2	True	-6	2.0	2.0	1.0	1a	3	2	False	True				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	0	0	1	True	True	True
24.0	12.0	2.0	58	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/4	True	-6	2.0	2.0	1.0	1a	3	2	False	True				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	1	1	2	True	False	False
24.0	24.0	2.0	67	1	G	0.0	2.0	2	3	4	1.0	2.0	1/2	True	-6	2.0	2.0	1.0	1a	4	2	False	True				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	4	4	5	True	False	False
24.0	12.0	2.0	73	-5	D	-1.0	2.0	2	3	4	1.0	1.0	1/4	True	-6	2.0	2.0	1.0	1a	5	2	False	True				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-2	-2	-1	True	False	False
36.0	6.0	3.0	59	-7	C	-1.0	3.0	3	3	4	2.0	1.0	1/8	True	-6	2.0	2.0	1.0	1a	4	3	False	False				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-4	-4	-3	False	False	False
36.0	6.0	3.0	71	-7	C	-1.0	3.0	3	3	4	1.0	1.0	1/8	True	-6	2.0	2.0	1.0	1a	5	3	False	False				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-4	-4	-3	False	False	False
42.0	6.0	3.5	61	-5	D	-1.0	3.5	0	3	4	2.0	1.0	1/8	True	-6	2.0	2.0	1.0	1a	4	7/2	False	False				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-2	-2	-1	True	False	False
42.0	6.0	3.5	70	-2	B	-1.0	3.5	0	3	4	1.0	1.0	1/8	True	-6	2.0	2.0	1.0	1a	4	7/2	False	False				False	2	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	1	1	2	True	False	False
48.0	36.0	4.0	51	-3	E	-1.0	1.0	1	3	4	2.0	2.0	3/4	False	-6	3.0	3.0	2.0	2a	3	4	False	True				False	3	iv	eb	i	i	iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor	i	iv, minor		iv	-3	-3	-3	0	0	0	True	False	False
48.0	6.0	4.0	59	-7	C	-1.0	1.0	1	3	4	2.0	1.0	1/8	True	-6	3.0	3.0	2.0	2a	4	4	False	True				False	3	iv	eb	i	i	iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor	i	iv, minor		iv	-3	-3	-3	-4	-4	-4	True	False	False
48.0	6.0	4.0	68	-4	A	-1.0	1.0	1	3	4	1.0	1.0	1/8	True	-6	3.0	3.0	2.0	2a	4	4	False	True				False	3	iv	eb	i	i	iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor	i	iv, minor		iv	-3	-3	-3	-1	-1	-1	True	True	True
54.0	6.0	4.5	56	-4	A	-1.0	1.5	0	3	4	2.0	1.0	1/8	True	-6	3.0	3.0	2.0	2a	3	9/2	False	False				False	3	iv	eb	i	i	iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor	i	iv, minor		iv	-3	-3	-3	-1	-1	-1	True	True	True
54.0	6.0	4.5	71	-7	C	-1.0	1.5	0	3	4	1.0	1.0	1/8	True	-6	3.0	3.0	2.0	2a	5	9/2	False	False				False	3	iv	eb	i	i	iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor	i	iv, minor		iv	-3	-3	-3	-4	-4	-4	True	False	False
60.0	12.0	5.0	62	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-6	3.0	3.0	2.0	2a	4	5	False	True				False	4	V6	eb	i	i	V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor	i	V6, minor		V	-3	-3	-3	5	5	5	True	False	True
60.0	12.0	5.0	65	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-6	3.0	3.0	2.0	2a	4	5	False	True				False	4	V6	eb	i	i	V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor	i	V6, minor		V	-3	-3	-3	2	2	2	True	False	False
72.0	12.0	6.0	58	-2	B	-1.0	3.0	3	3	4	2.0	1.0	1/4	True	-6	3.0	3.0	2.0	2a	3	6	False	True				False	5	V	eb	i	i	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	i	V, minor		V	-3	-3	-3	1	1	1	True	True	True
72.0	12.0	6.0	70	-2	B	-1.0	3.0	3	3	4	1.0	1.0	1/4	True	-6	3.0	3.0	2.0	2a	4	6	False	True				False	5	V	eb	i	i	V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	i	V, minor		V	-3	-3	-3	1	1	1	True	True	True
84.0	36.0	7.0	51	-3	E	-1.0	1.0	1	3	4	2.0	2.0	3/4	False	-6	4.0	4.0	3.0	3a	3	7	False	True				False	6	i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	0	0	0	True	True	True
84.0	12.0	7.0	63	-3	E	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-6	4.0	4.0	3.0	3a	4	7	False	True				False	6	i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	0	0	0	True	True	True
84.0	12.0	7.0	66	-6	G	-1.0	1.0	1	3	4	1.0	2.0	1/4	True	-6	4.0	4.0	3.0	3a	4	7	False	True				False	6	i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	-3	-3	-3	True	False	False
84.0	6.0	7.0	70	-2	B	-1.0	1.0	1	3	4	1.0	1.0	1/8	False	-6	4.0	4.0	3.0	3a	4	7	False	True				False	6	i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	1	1	1	True	False	False
90.0	6.0	7.5	75	-3	E	-1.0	1.5	0	3	4	1.0	1.0	1/8	True	-6	4.0	4.0	3.0	3a	5	15/2	False	False				False	6	i	eb	i	i	i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor	i	i, minor		i	-3	-3	-3	0	0	0	True	True	True
96.0	12.0	8.0	58	-2	B	-1.0	2.0	2	3	4	2.0	1.0	1/4	True	-6	4.0	4.0	3.0	3a	3	8	False	True				False	7	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	1	1	2	True	False	False
96.0	24.0	8.0	67	1	G	0.0	2.0	2	3	4	1.0	2.0	1/2	True	-6	4.0	4.0	3.0	3a	4	8	False	True				False	7	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	4	4	5	True	False	False
96.0	12.0	8.0	73	-5	D	-1.0	2.0	2	3	4	1.0	1.0	1/4	True	-6	4.0	4.0	3.0	3a	5	8	False	True				False	7	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-2	-2	-1	True	False	False
108.0	6.0	9.0	63	-3	E	-1.0	3.0	3	3	4	2.0	1.0	1/8	True	-6	4.0	4.0	3.0	3a	4	9	False	False				False	7	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	0	0	1	True	True	True
108.0	6.0	9.0	71	-7	C	-1.0	3.0	3	3	4	1.0	1.0	1/8	True	-6	4.0	4.0	3.0	3a	5	9	False	False				False	7	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-4	-4	-3	False	False	False
114.0	6.0	9.5	61	-5	D	-1.0	3.5	0	3	4	2.0	1.0	1/8	True	-6	4.0	4.0	3.0	3a	4	19/2	False	False				False	7	V7/iv	eb	i	i	V7/iv	V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor	i	V7/iv, minor	iv	iv	-3	-3	-4	-2	-2	-1	True	False	False
