onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
120.0	12.0	10.0	56	8	G	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	4.0	4.0	4.0	4a	3	10	False	True				False	1	i64	c#	i		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	7	7	7	1	1	1	True	False	True
120.0	12.0	10.0	61	7	C	1.0	2.0	2	3	4	1.0	1.0	1/4	True	4	4.0	4.0	4.0	4a	4	10	False	True				False	1	i64	c#	i		i64		i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	7	7	7	0	0	0	True	True	False
132.0	12.0	11.0	54	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	4.0	4.0	4.0	4a	3	11	False	True				False	2	bII6	c#	i		bII6		bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	i	i, minor	bII		i	i	True	bII6	bII6, minor		bII6, minor		bII	7	7	7	-1	-1	-1	True	False	True
132.0	12.0	11.0	57	3	A	0.0	3.0	3	3	4	2.0	1.0	1/4	True	4	4.0	4.0	4.0	4a	3	11	False	True				False	2	bII6	c#	i		bII6		bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	i	i, minor	bII		i	i	True	bII6	bII6, minor		bII6, minor		bII	7	7	7	-4	-4	-4	True	False	False
132.0	12.0	11.0	62	2	D	0.0	3.0	3	3	4	1.0	1.0	1/4	True	4	4.0	4.0	4.0	4a	4	11	False	True				False	2	bII6	c#	i		bII6		bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	i	i, minor	bII		i	i	True	bII6	bII6, minor		bII6, minor		bII	7	7	7	-5	-5	-5	True	True	False
144.0	12.0	12.0	49	7	C	1.0	1.0	1	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	3	12	False	True				False	3	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
144.0	9.0	12.0	64	4	E	0.0	1.0	1	3	4	1.0	1.0	3/16	True	4	5.0	5.0	5.0	5a	4	12	False	True				False	3	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
153.0	3.0	12.75	73	7	C	1.0	1.75	0	3	4	1.0	1.0	1/16	True	4	5.0	5.0	5.0	5a	5	51/4	False	False				False	3	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
156.0	12.0	13.0	56	8	G	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	3	13	False	True				False	4	i7	c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	7	7	7	1	1	1	True	False	False
156.0	12.0	13.0	61	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	4	13	False	True				False	4	i7	c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	7	7	7	0	0	0	True	True	True
156.0	12.0	13.0	64	4	E	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	4	13	False	True				False	4	i7	c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	7	7	7	-3	-3	-3	True	False	False
156.0	12.0	13.0	71	5	B	0.0	2.0	2	3	4	1.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	4	13	False	True				False	4	i7	c#	i		i7		i		7			mm7	True	True	(0, -3, 1, -2)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7, minor		i	7	7	7	-2	-2	-2	True	False	False
168.0	12.0	14.0	57	3	A	0.0	3.0	3	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	3	14	False	True				False	5	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-4	-4	-4	True	False	True
168.0	12.0	14.0	61	7	C	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	4	14	False	True				False	5	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	0	0	0	True	False	False
168.0	12.0	14.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	4	14	False	True				False	5	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-1	-1	-1	True	True	False
168.0	12.0	14.0	69	3	A	0.0	3.0	3	3	4	1.0	1.0	1/4	True	4	5.0	5.0	5.0	5a	4	14	False	True				False	5	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-4	-4	-4	True	False	True
180.0	12.0	15.0	49	7	C	1.0	1.0	1	3	4	2.0	1.0	1/4	True	4	6.0	6.0	6.0	6a	3	15	False	True				False	6	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
180.0	9.0	15.0	68	8	G	1.0	1.0	1	3	4	1.0	1.0	3/16	True	4	6.0	6.0	6.0	6a	4	15	False	True				False	6	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
189.0	3.0	15.75	64	4	E	0.0	1.75	0	3	4	1.0	1.0	1/16	True	4	6.0	6.0	6.0	6a	4	63/4	False	False				False	6	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
192.0	12.0	16.0	56	8	G	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	6.0	6.0	6.0	6a	3	16	False	False				False	6	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
192.0	12.0	16.0	61	7	C	1.0	2.0	2	3	4	1.0	1.0	1/4	True	4	6.0	6.0	6.0	6a	4	16	False	False				False	6	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
204.0	12.0	17.0	54	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	6.0	6.0	6.0	6a	3	17	False	True				False	7	bII6	c#	i		bII6		bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	i	i, minor	bII		i	i	True	bII6	bII6, minor		bII6, minor		bII	7	7	7	-1	-1	-1	True	False	True
204.0	12.0	17.0	57	3	A	0.0	3.0	3	3	4	2.0	1.0	1/4	True	4	6.0	6.0	6.0	6a	3	17	False	True				False	7	bII6	c#	i		bII6		bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	i	i, minor	bII		i	i	True	bII6	bII6, minor		bII6, minor		bII	7	7	7	-4	-4	-4	True	False	False
204.0	12.0	17.0	62	2	D	0.0	3.0	3	3	4	1.0	1.0	1/4	True	4	6.0	6.0	6.0	6a	4	17	False	True				False	7	bII6	c#	i		bII6		bII		6			M	True	True	(-1, -4, -5)	()	-5	-1	minor	minor	i	i, minor	bII		i	i	True	bII6	bII6, minor		bII6, minor		bII	7	7	7	-5	-5	-5	True	True	False
216.0	12.0	18.0	49	7	C	1.0	1.0	1	3	4	2.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	3	18	False	True				False	8	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
216.0	9.0	18.0	64	4	E	0.0	1.0	1	3	4	1.0	1.0	3/16	True	4	7.0	7.0	7.0	7a	4	18	False	True				False	8	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
225.0	3.0	18.75	66	6	F	1.0	1.75	0	3	4	1.0	1.0	1/16	True	4	7.0	7.0	7.0	7a	4	75/4	False	False				False	8	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-1	-1	-1	False	False	False
228.0	12.0	19.0	61	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	4	19	False	False				False	8	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
228.0	12.0	19.0	64	4	E	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	4	19	False	False				False	8	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
228.0	12.0	19.0	68	8	G	1.0	2.0	2	3	4	1.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	4	19	False	False				False	8	i	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
240.0	0.0	20.0	71	5	B	0.0	3.0	3	3	4	1.0	1.0	0	True	4	7.0	7.0	7.0	7a	4	20	False	True				False	9	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-2	-2	-2	False	False	False
240.0	12.0	20.0	57	3	A	0.0	3.0	3	3	4	2.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	3	20	False	True				False	9	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-4	-4	-4	True	False	True
240.0	12.0	20.0	61	7	C	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	4	20	False	True				False	9	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	0	0	0	True	False	False
240.0	12.0	20.0	66	6	F	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	4	20	False	True				False	9	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-1	-1	-1	True	True	False
240.0	12.0	20.0	69	3	A	0.0	3.0	3	3	4	1.0	1.0	1/4	True	4	7.0	7.0	7.0	7a	4	20	False	True				False	9	iv6	c#	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	7	7	7	-4	-4	-4	True	False	True
252.0	12.0	21.0	49	7	C	1.0	1.0	1	3	4	2.0	1.0	1/4	True	4	8.0	8.0	8.0	8a	3	21	False	True			}	True	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
252.0	18.0	21.0	68	8	G	1.0	1.0	1	3	4	1.0	1.0	3/8	True	4	8.0	8.0	8.0	8a	4	21	False	True			}	True	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
264.0	12.0	22.0	56	8	G	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	8.0	8.0	8.0	8a	3	22	False	False				False	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
264.0	12.0	22.0	61	7	C	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	8.0	8.0	8.0	8a	4	22	False	False				False	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	0	0	0	True	True	True
270.0	6.0	22.5	64	4	E	0.0	2.5	0	3	4	1.0	1.0	1/8	True	4	8.0	8.0	8.0	8a	4	45/2	False	False				False	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
276.0	6.0	23.0	68	8	G	1.0	3.0	3	3	4	1.0	1.0	1/8	True	4	8.0	8.0	8.0	8a	4	23	False	False				False	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	1	1	1	True	False	False
282.0	6.0	23.5	64	4	E	0.0	3.5	0	3	4	1.0	1.0	1/8	True	4	8.0	8.0	8.0	8a	4	47/2	False	False				False	10	i}	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	7	7	7	-3	-3	-3	True	False	False
288.0	12.0	24.0	40	4	E	0.0	1.0	1	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	2	24	False	True			{	False	11	III{	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
288.0	6.0	24.0	64	4	E	0.0	1.0	1	3	4	1.0	1.0	1/8	False	4	9.0	9.0	9.0	9a	4	24	False	True			{	False	11	III{	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
294.0	6.0	24.5	76	4	E	0.0	1.5	0	3	4	1.0	1.0	1/8	True	4	9.0	9.0	9.0	9a	5	49/2	False	False				False	11	III{	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
300.0	12.0	25.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	3	25	False	True				False	12	IIIM7	c#	i		IIIM7		III	M	7			MM7	True	True	(-3, 1, -2, 2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	IIIM7	IIIM7, minor		IIIM7, minor		III	7	7	7	-2	-2	-2	True	False	False
300.0	12.0	25.0	64	4	E	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	4	25	False	True				False	12	IIIM7	c#	i		IIIM7		III	M	7			MM7	True	True	(-3, 1, -2, 2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	IIIM7	IIIM7, minor		IIIM7, minor		III	7	7	7	-3	-3	-3	True	True	True
300.0	12.0	25.0	68	8	G	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	4	25	False	True				False	12	IIIM7	c#	i		IIIM7		III	M	7			MM7	True	True	(-3, 1, -2, 2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	IIIM7	IIIM7, minor		IIIM7, minor		III	7	7	7	1	1	1	True	False	False
300.0	12.0	25.0	75	9	D	1.0	2.0	2	3	4	1.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	5	25	False	True				False	12	IIIM7	c#	i		IIIM7		III	M	7			MM7	True	True	(-3, 1, -2, 2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	IIIM7	IIIM7, minor		IIIM7, minor		III	7	7	7	2	2	2	True	False	False
312.0	12.0	26.0	58	10	A	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	3	26	False	True				False	13	#viio65/v	c#	i		#viio65/v		#vii	o	65		v	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio65/v	#viio65/v, minor		#viio65/v, minor	v	v	7	7	8	3	3	2	True	False	True
312.0	12.0	26.0	64	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	4	26	False	True				False	13	#viio65/v	c#	i		#viio65/v		#vii	o	65		v	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio65/v	#viio65/v, minor		#viio65/v, minor	v	v	7	7	8	-3	-3	-4	True	False	False
312.0	12.0	26.0	67	13	F	2.0	3.0	3	3	4	2.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	4	26	False	True				False	13	#viio65/v	c#	i		#viio65/v		#vii	o	65		v	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio65/v	#viio65/v, minor		#viio65/v, minor	v	v	7	7	8	6	6	5	True	True	False
312.0	12.0	26.0	73	7	C	1.0	3.0	3	3	4	1.0	1.0	1/4	True	4	9.0	9.0	9.0	9a	5	26	False	True				False	13	#viio65/v	c#	i		#viio65/v		#vii	o	65		v	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio65/v	#viio65/v, minor		#viio65/v, minor	v	v	7	7	8	0	0	-1	True	False	False
324.0	12.0	27.0	40	4	E	0.0	1.0	1	3	4	2.0	1.0	1/4	True	4	10.0	10.0	10.0	10a	2	27	False	True				False	14	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
324.0	9.0	27.0	71	5	B	0.0	1.0	1	3	4	1.0	1.0	3/16	True	4	10.0	10.0	10.0	10a	4	27	False	True				False	14	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-2	-2	-2	True	False	False
333.0	3.0	27.75	68	8	G	1.0	1.75	0	3	4	1.0	1.0	1/16	True	4	10.0	10.0	10.0	10a	4	111/4	False	False				False	14	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	1	1	1	True	False	False
336.0	12.0	28.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	10.0	10.0	10.0	10a	3	28	False	False				False	14	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-2	-2	-2	True	False	False
336.0	12.0	28.0	64	4	E	0.0	2.0	2	3	4	1.0	1.0	1/4	True	4	10.0	10.0	10.0	10a	4	28	False	False				False	14	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
348.0	12.0	29.0	58	10	A	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	10.0	10.0	10.0	10a	3	29	False	True				False	15	#viio6/v	c#	i		#viio6/v		#vii	o	6		v	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio6/v	#viio6/v, minor		#viio6/v, minor	v	v	7	7	8	3	3	2	True	False	True
348.0	12.0	29.0	61	7	C	1.0	3.0	3	3	4	2.0	1.0	1/4	True	4	10.0	10.0	10.0	10a	4	29	False	True				False	15	#viio6/v	c#	i		#viio6/v		#vii	o	6		v	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio6/v	#viio6/v, minor		#viio6/v, minor	v	v	7	7	8	0	0	-1	True	False	False
348.0	12.0	29.0	67	13	F	2.0	3.0	3	3	4	1.0	1.0	1/4	True	4	10.0	10.0	10.0	10a	4	29	False	True				False	15	#viio6/v	c#	i		#viio6/v		#vii	o	6		v	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	#vii/v	v	v/i	v	True	#viio6/v	#viio6/v, minor		#viio6/v, minor	v	v	7	7	8	6	6	5	True	True	False
360.0	12.0	30.0	52	4	E	0.0	1.0	1	3	4	2.0	1.0	1/4	True	4	11.0	11.0	11.0	11a	3	30	False	True				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
360.0	6.0	30.0	68	8	G	1.0	1.0	1	3	4	1.0	1.0	1/8	True	4	11.0	11.0	11.0	11a	4	30	False	True				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	1	1	1	True	False	False
366.0	6.0	30.5	69	3	A	0.0	1.5	0	3	4	1.0	1.0	1/8	True	4	11.0	11.0	11.0	11a	4	61/2	False	False				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-4	-4	-4	False	False	False
372.0	12.0	31.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	11.0	11.0	11.0	11a	3	31	False	False				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-2	-2	-2	True	False	False
372.0	12.0	31.0	64	4	E	0.0	2.0	2	3	4	2.0	1.0	1/4	True	4	11.0	11.0	11.0	11a	4	31	False	False				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	-3	-3	-3	True	True	True
372.0	12.0	31.0	68	8	G	1.0	2.0	2	3	4	2.0	1.0	1/4	True	4	11.0	11.0	11.0	11a	4	31	False	False				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	1	1	1	True	False	False
372.0	6.0	31.0	70	10	A	1.0	2.0	2	3	4	1.0	1.0	1/8	True	4	11.0	11.0	11.0	11a	4	31	False	False				False	16	III	c#	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	7	7	7	3	3	3	False	False	False
