onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
7.0	1.0	1.75	76	4	E	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	1.0	1.0	1.0	1a	5	7/4	False	False				False	1		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	5	5	5	True	True	False
8.0	0.0	2.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	2.0	2.0	2.0	2a	5	2	False	True				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	5	5	5	False	False	False
8.0	2.0	2.0	68	-4	A	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	2.0	2.0	2.0	2a	4	2	False	True				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-3	-3	-3	True	False	True
8.0	2.0	2.0	72	0	C	0.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	2.0	2.0	2.0	2a	5	2	False	True				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	1	1	1	True	False	False
8.0	6.0	2.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	3/8	True	-4	2.0	2.0	2.0	2a	5	2	False	True				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	0	0	0	True	True	False
10.0	2.0	2.5	67	1	G	0.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	2.0	2.0	2.0	2a	4	5/2	False	False				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	2	2	2	False	False	False
10.0	2.0	2.5	70	-2	B	-1.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	2.0	2.0	2.0	2a	4	5/2	False	False				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-1	-1	-1	False	False	False
12.0	2.0	3.0	68	-4	A	-1.0	2.0	2	2	4	1.0	2.0	1/8	True	-4	2.0	2.0	2.0	2a	4	3	False	False				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-3	-3	-3	True	False	True
12.0	4.0	3.0	72	0	C	0.0	2.0	2	2	4	1.0	3.0	1/4	True	-4	2.0	2.0	2.0	2a	5	3	False	False				False	2		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	1	1	1	True	False	False
14.0	2.0	3.5	65	-1	F	0.0	2.5	0	2	4	1.0	2.0	1/8	True	-4	2.0	2.0	2.0	2a	4	7/2	False	True				False	3		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
14.0	2.0	3.5	80	-4	A	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-4	2.0	2.0	2.0	2a	5	7/2	False	True				False	3		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
16.0	2.0	4.0	70	-2	B	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	4	4	False	True				False	4		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-1	-1	-1	True	False	True
16.0	2.0	4.0	73	-5	D	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	5	4	False	True				False	4		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-4	-4	-4	True	False	False
16.0	1.0	4.0	80	-4	A	-1.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	4	False	True				False	4		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-3	-3	-3	False	False	False
17.0	1.0	4.25	79	1	G	0.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	17/4	False	False				False	4		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	2	2	2	True	True	False
18.0	2.0	4.5	68	-4	A	-1.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	4	9/2	False	True				False	5		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-3	-3	-3	True	False	True
18.0	2.0	4.5	72	0	C	0.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	5	9/2	False	True				False	5		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	1	1	1	True	False	False
18.0	1.0	4.5	79	1	G	0.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	9/2	False	True				False	5		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	2	2	2	False	False	False
19.0	1.0	4.75	77	-1	F	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	19/4	False	False				False	5		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	0	0	0	True	True	False
20.0	2.0	5.0	67	1	G	0.0	2.0	2	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	4	5	False	True				False	6		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	2	2	2	True	False	True
20.0	2.0	5.0	70	-2	B	-1.0	2.0	2	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	4	5	False	True				False	6		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	-1	-1	-1	True	False	False
20.0	1.0	5.0	77	-1	F	0.0	2.0	2	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	5	False	True				False	6		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	0	0	0	False	False	False
21.0	1.0	5.25	76	4	E	0.0	2.25	0	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	21/4	False	False				False	6		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	5	5	5	True	True	False
22.0	2.0	5.5	65	-1	F	0.0	2.5	0	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	4	11/2	False	True				False	7		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
22.0	2.0	5.5	68	-4	A	-1.0	2.5	0	2	4	1.0	2.0	1/8	True	-4	3.0	3.0	3.0	3a	4	11/2	False	True				False	7		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
22.0	1.0	5.5	76	4	E	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	11/2	False	True				False	7		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	5	5	5	False	False	False
23.0	1.0	5.75	77	-1	F	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	3.0	3.0	3.0	3a	5	23/4	False	False				False	7		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
24.0	0.0	6.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	4.0	4.0	4.0	4a	5	6	False	True	HC	HC	}	True	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	0	0	0	False	False	False
24.0	2.0	6.0	60	0	C	0.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	4.0	4.0	4.0	4a	4	6	False	True	HC	HC	}	True	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	1	1	1	True	True	True
24.0	4.0	6.0	79	1	G	0.0	1.0	1	2	4	1.0	1.0	1/4	True	-4	4.0	4.0	4.0	4a	5	6	False	True	HC	HC	}	True	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	2	2	2	True	False	False
26.0	2.0	6.5	72	0	C	0.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	4.0	4.0	4.0	4a	5	13/2	False	False				False	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	1	1	1	True	True	True
28.0	4.0	7.0	72	0	C	0.0	2.0	2	2	4	1.0	1.0	1/4	True	-4	4.0	4.0	4.0	4a	5	7	False	False				False	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	1	1	1	True	True	True
29.0	1.0	7.25	70	-2	B	-1.0	2.25	0	2	4	1.0	2.0	1/16	True	-4	4.0	4.0	4.0	4a	4	29/4	False	False				False	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	-1	-1	-1	False	False	False
30.0	1.0	7.5	68	-4	A	-1.0	2.5	0	2	4	1.0	2.0	1/16	True	-4	4.0	4.0	4.0	4a	4	15/2	False	False				False	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	-3	-3	-3	False	False	False
31.0	1.0	7.75	67	1	G	0.0	2.75	0	2	4	1.0	2.0	1/16	True	-4	4.0	4.0	4.0	4a	4	31/4	False	False				False	8		V|HC}		f	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1	2	2	2	True	False	False
32.0	0.0	8.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	5.0	5.0	5.0	5a	5	8	False	True			{	False	9		i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
32.0	0.0	8.0	79	1	G	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	5.0	5.0	5.0	5a	5	8	False	True			{	False	9		i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	2	2	2	False	False	False
32.0	4.0	8.0	65	-1	F	0.0	1.0	1	2	4	1.0	2.0	1/4	True	-4	5.0	5.0	5.0	5a	4	8	False	True			{	False	9		i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
32.0	4.0	8.0	68	-4	A	-1.0	1.0	1	2	4	1.0	2.0	1/4	True	-4	5.0	5.0	5.0	5a	4	8	False	True			{	False	9		i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
32.0	4.0	8.0	72	0	C	0.0	1.0	1	2	4	1.0	2.0	1/4	True	-4	5.0	5.0	5.0	5a	5	8	False	True			{	False	9		i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	1	1	1	True	False	False
32.0	4.0	8.0	80	-4	A	-1.0	1.0	1	2	4	1.0	1.0	1/4	True	-4	5.0	5.0	5.0	5a	5	8	False	True			{	False	9		i{		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
36.0	4.0	9.0	67	1	G	0.0	2.0	2	2	4	1.0	2.0	1/4	True	-4	5.0	5.0	5.0	5a	4	9	False	True				False	10		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	2	2	2	True	False	True
36.0	4.0	9.0	70	-2	B	-1.0	2.0	2	2	4	1.0	2.0	1/4	True	-4	5.0	5.0	5.0	5a	4	9	False	True				False	10		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	-1	-1	-1	True	False	False
36.0	2.0	9.0	79	1	G	0.0	2.0	2	2	4	1.0	1.0	1/8	True	-4	5.0	5.0	5.0	5a	5	9	False	True				False	10		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	2	2	2	True	False	True
38.0	1.0	9.5	77	-1	F	0.0	2.5	0	2	4	1.0	1.0	1/16	True	-4	5.0	5.0	5.0	5a	5	19/2	False	False				False	10		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	0	0	0	False	False	False
39.0	1.0	9.75	76	4	E	0.0	2.75	0	2	4	1.0	1.0	1/16	True	-4	5.0	5.0	5.0	5a	5	39/4	False	False				False	10		#viio6		f	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	-1	-1	-1	5	5	5	True	True	False
40.0	0.0	10.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	0	True	-4	6.0	6.0	6.0	6a	5	10	False	True				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	5	5	5	False	False	False
40.0	2.0	10.0	68	-4	A	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	6.0	6.0	6.0	6a	4	10	False	True				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-3	-3	-3	True	False	True
40.0	2.0	10.0	72	0	C	0.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	6.0	6.0	6.0	6a	5	10	False	True				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	1	1	1	True	False	False
40.0	6.0	10.0	77	-1	F	0.0	1.0	1	2	4	1.0	1.0	3/8	True	-4	6.0	6.0	6.0	6a	5	10	False	True				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	0	0	0	True	True	False
42.0	2.0	10.5	67	1	G	0.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	6.0	6.0	6.0	6a	4	21/2	False	False				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	2	2	2	False	False	False
42.0	2.0	10.5	70	-2	B	-1.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	6.0	6.0	6.0	6a	4	21/2	False	False				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-1	-1	-1	False	False	False
44.0	2.0	11.0	68	-4	A	-1.0	2.0	2	2	4	1.0	2.0	1/8	True	-4	6.0	6.0	6.0	6a	4	11	False	False				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	-3	-3	-3	True	False	True
44.0	4.0	11.0	72	0	C	0.0	2.0	2	2	4	1.0	3.0	1/4	True	-4	6.0	6.0	6.0	6a	5	11	False	False				False	11		i6		f	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	-1	-1	-1	1	1	1	True	False	False
46.0	2.0	11.5	65	-1	F	0.0	2.5	0	2	4	1.0	2.0	1/8	True	-4	6.0	6.0	6.0	6a	4	23/2	False	True				False	12		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	0	0	0	True	True	True
46.0	2.0	11.5	80	-4	A	-1.0	2.5	0	2	4	1.0	1.0	1/8	True	-4	6.0	6.0	6.0	6a	5	23/2	False	True				False	12		i		f	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1	-3	-3	-3	True	False	False
48.0	2.0	12.0	70	-2	B	-1.0	1.0	1	2	4	1.0	2.0	1/8	True	-4	7.0	7.0	7.0	7a	4	12	False	True				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-1	-1	-1	True	False	True
48.0	4.0	12.0	73	-5	D	-1.0	1.0	1	2	4	1.0	3.0	1/4	True	-4	7.0	7.0	7.0	7a	5	12	False	True				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-4	-4	-4	True	False	False
48.0	1.0	12.0	79	1	G	0.0	1.0	1	2	4	1.0	1.0	1/16	True	-4	7.0	7.0	7.0	7a	5	12	False	True				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	2	2	2	True	True	False
49.0	1.0	12.25	82	-2	B	-1.0	1.25	0	2	4	1.0	1.0	1/16	True	-4	7.0	7.0	7.0	7a	5	49/4	False	False				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-1	-1	-1	True	False	True
50.0	2.0	12.5	67	1	G	0.0	1.5	0	2	4	1.0	2.0	1/8	True	-4	7.0	7.0	7.0	7a	4	25/2	False	False				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	2	2	2	True	True	False
50.0	1.0	12.5	80	-4	A	-1.0	1.5	0	2	4	1.0	1.0	1/16	True	-4	7.0	7.0	7.0	7a	5	25/2	False	False				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	-3	-3	-3	False	False	False
51.0	1.0	12.75	79	1	G	0.0	1.75	0	2	4	1.0	1.0	1/16	True	-4	7.0	7.0	7.0	7a	5	51/4	False	False				False	13		iio6		f	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	-1	-1	-1	2	2	2	True	True	False
