onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
1.0	1.0	0.0	74	2	D	0.0	4.25	0	4	4	1.0	1.0	1/16	True		1.0	1.0	0.0	0a	5	1/4	False	False				False																																											
2.0	1.0	0.25	72	0	C	0.0	4.5	0	4	4	1.0	1.0	1/16	True		1.0	1.0	0.0	0a	5	1/2	False	False				False																																											
3.0	1.0	0.5	74	2	D	0.0	4.75	0	4	4	1.0	1.0	1/16	True		1.0	1.0	0.0	0a	5	3/4	False	False				False																																											
4.0	4.0	1.0	43	1	G	0.0	1.0	1	4	4	2.0	1.0	1/4	True	-2	2.0	2.0	1.0	1a	2	1	False	False				False																																											
4.0	4.0	1.0	55	1	G	0.0	1.0	1	4	4	2.0	1.0	1/4	True	-2	2.0	2.0	1.0	1a	3	1	False	False				False																																											
4.0	2.0	1.0	70	-2	B	-1.0	1.0	1	4	4	1.0	1.0	1/8	True	-2	2.0	2.0	1.0	1a	4	1	False	False				False																																											
6.0	1.0	1.5	72	0	C	0.0	1.5	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	3/2	False	False				False																																											
7.0	1.0	1.75	74	2	D	0.0	1.75	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	7/4	False	False				False																																											
8.0	1.0	2.0	67	1	G	0.0	2.0	2	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	4	2	False	False				False																																											
9.0	1.0	2.25	74	2	D	0.0	2.25	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	9/4	False	False				False																																											
10.0	1.0	2.5	76	4	E	0.0	2.5	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	5/2	False	False				False																																											
11.0	1.0	2.75	78	6	F	1.0	2.75	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	11/4	False	False				False																																											
12.0	2.0	3.0	43	1	G	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-2	2.0	2.0	1.0	1a	2	3	False	False				False																																											
12.0	1.0	3.0	79	1	G	0.0	3.0	3	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	3	False	False				False																																											
13.0	1.0	3.25	78	6	F	1.0	3.25	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	13/4	False	False				False																																											
14.0	2.0	3.5	45	3	A	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-2	2.0	2.0	1.0	1a	2	7/2	False	False				False																																											
14.0	1.0	3.5	79	1	G	0.0	3.5	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	7/2	False	False				False																																											
15.0	1.0	3.75	81	3	A	0.0	3.75	0	4	4	1.0	1.0	1/16	True	-2	2.0	2.0	1.0	1a	5	15/4	False	False				False																																											
16.0	2.0	4.0	46	-2	B	-1.0	4.0	4	4	4	2.0	1.0	1/8	True	-2	2.0	2.0	1.0	1a	2	4	False	False				False																																											
