onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
42.0	6.0	3.5	61	7	C	1.0	4.5	0	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	7/2	False	False				False	0	Db.bVI.I{	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
42.0	6.0	3.5	64	4	E	0.0	4.5	0	4	4	1.0	1.0	1/8	True		1.0	1.0	1.0	1a	4	7/2	False	False				False	0	Db.bVI.I{	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
48.0	12.0	4.0	32	8	G	1.0	1.0	1	4	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	1	4	False	True				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	13	17	17	False	False	False
54.0	12.0	4.5	53	11	E	1.0	1.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	3	9/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	16	20	20	False	False	False
54.0	12.0	4.5	61	7	C	1.0	1.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	9/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	12	16	16	False	False	False
54.0	12.0	4.5	65	11	E	1.0	1.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	9/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	16	20	20	False	False	False
60.0	12.0	5.0	44	8	G	1.0	2.0	2	4	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	2	5	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	13	17	17	False	False	False
66.0	12.0	5.5	56	8	G	1.0	2.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	3	11/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	13	17	17	False	False	False
66.0	12.0	5.5	61	7	C	1.0	2.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	11/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	12	16	16	False	False	False
66.0	12.0	5.5	65	11	E	1.0	2.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	11/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	16	20	20	False	False	False
72.0	12.0	6.0	53	11	E	1.0	3.0	3	4	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	3	6	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	16	20	20	False	False	False
78.0	12.0	6.5	56	8	G	1.0	3.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	3	13/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	13	17	17	False	False	False
78.0	12.0	6.5	61	7	C	1.0	3.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	13/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	12	16	16	False	False	False
78.0	12.0	6.5	66	6	F	1.0	3.5	0	4	4	1.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	13/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	11	15	15	False	False	False
84.0	12.0	7.0	49	7	C	1.0	4.0	4	4	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	3	7	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	12	16	16	False	False	False
90.0	6.0	7.5	56	8	G	1.0	4.5	0	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	3	15/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	13	17	17	False	False	False
90.0	6.0	7.5	61	7	C	1.0	4.5	0	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	4	15/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	12	16	16	False	False	False
90.0	6.0	7.5	68	8	G	1.0	4.5	0	4	4	1.0	1.0	1/8	True	0	2.0	2.0	2.0	2a	4	15/2	False	False				False	1	III64	Db	bVI		III64		III		64			M	False	False	(5, 4, 8)	()	4	5	major	major	bVI	bVI, major	III		bVI	bVI	False	III64	III64, major		III64, major		III	-5	-9	-9	13	17	17	False	False	False
96.0	12.0	8.0	41	-1	F	0.0	1.0	1	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	2	8	False	True				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	4	8	8	False	False	False
102.0	12.0	8.5	57	3	A	0.0	1.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	17/2	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	8	12	12	False	False	False
102.0	12.0	8.5	65	-1	F	0.0	1.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	17/2	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	4	8	8	False	False	False
102.0	12.0	8.5	69	3	A	0.0	1.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	17/2	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	8	12	12	False	False	False
108.0	12.0	9.0	48	0	C	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	9	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	5	9	9	False	False	False
108.0	12.0	9.0	53	-1	F	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	9	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	4	8	8	False	False	False
108.0	12.0	9.0	57	3	A	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	9	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	8	12	12	False	False	False
114.0	12.0	9.5	60	0	C	0.0	2.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	19/2	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	5	9	9	False	False	False
114.0	12.0	9.5	65	-1	F	0.0	2.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	19/2	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	4	8	8	False	False	False
114.0	12.0	9.5	69	3	A	0.0	2.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	19/2	False	False				False	2	bVI	Db	bVI		bVI		bVI					M	False	False	(-4, 0, -3)	()	-4	-4	major	major	bVI	bVI, major	bVI		bVI	bVI	False	bVI	bVI, major		bVI, major		bVI	-5	-9	-9	8	12	12	False	False	False
120.0	12.0	10.0	38	2	D	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	2	10	False	True				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	7	11	11	False	False	False
126.0	12.0	10.5	62	2	D	0.0	3.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	21/2	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	7	11	11	False	False	False
126.0	12.0	10.5	65	-1	F	0.0	3.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	21/2	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	4	8	8	False	False	False
126.0	12.0	10.5	71	5	B	0.0	3.5	0	4	4	1.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	21/2	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	10	14	14	False	False	False
132.0	12.0	11.0	50	2	D	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	11	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	7	11	11	False	False	False
132.0	12.0	11.0	53	-1	F	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	11	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	4	8	8	False	False	False
132.0	12.0	11.0	57	3	A	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	11	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	8	12	12	False	False	False
132.0	12.0	11.0	59	5	B	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	11	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	10	14	14	False	False	False
138.0	6.0	11.5	62	2	D	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	4	23/2	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	7	11	11	False	False	False
138.0	6.0	11.5	65	-1	F	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	4	23/2	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	4	8	8	False	False	False
138.0	6.0	11.5	72	0	C	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	3.0	3.0	3.0	3a	5	23/2	False	False				False	3	ii%65	Db	bVI		ii%65		ii	%	65			%7	False	False	(-1, -4, 0, 2)	()	2	-1	major	major	bVI	bVI, major	ii		bVI	bVI	False	ii%65	ii%65, major		ii%65, major		ii	-5	-9	-9	5	9	9	False	False	False
144.0	12.0	12.0	33	3	A	0.0	1.0	1	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	1	12	False	True	PC	PC	}	True	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
150.0	12.0	12.5	64	4	E	0.0	1.5	0	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	25/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
150.0	12.0	12.5	73	7	C	1.0	1.5	0	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	5	25/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
156.0	12.0	13.0	52	4	E	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	3	13	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
156.0	12.0	13.0	61	7	C	1.0	2.0	2	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	13	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
162.0	12.0	13.5	69	3	A	0.0	2.5	0	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	27/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
162.0	12.0	13.5	76	4	E	0.0	2.5	0	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	5	27/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
168.0	12.0	14.0	57	3	A	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	3	14	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
168.0	12.0	14.0	64	4	E	0.0	3.0	3	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	14	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
174.0	12.0	14.5	73	7	C	1.0	3.5	0	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	5	29/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
174.0	12.0	14.5	81	3	A	0.0	3.5	0	4	4	1.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	5	29/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
180.0	12.0	15.0	61	7	C	1.0	4.0	4	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	15	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
180.0	12.0	15.0	69	3	A	0.0	4.0	4	4	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	15	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
186.0	6.0	15.5	76	4	E	0.0	4.5	0	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	5	31/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
186.0	6.0	15.5	85	7	C	1.0	4.5	0	4	4	1.0	1.0	1/8	True	0	4.0	4.0	4.0	4a	6	31/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
192.0	12.0	16.0	64	4	E	0.0	1.0	1	4	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	16	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
192.0	12.0	16.0	73	7	C	1.0	1.0	1	4	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	5	16	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
192.0	6.0	16.0	76	4	E	0.0	1.0	1	4	4	1.0	1.0	1/8	False	0	5.0	5.0	5.0	5a	5	16	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
192.0	6.0	16.0	85	7	C	1.0	1.0	1	4	4	1.0	1.0	1/8	False	0	5.0	5.0	5.0	5a	6	16	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	12	16	16	False	False	False
198.0	12.0	16.5	69	3	A	0.0	1.5	0	4	4	1.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	33/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
198.0	12.0	16.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	5	33/2	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
204.0	12.0	17.0	69	3	A	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	17	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	8	12	12	False	False	False
204.0	12.0	17.0	76	4	E	0.0	2.0	2	4	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	5	17	False	False				False	4	I|PC}	Db	bVI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	bVI	bVI, major	I		bVI	bVI	False	I	I, major		I, major		I	-5	-9	-9	9	13	13	False	False	False
