onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
984.0	2.0	61.5	67	1	G	0.0	2	2	2.0	1.0	1/16	False	-1	31.0	31.0	31.0	31a	4	123	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	2	1	1	True	True	True
984.0	6.0	61.5	71	5	B	0.0	2	2	1.0	2.0	3/16	True	-1	31.0	31.0	31.0	31a	4	123	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	6	5	5	True	False	False
984.0	6.0	61.5	79	1	G	0.0	2	2	1.0	1.0	3/16	True	-1	31.0	31.0	31.0	31a	5	123	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	2	1	1	True	True	True
986.0	2.0	61.625	65	-1	F	0.0	2	2	2.0	1.0	1/16	True	-1	31.0	31.0	31.0	31a	4	493/4	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	0	-1	-1	False	False	False
988.0	2.0	61.75	64	4	E	0.0	2	2	2.0	1.0	1/16	True	-1	31.0	31.0	31.0	31a	4	247/2	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	5	4	4	False	False	False
990.0	2.0	61.875	62	2	D	0.0	2	2	2.0	1.0	1/16	True	-1	31.0	31.0	31.0	31a	4	495/4	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	3	2	2	True	False	False
990.0	2.0	61.875	71	5	B	0.0	2	2	1.0	2.0	1/16	True	-1	31.0	31.0	31.0	31a	4	495/4	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	6	5	5	True	False	False
990.0	2.0	61.875	79	1	G	0.0	2	2	1.0	1.0	1/16	True	-1	31.0	31.0	31.0	31a	5	495/4	False	False				False	134	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	2	1	1	True	True	True
992.0	2.0	62.0	61	7	C	1.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	124	False	True				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	8	7	5	True	False	False
992.0	8.0	62.0	69	3	A	0.0	2	2	1.0	2.0	1/4	True	-1	32.0	32.0	32.0	32a	4	124	False	True				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	4	3	1	True	True	True
992.0	6.0	62.0	79	1	G	0.0	2	2	1.0	1.0	3/16	True	-1	32.0	32.0	32.0	32a	5	124	False	True				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	2	1	-1	True	False	False
994.0	2.0	62.125	57	3	A	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	3	497/4	False	False				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	4	3	1	True	True	True
996.0	2.0	62.25	59	5	B	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	3	249/2	False	False				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	6	5	3	False	False	False
998.0	2.0	62.375	61	7	C	1.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	499/4	False	False				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	8	7	5	True	False	False
998.0	2.0	62.375	81	3	A	0.0	2	2	1.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	5	499/4	False	False				False	135	V7/ii	F	V		V7/ii	V		7		ii	Mm7	False	False	(3, 7, 4, 1)	()	3	3	major	major	V	V, major	V/ii	ii	ii/V	vi	True	V7/ii	V7/ii, major		V7/ii, major	ii	ii	-1	0	2	4	3	1	True	True	True
1000.0	2.0	62.5	62	2	D	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	125	False	True				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	3	2	2	True	True	True
1000.0	6.0	62.5	69	3	A	0.0	2	2	1.0	2.0	3/16	True	-1	32.0	32.0	32.0	32a	4	125	False	True				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	4	3	3	True	False	False
1000.0	6.0	62.5	77	-1	F	0.0	2	2	1.0	1.0	3/16	True	-1	32.0	32.0	32.0	32a	5	125	False	True				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	0	-1	-1	True	False	False
1002.0	2.0	62.625	64	4	E	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	501/4	False	False				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	5	4	4	False	False	False
1004.0	2.0	62.75	65	-1	F	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	251/2	False	False				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	0	-1	-1	True	False	False
1006.0	2.0	62.875	62	2	D	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	503/4	False	False				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	3	2	2	True	True	True
1006.0	2.0	62.875	69	3	A	0.0	2	2	1.0	2.0	1/16	True	-1	32.0	32.0	32.0	32a	4	503/4	False	False				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	4	3	3	True	False	False
1006.0	2.0	62.875	77	-1	F	0.0	2	2	1.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	5	503/4	False	False				False	136	ii	F	V		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	V	V, major	ii		V	V	False	ii	ii, major		ii, major		ii	-1	0	0	0	-1	-1	True	False	False
1008.0	2.0	63.0	67	1	G	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	126	False	True				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	2	1	1	True	True	True
1008.0	8.0	63.0	71	5	B	0.0	2	2	1.0	2.0	1/4	True	-1	32.0	32.0	32.0	32a	4	126	False	True				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	6	5	5	True	False	False
1008.0	6.0	63.0	77	-1	F	0.0	2	2	1.0	1.0	3/16	True	-1	32.0	32.0	32.0	32a	5	126	False	True				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	0	-1	-1	True	False	False
1010.0	2.0	63.125	69	3	A	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	505/4	False	False				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	4	3	3	False	False	False
1012.0	2.0	63.25	67	1	G	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	253/2	False	False				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	2	1	1	True	True	True
1014.0	2.0	63.375	65	-1	F	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	507/4	False	False				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	0	-1	-1	True	False	False
1014.0	1.0	63.375	76	4	E	0.0	2	2	1.0	1.0	1/32	True	-1	32.0	32.0	32.0	32a	5	507/4	False	False				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	5	4	4	False	False	False
1015.0	1.0	63.438	74	2	D	0.0	2	2	1.0	1.0	1/32	True	-1	32.0	32.0	32.0	32a	5	1015/8	False	False				False	137	V7	F	V		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	V	V, major	V		V	V	False	V7	V7, major		V7, major		V	-1	0	0	3	2	2	True	False	False
1016.0	2.0	63.5	64	4	E	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	127	False	True				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	5	4	4	True	False	True
1016.0	6.0	63.5	72	0	C	0.0	2	2	1.0	2.0	3/16	True	-1	32.0	32.0	32.0	32a	5	127	False	True				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	1	0	0	True	False	False
1016.0	6.0	63.5	76	4	E	0.0	2	2	1.0	1.0	3/16	True	-1	32.0	32.0	32.0	32a	5	127	False	True				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	5	4	4	True	False	True
1018.0	2.0	63.625	69	3	A	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	509/4	False	False				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	4	3	3	True	True	False
1020.0	2.0	63.75	67	1	G	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	255/2	False	False				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	2	1	1	True	False	False
1022.0	2.0	63.875	69	3	A	0.0	2	2	2.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	4	511/4	False	False				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	4	3	3	True	True	False
1022.0	2.0	63.875	72	0	C	0.0	2	2	1.0	2.0	1/16	True	-1	32.0	32.0	32.0	32a	5	511/4	False	False				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	1	0	0	True	False	False
1022.0	2.0	63.875	76	4	E	0.0	2	2	1.0	1.0	1/16	True	-1	32.0	32.0	32.0	32a	5	511/4	False	False				False	138	vi43	F	V		vi43	vi		43			mm7	False	False	(4, 1, 3, 0)	()	3	4	major	major	V	V, major	vi		V	V	False	vi43	vi43, major		vi43, major		vi	-1	0	0	5	4	4	True	False	True
1024.0	8.0	64.0	65	-1	F	0.0	2	2	2.0	1.0	1/4	True	-1	33.0	33.0	33.0	33a	4	128	False	True				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	0	-1	-1	True	True	True
1024.0	8.0	64.0	69	3	A	0.0	2	2	1.0	2.0	1/4	True	-1	33.0	33.0	33.0	33a	4	128	False	True				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	4	3	3	True	False	False
1024.0	2.0	64.0	76	4	E	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	128	False	True				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	5	4	4	True	False	False
1026.0	2.0	64.125	79	1	G	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	513/4	False	False				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	2	1	1	False	False	False
1028.0	2.0	64.25	77	-1	F	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	257/2	False	False				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	0	-1	-1	True	True	True
1030.0	2.0	64.375	76	4	E	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	515/4	False	False				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	5	4	4	True	False	False
1032.0	2.0	64.5	74	2	D	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	129	False	False				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	3	2	2	False	False	False
1034.0	2.0	64.625	72	0	C	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	517/4	False	False				False	139	IVM7	F	V		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	V	V, major	IV		V	V	False	IVM7	IVM7, major		IVM7, major		IV	-1	0	0	1	0	0	True	False	False
1036.0	4.0	64.75	53	-1	F	0.0	2	2	2.0	2.0	1/8	True	-1	33.0	33.0	33.0	33a	3	259/2	False	True				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	0	-1	-1	True	False	True
1036.0	2.0	64.75	71	5	B	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	4	259/2	False	True				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	6	5	5	True	False	False
1038.0	2.0	64.875	69	3	A	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	4	519/4	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	4	3	3	False	False	False
1040.0	2.0	65.0	53	-1	F	0.0	2	2	2.0	2.0	1/16	False	-1	33.0	33.0	33.0	33a	3	130	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	0	-1	-1	True	False	True
1040.0	4.0	65.0	71	5	B	0.0	2	2	1.0	1.0	1/8	True	-1	33.0	33.0	33.0	33a	4	130	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	6	5	5	True	False	False
1042.0	2.0	65.125	57	3	A	0.0	2	2	2.0	2.0	1/16	True	-1	33.0	33.0	33.0	33a	3	521/4	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	4	3	3	False	False	False
1044.0	2.0	65.25	55	1	G	0.0	2	2	2.0	2.0	1/16	True	-1	33.0	33.0	33.0	33a	3	261/2	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	2	1	1	True	True	False
1044.0	4.0	65.25	67	1	G	0.0	2	2	1.0	1.0	1/8	True	-1	33.0	33.0	33.0	33a	4	261/2	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	2	1	1	True	True	False
1046.0	2.0	65.375	53	-1	F	0.0	2	2	2.0	2.0	1/16	True	-1	33.0	33.0	33.0	33a	3	523/4	False	False				False	140	V2	F	V		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	V	V, major	V		V	V	False	V2	V2, major		V2, major		V	-1	0	0	0	-1	-1	True	False	True
1048.0	2.0	65.5	52	4	E	0.0	2	2	2.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	3	131	False	True				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	5	4	4	True	False	True
1048.0	6.0	65.5	72	0	C	0.0	2	2	1.0	1.0	3/16	True	-1	33.0	33.0	33.0	33a	5	131	False	True				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	1	0	0	True	True	False
1050.0	2.0	65.625	50	2	D	0.0	2	2	2.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	3	525/4	False	False				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	3	2	2	False	False	False
1052.0	2.0	65.75	48	0	C	0.0	2	2	2.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	3	263/2	False	False				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	1	0	0	True	True	False
1054.0	2.0	65.875	47	5	B	0.0	2	2	2.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	2	527/4	False	False				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	6	5	5	False	False	False
1054.0	2.0	65.875	64	4	E	0.0	2	2	1.0	2.0	1/16	True	-1	33.0	33.0	33.0	33a	4	527/4	False	False				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	5	4	4	True	False	True
1054.0	2.0	65.875	72	0	C	0.0	2	2	1.0	1.0	1/16	True	-1	33.0	33.0	33.0	33a	5	527/4	False	False				False	141	I6	F	V		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	-1	0	0	1	0	0	True	True	False
1056.0	2.0	66.0	45	3	A	0.0	2	2	2.0	1.0	1/16	True	-1	34.0	34.0	34.0	34a	2	132	False	True				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	4	3	3	True	True	True
1056.0	6.0	66.0	64	4	E	0.0	2	2	1.0	2.0	3/16	True	-1	34.0	34.0	34.0	34a	4	132	False	True				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	5	4	4	True	False	False
1056.0	6.0	66.0	72	0	C	0.0	2	2	1.0	1.0	3/16	True	-1	34.0	34.0	34.0	34a	5	132	False	True				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	1	0	0	True	False	False
1058.0	2.0	66.125	43	1	G	0.0	2	2	2.0	1.0	1/16	True	-1	34.0	34.0	34.0	34a	2	529/4	False	False				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	2	1	1	False	False	False
1060.0	2.0	66.25	45	3	A	0.0	2	2	2.0	1.0	1/16	True	-1	34.0	34.0	34.0	34a	2	265/2	False	False				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	4	3	3	True	True	True
1062.0	2.0	66.375	41	-1	F	0.0	2	2	2.0	1.0	1/16	True	-1	34.0	34.0	34.0	34a	2	531/4	False	False				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	0	-1	-1	False	False	False
1062.0	2.0	66.375	65	-1	F	0.0	2	2	1.0	2.0	1/16	True	-1	34.0	34.0	34.0	34a	4	531/4	False	False				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	0	-1	-1	False	False	False
1062.0	2.0	66.375	74	2	D	0.0	2	2	1.0	1.0	1/16	True	-1	34.0	34.0	34.0	34a	5	531/4	False	False				False	142	vi	F	V		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	V	V, major	vi		V	V	False	vi	vi, major		vi, major		vi	-1	0	0	3	2	2	False	False	False
1064.0	8.0	66.5	43	1	G	0.0	2	2	2.0	2.0	1/4	True	-1	34.0	34.0	34.0	34a	2	133	False	True				False	143	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	2	1	1	True	True	True
1064.0	6.0	66.5	62	2	D	0.0	2	2	1.0	2.0	3/16	True	-1	34.0	34.0	34.0	34a	4	133	False	True				False	143	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	3	2	2	True	False	False
1064.0	6.0	66.5	71	5	B	0.0	2	2	1.0	1.0	3/16	True	-1	34.0	34.0	34.0	34a	4	133	False	True				False	143	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	6	5	5	True	False	False
1068.0	4.0	66.75	55	1	G	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	34.0	34.0	34a	3	267/2	False	False				False	143	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	2	1	1	True	True	True
1070.0	2.0	66.875	64	4	E	0.0	2	2	1.0	2.0	1/16	True	-1	34.0	34.0	34.0	34a	4	535/4	False	False				False	143	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	5	4	4	False	False	False
1070.0	2.0	66.875	72	0	C	0.0	2	2	1.0	1.0	1/16	True	-1	34.0	34.0	34.0	34a	5	535/4	False	False				False	143	V	F	V		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	-1	0	0	1	0	0	False	False	False
1072.0	4.0	67.0	36	0	C	0.0	2	2	2.0	1.0	1/8	True	-1	34.0	34.0	34.0	34a	2	134	False	True	PAC	PAC	}{	True	144	I|PAC}{	F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
1072.0	8.0	67.0	64	4	E	0.0	2	2	1.0	2.0	1/4	True	-1	34.0	34.0	34.0	34a	4	134	False	True	PAC	PAC	}{	True	144	I|PAC}{	F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	5	4	4	True	False	False
1072.0	8.0	67.0	72	0	C	0.0	2	2	1.0	1.0	1/4	True	-1	34.0	34.0	34.0	34a	5	134	False	True	PAC	PAC	}{	True	144	I|PAC}{	F	V		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	V	V, major	I		V	V	False	I	I, major		I, major		I	-1	0	0	1	0	0	True	True	True
