onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
16.0	16.0	4.0	43	1	G	0.0	1.0	1	4	2	21.0	1.0	1	True	0	2.0	2.0	1.0	1a	2	4	False	True			{	False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
16.0	4.0	4.0	59	5	B	0.0	1.0	1	4	2	14.0	1.0	1/4	True	0	2.0	2.0	1.0	1a	3	4	False	True			{	False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
20.0	2.0	4.5	59	5	B	0.0	1.5	0	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	5	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
22.0	2.0	4.75	59	5	B	0.0	1.75	0	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	11/2	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
24.0	6.0	5.0	62	2	D	0.0	2.0	2	4	2	14.0	1.0	3/8	True	0	2.0	2.0	1.0	1a	4	6	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
30.0	2.0	5.75	57	3	A	0.0	2.75	0	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	15/2	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	2	2	2	False	False	False
32.0	16.0	6.0	43	1	G	0.0	3.0	3	4	2	21.0	1.0	1	True	0	2.0	2.0	1.0	1a	2	8	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	0	0	0	True	True	True
32.0	8.0	6.0	59	5	B	0.0	3.0	3	4	2	14.0	1.0	1/2	True	0	2.0	2.0	1.0	1a	3	8	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
40.0	2.0	7.0	59	5	B	0.0	4.0	4	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	3	10	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	4	4	4	True	False	False
42.0	2.0	7.25	62	2	D	0.0	4.25	0	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	21/2	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
44.0	2.0	7.5	62	2	D	0.0	4.5	0	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	11	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	1	1	1	True	False	False
46.0	2.0	7.75	60	0	C	0.0	4.75	0	4	2	14.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	23/2	False	False				False	0	G.I{		G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	1	1	1	-1	-1	-1	False	False	False
48.0	12.0	8.0	48	0	C	0.0	1.0	1	4	2	21.0	1.0	3/4	True	0	3.0	3.0	2.0	2a	3	12	False	True			}	True	1	IV}		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	-1	-1	-1	True	True	True
48.0	6.0	8.0	64	4	E	0.0	1.0	1	4	2	14.0	1.0	3/8	True	0	3.0	3.0	2.0	2a	4	12	False	True			}	True	1	IV}		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	3	3	3	True	False	False
54.0	2.0	8.75	62	2	D	0.0	1.75	0	4	2	14.0	1.0	1/8	True	0	3.0	3.0	2.0	2a	4	27/2	False	False				False	1	IV}		G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	1	1	1	1	1	1	False	False	False
