onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
64.0	64.0	4.0	50	2	D	0.0	1.0	1	4	2	13.0	1.0	2	True	0	2.0	2.0	1.0	1a	3	8	False	True			{	False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
64.0	24.0	4.0	69	3	A	0.0	1.0	1	4	2	1.0	1.0	3/4	True	0	2.0	2.0	1.0	1a	4	8	False	True			{	False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
88.0	4.0	5.5	69	3	A	0.0	2.5	0	4	2	1.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	11	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
92.0	4.0	5.75	69	3	A	0.0	2.75	0	4	2	1.0	1.0	1/8	True	0	2.0	2.0	1.0	1a	4	23/2	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
96.0	8.0	6.0	69	3	A	0.0	3.0	3	4	2	1.0	1.0	1/4	True	0	2.0	2.0	1.0	1a	4	12	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
104.0	8.0	6.5	69	3	A	0.0	3.5	0	4	2	1.0	1.0	1/4	True	0	2.0	2.0	1.0	1a	4	13	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
112.0	16.0	7.0	69	3	A	0.0	4.0	4	4	2	1.0	1.0	1/2	True	0	2.0	2.0	1.0	1a	4	14	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
128.0	32.0	8.0	50	2	D	0.0	1.0	1	4	2	13.0	1.0	1	True	0	3.0	3.0	2.0	2a	3	16	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	0	0	0	True	True	True
128.0	16.0	8.0	69	3	A	0.0	1.0	1	4	2	1.0	1.0	1/2	False	0	3.0	3.0	2.0	2a	4	16	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
144.0	16.0	9.0	69	3	A	0.0	2.0	2	4	2	1.0	1.0	1/2	True	0	3.0	3.0	2.0	2a	4	18	False	False				False	0	D.I{		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	2	2	2	1	1	1	True	False	False
