onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
0.0	18.0	0.0	38	2	D	0.0	1.0	1	3	4	2.0	1.0	3/4	True	2	1.0	1.0	1.0	1a	2	0	True	True			{	False	0	D.I[I{		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
0.0	18.0	0.0	45	3	A	0.0	1.0	1	3	4	2.0	1.0	3/4	True	2	1.0	1.0	1.0	1a	2	0	True	True			{	False	0	D.I[I{		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	1	1	1	True	False	False
0.0	6.0	0.0	81	3	A	0.0	1.0	1	3	4	1.0	2.0	1/4	True	2	1.0	1.0	1.0	1a	5	0	True	True			{	False	0	D.I[I{		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	1	1	1	True	False	False
0.0	18.0	0.0	81	3	A	0.0	1.0	1	3	4	1.0	1.0	3/4	True	2	1.0	1.0	1.0	1a	5	0	True	True			{	False	0	D.I[I{		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	1	1	1	True	False	False
6.0	3.0	1.0	79	1	G	0.0	2.0	2	3	4	1.0	2.0	1/8	True	2	1.0	1.0	1.0	1a	5	1	False	True				False	1	V7		D	I	I	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	2	2	2	-1	-1	-1	True	False	False
9.0	3.0	1.5	76	4	E	0.0	2.5	0	3	4	1.0	2.0	1/8	True	2	1.0	1.0	1.0	1a	5	3/2	False	False				False	1	V7		D	I	I	V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	I	V7, major		V	2	2	2	2	2	2	True	False	False
12.0	2.0	2.0	78	6	F	1.0	3.0	3	3	4	1.0	2.0	1/12	True	2	1.0	1.0	1.0	1a	5	2	False	True				False	2	I		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	4	4	4	True	False	False
14.0	2.0	2.333	74	2	D	0.0	3.333	0	3	4	1.0	2.0	1/12	True	2	1.0	1.0	1.0	1a	5	7/3	False	False				False	2	I		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	0	0	0	True	True	True
16.0	2.0	2.667	78	6	F	1.0	3.667	0	3	4	1.0	2.0	1/12	True	2	1.0	1.0	1.0	1a	5	8/3	False	False				False	2	I		D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	2	2	2	4	4	4	True	False	False
18.0	18.0	3.0	38	2	D	0.0	1.0	1	3	4	2.0	1.0	3/4	False	2	2.0	2.0	2.0	2a	2	3	False	True				False	3	V		D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
