onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
17.0	1.0	4.25	69	3	A	0.0	2.25	0	3	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	4	17/4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	3	3	3	True	False	False
17.0	1.0	4.25	76	4	E	0.0	2.25	0	3	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	5	17/4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	4	4	4	False	False	False
20.0	4.0	5.0	60	0	C	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
20.0	4.0	5.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	2.0	2.0	2.0	2a	4	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
20.0	1.0	5.0	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	4	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	-1	-1	-1	True	False	False
20.0	1.0	5.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	5	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
21.0	1.0	5.25	69	3	A	0.0	3.25	0	3	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	4	21/4	False	False				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	3	3	3	True	False	False
21.0	1.0	5.25	74	2	D	0.0	3.25	0	3	4	1.0	1.0	1/16	True	0	2.0	2.0	2.0	2a	5	21/4	False	False				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
24.0	4.0	6.0	43	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	2	6	False	True				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	1	1	1	False	False	False
28.0	4.0	7.0	50	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	3	7	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	2	2	2	True	True	True
28.0	4.0	7.0	60	0	C	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	7	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	0	0	0	True	False	False
28.0	1.0	7.0	65	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	4	7	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	-1	-1	-1	True	False	False
28.0	1.0	7.0	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	7	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	0	0	0	True	False	False
29.0	1.0	7.25	69	3	A	0.0	2.25	0	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	4	29/4	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	3	3	3	True	False	False
29.0	1.0	7.25	76	4	E	0.0	2.25	0	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	29/4	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	4	4	4	False	False	False
32.0	4.0	8.0	60	0	C	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	8	False	True				False	4	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
32.0	4.0	8.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	3.0	3.0	3.0	3a	4	8	False	True				False	4	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
32.0	1.0	8.0	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	4	8	False	True				False	4	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	-1	-1	-1	True	False	False
32.0	1.0	8.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	8	False	True				False	4	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
33.0	1.0	8.25	69	3	A	0.0	3.25	0	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	4	33/4	False	False				False	4	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	3	3	3	True	False	False
33.0	1.0	8.25	74	2	D	0.0	3.25	0	3	4	1.0	1.0	1/16	True	0	3.0	3.0	3.0	3a	5	33/4	False	False				False	4	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
36.0	4.0	9.0	43	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	2	9	False	True				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	1	1	1	False	False	False
40.0	4.0	10.0	50	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	3	10	False	False				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	2	2	2	True	True	True
40.0	4.0	10.0	60	0	C	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	10	False	False				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	0	0	0	True	False	False
40.0	1.0	10.0	65	-1	F	0.0	2.0	2	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	4	10	False	False				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	-1	-1	-1	True	False	False
40.0	1.0	10.0	72	0	C	0.0	2.0	2	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	10	False	False				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	0	0	0	True	False	False
41.0	1.0	10.25	69	3	A	0.0	2.25	0	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	4	41/4	False	False				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	3	3	3	True	False	False
41.0	1.0	10.25	76	4	E	0.0	2.25	0	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	41/4	False	False				False	5	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	0	0	0	4	4	4	False	False	False
44.0	4.0	11.0	60	0	C	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	11	False	True				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
44.0	4.0	11.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	4.0	4.0	4.0	4a	4	11	False	True				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
44.0	1.0	11.0	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	4	11	False	True				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	-1	-1	-1	True	False	False
44.0	1.0	11.0	72	0	C	0.0	3.0	3	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	11	False	True				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
45.0	1.0	11.25	69	3	A	0.0	3.25	0	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	4	45/4	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	3	3	3	True	False	False
45.0	1.0	11.25	74	2	D	0.0	3.25	0	3	4	1.0	1.0	1/16	True	0	4.0	4.0	4.0	4a	5	45/4	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
48.0	4.0	12.0	43	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	2	12	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	1	1	1	False	False	False
48.0	4.0	12.0	81	3	A	0.0	1.0	1	3	4	1.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	5	12	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	3	3	3	True	False	False
52.0	4.0	13.0	50	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	3	13	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
52.0	4.0	13.0	60	0	C	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	13	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
56.0	4.0	14.0	60	0	C	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	14	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	0	0	0	True	False	False
56.0	4.0	14.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	5.0	5.0	5.0	5a	4	14	False	False				False	6	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	0	0	0	2	2	2	True	True	True
60.0	4.0	15.0	31	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	1	15	False	True				False	7	V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
60.0	4.0	15.0	43	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	2	15	False	True				False	7	V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	1	1	1	True	True	True
64.0	4.0	16.0	53	-1	F	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	3	16	False	False				False	7	V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
64.0	4.0	16.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	3	16	False	False				False	7	V7		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
68.0	4.0	17.0	59	5	B	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	3	17	False	True				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	5	5	5	True	False	False
68.0	4.0	17.0	64	4	E	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	4	17	False	True				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	4	4	4	True	False	False
68.0	4.0	17.0	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	4	17	False	True				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	-1	-1	-1	True	False	False
68.0	4.0	17.0	71	5	B	0.0	3.0	3	3	4	1.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	4	17	False	True				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	5	5	5	True	False	False
68.0	4.0	17.0	76	4	E	0.0	3.0	3	3	4	1.0	1.0	1/4	True	0	6.0	6.0	6.0	6a	5	17	False	True				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	4	4	4	True	False	False
72.0	4.0	18.0	43	1	G	0.0	1.0	1	3	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	2	18	False	False				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	1	1	1	True	True	True
72.0	4.0	18.0	65	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/4	False	0	7.0	7.0	7.0	7a	4	18	False	False				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	-1	-1	-1	True	False	False
72.0	4.0	18.0	71	5	B	0.0	1.0	1	3	4	1.0	1.0	1/4	False	0	7.0	7.0	7.0	7a	4	18	False	False				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	5	5	5	True	False	False
72.0	4.0	18.0	76	4	E	0.0	1.0	1	3	4	1.0	1.0	1/4	False	0	7.0	7.0	7.0	7a	5	18	False	False				False	8	V7(6)		C	I	V	V7(6)		V		7	6		Mm7	False	False	(1, 5, 4, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7(6), major		V	0	0	0	4	4	4	True	False	False
76.0	4.0	19.0	53	-1	F	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	19	False	True				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
76.0	4.0	19.0	59	5	B	0.0	2.0	2	3	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	19	False	True				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
76.0	7.0	19.0	65	-1	F	0.0	2.0	2	3	4	1.0	1.0	7/16	True	0	7.0	7.0	7.0	7a	4	19	False	True				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	-1	-1	-1	True	False	False
76.0	7.0	19.0	71	5	B	0.0	2.0	2	3	4	1.0	1.0	7/16	True	0	7.0	7.0	7.0	7a	4	19	False	True				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
76.0	7.0	19.0	74	2	D	0.0	2.0	2	3	4	1.0	1.0	7/16	True	0	7.0	7.0	7.0	7a	5	19	False	True				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	2	2	2	True	False	False
80.0	4.0	20.0	59	5	B	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	3	20	False	False				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
80.0	4.0	20.0	62	2	D	0.0	3.0	3	3	4	2.0	1.0	1/4	True	0	7.0	7.0	7.0	7a	4	20	False	False				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	2	2	2	True	False	False
83.0	1.0	20.75	59	5	B	0.0	3.75	0	3	4	1.0	1.0	1/16	True	0	7.0	7.0	7.0	7a	3	83/4	False	False				False	9	V7]		C	I	V	V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major	V	V7, major		V	0	0	0	5	5	5	True	False	False
