onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
180.0	45.0	3.0	64	4	E	0.0	3.0	3	3	4	1.0	1.0	3/16	True	-1	2.0	2.0	1.0	1a	4	3	False	True				False	3	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
180.0	45.0	3.0	67	1	G	0.0	3.0	3	3	4	1.0	1.0	3/16	True	-1	2.0	2.0	1.0	1a	4	3	False	True				False	3	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	-1	-1	-1	True	False	False
225.0	15.0	3.75	73	7	C	1.0	3.75	0	3	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	15/4	False	False				False	3	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	5	5	5	True	True	False
225.0	15.0	3.75	76	4	E	0.0	3.75	0	3	4	1.0	1.0	1/16	True	-1	2.0	2.0	1.0	1a	5	15/4	False	False				False	3	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
240.0	60.0	4.0	53	-1	F	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	3	4	False	True				False	4	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
240.0	60.0	4.0	57	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	3	4	False	True				False	4	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
240.0	120.0	4.0	62	2	D	0.0	1.0	1	3	4	1.0	1.0	1/2	True	-1	3.0	3.0	2.0	2a	4	4	False	True				False	4	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
240.0	120.0	4.0	65	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/2	True	-1	3.0	3.0	2.0	2a	4	4	False	True				False	4	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
300.0	60.0	5.0	38	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	2	5	False	True				False	5	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
300.0	60.0	5.0	45	3	A	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	3.0	3.0	2.0	2a	2	5	False	True				False	5	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	1	1	1	True	False	False
360.0	20.0	6.0	62	2	D	0.0	3.0	3	3	4	1.0	1.0	1/12	True	-1	3.0	3.0	2.0	2a	4	6	False	False				False	5	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
380.0	20.0	6.333	64	4	E	0.0	3.333	0	3	4	1.0	1.0	1/12	True	-1	3.0	3.0	2.0	2a	4	19/3	False	False				False	5	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	2	2	2	False	False	False
400.0	20.0	6.667	65	-1	F	0.0	3.667	0	3	4	1.0	1.0	1/12	True	-1	3.0	3.0	2.0	2a	4	20/3	False	False				False	5	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	-3	-3	-3	True	False	False
420.0	180.0	7.0	45	3	A	0.0	1.0	1	3	4	2.0	2.0	3/4	True	-1	4.0	4.0	3.0	3a	2	7	False	True				False	6	V[v7(4)		d	i	V	v7(4)		v		7	4		mm7	True	True	(1, 0, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7(4), minor		v	2	2	2	1	1	1	True	True	True
420.0	120.0	7.0	55	1	G	0.0	1.0	1	3	4	2.0	1.0	1/2	True	-1	4.0	4.0	3.0	3a	3	7	False	True				False	6	V[v7(4)		d	i	V	v7(4)		v		7	4		mm7	True	True	(1, 0, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7(4), minor		v	2	2	2	-1	-1	-1	True	False	False
420.0	60.0	7.0	62	2	D	0.0	1.0	1	3	4	1.0	2.0	1/4	True	-1	4.0	4.0	3.0	3a	4	7	False	True				False	6	V[v7(4)		d	i	V	v7(4)		v		7	4		mm7	True	True	(1, 0, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7(4), minor		v	2	2	2	0	0	0	True	False	False
420.0	20.0	7.0	64	4	E	0.0	1.0	1	3	4	1.0	1.0	1/12	True	-1	4.0	4.0	3.0	3a	4	7	False	True				False	6	V[v7(4)		d	i	V	v7(4)		v		7	4		mm7	True	True	(1, 0, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7(4), minor		v	2	2	2	2	2	2	True	False	False
440.0	20.0	7.333	69	3	A	0.0	1.333	0	3	4	1.0	1.0	1/12	True	-1	4.0	4.0	3.0	3a	4	22/3	False	False				False	6	V[v7(4)		d	i	V	v7(4)		v		7	4		mm7	True	True	(1, 0, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7(4), minor		v	2	2	2	1	1	1	True	True	True
460.0	20.0	7.667	65	-1	F	0.0	1.667	0	3	4	1.0	1.0	1/12	True	-1	4.0	4.0	3.0	3a	4	23/3	False	False				False	6	V[v7(4)		d	i	V	v7(4)		v		7	4		mm7	True	True	(1, 0, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7(4), minor		v	2	2	2	-3	-3	-3	False	False	False
480.0	60.0	8.0	60	0	C	0.0	2.0	2	3	4	1.0	2.0	1/4	True	-1	4.0	4.0	3.0	3a	4	8	False	True				False	7	v7		d	i	V	v7		v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7, minor		v	2	2	2	-2	-2	-2	True	False	False
480.0	60.0	8.0	64	4	E	0.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	4	8	False	True				False	7	v7		d	i	V	v7		v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor	V	v7, minor		v	2	2	2	2	2	2	True	False	False
540.0	20.0	9.0	50	2	D	0.0	3.0	3	3	4	2.0	1.0	1/12	True	-1	4.0	4.0	3.0	3a	3	9	False	True				False	8	VI6		d	i	V	VI6		VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor	V	VI6, minor		VI	2	2	2	0	0	0	True	False	True
540.0	60.0	9.0	58	-2	B	-1.0	3.0	3	3	4	1.0	2.0	1/4	True	-1	4.0	4.0	3.0	3a	3	9	False	True				False	8	VI6		d	i	V	VI6		VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor	V	VI6, minor		VI	2	2	2	-4	-4	-4	True	True	False
540.0	60.0	9.0	62	2	D	0.0	3.0	3	3	4	1.0	1.0	1/4	True	-1	4.0	4.0	3.0	3a	4	9	False	True				False	8	VI6		d	i	V	VI6		VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor	V	VI6, minor		VI	2	2	2	0	0	0	True	False	True
560.0	20.0	9.333	52	4	E	0.0	3.333	0	3	4	2.0	1.0	1/12	True	-1	4.0	4.0	3.0	3a	3	28/3	False	False				False	8	VI6		d	i	V	VI6		VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor	V	VI6, minor		VI	2	2	2	2	2	2	False	False	False
580.0	20.0	9.667	53	-1	F	0.0	3.667	0	3	4	2.0	1.0	1/12	True	-1	4.0	4.0	3.0	3a	3	29/3	False	False				False	8	VI6		d	i	V	VI6		VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor	V	VI6, minor		VI	2	2	2	-3	-3	-3	True	False	False
600.0	120.0	10.0	45	3	A	0.0	1.0	1	3	4	2.0	2.0	1/2	False	-1	5.0	5.0	4.0	4a	2	10	False	True			}	True	9	V(94)}		d	i	V	V(94)		V			94		M	True	True	(1, 0, 2)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V(94), minor		V	2	2	2	1	1	1	True	True	True
600.0	20.0	10.0	52	4	E	0.0	1.0	1	3	4	2.0	1.0	1/12	True	-1	5.0	5.0	4.0	4a	3	10	False	True			}	True	9	V(94)}		d	i	V	V(94)		V			94		M	True	True	(1, 0, 2)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V(94), minor		V	2	2	2	2	2	2	True	False	False
600.0	60.0	10.0	58	-2	B	-1.0	1.0	1	3	4	1.0	2.0	1/4	False	-1	5.0	5.0	4.0	4a	3	10	False	True			}	True	9	V(94)}		d	i	V	V(94)		V			94		M	True	True	(1, 0, 2)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V(94), minor		V	2	2	2	-4	-4	-4	False	False	False
600.0	60.0	10.0	62	2	D	0.0	1.0	1	3	4	1.0	1.0	1/4	False	-1	5.0	5.0	4.0	4a	4	10	False	True			}	True	9	V(94)}		d	i	V	V(94)		V			94		M	True	True	(1, 0, 2)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V(94), minor		V	2	2	2	0	0	0	True	False	False
620.0	20.0	10.333	57	3	A	0.0	1.333	0	3	4	2.0	1.0	1/12	True	-1	5.0	5.0	4.0	4a	3	31/3	False	False				False	9	V(94)}		d	i	V	V(94)		V			94		M	True	True	(1, 0, 2)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V(94), minor		V	2	2	2	1	1	1	True	True	True
640.0	20.0	10.667	53	-1	F	0.0	1.667	0	3	4	2.0	1.0	1/12	True	-1	5.0	5.0	4.0	4a	3	32/3	False	False				False	9	V(94)}		d	i	V	V(94)		V			94		M	True	True	(1, 0, 2)	(-4,)	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V(94), minor		V	2	2	2	-3	-3	-3	False	False	False
660.0	60.0	11.0	52	4	E	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	3	11	False	True	HC	HC		False	10	V]|HC		d	i	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	2	2	2	2	2	2	True	False	False
660.0	60.0	11.0	57	3	A	0.0	2.0	2	3	4	1.0	2.0	1/4	True	-1	5.0	5.0	4.0	4a	3	11	False	True	HC	HC		False	10	V]|HC		d	i	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	2	2	2	1	1	1	True	True	True
660.0	60.0	11.0	61	7	C	1.0	2.0	2	3	4	1.0	1.0	1/4	True	-1	5.0	5.0	4.0	4a	4	11	False	True	HC	HC		False	10	V]|HC		d	i	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor	V	V, minor		V	2	2	2	5	5	5	True	False	False
720.0	30.0	12.0	65	-1	F	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-1	5.0	5.0	4.0	4a	4	12	False	True			{	False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
720.0	30.0	12.0	69	3	A	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-1	5.0	5.0	4.0	4a	4	12	False	True			{	False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
750.0	10.0	12.5	74	2	D	0.0	3.5	0	3	4	1.0	1.0	1/24	True	-1	5.0	5.0	4.0	4a	5	25/2	False	False				False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
750.0	10.0	12.5	77	-1	F	0.0	3.5	0	3	4	1.0	1.0	1/24	True	-1	5.0	5.0	4.0	4a	5	25/2	False	False				False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
760.0	10.0	12.667	65	-1	F	0.0	3.667	0	3	4	1.0	1.0	1/24	True	-1	5.0	5.0	4.0	4a	4	38/3	False	False				False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
760.0	10.0	12.667	69	3	A	0.0	3.667	0	3	4	1.0	1.0	1/24	True	-1	5.0	5.0	4.0	4a	4	38/3	False	False				False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
770.0	10.0	12.833	74	2	D	0.0	3.833	0	3	4	1.0	1.0	1/24	True	-1	5.0	5.0	4.0	4a	5	77/6	False	False				False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
770.0	10.0	12.833	77	-1	F	0.0	3.833	0	3	4	1.0	1.0	1/24	True	-1	5.0	5.0	4.0	4a	5	77/6	False	False				False	11	i6{		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
780.0	60.0	13.0	58	-2	B	-1.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	3	13	False	True				False	12	ii%43		d	i		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	2	2	2	-4	-4	-4	True	False	True
780.0	60.0	13.0	62	2	D	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	4	13	False	True				False	12	ii%43		d	i		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	2	2	2	0	0	0	True	False	False
780.0	120.0	13.0	64	4	E	0.0	1.0	1	3	4	1.0	1.0	1/2	True	-1	6.0	6.0	5.0	5a	4	13	False	True				False	12	ii%43		d	i		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	2	2	2	2	2	2	True	True	False
780.0	120.0	13.0	67	1	G	0.0	1.0	1	3	4	1.0	1.0	1/2	True	-1	6.0	6.0	5.0	5a	4	13	False	True				False	12	ii%43		d	i		ii%43		ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	2	2	2	-1	-1	-1	True	False	False
840.0	60.0	14.0	43	1	G	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	2	14	False	True				False	13	ii%65		d	i		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	-1	-1	-1	True	False	True
840.0	60.0	14.0	50	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	6.0	6.0	5.0	5a	3	14	False	True				False	13	ii%65		d	i		ii%65		ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	2	2	2	0	0	0	True	False	False
900.0	30.0	15.0	64	4	E	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-1	6.0	6.0	5.0	5a	4	15	False	True				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
900.0	30.0	15.0	67	1	G	0.0	3.0	3	3	4	1.0	1.0	1/8	True	-1	6.0	6.0	5.0	5a	4	15	False	True				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	-1	-1	-1	True	False	False
930.0	10.0	15.5	73	7	C	1.0	3.5	0	3	4	1.0	1.0	1/24	True	-1	6.0	6.0	5.0	5a	5	31/2	False	False				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	5	5	5	True	True	False
930.0	10.0	15.5	76	4	E	0.0	3.5	0	3	4	1.0	1.0	1/24	True	-1	6.0	6.0	5.0	5a	5	31/2	False	False				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
940.0	10.0	15.667	64	4	E	0.0	3.667	0	3	4	1.0	1.0	1/24	True	-1	6.0	6.0	5.0	5a	4	47/3	False	False				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
940.0	10.0	15.667	67	1	G	0.0	3.667	0	3	4	1.0	1.0	1/24	True	-1	6.0	6.0	5.0	5a	4	47/3	False	False				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	-1	-1	-1	True	False	False
950.0	10.0	15.833	73	7	C	1.0	3.833	0	3	4	1.0	1.0	1/24	True	-1	6.0	6.0	5.0	5a	5	95/6	False	False				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	5	5	5	True	True	False
950.0	10.0	15.833	76	4	E	0.0	3.833	0	3	4	1.0	1.0	1/24	True	-1	6.0	6.0	5.0	5a	5	95/6	False	False				False	14	#viio6		d	i		#viio6		#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	2	2	2	2	2	2	True	False	True
960.0	60.0	16.0	53	-1	F	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	7.0	7.0	6.0	6a	3	16	False	True				False	15	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
960.0	60.0	16.0	57	3	A	0.0	1.0	1	3	4	2.0	1.0	1/4	True	-1	7.0	7.0	6.0	6a	3	16	False	True				False	15	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	1	1	1	True	False	False
960.0	120.0	16.0	62	2	D	0.0	1.0	1	3	4	1.0	1.0	1/2	True	-1	7.0	7.0	6.0	6a	4	16	False	True				False	15	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	0	0	0	True	True	False
960.0	120.0	16.0	65	-1	F	0.0	1.0	1	3	4	1.0	1.0	1/2	True	-1	7.0	7.0	6.0	6a	4	16	False	True				False	15	i6		d	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	2	2	2	-3	-3	-3	True	False	True
1020.0	60.0	17.0	38	2	D	0.0	2.0	2	3	4	2.0	1.0	1/4	True	-1	7.0	7.0	6.0	6a	2	17	False	True				False	16	i		d	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	2	2	2	0	0	0	True	True	True
