onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
48.0	4.0	12.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	7.0	7.0	7.0	7a	2	12	False	False				False																																										
48.0	1.0	12.0	62	2	D	0.0	1.0	1	2	4	1.0	1.0	1/16	False	2	7.0	7.0	7.0	7a	4	12	False	False				False																																										
49.0	1.0	12.25	66	6	F	1.0	1.25	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	49/4	False	False				False																																										
50.0	1.0	12.5	69	3	A	0.0	1.5	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	25/2	False	False				False																																										
51.0	1.0	12.75	66	6	F	1.0	1.75	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	51/4	False	False				False																																										
52.0	0.0	13.0	44	8	G	1.0	2.0	2	2	4	2.0	1.0	0	True	2	7.0	7.0	7.0	7a	2	13	False	False				False																																										
52.0	4.0	13.0	38	2	D	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	2	13	False	False				False																																										
52.0	4.0	13.0	45	3	A	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	7.0	7.0	7.0	7a	2	13	False	False				False																																										
52.0	1.0	13.0	62	2	D	0.0	2.0	2	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	13	False	False				False																																										
53.0	1.0	13.25	64	4	E	0.0	2.25	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	53/4	False	False				False																																										
54.0	1.0	13.5	61	7	C	1.0	2.5	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	27/2	False	False				False																																										
54.0	1.0	13.5	62	2	D	0.0	2.5	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	4	27/2	False	False				False																																										
55.0	1.0	13.75	57	3	A	0.0	2.75	0	2	4	1.0	1.0	1/16	True	2	7.0	7.0	7.0	7a	3	55/4	False	False				False																																										
56.0	4.0	14.0	38	2	D	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	8.0	8.0	8.0	8a	2	14	False	False				False																																										
56.0	4.0	14.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	8.0	8.0	8.0	8a	2	14	False	False				False																																										
56.0	2.0	14.0	62	2	D	0.0	1.0	1	2	4	1.0	1.0	1/8	True	2	8.0	8.0	8.0	8a	4	14	False	False				False																																										
58.0	1.0	14.5	64	4	E	0.0	1.5	0	2	4	1.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	4	29/2	False	False				False																																										
59.0	1.0	14.75	66	6	F	1.0	1.75	0	2	4	1.0	1.0	1/16	True	2	8.0	8.0	8.0	8a	4	59/4	False	False				False																																										
60.0	0.0	15.0	44	8	G	1.0	2.0	2	2	4	2.0	1.0	0	True	2	8.0	8.0	8.0	8a	2	15	False	False				False																																										
60.0	4.0	15.0	38	2	D	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	8.0	8.0	8.0	8a	2	15	False	False				False																																										
60.0	4.0	15.0	45	3	A	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	8.0	8.0	8.0	8a	2	15	False	False				False																																										
60.0	2.0	15.0	62	2	D	0.0	2.0	2	2	4	1.0	1.0	1/8	True	2	8.0	8.0	8.0	8a	4	15	False	False				False																																										
62.0	2.0	15.5	62	2	D	0.0	2.5	0	2	4	1.0	1.0	1/8	True	2	8.0	8.0	8.0	8a	4	31/2	False	False				False																																										
64.0	4.0	16.0	38	2	D	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	9.0	9.0	9.0	9a	2	16	False	True				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
64.0	4.0	16.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	9.0	9.0	9.0	9a	2	16	False	True				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
64.0	2.0	16.0	69	3	A	0.0	1.0	1	2	4	1.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	4	16	False	True				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
66.0	1.0	16.5	71	5	B	0.0	1.5	0	2	4	1.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	4	33/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	3	3	3	False	False	False
67.0	1.0	16.75	73	7	C	1.0	1.75	0	2	4	1.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	5	67/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	5	5	5	True	False	False
68.0	0.0	17.0	44	8	G	1.0	2.0	2	2	4	2.0	1.0	0	True	2	9.0	9.0	9.0	9a	2	17	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	6	6	6	False	False	False
68.0	4.0	17.0	38	2	D	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	9.0	9.0	9.0	9a	2	17	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
68.0	4.0	17.0	45	3	A	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	9.0	9.0	9.0	9a	2	17	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
68.0	2.0	17.0	69	3	A	0.0	2.0	2	2	4	1.0	1.0	1/8	True	2	9.0	9.0	9.0	9a	4	17	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
68.0	4.0	17.0	69	3	A	0.0	2.0	2	2	4	1.0	2.0	1/4	True	2	9.0	9.0	9.0	9a	4	17	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
70.0	1.0	17.5	68	8	G	1.0	2.5	0	2	4	1.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	4	35/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	6	6	6	False	False	False
71.0	1.0	17.75	64	4	E	0.0	2.75	0	2	4	1.0	1.0	1/16	True	2	9.0	9.0	9.0	9a	4	71/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	2	2	2	True	False	False
72.0	4.0	18.0	38	2	D	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	10.0	10.0	10.0	10a	2	18	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
72.0	4.0	18.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	10.0	10.0	10.0	10a	2	18	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
72.0	2.0	18.0	69	3	A	0.0	1.0	1	2	4	1.0	1.0	1/8	True	2	10.0	10.0	10.0	10a	4	18	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
74.0	1.0	18.5	71	5	B	0.0	1.5	0	2	4	1.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	4	37/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	3	3	3	False	False	False
75.0	1.0	18.75	73	7	C	1.0	1.75	0	2	4	1.0	1.0	1/16	True	2	10.0	10.0	10.0	10a	5	75/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	5	5	5	True	False	False
76.0	0.0	19.0	44	8	G	1.0	2.0	2	2	4	2.0	1.0	0	True	2	10.0	10.0	10.0	10a	2	19	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	6	6	6	False	False	False
76.0	4.0	19.0	38	2	D	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	10.0	10.0	10.0	10a	2	19	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
76.0	4.0	19.0	45	3	A	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	10.0	10.0	10.0	10a	2	19	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
76.0	2.0	19.0	69	3	A	0.0	2.0	2	2	4	1.0	1.0	1/8	True	2	10.0	10.0	10.0	10a	4	19	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
78.0	2.0	19.5	69	3	A	0.0	2.5	0	2	4	1.0	1.0	1/8	True	2	10.0	10.0	10.0	10a	4	39/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
80.0	4.0	20.0	38	2	D	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	11.0	11.0	11.0	11a	2	20	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
80.0	4.0	20.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	11.0	11.0	11.0	11a	2	20	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
80.0	1.0	20.0	69	3	A	0.0	1.0	1	2	4	1.0	1.0	1/16	False	2	11.0	11.0	11.0	11a	4	20	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
81.0	1.0	20.25	73	7	C	1.0	1.25	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	81/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	5	5	5	True	False	False
82.0	1.0	20.5	76	4	E	0.0	1.5	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	41/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	2	2	2	True	False	False
83.0	1.0	20.75	73	7	C	1.0	1.75	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	5	83/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	5	5	5	True	False	False
84.0	0.0	21.0	44	8	G	1.0	2.0	2	2	4	2.0	1.0	0	True	2	11.0	11.0	11.0	11a	2	21	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	6	6	6	False	False	False
84.0	4.0	21.0	38	2	D	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	11.0	11.0	11.0	11a	2	21	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
84.0	4.0	21.0	45	3	A	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	11.0	11.0	11.0	11a	2	21	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
84.0	1.0	21.0	69	3	A	0.0	2.0	2	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	21	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
85.0	1.0	21.25	71	5	B	0.0	2.25	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	85/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	3	3	3	False	False	False
86.0	1.0	21.5	68	8	G	1.0	2.5	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	43/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	6	6	6	False	False	False
86.0	1.0	21.5	69	3	A	0.0	2.5	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	43/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
87.0	1.0	21.75	64	4	E	0.0	2.75	0	2	4	1.0	1.0	1/16	True	2	11.0	11.0	11.0	11a	4	87/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	2	2	2	True	False	False
88.0	4.0	22.0	38	2	D	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	12.0	12.0	12.0	12a	2	22	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
88.0	4.0	22.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	12.0	12.0	12.0	12a	2	22	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
88.0	2.0	22.0	69	3	A	0.0	1.0	1	2	4	1.0	1.0	1/8	True	2	12.0	12.0	12.0	12a	4	22	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
90.0	1.0	22.5	71	5	B	0.0	1.5	0	2	4	1.0	1.0	1/16	True	2	12.0	12.0	12.0	12a	4	45/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	3	3	3	False	False	False
91.0	1.0	22.75	73	7	C	1.0	1.75	0	2	4	1.0	1.0	1/16	True	2	12.0	12.0	12.0	12a	5	91/4	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	5	5	5	True	False	False
92.0	0.0	23.0	44	8	G	1.0	2.0	2	2	4	2.0	1.0	0	True	2	12.0	12.0	12.0	12a	2	23	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	6	6	6	False	False	False
92.0	4.0	23.0	38	2	D	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	12.0	12.0	12.0	12a	2	23	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	0	0	0	False	False	False
92.0	4.0	23.0	45	3	A	0.0	2.0	2	2	4	2.0	1.0	1/4	True	2	12.0	12.0	12.0	12a	2	23	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
92.0	2.0	23.0	69	3	A	0.0	2.0	2	2	4	1.0	1.0	1/8	True	2	12.0	12.0	12.0	12a	4	23	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
94.0	2.0	23.5	69	3	A	0.0	2.5	0	2	4	1.0	1.0	1/8	True	2	12.0	12.0	12.0	12a	4	47/2	False	False				False	1	V	D	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	2	2	2	1	1	1	True	True	True
96.0	0.0	24.0	82	10	A	1.0	1.0	1	2	4	1.0	1.0	0	True	2	13.0	13.0	13.0	13a	5	24	False	True				False	2	V(9)	D	I	I	V(9)	V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(9), major		V	2	2	2	8	8	8	False	False	False
96.0	4.0	24.0	38	2	D	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	13.0	13.0	13.0	13a	2	24	False	True				False	2	V(9)	D	I	I	V(9)	V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(9), major		V	2	2	2	0	0	0	False	False	False
96.0	4.0	24.0	45	3	A	0.0	1.0	1	2	4	2.0	1.0	1/4	False	2	13.0	13.0	13.0	13a	2	24	False	True				False	2	V(9)	D	I	I	V(9)	V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(9), major		V	2	2	2	1	1	1	True	True	True
96.0	2.0	24.0	83	5	B	0.0	1.0	1	2	4	1.0	1.0	1/8	True	2	13.0	13.0	13.0	13a	5	24	False	True				False	2	V(9)	D	I	I	V(9)	V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(9), major		V	2	2	2	3	3	3	False	False	False
98.0	2.0	24.5	69	3	A	0.0	1.5	0	2	4	1.0	1.0	1/8	True	2	13.0	13.0	13.0	13a	4	49/2	False	False				False	2	V(9)	D	I	I	V(9)	V			9		M	False	False	(1, 5, 2)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(9), major		V	2	2	2	1	1	1	True	True	True
